bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11014,bus_13000,bus_13366,bus_13420,bus_13446,bus_13499,bus_20000,bus_20007,bus_20026,bus_20136,bus_20487,bus_21121,bus_21646,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25403,bus_25439,bus_25598,bus_25675,bus_25714,bus_25829,bus_26012,bus_26097,bus_26133,bus_26197,bus_28078,bus_28122,bus_28365,bus_28667,bus_30001,bus_30144,bus_30146,bus_30220,bus_30221,bus_30372,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40595,bus_40602,bus_40691,bus_40786,bus_40843,bus_40878,bus_40884,bus_40993,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_53215,bus_60000,bus_60003,bus_60577,bus_60662,bus_70000,bus_70016,bus_70063,bus_70153,bus_70172,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77258,bus_80007
0.0,0.0,0.0,40.27,0.0,691.2099999999999,190.247,0.0,38.262,4.85,0.0,75.42499999999998,1265.29,1947.8690000000001,19.579,142.482,0.0,1117.058,1985.574,0.0,41.665000000000006,148.46200000000002,464.657,0.0,0.0,0.0,72.12899999999999,346.20400000000006,0.0,0.0,0.845,65.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038000000000004,0.0,0.0,0.0,0.0,9.79,0.0,0.0,294.469,0.0,0.0,0.0,0.0,16.658,32.99,0.0,81.363,0.0,15.127999999999998,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,26.813000000000002,0.0,69.188,12.689,0.0,0.0,0.0,14.961,10.318,26.798000000000002,0.0,9.865000000000002,44.143,0.0,0.0,0.0,53.46399999999999,83.066,42.571,46.558,15.931,428.88599999999997,36.714,0.0,135.84400000000002,5.716
0.0,0.0,0.0,40.27,0.0,691.2099999999999,190.247,0.0,38.262,4.85,0.0,75.42499999999998,1265.29,1947.8690000000001,19.579,142.482,0.0,1117.058,1985.574,0.0,41.665000000000006,148.46200000000002,464.657,0.0,0.0,0.0,72.12899999999999,346.20400000000006,0.0,0.0,0.845,65.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038000000000004,0.0,0.0,0.0,0.0,9.79,0.0,0.0,294.469,0.0,0.0,0.0,0.0,16.658,32.99,0.0,81.363,0.0,15.127999999999998,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,26.813000000000002,0.0,69.188,12.689,0.0,0.0,0.0,14.961,10.318,26.798000000000002,0.0,9.865000000000002,44.143,0.0,0.0,0.0,53.46399999999999,83.066,42.571,46.558,15.931,428.88599999999997,36.714,0.0,135.84400000000002,5.716
0.0,0.0,0.0,40.27,0.0,691.2099999999999,190.247,0.0,38.262,4.85,0.0,75.42499999999998,1265.29,1947.8690000000001,19.579,142.482,0.0,1117.058,1985.574,0.0,41.665000000000006,148.46200000000002,464.657,0.0,0.0,0.0,72.12899999999999,346.20400000000006,0.0,0.0,0.845,65.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038000000000004,0.0,0.0,0.0,0.0,9.79,0.0,0.0,294.469,0.0,0.0,0.0,0.0,16.658,32.99,0.0,81.363,0.0,15.127999999999998,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,26.813000000000002,0.0,69.188,12.689,0.0,0.0,0.0,14.961,10.318,26.798000000000002,0.0,9.865000000000002,44.143,0.0,0.0,0.0,53.46399999999999,83.066,42.571,46.558,15.931,428.88599999999997,36.714,0.0,135.84400000000002,5.716
0.0,0.0,0.0,40.27,0.0,691.2099999999999,190.247,0.0,38.262,4.85,0.0,75.42499999999998,1265.29,1947.8690000000001,19.579,142.482,0.0,1117.058,1985.574,0.0,41.665000000000006,148.46200000000002,464.657,0.0,0.0,0.0,72.12899999999999,346.20400000000006,0.0,0.0,0.845,65.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038000000000004,0.0,0.0,0.0,0.0,9.79,0.0,0.0,294.469,0.0,0.0,0.0,0.0,16.658,32.99,0.0,81.363,0.0,15.127999999999998,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,26.813000000000002,0.0,69.188,12.689,0.0,0.0,0.0,14.961,10.318,26.798000000000002,0.0,9.865000000000002,44.143,0.0,0.0,0.0,53.46399999999999,83.066,42.571,46.558,15.931,428.88599999999997,36.714,0.0,135.84400000000002,5.716
0.0,0.0,0.0,40.27,0.0,691.2099999999999,190.247,0.0,38.262,4.85,0.0,75.42499999999998,1265.29,1947.8690000000001,19.579,142.482,0.0,1117.058,1985.574,0.0,41.665000000000006,148.46200000000002,464.657,0.0,0.0,0.0,72.12899999999999,346.20400000000006,0.0,0.0,0.845,65.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038000000000004,0.0,0.0,0.0,0.0,9.79,0.0,0.0,294.469,0.0,0.0,0.0,0.0,16.658,32.99,0.0,81.363,0.0,15.127999999999998,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,26.813000000000002,0.0,69.188,12.689,0.0,0.0,0.0,14.961,10.318,26.798000000000002,0.0,9.865000000000002,44.143,0.0,0.0,0.0,53.46399999999999,83.066,42.571,46.558,15.931,428.88599999999997,36.714,0.0,135.84400000000002,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,40.27,0.0,739.4449999999999,194.69000000000003,0.0,38.068,4.85,0.0,75.481,1301.594,2044.778,31.67,150.326,0.0,1249.775,2080.849,0.0,47.266000000000005,149.582,477.037,0.0,0.0,0.0,85.09100000000001,391.3550000000001,0.0,0.0,0.532,65.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.860999999999997,0.0,0.0,0.0,0.0,9.85,0.0,0.0,294.464,0.0,0.0,0.0,0.0,16.654,32.991,0.0,81.363,0.0,15.103000000000002,0.0,0.0,60.86,0.0,0.0,0.0,0.0,0.0,27.463,0.0,71.15,13.156,0.0,0.0,0.0,15.290000000000001,10.316,29.533999999999995,0.0,10.498000000000001,44.247,0.0,0.0,0.0,55.759,86.751,51.131,47.69900000000001,15.931,444.096,36.714,0.0,135.21199999999996,5.716
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,42.313,0.0,764.9870000000001,197.209,0.0,36.45,4.85,0.0,77.57799999999997,1334.977,2150.478,24.045,145.175,0.0,1480.1610000000003,2261.7860000000005,0.0,42.932,150.00600000000003,467.141,0.0,0.0,0.0,92.16300000000001,419.05499999999995,0.0,0.0,0.508,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,0.0,0.0,0.0,0.0,9.735,0.0,0.0,294.549,0.0,0.0,0.0,0.0,16.657,34.171,0.0,81.363,0.0,14.747000000000002,0.0,0.0,60.872,0.0,0.0,0.0,0.0,0.0,26.72,0.0,69.40100000000001,12.841000000000001,0.0,0.0,0.0,16.459,9.967,29.895999999999994,0.0,11.971000000000002,43.731,0.0,0.0,0.0,64.84599999999999,83.438,49.539,46.404,15.931,552.18,36.714,0.0,143.93099999999998,5.273
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,727.7829999999999,201.10299999999992,0.0,52.737,5.682,0.0,83.579,1379.253,2260.222,28.365000000000002,151.01400000000004,0.0,1151.689,2141.463,0.0,48.099999999999994,255.80200000000002,646.8339999999998,0.0,0.0,0.0,110.257,501.97400000000005,0.0,0.0,0.93,74.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486,0.0,0.0,0.0,0.0,12.738,0.0,0.0,270.11899999999997,0.0,0.0,0.0,0.0,14.270000000000001,31.36,0.0,78.527,0.0,16.979,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,27.142,0.0,88.293,21.174999999999997,0.0,0.0,0.0,26.138,11.606,32.885000000000005,0.0,11.566,82.547,0.0,0.0,0.0,66.129,100.70499999999998,48.61,48.047999999999995,23.47,569.111,54.842,0.0,154.455,6.053
0.0,0.0,0.0,38.672,0.0,730.5250000000001,205.03099999999998,0.0,52.737,5.682,0.0,81.925,1426.865,2334.4790000000003,28.281,150.455,0.0,1470.7719999999997,2252.145,0.0,47.260000000000005,254.86600000000004,642.7009999999998,0.0,0.0,0.0,103.976,503.448,0.0,0.0,0.93,74.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.469,0.0,0.0,0.0,0.0,12.706000000000001,0.0,0.0,270.125,0.0,0.0,0.0,0.0,16.639999999999997,31.375,0.0,78.536,0.0,17.130000000000003,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,32.933,0.0,94.973,21.119999999999997,0.0,0.0,0.0,12.364999999999998,11.606,28.240000000000002,0.0,11.580999999999998,79.297,0.0,0.0,0.0,66.70400000000001,112.93699999999998,49.439,56.878,23.311999999999998,599.029,54.842,0.0,159.57299999999998,6.05
0.0,0.0,0.0,38.672,0.0,730.5250000000001,205.03099999999998,0.0,52.737,5.682,0.0,81.925,1426.865,2334.4790000000003,28.281,150.455,0.0,1470.7719999999997,2252.145,0.0,47.260000000000005,254.86600000000004,642.7009999999998,0.0,0.0,0.0,103.976,503.448,0.0,0.0,0.93,74.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.469,0.0,0.0,0.0,0.0,12.706000000000001,0.0,0.0,270.125,0.0,0.0,0.0,0.0,16.639999999999997,31.375,0.0,78.536,0.0,17.130000000000003,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,32.933,0.0,94.973,21.119999999999997,0.0,0.0,0.0,12.364999999999998,11.606,28.240000000000002,0.0,11.580999999999998,79.297,0.0,0.0,0.0,66.70400000000001,112.93699999999998,49.439,56.878,23.311999999999998,599.029,54.842,0.0,159.57299999999998,6.05
0.0,0.0,0.0,38.672,0.0,730.5250000000001,205.03099999999998,0.0,52.737,5.682,0.0,81.925,1426.865,2334.4790000000003,28.281,150.455,0.0,1470.7719999999997,2252.145,0.0,47.260000000000005,254.86600000000004,642.7009999999998,0.0,0.0,0.0,103.976,503.448,0.0,0.0,0.93,74.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.469,0.0,0.0,0.0,0.0,12.706000000000001,0.0,0.0,270.125,0.0,0.0,0.0,0.0,16.639999999999997,31.375,0.0,78.536,0.0,17.130000000000003,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,32.933,0.0,94.973,21.119999999999997,0.0,0.0,0.0,12.364999999999998,11.606,28.240000000000002,0.0,11.580999999999998,79.297,0.0,0.0,0.0,66.70400000000001,112.93699999999998,49.439,56.878,23.311999999999998,599.029,54.842,0.0,159.57299999999998,6.05
0.0,0.0,0.0,38.672,0.0,730.5250000000001,205.03099999999998,0.0,52.737,5.682,0.0,81.925,1426.865,2334.4790000000003,28.281,150.455,0.0,1470.7719999999997,2252.145,0.0,47.260000000000005,254.86600000000004,642.7009999999998,0.0,0.0,0.0,103.976,503.448,0.0,0.0,0.93,74.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.469,0.0,0.0,0.0,0.0,12.706000000000001,0.0,0.0,270.125,0.0,0.0,0.0,0.0,16.639999999999997,31.375,0.0,78.536,0.0,17.130000000000003,0.0,0.0,59.748999999999995,0.0,0.0,0.0,0.0,0.0,32.933,0.0,94.973,21.119999999999997,0.0,0.0,0.0,12.364999999999998,11.606,28.240000000000002,0.0,11.580999999999998,79.297,0.0,0.0,0.0,66.70400000000001,112.93699999999998,49.439,56.878,23.311999999999998,599.029,54.842,0.0,159.57299999999998,6.05
