bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10209,bus_10228,bus_10344,bus_10525,bus_10558,bus_10570,bus_10600,bus_10607,bus_10609,bus_10677,bus_10711,bus_10750,bus_10768,bus_10860,bus_11016,bus_13000,bus_13175,bus_13177,bus_13265,bus_13366,bus_13420,bus_13446,bus_13504,bus_13684,bus_13693,bus_20000,bus_20007,bus_20026,bus_20136,bus_20393,bus_20490,bus_21121,bus_21131,bus_21140,bus_21165,bus_21497,bus_21597,bus_21647,bus_23017,bus_23054,bus_23060,bus_23230,bus_23263,bus_23377,bus_25160,bus_25289,bus_25375,bus_25385,bus_25400,bus_25403,bus_25439,bus_25595,bus_25598,bus_25618,bus_25675,bus_25714,bus_25730,bus_25830,bus_26100,bus_26116,bus_26133,bus_26163,bus_26201,bus_28013,bus_28060,bus_28064,bus_28078,bus_28099,bus_28122,bus_28302,bus_28365,bus_28401,bus_28474,bus_28549,bus_28667,bus_30001,bus_30124,bus_30144,bus_30146,bus_30172,bus_30174,bus_30182,bus_30190,bus_30205,bus_30207,bus_30220,bus_30221,bus_30374,bus_30392,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40145,bus_40160,bus_40162,bus_40168,bus_40169,bus_40208,bus_40279,bus_40281,bus_40299,bus_40309,bus_40310,bus_40367,bus_40369,bus_40391,bus_40518,bus_40519,bus_40534,bus_40535,bus_40563,bus_40564,bus_40595,bus_40602,bus_40691,bus_40787,bus_40829,bus_40844,bus_40881,bus_40917,bus_40961,bus_40994,bus_50000,bus_50007,bus_50024,bus_50075,bus_50077,bus_50099,bus_50196,bus_50316,bus_50365,bus_50385,bus_50399,bus_53000,bus_53002,bus_53012,bus_53217,bus_53297,bus_60000,bus_60003,bus_60194,bus_60403,bus_60494,bus_60514,bus_60577,bus_60663,bus_60872,bus_70000,bus_70016,bus_70063,bus_70098,bus_70155,bus_70172,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77261,bus_80007,bus_80046,bus_80047,bus_80050
0.0,0.0,0.0,823.8419017788867,0.0,0.0,945.2939114435234,6905.080634650954,324.0465734487166,0.0,1012.7972471997391,0.0,0.0,0.0,0.0,1930.7544155794458,23064.61490486596,26664.7983816899,0.0,0.0,37199.295385576195,587.9522265769257,0.0,0.0,6201.938926835812,1848.525363909699,0.0,34257.897213637836,44225.96478665766,28758.462932884493,10161.146904666668,0.0,324.32305088015323,4529.5811257630185,49909.507168690856,19325.955710256338,0.0,0.0,0.0,0.0,0.0,1874.5405154281839,320.9010930683884,0.0,0.0,11842.538401049052,15669.706428972167,22451.10385613453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.9145799796635,695.7055416599304,0.0,0.0,1566.4729474382839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.279747554958,0.0,0.0,12308.30657694329,0.0,0.0,126.68809080593633,1873.719025942689,0.0,3171.609932059928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360.361751331442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.067365540819,0.0,17.812484892786046,0.0,0.0,2820.161593658695,1220.7283639481207,0.0,0.0,0.0,0.0,0.0,0.0,28.04931177956562,475.94937701985145,227.0484988595487,0.0,1476.8843498536814,74.40904639113911,0.0,0.0,0.0,516.8581470757041,875.7061935143715,2270.724429664252,0.0,0.0,1890.9346375174086,0.0,301.85677022754965,2606.8104256037595,1040.6190419433788,1546.2933501434834,921.5999999999999,12770.081881998882,0.0,0.0,8174.120765195027,623.3357508392236,0.0,0.0,0.0
0.0,0.0,0.0,823.8419017788867,0.0,0.0,945.2939114435234,6905.080634650954,324.0465734487166,0.0,1012.7972471997391,0.0,0.0,0.0,0.0,1930.7544155794458,23064.61490486596,26664.7983816899,0.0,0.0,37199.295385576195,587.9522265769257,0.0,0.0,6201.938926835812,1848.525363909699,0.0,34257.897213637836,44225.96478665766,28758.462932884493,10161.146904666668,0.0,324.32305088015323,4529.5811257630185,49909.507168690856,19325.955710256338,0.0,0.0,0.0,0.0,0.0,1874.5405154281839,320.9010930683884,0.0,0.0,11842.538401049052,15669.706428972167,22451.10385613453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.9145799796635,695.7055416599304,0.0,0.0,1566.4729474382839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.279747554958,0.0,0.0,12308.30657694329,0.0,0.0,126.68809080593633,1873.719025942689,0.0,3171.609932059928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360.361751331442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.067365540819,0.0,17.812484892786046,0.0,0.0,2820.161593658695,1220.7283639481207,0.0,0.0,0.0,0.0,0.0,0.0,28.04931177956562,475.94937701985145,227.0484988595487,0.0,1476.8843498536814,74.40904639113911,0.0,0.0,0.0,516.8581470757041,875.7061935143715,2270.724429664252,0.0,0.0,1890.9346375174086,0.0,301.85677022754965,2606.8104256037595,1040.6190419433788,1546.2933501434834,921.5999999999999,12770.081881998882,0.0,0.0,8174.120765195027,623.3357508392236,0.0,0.0,0.0
0.0,0.0,0.0,823.8419017788867,0.0,0.0,945.2939114435234,6905.080634650954,324.0465734487166,0.0,1012.7972471997391,0.0,0.0,0.0,0.0,1930.7544155794458,23064.61490486596,26664.7983816899,0.0,0.0,37199.295385576195,587.9522265769257,0.0,0.0,6201.938926835812,1848.525363909699,0.0,34257.897213637836,44225.96478665766,28758.462932884493,10161.146904666668,0.0,324.32305088015323,4529.5811257630185,49909.507168690856,19325.955710256338,0.0,0.0,0.0,0.0,0.0,1874.5405154281839,320.9010930683884,0.0,0.0,11842.538401049052,15669.706428972167,22451.10385613453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.9145799796635,695.7055416599304,0.0,0.0,1566.4729474382839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.279747554958,0.0,0.0,12308.30657694329,0.0,0.0,126.68809080593633,1873.719025942689,0.0,3171.609932059928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360.361751331442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.067365540819,0.0,17.812484892786046,0.0,0.0,2820.161593658695,1220.7283639481207,0.0,0.0,0.0,0.0,0.0,0.0,28.04931177956562,475.94937701985145,227.0484988595487,0.0,1476.8843498536814,74.40904639113911,0.0,0.0,0.0,516.8581470757041,875.7061935143715,2270.724429664252,0.0,0.0,1890.9346375174086,0.0,301.85677022754965,2606.8104256037595,1040.6190419433788,1546.2933501434834,921.5999999999999,12770.081881998882,0.0,0.0,8174.120765195027,623.3357508392236,0.0,0.0,0.0
0.0,0.0,0.0,823.8419017788867,0.0,0.0,945.2939114435234,6905.080634650954,324.0465734487166,0.0,1012.7972471997391,0.0,0.0,0.0,0.0,1930.7544155794458,23064.61490486596,26664.7983816899,0.0,0.0,37199.295385576195,587.9522265769257,0.0,0.0,6201.938926835812,1848.525363909699,0.0,34257.897213637836,44225.96478665766,28758.462932884493,10161.146904666668,0.0,324.32305088015323,4529.5811257630185,49909.507168690856,19325.955710256338,0.0,0.0,0.0,0.0,0.0,1874.5405154281839,320.9010930683884,0.0,0.0,11842.538401049052,15669.706428972167,22451.10385613453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.9145799796635,695.7055416599304,0.0,0.0,1566.4729474382839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.279747554958,0.0,0.0,12308.30657694329,0.0,0.0,126.68809080593633,1873.719025942689,0.0,3171.609932059928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360.361751331442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.067365540819,0.0,17.812484892786046,0.0,0.0,2820.161593658695,1220.7283639481207,0.0,0.0,0.0,0.0,0.0,0.0,28.04931177956562,475.94937701985145,227.0484988595487,0.0,1476.8843498536814,74.40904639113911,0.0,0.0,0.0,516.8581470757041,875.7061935143715,2270.724429664252,0.0,0.0,1890.9346375174086,0.0,301.85677022754965,2606.8104256037595,1040.6190419433788,1546.2933501434834,921.5999999999999,12770.081881998882,0.0,0.0,8174.120765195027,623.3357508392236,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1628.5526537361911,0.0,0.0,1160.532956082407,7154.0188725739745,347.06457088768695,0.0,1004.7357423678632,0.0,0.0,0.0,0.0,3060.9388111981652,22515.61469765625,26014.60682267035,0.0,0.0,42776.17746187633,1796.6430932979952,0.0,0.0,15372.75754477855,4350.105516221762,0.0,57143.474781383826,61854.71138198023,46482.62255488298,19523.672299700673,0.0,1054.3995553613217,5180.3814684797835,51196.0190618043,20023.24002981104,0.0,0.0,0.0,0.0,0.0,1695.6308615691792,323.90795453816474,0.0,0.0,10047.912538279268,12834.039850852187,22037.575828864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.09854758375326,683.9043360140979,0.0,0.0,1408.6115167191672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.141451068617,0.0,0.0,13237.200375468157,0.0,0.0,129.22188702619755,1847.9827038807648,0.0,3117.8117793869515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.279012242161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5321637744996,0.0,21.967459761456368,0.0,0.0,2715.256449718938,1368.0332730009216,0.0,0.0,0.0,0.0,0.0,0.0,41.062787969140174,654.7022511781315,259.7296049673547,0.0,1143.4951314976493,62.17782876331191,0.0,0.0,0.0,516.1996936781311,982.7146973288629,1832.3230958459694,0.0,0.0,1844.5701822053886,0.0,294.0701194885362,3578.4556772988,1649.86415479972,1247.755552226221,921.5999999999999,20263.096540508493,0.0,0.0,8469.775102613175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1414.06539531013,0.0,0.0,1436.2159647997198,10301.466008431435,499.7574011772192,0.0,1115.8164335899767,0.0,0.0,0.0,0.0,3404.2845869410685,24950.472126414195,28890.70686159553,0.0,0.0,47526.64278865732,1252.677274408001,0.0,0.0,13035.529581571114,3208.195512426216,0.0,41547.683238190104,52718.26004717951,34501.513526707946,16952.322250708043,0.0,690.9951132038233,4489.5327779614545,49992.636776646475,19542.90074999292,0.0,0.0,0.0,0.0,0.0,1560.2778473399972,296.40257389631597,0.0,0.0,8843.53946006086,11295.713156400725,22828.388936004063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.4510260895345,684.4989831108892,0.0,0.0,1293.0512973489442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12049.946920697415,0.0,0.0,12861.67400307544,0.0,0.0,128.38899245895547,1849.9486429274468,0.0,3121.1286004288527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9521.028425289285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0349752324548,0.0,24.754285875706216,0.0,0.0,3255.010554960665,1625.7325639615603,0.0,0.0,0.0,0.0,0.0,0.0,39.41601421241598,686.4847067598339,236.04266706481832,0.0,1186.4273086635326,64.49516223735968,0.0,0.0,0.0,332.05953266515456,999.3556414564694,2591.0936802885785,0.0,0.0,1936.5060782204841,0.0,311.90606305114636,3275.2194631744924,1834.9295621929436,1764.454933329141,921.5999999999999,22536.00986213445,0.0,0.0,8568.24082741881,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1414.06539531013,0.0,0.0,1436.2159647997198,10301.466008431435,499.7574011772192,0.0,1115.8164335899767,0.0,0.0,0.0,0.0,3404.2845869410685,24950.472126414195,28890.70686159553,0.0,0.0,47526.64278865732,1252.677274408001,0.0,0.0,13035.529581571114,3208.195512426216,0.0,41547.683238190104,52718.26004717951,34501.513526707946,16952.322250708043,0.0,690.9951132038233,4489.5327779614545,49992.636776646475,19542.90074999292,0.0,0.0,0.0,0.0,0.0,1560.2778473399972,296.40257389631597,0.0,0.0,8843.53946006086,11295.713156400725,22828.388936004063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.4510260895345,684.4989831108892,0.0,0.0,1293.0512973489442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12049.946920697415,0.0,0.0,12861.67400307544,0.0,0.0,128.38899245895547,1849.9486429274468,0.0,3121.1286004288527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9521.028425289285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0349752324548,0.0,24.754285875706216,0.0,0.0,3255.010554960665,1625.7325639615603,0.0,0.0,0.0,0.0,0.0,0.0,39.41601421241598,686.4847067598339,236.04266706481832,0.0,1186.4273086635326,64.49516223735968,0.0,0.0,0.0,332.05953266515456,999.3556414564694,2591.0936802885785,0.0,0.0,1936.5060782204841,0.0,311.90606305114636,3275.2194631744924,1834.9295621929436,1764.454933329141,921.5999999999999,22536.00986213445,0.0,0.0,8568.24082741881,0.0,0.0,0.0,0.0
