Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,5,13416,13794,12920,-605
2015,7,1,6,12233,12679,12140,-298
2015,7,1,7,11589,11861,11364,-260
2015,7,1,8,11181,11339,10844,-280
2015,7,1,9,11130,11160,10644,-302
2015,7,1,10,11600,11441,11010,-286
2015,7,1,11,12356,12162,11445,-585
2015,7,1,12,13490,12812,11933,-761
2015,7,1,13,15157,14042,12962,-1004
2015,7,1,14,16846,15794,14420,-1334
2015,7,1,15,18478,17719,15816,-1809
2015,7,1,16,19663,19238,17226,-1895
2015,7,1,17,20672,20337,18217,-2162
2015,7,1,18,21631,21233,18626,-2697
2015,7,1,19,22130,21653,19062,-2658
2015,7,1,20,22073,21779,19252,-2538
2015,7,1,21,21279,21691,19295,-2379
2015,7,1,22,20755,21158,18867,-2239
2015,7,1,23,20198,20317,17929,-2273
2015,7,2,0,19291,19421,17031,-2222
2015,7,2,1,18747,18790,16505,-2096
2015,7,2,2,17638,17984,15637,-2158
2015,7,2,3,15971,16686,14514,-1891
2015,7,2,4,14334,15244,13631,-1307
2015,7,2,5,13029,13935,13031,-621
2015,7,2,6,12182,12977,12241,-521
2015,7,2,7,11894,12257,11648,-393
2015,7,2,8,11579,11834,11239,-416
2015,7,2,9,11589,11731,11167,-394
2015,7,2,10,12109,12026,11475,-394
2015,7,2,11,12699,12646,11911,-563
2015,7,2,12,13683,13317,12326,-829
2015,7,2,13,15370,14598,13330,-1105
2015,7,2,14,17050,16262,14939,-1126
2015,7,2,15,18702,17963,16134,-1687
2015,7,2,16,19813,19424,17486,-1810
2015,7,2,17,20805,20421,18103,-2324
2015,7,2,18,21773,21194,18680,-2558
2015,7,2,19,22318,21631,18970,-2585
2015,7,2,20,21963,21691,19063,-2577
2015,7,2,21,21528,21562,18970,-2481
2015,7,2,22,20677,20917,18516,-2393
2015,7,2,23,19992,19915,18018,-1914
2015,7,3,0,19116,18923,16921,-1972
2015,7,3,1,18555,18338,16273,-1978
2015,7,3,2,17455,17648,15572,-1933
2015,7,3,3,16042,16500,14590,-1669
2015,7,3,4,14368,15190,13468,-1332
2015,7,3,5,12828,13824,12384,-1057
2015,7,3,6,12178,12942,11912,-681
2015,7,3,7,11919,12278,11631,-362
2015,7,3,8,11584,11755,11161,-341
2015,7,3,9,11446,11462,10895,-338
2015,7,3,10,11810,11513,10945,-353
2015,7,3,11,12218,11692,11092,-390
2015,7,3,12,13373,12257,11639,-382
2015,7,3,13,14925,13988,13034,-534
2015,7,3,14,16819,15932,14825,-947
2015,7,3,15,18552,17628,15834,-1756
2015,7,3,16,19711,19076,17153,-1941
2015,7,3,17,20519,20163,18013,-2192
2015,7,3,18,20997,20937,18416,-2560
2015,7,3,19,21857,21475,18750,-2559
2015,7,3,20,21518,21679,18825,-2634
2015,7,3,21,21129,21394,18564,-2541
2015,7,3,22,20329,20431,17545,-2606
2015,7,3,23,19478,19123,16158,-2670
2015,7,4,0,18495,18260,15682,-2187
2015,7,4,1,18058,17859,15294,-2108
2015,7,4,2,17188,17271,14792,-2026
2015,7,4,3,15959,16138,14006,-1710
2015,7,4,4,14602,14702,13018,-1371
2015,7,4,5,12800,13469,12162,-953
