Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,8,-9999,-9999,393,393
2015,7,1,9,-9999,-9999,377,377
2015,7,1,10,-9999,-9999,361,361
2015,7,1,11,-9999,-9999,359,359
2015,7,1,12,-9999,-9999,342,342
2015,7,1,13,-9999,-9999,331,331
2015,7,1,14,-9999,-9999,357,357
2015,7,1,15,-9999,-9999,354,354
2015,7,1,16,-9999,-9999,472,472
2015,7,1,17,-9999,-9999,563,563
2015,7,1,18,-9999,-9999,562,562
2015,7,1,19,-9999,-9999,561,561
2015,7,1,20,-9999,-9999,559,559
2015,7,1,21,-9999,-9999,560,560
2015,7,1,22,-9999,-9999,556,556
2015,7,1,23,-9999,-9999,559,559
2015,7,2,0,-9999,-9999,558,558
2015,7,2,1,-9999,-9999,490,490
2015,7,2,2,-9999,-9999,351,351
2015,7,2,3,-9999,-9999,347,347
2015,7,2,4,-9999,-9999,425,425
2015,7,2,5,-9999,-9999,379,379
2015,7,2,6,-9999,-9999,355,355
2015,7,2,7,-9999,-9999,330,330
2015,7,2,8,-9999,-9999,341,341
2015,7,2,9,-9999,-9999,342,342
2015,7,2,10,-9999,-9999,332,332
2015,7,2,11,-9999,-9999,331,331
2015,7,2,12,-9999,-9999,337,337
2015,7,2,13,-9999,-9999,333,333
2015,7,2,14,-9999,-9999,358,358
2015,7,2,15,-9999,-9999,357,357
2015,7,2,16,-9999,-9999,333,333
2015,7,2,17,-9999,-9999,385,385
2015,7,2,18,-9999,-9999,418,418
2015,7,2,19,-9999,-9999,561,561
2015,7,2,20,-9999,-9999,559,559
2015,7,2,21,-9999,-9999,468,468
2015,7,2,22,-9999,-9999,334,334
2015,7,2,23,-9999,-9999,361,361
2015,7,3,0,-9999,-9999,413,413
2015,7,3,1,-9999,-9999,504,504
2015,7,3,2,-9999,-9999,559,559
2015,7,3,3,-9999,-9999,502,502
2015,7,3,4,-9999,-9999,421,421
2015,7,3,5,-9999,-9999,411,411
2015,7,3,6,-9999,-9999,398,398
2015,7,3,7,-9999,-9999,395,395
2015,7,3,8,-9999,-9999,397,397
2015,7,3,9,-9999,-9999,399,399
2015,7,3,10,-9999,-9999,363,363
2015,7,3,11,-9999,-9999,361,361
2015,7,3,12,-9999,-9999,359,359
2015,7,3,13,-9999,-9999,363,363
2015,7,3,14,-9999,-9999,364,364
2015,7,3,15,-9999,-9999,353,353
2015,7,3,16,-9999,-9999,332,332
2015,7,3,17,-9999,-9999,332,332
2015,7,3,18,-9999,-9999,333,333
2015,7,3,19,-9999,-9999,332,332
2015,7,3,20,-9999,-9999,329,329
2015,7,3,21,-9999,-9999,342,342
2015,7,3,22,-9999,-9999,353,353
2015,7,3,23,-9999,-9999,328,328
2015,7,4,0,-9999,-9999,360,360
2015,7,4,1,-9999,-9999,545,545
2015,7,4,2,-9999,-9999,560,560
2015,7,4,3,-9999,-9999,559,559
2015,7,4,4,-9999,-9999,557,557
2015,7,4,5,-9999,-9999,558,558
2015,7,4,6,-9999,-9999,468,468
2015,7,4,7,-9999,-9999,341,341
2015,7,4,8,-9999,-9999,339,339
2015,7,4,9,-9999,-9999,369,369
2015,7,4,10,-9999,-9999,365,365
2015,7,4,11,-9999,-9999,374,374
2015,7,4,12,-9999,-9999,371,371
2015,7,4,13,-9999,-9999,365,365
2015,7,4,14,-9999,-9999,395,395
2015,7,4,15,-9999,-9999,359,359
2015,7,4,16,-9999,-9999,362,362
2015,7,4,17,-9999,-9999,395,395
2015,7,4,18,-9999,-9999,376,376
2015,7,4,19,-9999,-9999,340,340
2015,7,4,20,-9999,-9999,331,331
2015,7,4,21,-9999,-9999,342,342
2015,7,4,22,-9999,-9999,534,534
2015,7,4,23,-9999,-9999,559,559
2015,7,5,0,-9999,-9999,560,560
2015,7,5,1,-9999,-9999,560,560
2015,7,5,2,-9999,-9999,511,511
2015,7,5,3,-9999,-9999,374,374
2015,7,5,4,-9999,-9999,328,328
2015,7,5,5,-9999,-9999,330,330
2015,7,5,6,-9999,-9999,335,335
2015,7,5,7,-9999,-9999,330,330
2015,7,5,8,-9999,-9999,348,348
2015,7,5,9,-9999,-9999,346,346
2015,7,5,10,-9999,-9999,403,403
2015,7,5,11,-9999,-9999,335,335
2015,7,5,12,-9999,-9999,338,338
2015,7,5,13,-9999,-9999,343,343
2015,7,5,14,-9999,-9999,362,362
2015,7,5,15,-9999,-9999,341,341
2015,7,5,16,-9999,-9999,350,350
2015,7,5,17,-9999,-9999,377,377
2015,7,5,18,-9999,-9999,428,428
2015,7,5,19,-9999,-9999,558,558
2015,7,5,20,-9999,-9999,558,558
2015,7,5,21,-9999,-9999,558,558
2015,7,5,22,-9999,-9999,556,556
2015,7,5,23,-9999,-9999,416,416
2015,7,6,0,-9999,-9999,341,341
2015,7,6,1,-9999,-9999,329,329
2015,7,6,2,-9999,-9999,356,356
2015,7,6,3,-9999,-9999,339,339
2015,7,6,4,-9999,-9999,346,346
2015,7,6,5,-9999,-9999,341,341
2015,7,6,6,-9999,-9999,332,332
2015,7,6,7,-9999,-9999,335,335
2015,7,6,8,-9999,-9999,331,331
2015,7,6,9,-9999,-9999,330,330
2015,7,6,10,-9999,-9999,362,362
2015,7,6,11,-9999,-9999,331,331
2015,7,6,12,-9999,-9999,332,332
2015,7,6,13,-9999,-9999,338,338
2015,7,6,14,-9999,-9999,350,350
2015,7,6,15,-9999,-9999,330,330
2015,7,6,16,-9999,-9999,331,331
2015,7,6,17,-9999,-9999,331,331
2015,7,6,18,-9999,-9999,419,419
2015,7,6,19,-9999,-9999,554,554
2015,7,6,20,-9999,-9999,411,411
2015,7,6,21,-9999,-9999,521,521
2015,7,6,22,-9999,-9999,559,559
2015,7,6,23,-9999,-9999,557,557
2015,7,7,0,-9999,-9999,559,559
2015,7,7,1,-9999,-9999,558,558
2015,7,7,2,-9999,-9999,562,562
2015,7,7,3,-9999,-9999,471,471
2015,7,7,4,-9999,-9999,398,398
