Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,5,11810,12583,11322,-1261
2015,7,1,6,11190,12349,11376,-973
2015,7,1,7,10860,12445,11305,-1140
2015,7,1,8,10760,12385,11303,-1082
2015,7,1,9,11200,12387,11460,-927
2015,7,1,10,11830,12931,11817,-1114
2015,7,1,11,13200,13655,12358,-1297
2015,7,1,12,14640,14740,13630,-1110
2015,7,1,13,15530,15669,14357,-1312
2015,7,1,14,16160,16275,14684,-1591
2015,7,1,15,16750,16801,15202,-1599
2015,7,1,16,17160,17112,15482,-1630
2015,7,1,17,17450,17218,15560,-1658
2015,7,1,18,17830,17569,15763,-1806
2015,7,1,19,18060,17846,16163,-1683
2015,7,1,20,18180,18117,16443,-1674
2015,7,1,21,18260,18354,16771,-1583
2015,7,1,22,18190,18456,16906,-1550
2015,7,1,23,17820,18150,16488,-1662
2015,7,2,0,17410,17653,16007,-1646
2015,7,2,1,17290,17286,15468,-1818
2015,7,2,2,16720,16701,14882,-1819
2015,7,2,3,15240,15220,13830,-1390
2015,7,2,4,13690,13594,12151,-1443
2015,7,2,5,12460,13011,11606,-1405
2015,7,2,6,11770,12881,11648,-1233
2015,7,2,7,11320,12635,11237,-1398
2015,7,2,8,11090,12426,11085,-1341
2015,7,2,9,11190,12459,11109,-1350
2015,7,2,10,11580,12942,11656,-1286
2015,7,2,11,13030,13642,12557,-1085
2015,7,2,12,14380,14158,13124,-1034
2015,7,2,13,15220,15123,14120,-1003
2015,7,2,14,15860,15784,14661,-1123
2015,7,2,15,16450,16339,15030,-1309
2015,7,2,16,16880,16730,15205,-1525
2015,7,2,17,17030,16988,15328,-1660
2015,7,2,18,17370,17270,15646,-1624
2015,7,2,19,17770,17394,15860,-1534
2015,7,2,20,17930,17342,15794,-1548
2015,7,2,21,18200,17280,15573,-1707
2015,7,2,22,18000,17139,15336,-1803
2015,7,2,23,17520,16726,14943,-1783
2015,7,3,0,16950,16305,14608,-1697
2015,7,3,1,16730,16178,14409,-1769
2015,7,3,2,16140,15779,14308,-1471
2015,7,3,3,14690,14564,13521,-1043
2015,7,3,4,13250,13356,12292,-1064
2015,7,3,5,12130,12463,11312,-1151
2015,7,3,6,11340,11827,11003,-824
2015,7,3,7,10850,11543,10788,-755
2015,7,3,8,10560,11491,10781,-710
2015,7,3,9,10340,11705,10922,-783
2015,7,3,10,10380,11785,10666,-1119
2015,7,3,11,10830,11714,10899,-815
2015,7,3,12,11800,12415,11388,-1027
2015,7,3,13,12860,13099,12052,-1047
2015,7,3,14,13660,13793,12840,-953
2015,7,3,15,14170,14295,13421,-874
2015,7,3,16,14480,14614,13470,-1144
2015,7,3,17,14670,14792,13754,-1038
2015,7,3,18,14760,14984,13878,-1106
2015,7,3,19,14820,15227,14071,-1156
2015,7,3,20,14860,15551,14482,-1069
2015,7,3,21,14830,15947,14826,-1121
2015,7,3,22,14910,16186,15143,-1043
2015,7,3,23,14830,15858,14978,-880
2015,7,4,0,14660,15256,14273,-983
2015,7,4,1,14510,14964,14000,-964
2015,7,4,2,14490,14578,13604,-974
2015,7,4,3,13500,13600,12707,-893
2015,7,4,4,12310,12491,11715,-776
2015,7,4,5,11410,11669,11010,-659
2015,7,4,6,10840,11348,10590,-758
2015,7,4,7,10520,11348,10270,-1078
2015,7,4,8,10330,11349,10211,-1138
2015,7,4,9,10270,11283,10283,-1000
2015,7,4,10,10090,11274,10233,-1041
2015,7,4,11,10420,11574,10484,-1090
2015,7,4,12,11230,11956,11218,-738
2015,7,4,13,12580,12243,11525,-718
2015,7,4,14,13530,12809,12030,-779
2015,7,4,15,14150,13352,12686,-666
2015,7,4,16,14480,13635,12837,-798
2015,7,4,17,14650,13828,13059,-769
2015,7,4,18,14680,13749,12893,-856
2015,7,4,19,14860,13511,12566,-945
2015,7,4,20,14890,13334,12372,-962
2015,7,4,21,14820,13297,12349,-948
2015,7,4,22,14860,13386,12405,-981
2015,7,4,23,14860,13371,12491,-880
2015,7,5,0,14600,13208,12524,-684
2015,7,5,1,14350,13137,12372,-765
2015,7,5,2,14020,12953,12344,-609
2015,7,5,3,13070,12421,11713,-708
2015,7,5,4,11980,11655,11168,-487
2015,7,5,5,10980,10803,10455,-348
2015,7,5,6,10420,10678,10381,-297
2015,7,5,7,10020,10755,10405,-350
2015,7,5,8,9790,10711,10303,-408
2015,7,5,9,9740,10885,10326,-559
2015,7,5,10,9620,10675,10342,-333
2015,7,5,11,10020,10368,10446,78
2015,7,5,12,10950,10611,10808,197
2015,7,5,13,12030,11543,11539,-4
2015,7,5,14,13010,12519,12007,-512
2015,7,5,15,13790,13338,12627,-711
2015,7,5,16,14430,13975,13287,-688
2015,7,5,17,14840,14510,14082,-428
2015,7,5,18,15190,14883,14002,-881
2015,7,5,19,15540,15226,14288,-938
2015,7,5,20,15740,15647,14705,-942
2015,7,5,21,16300,16138,14696,-1442
2015,7,5,22,16670,16595,15247,-1348
2015,7,5,23,16580,16653,15470,-1183
2015,7,6,0,16260,16440,15442,-998
2015,7,6,1,16140,16383,14972,-1411
2015,7,6,2,15810,16084,15156,-928
2015,7,6,3,14580,14848,14383,-465
