Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,24149,24823,25242,419
2015,7,1,7,23026,24121,24580,459
2015,7,1,8,22280,23383,23943,560
2015,7,1,9,22044,23184,23692,508
2015,7,1,10,22474,23680,24190,510
2015,7,1,11,23464,24079,24930,851
2015,7,1,12,24584,24717,26407,1690
2015,7,1,13,26399,25694,27603,1909
2015,7,1,14,28555,27309,29760,2451
2015,7,1,15,31000,29195,31620,2425
2015,7,1,16,33250,31046,33472,2426
2015,7,1,17,35125,32888,35189,2301
2015,7,1,18,36744,34859,37258,2399
2015,7,1,19,37741,36597,38744,2147
2015,7,1,20,38400,37475,39653,2178
2015,7,1,21,38663,37663,39348,1685
2015,7,1,22,38381,36864,38449,1585
2015,7,1,23,37771,35302,36946,1644
2015,7,2,0,36508,33687,35723,2036
2015,7,2,1,34797,32293,34321,2028
2015,7,2,2,34185,31727,33996,2269
2015,7,2,3,32006,29866,32074,2208
2015,7,2,4,29147,25381,26982,1601
2015,7,2,5,26612,23855,24624,769
2015,7,2,6,23694,24943,25465,522
2015,7,2,7,22642,24004,24390,386
2015,7,2,8,22011,23309,23829,520
2015,7,2,9,21794,23163,23667,504
2015,7,2,10,22380,23738,24300,562
2015,7,2,11,23479,24834,25455,621
2015,7,2,12,24632,25165,26486,1321
2015,7,2,13,26301,26366,28488,2122
2015,7,2,14,28314,28091,30346,2255
2015,7,2,15,30477,30133,32408,2275
2015,7,2,16,32540,32067,34600,2533
2015,7,2,17,34039,34415,36581,2166
2015,7,2,18,35175,35994,38013,2019
2015,7,2,19,36145,36362,38768,2406
2015,7,2,20,36800,36680,39031,2351
2015,7,2,21,37159,36045,38453,2408
2015,7,2,22,36999,34865,37519,2654
2015,7,2,23,36460,33399,36404,3005
2015,7,3,0,35333,33167,35428,2261
2015,7,3,1,33905,32233,34605,2372
2015,7,3,2,33479,32035,34465,2430
2015,7,3,3,31517,30504,32926,2422
2015,7,3,4,28791,28685,29697,1012
2015,7,3,5,26344,26766,27857,1091
2015,7,3,6,24005,25859,26495,636
2015,7,3,7,22779,25094,25416,322
2015,7,3,8,21896,24620,24921,301
2015,7,3,9,21366,24435,24771,336
2015,7,3,10,21183,24596,24795,199
2015,7,3,11,20879,24615,24950,335
2015,7,3,12,21222,24399,25236,837
2015,7,3,13,23247,25423,26339,916
2015,7,3,14,25813,26579,27873,1294
2015,7,3,15,28292,28269,30548,2279
2015,7,3,16,30496,29410,31705,2295
2015,7,3,17,32400,30719,33146,2427
2015,7,3,18,33993,31900,34653,2753
2015,7,3,19,35095,32761,35763,3002
2015,7,3,20,35768,32972,35813,2841
2015,7,3,21,36128,33291,36020,2729
2015,7,3,22,35960,33447,36332,2885
2015,7,3,23,35340,33106,36162,3056
2015,7,4,0,34190,32139,34859,2720
2015,7,4,1,32619,31074,33460,2386
2015,7,4,2,31976,30706,33261,2555
2015,7,4,3,30096,29184,31607,2423
2015,7,4,4,27577,26454,27708,1254
2015,7,4,5,25250,24817,25532,715
2015,7,4,6,23883,23165,23729,564
2015,7,4,7,22563,22623,22860,237
2015,7,4,8,21614,21907,22363,456
2015,7,4,9,21074,21453,21822,369
2015,7,4,10,20839,21428,21661,233
2015,7,4,11,20484,20989,21192,203
2015,7,4,12,20704,20665,20954,289
2015,7,4,13,22731,21474,22296,822
2015,7,4,14,25254,23071,24410,1339
2015,7,4,15,27835,25078,27664,2586
2015,7,4,16,30082,26738,29459,2721
2015,7,4,17,31740,28072,30869,2797
2015,7,4,18,32942,29367,31674,2307
2015,7,4,19,33717,30773,33112,2339
2015,7,4,20,34173,31279,33371,2092
2015,7,4,21,34364,31405,33282,1877
2015,7,4,22,34115,31157,33036,1879
2015,7,4,23,33512,30138,32239,2101
2015,7,5,0,32218,28507,30831,2324
2015,7,5,1,30597,27104,29483,2379
2015,7,5,2,30354,26512,29033,2521
2015,7,5,3,28871,25576,27539,1963
2015,7,5,4,26761,24635,26113,1478
2015,7,5,5,24555,23235,24189,954
2015,7,5,6,23142,21727,22277,550
2015,7,5,7,22025,21088,21396,308
2015,7,5,8,21185,20625,20809,184
2015,7,5,9,20722,20348,20477,129
2015,7,5,10,20438,20271,20319,48
2015,7,5,11,20121,20001,20331,330
2015,7,5,12,20366,19966,20388,422
2015,7,5,13,22348,21136,22136,1000
2015,7,5,14,24684,22531,24058,1527
2015,7,5,15,26614,24281,26667,2386
2015,7,5,16,28217,25729,28413,2684
2015,7,5,17,29675,27172,29987,2815
2015,7,5,18,31227,28263,31000,2737
2015,7,5,19,32244,28994,31675,2681
2015,7,5,20,32879,29541,32152,2611
2015,7,5,21,33221,29932,32539,2607
2015,7,5,22,33018,30134,32776,2642
2015,7,5,23,32418,30080,32653,2573
2015,7,6,0,31560,29316,31860,2544
2015,7,6,1,30667,28347,30726,2379
2015,7,6,2,30529,28307,30608,2301
2015,7,6,3,28736,26878,28682,1804
2015,7,6,4,26169,24659,25974,1315
2015,7,6,5,23857,22965,24058,1093
2015,7,6,6,22554,23263,23636,373
2015,7,6,7,21677,22522,22962,440
2015,7,6,8,21079,22419,22881,462
2015,7,6,9,21038,22688,23145,457
2015,7,6,10,21613,23220,23635,415
2015,7,6,11,22888,23714,24154,440
2015,7,6,12,24270,24463,25652,1189
2015,7,6,13,26054,25831,27486,1655
2015,7,6,14,27900,27096,29113,2017
2015,7,6,15,29701,28114,30711,2597
2015,7,6,16,31404,30132,32628,2496
2015,7,6,17,32810,32058,34682,2624
2015,7,6,18,34392,36933,39417,2484
2015,7,6,19,35487,36419,39095,2676
2015,7,6,20,36217,37523,40435,2912
2015,7,6,21,36565,38055,40964,2909
2015,7,6,22,36200,38922,41173,2251
2015,7,6,23,35318,37922,40252,2330
2015,7,7,0,34277,36895,39603,2708
2015,7,7,1,33106,35165,37960,2795
2015,7,7,2,32640,34432,37055,2623
2015,7,7,3,30383,32219,34651,2432
2015,7,7,4,27402,29437,31046,1609
2015,7,7,5,24833,27362,31373,4011
2015,7,7,6,23684,25979,26833,854
2015,7,7,7,22535,25082,25746,664
2015,7,7,8,21775,24203,24909,706
2015,7,7,9,21537,23858,24531,673
2015,7,7,10,22074,24287,24700,413
2015,7,7,11,23248,25052,25509,457
2015,7,7,12,24476,25707,26779,1072
2015,7,7,13,26117,27276,28936,1660
2015,7,7,14,28090,29355,31226,1871
2015,7,7,15,30616,32081,34457,2376
2015,7,7,16,33131,34562,36565,2003
2015,7,7,17,35303,36416,38964,2548
2015,7,7,18,36988,38510,40912,2402
2015,7,7,19,38146,39351,41656,2305
2015,7,7,20,38949,40259,42561,2302
2015,7,7,21,39339,40499,42902,2403
2015,7,7,22,38983,40646,42731,2085
2015,7,7,23,38111,40076,45096,5020
2015,7,8,0,36696,38757,40688,1931
2015,7,8,1,34979,37415,39265,1850
2015,7,8,2,34291,36668,38581,1913
2015,7,8,3,32050,34273,36473,2200
2015,7,8,4,29157,30970,32321,1351
2015,7,8,5,26596,28900,29739,839
2015,7,8,6,25075,27765,28491,726
2015,7,8,7,23868,26780,27220,440
2015,7,8,8,23048,25836,26466,630
2015,7,8,9,22817,25404,26127,723
2015,7,8,10,23221,25751,26218,467
2015,7,8,11,24165,26622,27138,516
2015,7,8,12,25060,26596,27514,918
2015,7,8,13,26823,28356,29783,1427
2015,7,8,14,29082,30541,32279,1738
2015,7,8,15,31717,32931,34936,2005
2015,7,8,16,34396,35558,37473,1915
2015,7,8,17,36794,38389,40169,1780
2015,7,8,18,38827,40105,41727,1622
2015,7,8,19,40208,41184,42702,1518
2015,7,8,20,40860,41971,43357,1386
2015,7,8,21,40947,42410,43694,1284
2015,7,8,22,40428,42125,43343,1218
2015,7,8,23,39346,41502,42849,1347
2015,7,9,0,37964,40417,41554,1137
2015,7,9,1,36211,38881,40511,1630
2015,7,9,2,35361,37958,39764,1806
2015,7,9,3,32956,35746,37283,1537
2015,7,9,4,29973,32607,33618,1011
2015,7,9,5,27363,29885,30946,1061
2015,7,9,6,26488,28443,29368,925
2015,7,9,7,25128,27102,27886,784
2015,7,9,8,24157,26270,27149,879
2015,7,9,9,23811,25772,26743,971
2015,7,9,10,24107,26214,27066,852
2015,7,9,11,24956,26820,27574,754
2015,7,9,12,25825,26771,27764,993
2015,7,9,13,27632,28567,30146,1579
2015,7,9,14,30139,31174,32827,1653
2015,7,9,15,33192,34072,36362,2290
2015,7,9,16,36052,36789,38986,2197
2015,7,9,17,38317,38940,41050,2110
2015,7,9,18,40265,40714,42456,1742
2015,7,9,19,41533,41829,43595,1766
2015,7,9,20,42111,42511,44251,1740
2015,7,9,21,42151,42765,44314,1549
2015,7,9,22,41352,42530,43943,1413
2015,7,9,23,40049,41922,43130,1208
2015,7,10,0,38597,41026,42310,1284
2015,7,10,1,37135,39121,40125,1004
2015,7,10,2,36280,38320,39591,1271
2015,7,10,3,33934,35965,37539,1574
2015,7,10,4,30952,33022,33940,918
2015,7,10,5,28309,29446,30481,1035
2015,7,10,6,26667,29855,30689,834
2015,7,10,7,25244,27975,28286,311
2015,7,10,8,24297,26751,27134,383
2015,7,10,9,23841,26044,26479,435
2015,7,10,10,24116,26356,26768,412
2015,7,10,11,25020,27077,27668,591
2015,7,10,12,25898,27724,28826,1102
2015,7,10,13,27664,29417,30789,1372
2015,7,10,14,30149,31739,33410,1671
2015,7,10,15,33019,34586,36573,1987
2015,7,10,16,35925,37335,38519,1184
2015,7,10,17,38263,39402,40458,1056
2015,7,10,18,40102,41005,42381,1376
2015,7,10,19,41227,42128,43574,1446
2015,7,10,20,41817,42632,43589,957
2015,7,10,21,41813,42581,43485,904
2015,7,10,22,41059,41920,42664,744
2015,7,10,23,39659,41366,41300,-66
2015,7,11,0,38043,39822,40502,680
2015,7,11,1,36297,37495,39019,1524
2015,7,11,2,35398,37153,38452,1299
2015,7,11,3,33180,35043,36544,1501
2015,7,11,4,30536,32046,32744,698
2015,7,11,5,27968,29419,29551,132
2015,7,11,6,27192,27986,28442,456
2015,7,11,7,25583,27234,27490,256
2015,7,11,8,24474,26134,26438,304
2015,7,11,9,23829,25500,25826,326
2015,7,11,10,23647,25555,25575,20
2015,7,11,11,23407,25322,25491,169
2015,7,11,12,23482,25351,25724,373
2015,7,11,13,25454,26905,27766,861
2015,7,11,14,28420,29823,30677,854
2015,7,11,15,31786,32829,34064,1235
2015,7,11,16,34902,35934,36971,1037
2015,7,11,17,37306,38172,39257,1085
2015,7,11,18,39003,39805,40559,754
2015,7,11,19,40038,40776,41768,992
2015,7,11,20,40571,41454,42455,1001
2015,7,11,21,40562,41796,42744,948
2015,7,11,22,39973,41388,42120,732
2015,7,11,23,38928,40526,41232,706
2015,7,12,0,37656,39066,39793,727
2015,7,12,1,35825,36899,38523,1624
2015,7,12,2,35067,36872,38087,1215
2015,7,12,3,33033,34957,36400,1443
2015,7,12,4,30659,31826,32847,1021
2015,7,12,5,28125,29339,29940,601
2015,7,12,6,26188,28047,28274,227
2015,7,12,7,24703,27175,27339,164
2015,7,12,8,23652,26082,26129,47
2015,7,12,9,23043,25368,25477,109
2015,7,12,10,22803,25031,25071,40
2015,7,12,11,22400,24868,25054,186
2015,7,12,12,22421,24867,24973,106
2015,7,12,13,24471,26268,26771,503
2015,7,12,14,27486,29030,29848,818
2015,7,12,15,30601,32024,33459,1435
2015,7,12,16,33530,34767,35850,1083
2015,7,12,17,36010,37110,38183,1073
2015,7,12,18,37926,39012,40104,1092
2015,7,12,19,39128,40052,41288,1236
2015,7,12,20,39731,40501,41744,1243
2015,7,12,21,39877,41104,41520,416
2015,7,12,22,39533,39083,41155,2072
2015,7,12,23,38822,39808,40917,1109
2015,7,13,0,37900,39746,39606,-140
2015,7,13,1,36271,36563,38196,1633
2015,7,13,2,35644,36764,37982,1218
2015,7,13,3,33496,34956,36340,1384
2015,7,13,4,30888,32104,33270,1166
2015,7,13,5,28283,29364,30115,751
2015,7,13,6,27373,28422,29107,685
2015,7,13,7,26129,27617,28272,655
2015,7,13,8,25177,26714,27371,657
2015,7,13,9,24907,26342,26898,556
2015,7,13,10,25376,26742,27091,349
2015,7,13,11,26350,27368,27904,536
2015,7,13,12,27430,27980,29101,1121
2015,7,13,13,29407,29904,31394,1490
2015,7,13,14,32242,32154,33643,1489
2015,7,13,15,35310,35289,37577,2288
2015,7,13,16,38197,38241,40124,1883
2015,7,13,17,40455,40051,41948,1897
2015,7,13,18,42136,41440,43292,1852
2015,7,13,19,43001,42492,44263,1771
2015,7,13,20,43436,43050,44799,1749
2015,7,13,21,43526,43365,45184,1819
2015,7,13,22,42916,43151,44832,1681
2015,7,13,23,42030,42639,43965,1326
2015,7,14,0,41137,41507,42991,1484
2015,7,14,1,40004,40521,41711,1190
2015,7,14,2,39476,40597,41443,846
2015,7,14,3,37046,37125,39205,2080
2015,7,14,4,34041,34817,35431,614
2015,7,14,5,31337,31658,32329,671
2015,7,14,6,28220,30205,30843,638
2015,7,14,7,26848,29466,29614,148
2015,7,14,8,25831,28618,28741,123
2015,7,14,9,25428,28237,28514,277
2015,7,14,10,25797,28467,28656,189
