Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2018,7,31,8,-9999,-9999,418,418
2018,7,31,9,-9999,-9999,432,432
2018,7,31,10,-9999,-9999,440,440
2018,7,31,11,-9999,-9999,445,445
2018,7,31,12,-9999,-9999,434,434
2018,7,31,13,-9999,-9999,476,476
2018,7,31,14,-9999,-9999,475,475
2018,7,31,15,-9999,-9999,428,428
2018,7,31,16,-9999,-9999,385,385
2018,7,31,17,-9999,-9999,389,389
2018,7,31,18,-9999,-9999,331,331
2018,7,31,19,-9999,-9999,330,330
2018,7,31,20,-9999,-9999,348,348
2018,7,31,21,-9999,-9999,412,412
2018,7,31,22,-9999,-9999,512,512
2018,7,31,23,-9999,-9999,634,634
2018,8,1,0,-9999,-9999,750,750
2018,8,1,1,-9999,-9999,756,756
2018,8,1,2,-9999,-9999,696,696
2018,8,1,3,-9999,-9999,705,705
2018,8,1,4,-9999,-9999,739,739
2018,8,1,5,-9999,-9999,751,751
2018,8,1,6,-9999,-9999,736,736
2018,8,1,7,-9999,-9999,712,712
2018,8,1,8,-9999,-9999,696,696
2018,8,1,9,-9999,-9999,706,706
2018,8,1,10,-9999,-9999,706,706
2018,8,1,11,-9999,-9999,584,584
2018,8,1,12,-9999,-9999,553,553
2018,8,1,13,-9999,-9999,588,588
2018,8,1,14,-9999,-9999,571,571
2018,8,1,15,-9999,-9999,456,456
2018,8,1,16,-9999,-9999,362,362
2018,8,1,17,-9999,-9999,378,378
2018,8,1,18,-9999,-9999,440,440
2018,8,1,19,-9999,-9999,460,460
2018,8,1,20,-9999,-9999,468,468
2018,8,1,21,-9999,-9999,509,509
2018,8,1,22,-9999,-9999,616,616
2018,8,1,23,-9999,-9999,704,704
2018,8,2,0,-9999,-9999,775,775
2018,8,2,1,-9999,-9999,799,799
2018,8,2,2,-9999,-9999,681,681
2018,8,2,3,-9999,-9999,656,656
2018,8,2,4,-9999,-9999,645,645
2018,8,2,5,-9999,-9999,602,602
2018,8,2,6,-9999,-9999,568,568
2018,8,2,7,-9999,-9999,490,490
2018,8,2,8,-9999,-9999,449,449
2018,8,2,9,-9999,-9999,429,429
2018,8,2,10,-9999,-9999,433,433
2018,8,2,11,-9999,-9999,482,482
2018,8,2,12,-9999,-9999,479,479
2018,8,2,13,-9999,-9999,493,493
2018,8,2,14,-9999,-9999,572,572
2018,8,2,15,-9999,-9999,582,582
2018,8,2,16,-9999,-9999,566,566
2018,8,2,17,-9999,-9999,617,617
2018,8,2,18,-9999,-9999,620,620
2018,8,2,19,-9999,-9999,675,675
2018,8,2,20,-9999,-9999,754,754
2018,8,2,21,-9999,-9999,767,767
2018,8,2,22,-9999,-9999,808,808
2018,8,2,23,-9999,-9999,808,808
2018,8,3,0,-9999,-9999,872,872
2018,8,3,1,-9999,-9999,0,0
2018,8,3,2,-9999,-9999,825,825
2018,8,3,3,-9999,-9999,821,821
2018,8,3,4,-9999,-9999,822,822
2018,8,3,5,-9999,-9999,816,816
2018,8,3,6,-9999,-9999,812,812
2018,8,3,7,-9999,-9999,800,800
2018,8,3,8,-9999,-9999,777,777
2018,8,3,9,-9999,-9999,771,771
2018,8,3,10,-9999,-9999,742,742
2018,8,3,11,-9999,-9999,689,689
2018,8,3,12,-9999,-9999,667,667
2018,8,3,13,-9999,-9999,666,666
2018,8,3,14,-9999,-9999,609,609
2018,8,3,15,-9999,-9999,587,587
2018,8,3,16,-9999,-9999,536,536
2018,8,3,17,-9999,-9999,552,552
2018,8,3,18,-9999,-9999,587,587
2018,8,3,19,-9999,-9999,591,591
2018,8,3,20,-9999,-9999,617,617
2018,8,3,21,-9999,-9999,669,669
2018,8,3,22,-9999,-9999,701,701
2018,8,3,23,-9999,-9999,774,774
2018,8,4,0,-9999,-9999,805,805
2018,8,4,1,-9999,-9999,814,814
2018,8,4,2,-9999,-9999,784,784
2018,8,4,3,-9999,-9999,662,662
2018,8,4,4,-9999,-9999,527,527
2018,8,4,5,-9999,-9999,485,485
2018,8,4,6,-9999,-9999,427,427
2018,8,4,7,-9999,-9999,304,304
2018,8,4,8,-9999,-9999,239,239
2018,8,4,9,-9999,-9999,198,198
2018,8,4,10,-9999,-9999,161,161
2018,8,4,11,-9999,-9999,110,110
2018,8,4,12,-9999,-9999,90,90
2018,8,4,13,-9999,-9999,74,74
2018,8,4,14,-9999,-9999,61,61
2018,8,4,15,-9999,-9999,40,40
2018,8,4,16,-9999,-9999,30,30
2018,8,4,17,-9999,-9999,7,7
2018,8,4,18,-9999,-9999,-5,-5
2018,8,4,19,-9999,-9999,-4,-4
2018,8,4,20,-9999,-9999,-3,-3
2018,8,4,21,-9999,-9999,-4,-4
2018,8,4,22,-9999,-9999,1,1
2018,8,4,23,-9999,-9999,4,4
2018,8,5,0,-9999,-9999,0,0
2018,8,5,1,-9999,-9999,-3,-3
2018,8,5,2,-9999,-9999,-3,-3
2018,8,5,3,-9999,-9999,-3,-3
2018,8,5,4,-9999,-9999,3,3
2018,8,5,5,-9999,-9999,79,79
2018,8,5,6,-9999,-9999,156,156
2018,8,5,7,-9999,-9999,162,162
2018,8,5,8,-9999,-9999,185,185
2018,8,5,9,-9999,-9999,184,184
2018,8,5,10,-9999,-9999,160,160
2018,8,5,11,-9999,-9999,117,117
2018,8,5,12,-9999,-9999,77,77
2018,8,5,13,-9999,-9999,44,44
2018,8,5,14,-9999,-9999,38,38
2018,8,5,15,-9999,-9999,30,30
2018,8,5,16,-9999,-9999,17,17
2018,8,5,17,-9999,-9999,2,2
2018,8,5,18,-9999,-9999,-1,-1
2018,8,5,19,-9999,-9999,-5,-5
2018,8,5,20,-9999,-9999,1,1
2018,8,5,21,-9999,-9999,0,0
2018,8,5,22,-9999,-9999,0,0
2018,8,5,23,-9999,-9999,-1,-1
2018,8,6,0,-9999,-9999,8,8
2018,8,6,1,-9999,-9999,8,8
2018,8,6,2,-9999,-9999,3,3
2018,8,6,3,-9999,-9999,0,0
2018,8,6,4,-9999,-9999,6,6
2018,8,6,5,-9999,-9999,8,8
2018,8,6,6,-9999,-9999,-1,-1
2018,8,6,7,-9999,-9999,-4,-4
2018,8,6,8,-9999,-9999,-6,-6
2018,8,6,9,-9999,-9999,-4,-4
2018,8,6,10,-9999,-9999,6,6
2018,8,6,11,-9999,-9999,6,6
2018,8,6,12,-9999,-9999,-1,-1
2018,8,6,13,-9999,-9999,7,7
2018,8,6,14,-9999,-9999,12,12
2018,8,6,15,-9999,-9999,8,8
2018,8,6,16,-9999,-9999,4,4
2018,8,6,17,-9999,-9999,2,2
2018,8,6,18,-9999,-9999,-4,-4
2018,8,6,19,-9999,-9999,-5,-5
2018,8,6,20,-9999,-9999,-2,-2
2018,8,6,21,-9999,-9999,-3,-3
2018,8,6,22,-9999,-9999,8,8
2018,8,6,23,-9999,-9999,32,32
2018,8,7,0,-9999,-9999,30,30
2018,8,7,1,-9999,-9999,32,32
2018,8,7,2,-9999,-9999,14,14
2018,8,7,3,-9999,-9999,3,3
2018,8,7,4,-9999,-9999,-1,-1
2018,8,7,5,-9999,-9999,0,0
2018,8,7,6,-9999,-9999,-5,-5
2018,8,7,7,-9999,-9999,2,2
2018,8,7,8,-9999,-9999,22,22
2018,8,7,9,-9999,-9999,74,74
2018,8,7,10,-9999,-9999,99,99
2018,8,7,11,-9999,-9999,83,83
2018,8,7,12,-9999,-9999,73,73
2018,8,7,13,-9999,-9999,62,62
2018,8,7,14,-9999,-9999,34,34
2018,8,7,15,-9999,-9999,13,13
2018,8,7,16,-9999,-9999,7,7
2018,8,7,17,-9999,-9999,-3,-3
2018,8,7,18,-9999,-9999,-5,-5
2018,8,7,19,-9999,-9999,-2,-2
2018,8,7,20,-9999,-9999,-1,-1
2018,8,7,21,-9999,-9999,10,10
2018,8,7,22,-9999,-9999,30,30
2018,8,7,23,-9999,-9999,32,32
2018,8,8,0,-9999,-9999,35,35
2018,8,8,1,-9999,-9999,58,58
2018,8,8,2,-9999,-9999,55,55
2018,8,8,3,-9999,-9999,32,32
2018,8,8,4,-9999,-9999,31,31
2018,8,8,5,-9999,-9999,18,18
2018,8,8,6,-9999,-9999,12,12
2018,8,8,7,-9999,-9999,6,6
2018,8,8,8,-9999,-9999,-3,-3
2018,8,8,9,-9999,-9999,-6,-6
2018,8,8,10,-9999,-9999,-5,-5
2018,8,8,11,-9999,-9999,-4,-4
2018,8,8,12,-9999,-9999,10,10
2018,8,8,13,-9999,-9999,8,8
2018,8,8,14,-9999,-9999,12,12
2018,8,8,15,-9999,-9999,1,1
2018,8,8,16,-9999,-9999,2,2
