Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,5,6890,6445,6767,322
2015,7,1,6,6379,5979,6321,342
2015,7,1,7,6051,5673,6264,591
2015,7,1,8,5862,5539,6298,759
2015,7,1,9,5742,5502,6276,774
2015,7,1,10,5862,5723,6381,658
2015,7,1,11,6159,6019,6696,677
2015,7,1,12,6684,6410,6975,565
2015,7,1,13,7233,6803,7374,571
2015,7,1,14,7753,7204,7641,437
2015,7,1,15,8324,7668,8567,899
2015,7,1,16,8986,8274,9519,1245
2015,7,1,17,9387,8821,9759,938
2015,7,1,18,9999,9344,9883,539
2015,7,1,19,10302,9752,10397,645
2015,7,1,20,10547,10043,10513,470
2015,7,1,21,10633,10149,10522,373
2015,7,1,22,10617,10110,10328,218
2015,7,1,23,10400,9811,10096,285
2015,7,2,0,9947,9389,9702,313
2015,7,2,1,9496,9138,9503,365
2015,7,2,2,9091,8833,9283,450
2015,7,2,3,8463,8134,8588,454
2015,7,2,4,7477,7383,7406,23
2015,7,2,5,6968,6703,6726,23
2015,7,2,6,6455,6291,6323,32
2015,7,2,7,6085,6038,6289,251
2015,7,2,8,5894,5891,6263,372
2015,7,2,9,5827,5881,6279,398
2015,7,2,10,5940,6077,6397,320
2015,7,2,11,6189,6359,6836,477
2015,7,2,12,6650,6763,7146,383
2015,7,2,13,7141,7139,7227,88
2015,7,2,14,7743,7579,7763,184
2015,7,2,15,8237,8152,8496,344
2015,7,2,16,8742,8679,8889,210
2015,7,2,17,9113,9160,9188,28
2015,7,2,18,9606,9620,9360,-260
2015,7,2,19,9777,9955,9468,-487
2015,7,2,20,9866,10089,9469,-620
2015,7,2,21,9786,10122,9400,-722
2015,7,2,22,9609,9974,9147,-827
2015,7,2,23,9302,9448,8787,-661
2015,7,3,0,9001,8875,8309,-566
2015,7,3,1,8674,8562,8250,-312
2015,7,3,2,8469,8290,8184,-106
2015,7,3,3,7883,7672,7609,-63
2015,7,3,4,7096,6947,6879,-68
2015,7,3,5,6670,6312,6413,101
2015,7,3,6,6178,5854,6078,224
2015,7,3,7,5890,5558,6095,537
2015,7,3,8,5684,5378,6150,772
2015,7,3,9,5618,5329,6138,809
2015,7,3,10,5601,5420,6222,802
2015,7,3,11,5680,5493,6461,968
2015,7,3,12,5925,5755,6583,828
2015,7,3,13,6410,6204,6643,439
2015,7,3,14,6987,6587,6955,368
2015,7,3,15,7423,6959,7308,349
2015,7,3,16,7890,7253,7510,257
2015,7,3,17,8257,7535,7598,63
2015,7,3,18,8534,7809,7806,-3
2015,7,3,19,8703,7955,7909,-46
2015,7,3,20,8829,8069,7857,-212
2015,7,3,21,8629,8166,7899,-267
2015,7,3,22,8457,8191,7827,-364
2015,7,3,23,8134,8002,7620,-382
2015,7,4,0,7757,7732,7390,-342
2015,7,4,1,7418,7547,7312,-235
2015,7,4,2,7201,7472,7340,-132
2015,7,4,3,7040,7077,7110,33
2015,7,4,4,6520,6560,6553,-7
2015,7,4,5,6219,6070,6406,336
2015,7,4,6,5825,5692,6393,701
2015,7,4,7,5563,5425,6276,851
2015,7,4,8,5354,5229,6081,852
2015,7,4,9,5245,5165,6084,919
2015,7,4,10,5222,5153,6074,921
2015,7,4,11,5176,5089,6079,990
2015,7,4,12,5516,5422,6200,778
2015,7,4,13,6201,6108,6484,376
2015,7,4,14,6883,6855,6740,-115
2015,7,4,15,7467,7537,6895,-642
2015,7,4,16,8071,8108,7208,-900
2015,7,4,17,8503,8434,7604,-830
2015,7,4,18,8824,8650,7736,-914
2015,7,4,19,9119,8681,7900,-781
2015,7,4,20,9265,8819,7973,-846
2015,7,4,21,9373,9048,8057,-991
2015,7,4,22,9258,9138,7993,-1145
2015,7,4,23,9015,8887,7815,-1072
2015,7,5,0,8533,8420,7320,-1100
2015,7,5,1,8113,8069,7071,-998
2015,7,5,2,7834,7767,7024,-743
2015,7,5,3,7373,7471,6942,-529
2015,7,5,4,6760,7027,6584,-443
2015,7,5,5,6234,6418,6362,-56
2015,7,5,6,5819,5971,6321,350
2015,7,5,7,5520,5654,6183,529
2015,7,5,8,5270,5425,6064,639
2015,7,5,9,5170,5319,5978,659
2015,7,5,10,5139,5276,5928,652
2015,7,5,11,5084,5122,5893,771
2015,7,5,12,5377,5437,6018,581
2015,7,5,13,5970,6160,6242,82
2015,7,5,14,6728,6922,6561,-361
2015,7,5,15,7163,7681,7089,-592
2015,7,5,16,7636,8307,7894,-413
2015,7,5,17,8035,8931,8936,5
2015,7,5,18,8369,9442,9372,-70
2015,7,5,19,8607,9708,9325,-383
2015,7,5,20,8707,9873,9427,-446
2015,7,5,21,8861,9914,9460,-454
2015,7,5,22,8851,9864,9435,-429
2015,7,5,23,8711,9535,9328,-207
2015,7,6,0,8419,9042,9235,193
2015,7,6,1,8142,8716,9165,449
2015,7,6,2,7934,8417,8897,480
2015,7,6,3,7323,7743,7931,188
2015,7,6,4,6697,7021,7531,510
2015,7,6,5,6446,6399,7479,1080
2015,7,6,6,6015,5987,7199,1212
2015,7,6,7,5750,5729,6790,1061
2015,7,6,8,5572,5567,6608,1041
2015,7,6,9,5563,5581,6632,1051
2015,7,6,10,5796,5840,6685,845
2015,7,6,11,6067,6125,6764,639
2015,7,6,12,6561,6574,6915,341
2015,7,6,13,7052,7174,7342,168
2015,7,6,14,7647,7836,7913,77
2015,7,6,15,8293,8535,8853,318
2015,7,6,16,8894,9156,9512,356
2015,7,6,17,9358,9619,9850,231
2015,7,6,18,9804,10086,10045,-41
2015,7,6,19,10072,10420,10208,-212
2015,7,6,20,10201,10679,10272,-407
2015,7,6,21,10236,10797,10287,-510
2015,7,6,22,10211,10757,10248,-509
2015,7,6,23,9877,10466,10125,-341
2015,7,7,0,9630,9963,9933,-30
2015,7,7,1,9285,9542,9722,180
2015,7,7,2,8893,9179,9615,436
2015,7,7,3,8163,8409,8869,460
2015,7,7,4,7383,7581,7868,287
2015,7,7,5,6931,6834,7078,244
