Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,39708,37456,37462,6
2015,7,1,7,37338,35119,35124,4
2015,7,1,8,35697,33638,33642,5
2015,7,1,9,34772,32798,32805,6
2015,7,1,10,34773,32805,32812,7
2015,7,1,11,36046,34121,34128,7
2015,7,1,12,37819,35894,35895,1
2015,7,1,13,39136,37403,37406,3
2015,7,1,14,41521,39964,40209,245
2015,7,1,15,44414,43192,43437,245
2015,7,1,16,47943,46593,46848,255
2015,7,1,17,51438,48829,49083,253
2015,7,1,18,54203,50231,50464,232
2015,7,1,19,56880,51645,52029,383
2015,7,1,20,58753,52622,53010,387
2015,7,1,21,60003,53774,54196,421
2015,7,1,22,60513,53665,54085,420
2015,7,1,23,59714,52925,53215,290
2015,7,2,0,58359,51756,52041,284
2015,7,2,1,56030,50171,50404,233
2015,7,2,2,54174,48655,48887,231
2015,7,2,3,52900,47667,47899,231
2015,7,2,4,49820,44629,44872,243
2015,7,2,5,45902,40754,40999,245
2015,7,2,6,39000,37547,37555,7
2015,7,2,7,36959,35199,35205,6
2015,7,2,8,35548,33637,33702,64
2015,7,2,9,34790,32759,32883,123
2015,7,2,10,34749,32536,32844,308
2015,7,2,11,35896,33527,33556,28
2015,7,2,12,37837,35196,35240,43
2015,7,2,13,39197,36637,36697,60
2015,7,2,14,41502,39221,39521,300
2015,7,2,15,44365,42398,42700,302
2015,7,2,16,47458,45675,45975,300
2015,7,2,17,50287,48667,48985,317
2015,7,2,18,52871,51260,51529,268
2015,7,2,19,55398,53719,54002,283
2015,7,2,20,57358,55525,55640,115
2015,7,2,21,58987,56836,56874,38
2015,7,2,22,59519,57505,57540,35
2015,7,2,23,58634,56807,56845,38
2015,7,3,0,57311,55044,55287,243
2015,7,3,1,55059,52776,53008,231
2015,7,3,2,53500,50986,51218,231
2015,7,3,3,52166,49845,50078,232
2015,7,3,4,49016,46817,47060,243
2015,7,3,5,45108,43307,43555,247
2015,7,3,6,39971,40173,40177,3
2015,7,3,7,37656,37954,37958,3
2015,7,3,8,35803,36353,36358,4
2015,7,3,9,34716,35346,35352,6
2015,7,3,10,34080,34981,34987,6
2015,7,3,11,34180,35402,35410,7
2015,7,3,12,34567,35919,35923,4
2015,7,3,13,34875,36447,36455,7
2015,7,3,14,36886,38820,39118,298
2015,7,3,15,40782,42009,42308,299
2015,7,3,16,45261,45201,45498,297
2015,7,3,17,49239,48116,48390,274
2015,7,3,18,52794,50501,50791,289
2015,7,3,19,55171,52232,52522,289
2015,7,3,20,56631,53443,53735,291
2015,7,3,21,58416,54180,54517,336
2015,7,3,22,58829,54510,54852,341
2015,7,3,23,58231,54028,54422,393
2015,7,4,0,55959,52732,52984,252
2015,7,4,1,53211,50673,50905,232
2015,7,4,2,49840,49028,49260,232
2015,7,4,3,47344,47940,48176,236
2015,7,4,4,44970,45385,45798,411
2015,7,4,5,42789,42470,42715,245
2015,7,4,6,38709,39566,39583,16
2015,7,4,7,36527,37379,37379,0
2015,7,4,8,34948,35757,35760,3
2015,7,4,9,33997,34698,34704,6
2015,7,4,10,33449,34057,34064,7
2015,7,4,11,33533,33939,33948,9
2015,7,4,12,33859,33910,33967,57
2015,7,4,13,34470,34456,34513,57
2015,7,4,14,37385,37333,37386,53
2015,7,4,15,41155,41075,41124,49
2015,7,4,16,44914,45018,45063,45
2015,7,4,17,48502,48470,48510,40
2015,7,4,18,51210,51173,51099,-75
2015,7,4,19,53095,52980,52781,-200
2015,7,4,20,54659,54226,54184,-42
2015,7,4,21,55789,54755,54405,-350
2015,7,4,22,56028,54722,54622,-100
2015,7,4,23,55529,54308,54223,-85
2015,7,5,0,54864,52974,53005,31
2015,7,5,1,52779,50742,50704,-38
2015,7,5,2,51052,48474,48443,-32
2015,7,5,3,50045,46782,46744,-39
2015,7,5,4,47242,44767,44760,-8
2015,7,5,5,44048,42872,42869,-3
2015,7,5,6,39492,40437,40438,1
2015,7,5,7,37226,38209,38211,2
2015,7,5,8,35486,36459,36393,-66
2015,7,5,9,34406,35240,35171,-70
2015,7,5,10,33757,34500,34337,-163
2015,7,5,11,33552,34275,34114,-161
2015,7,5,12,33364,33984,33945,-39
2015,7,5,13,33768,34489,34352,-136
2015,7,5,14,36647,37297,37285,-13
2015,7,5,15,40476,40940,40984,44
2015,7,5,16,44353,44533,44574,42
2015,7,5,17,47780,47856,47897,40
2015,7,5,18,50746,50701,50764,63
2015,7,5,19,53284,52879,52916,37
2015,7,5,20,55064,54568,54614,46
2015,7,5,21,56616,55685,55732,47
2015,7,5,22,57512,56335,56374,38
2015,7,5,23,57082,56405,56444,39
2015,7,6,0,55784,55512,55609,96
2015,7,6,1,54428,53679,53777,97
2015,7,6,2,53741,52057,52096,38
2015,7,6,3,52635,51238,51275,37
2015,7,6,4,49330,48381,48428,46
2015,7,6,5,45461,44766,44815,49
2015,7,6,6,40633,41716,41819,102
2015,7,6,7,38299,39612,39732,118
2015,7,6,8,36653,38216,38272,55
2015,7,6,9,35827,37343,37400,57
2015,7,6,10,35833,37325,37381,56
2015,7,6,11,36960,38482,38487,4
2015,7,6,12,38695,40081,40079,-2
2015,7,6,13,39732,41317,41317,0
2015,7,6,14,42322,43577,43825,247
2015,7,6,15,45720,46689,46937,247
2015,7,6,16,49320,49913,50307,393
2015,7,6,17,52716,52908,53314,405
2015,7,6,18,55822,55354,55786,430
2015,7,6,19,58471,57435,57866,430
2015,7,6,20,60152,58925,59355,430
2015,7,6,21,61777,59711,60136,424
2015,7,6,22,61647,59930,60115,185
2015,7,6,23,60627,59304,59587,283
2015,7,7,0,59523,57860,58074,213
2015,7,7,1,56847,55746,55998,251
2015,7,7,2,55019,54110,54392,281
2015,7,7,3,53210,52898,52921,23
2015,7,7,4,49790,49409,49629,219
2015,7,7,5,45942,45439,45684,244
2015,7,7,6,41280,42025,42030,4
2015,7,7,7,38767,39906,39890,-17
2015,7,7,8,37000,38581,38565,-17
2015,7,7,9,35996,37850,37836,-15
2015,7,7,10,35892,37916,37921,4
2015,7,7,11,37039,39148,39156,7
2015,7,7,12,38595,40895,40936,41
2015,7,7,13,39542,42087,42129,41
2015,7,7,14,41453,43999,44203,203
2015,7,7,15,44219,46636,46883,247
2015,7,7,16,47241,49708,50045,337
2015,7,7,17,50250,52015,52335,320
2015,7,7,18,52783,53759,54047,288
2015,7,7,19,55208,55421,55664,243
2015,7,7,20,56611,56694,56890,196
2015,7,7,21,57643,57189,57288,100
2015,7,7,22,57867,56906,56759,-147
2015,7,7,23,56851,55872,55956,85
2015,7,8,0,55528,54385,54542,157
2015,7,8,1,53658,52647,52808,160
2015,7,8,2,52224,51754,51915,161
2015,7,8,3,50926,51032,51194,161
2015,7,8,4,48019,48208,48336,128
2015,7,8,5,44342,44611,44832,218
2015,7,8,6,39545,41550,41551,1
2015,7,8,7,37307,39577,39562,-16
2015,7,8,8,35835,38291,38276,-16
2015,7,8,9,35058,37544,37531,-14
2015,7,8,10,35213,37545,37532,-14
2015,7,8,11,36428,38747,38734,-14
2015,7,8,12,38281,40249,40285,36
2015,7,8,13,39306,41210,41268,58
2015,7,8,14,41328,42927,43177,249
2015,7,8,15,44381,45307,45556,248
2015,7,8,16,47526,47839,48036,197
2015,7,8,17,50367,50133,50396,263
2015,7,8,18,52686,51675,51910,235
2015,7,8,19,54645,53007,53256,250
2015,7,8,20,56044,53892,54081,188
2015,7,8,21,57095,54698,54793,94
2015,7,8,22,57845,55243,55098,-144
2015,7,8,23,56912,55120,55240,121
2015,7,9,0,55719,54163,54407,244
2015,7,9,1,53556,52435,52665,229
2015,7,9,2,52226,51291,51501,209
2015,7,9,3,50931,50386,50596,210
2015,7,9,4,47995,47339,47564,225
2015,7,9,5,44252,43762,43983,220
2015,7,9,6,39738,40674,40675,1
2015,7,9,7,37634,38644,38628,-17
2015,7,9,8,36190,37246,37232,-15
2015,7,9,9,35496,36413,36399,-15
2015,7,9,10,35602,36291,36296,5
2015,7,9,11,36813,37340,37349,8
2015,7,9,12,38652,38847,38850,3
2015,7,9,13,39853,40093,40100,6
2015,7,9,14,42143,42543,42925,381
2015,7,9,15,45140,45601,45988,386
2015,7,9,16,48248,48847,49233,386
2015,7,9,17,51028,51624,52111,486
2015,7,9,18,53647,54256,54658,400
2015,7,9,19,56070,56757,57007,250
2015,7,9,20,57692,58875,59145,269
2015,7,9,21,58826,60458,60704,246
2015,7,9,22,59324,61133,61363,231
2015,7,9,23,58047,60661,60835,174
2015,7,10,0,56518,59092,59289,197
2015,7,10,1,54331,56622,56819,197
2015,7,10,2,52793,54311,54509,198
2015,7,10,3,51549,52761,52960,199
2015,7,10,4,48486,49075,49315,240
2015,7,10,5,44618,44771,45015,244
2015,7,10,6,41230,41144,41149,5
2015,7,10,7,38719,38589,38593,3
2015,7,10,8,36985,36785,36769,-16
2015,7,10,9,36046,35688,35694,5
2015,7,10,10,35853,35399,35407,7
2015,7,10,11,36799,36384,36392,7
2015,7,10,12,38516,37726,37730,4
2015,7,10,13,39575,38978,39082,104
2015,7,10,14,41978,41656,41858,201
2015,7,10,15,44842,44938,45141,202
2015,7,10,16,47895,48512,48716,204
2015,7,10,17,50654,51701,51901,199
2015,7,10,18,53414,54559,54751,192
2015,7,10,19,55704,57143,57377,234
2015,7,10,20,57684,59142,59368,225
2015,7,10,21,59118,60595,60816,221
2015,7,10,22,59589,61174,61087,-87
2015,7,10,23,58832,60690,60727,37
2015,7,11,0,57154,58895,58929,34
2015,7,11,1,54729,56277,56368,90
2015,7,11,2,52865,53832,53967,135
2015,7,11,3,51538,52111,52246,135
2015,7,11,4,48346,48757,48855,98
2015,7,11,5,45002,44945,45042,97
2015,7,11,6,41646,41603,41570,-34
2015,7,11,7,39013,39103,39068,-35
2015,7,11,8,36996,37255,37258,2
2015,7,11,9,35765,35962,36059,97
2015,7,11,10,35091,35185,35444,259
2015,7,11,11,35030,35182,35330,147
2015,7,11,12,35069,35265,35502,237
2015,7,11,13,35746,36075,36361,286
2015,7,11,14,38854,39199,39357,158
2015,7,11,15,42668,42961,42960,-1
2015,7,11,16,46556,46804,46796,-8
