Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,71518,67891,64252,-2354
2015,7,1,7,68980,65027,59480,-2648
2015,7,1,8,67167,63251,56869,-2723
2015,7,1,9,66479,62392,55649,-2669
2015,7,1,10,67451,63442,56137,-2848
2015,7,1,11,70146,66194,59189,-2698
2015,7,1,12,72631,69866,64219,-2711
2015,7,1,13,76770,73943,68907,-2269
2015,7,1,14,80588,77497,72371,-2247
2015,7,1,15,84218,80560,75841,-1538
2015,7,1,16,87687,83807,78827,-1495
2015,7,1,17,90595,86556,81420,-1833
2015,7,1,18,92966,88745,83993,-1519
2015,7,1,19,94879,89949,85562,-1206
2015,7,1,20,95842,90380,86317,-702
2015,7,1,21,96289,90207,86199,-847
2015,7,1,22,96310,89802,85723,-934
2015,7,1,23,95251,88568,84483,-1192
2015,7,2,0,93085,87106,83170,-1409
2015,7,2,1,90381,85142,81794,-950
2015,7,2,2,88967,84173,80918,-715
2015,7,2,3,86413,82404,79734,-1161
2015,7,2,4,80579,77086,75111,-2089
2015,7,2,5,75053,71479,69423,-2056
2015,7,2,6,69631,67323,64614,-2142
2015,7,2,7,67867,64587,61175,-2187
2015,7,2,8,66209,62873,58431,-2124
2015,7,2,9,65603,62138,57392,-2035
2015,7,2,10,66556,63253,58440,-2135
2015,7,2,11,69220,65794,60309,-2724
2015,7,2,12,72692,69326,64464,-2188
2015,7,2,13,75754,73047,68193,-2088
2015,7,2,14,79245,76123,71023,-1883
2015,7,2,15,82503,78943,73977,-1117
2015,7,2,16,85472,81634,76938,-1040
2015,7,2,17,87828,83930,78960,-1328
2015,7,2,18,89805,86153,81172,-1549
2015,7,2,19,91621,88073,83198,-1416
2015,7,2,20,92700,89456,84513,-1996
2015,7,2,21,93349,90025,85075,-2387
2015,7,2,22,93432,89977,85070,-2174
2015,7,2,23,92479,88840,83961,-2717
2015,7,3,0,90507,86617,82219,-2336
2015,7,3,1,87829,84035,79947,-2427
2015,7,3,2,86520,82697,78311,-2351
2015,7,3,3,84230,80747,77128,-2626
2015,7,3,4,78687,75547,73047,-2794
2015,7,3,5,73399,69890,67130,-2767
2015,7,3,6,68237,65701,61517,-3415
2015,7,3,7,66285,62852,57261,-3554
2015,7,3,8,64472,60966,54644,-3500
2015,7,3,9,63733,59757,53159,-3496
2015,7,3,10,64481,59940,53393,-3373
2015,7,3,11,66658,60735,54593,-3366
2015,7,3,12,70120,61883,55492,-4071
2015,7,3,13,72857,64948,58340,-4307
2015,7,3,14,76548,69386,62536,-3996
2015,7,3,15,80098,73575,68073,-3631
2015,7,3,16,83255,76766,71499,-3250
2015,7,3,17,85710,79045,73957,-3252
2015,7,3,18,87670,80973,75995,-3105
2015,7,3,19,89318,82617,77430,-3402
2015,7,3,20,90195,83892,78780,-3310
2015,7,3,21,90569,84849,80005,-3442
2015,7,3,22,90156,85395,80777,-3109
2015,7,3,23,88563,84955,80851,-3075
2015,7,4,0,85975,83036,79080,-3138
2015,7,4,1,82698,80300,76446,-3092
2015,7,4,2,80487,78827,74097,-3362
2015,7,4,3,78540,77143,72969,-3596
2015,7,4,4,74155,73104,69371,-3709
2015,7,4,5,69770,68519,64568,-3417
2015,7,4,6,64916,64265,59630,-3766
2015,7,4,7,62715,61292,54491,-3618
2015,7,4,8,60469,59282,52042,-3542
2015,7,4,9,58861,58046,50976,-3245
2015,7,4,10,57489,57636,50433,-3414
2015,7,4,11,55332,57350,50352,-3512
2015,7,4,12,53574,57551,50307,-3464
2015,7,4,13,55384,60515,53023,-3945
2015,7,4,14,60203,65163,58170,-4069
2015,7,4,15,65371,69930,63740,-3735
2015,7,4,16,69353,73838,68237,-3498
2015,7,4,17,72217,76903,71422,-3385
2015,7,4,18,73133,78837,73659,-3350
2015,7,4,19,74537,80112,75127,-3193
2015,7,4,20,75845,81067,76094,-3008
2015,7,4,21,77227,81992,76749,-2761
2015,7,4,22,78321,82468,77191,-2927
2015,7,4,23,78286,82044,76865,-2884
2015,7,5,0,76719,80122,75288,-3102
2015,7,5,1,73987,77235,72771,-3376
2015,7,5,2,72113,75163,69858,-3607
2015,7,5,3,71613,73266,68766,-3500
2015,7,5,4,68993,70980,66349,-3617
2015,7,5,5,66294,67902,63400,-3652
2015,7,5,6,60870,63897,58559,-4251
2015,7,5,7,58869,60809,54136,-4059
2015,7,5,8,56841,58759,52172,-3897
2015,7,5,9,55490,57506,51201,-3430
2015,7,5,10,54689,57221,51404,-3331
2015,7,5,11,53485,56964,51470,-3432
2015,7,5,12,53031,57347,51260,-3639
2015,7,5,13,56773,60406,53512,-3411
2015,7,5,14,62869,65280,58584,-3440
2015,7,5,15,68953,70697,64651,-3302
2015,7,5,16,74241,75485,69836,-3180
2015,7,5,17,78555,79724,73929,-2882
2015,7,5,18,80872,83357,77724,-2829
2015,7,5,19,83492,86119,80516,-3166
2015,7,5,20,85739,88217,82815,-2927
2015,7,5,21,87689,89997,84951,-2644
2015,7,5,22,89299,91034,86413,-2611
2015,7,5,23,89668,90976,86387,-2764
2015,7,6,0,88569,89452,84728,-2924
2015,7,6,1,86394,87034,82810,-2704
2015,7,6,2,84819,85840,81070,-2594
2015,7,6,3,83796,83864,79471,-3258
2015,7,6,4,78797,78545,74534,-3739
2015,7,6,5,73788,72845,68518,-3836
2015,7,6,6,71410,68584,63625,-3685
2015,7,6,7,69251,65545,60004,-3093
2015,7,6,8,67338,63804,58510,-2718
2015,7,6,9,66623,63297,57319,-2840
2015,7,6,10,67722,64521,58069,-3205
2015,7,6,11,70716,67543,60758,-3079
2015,7,6,12,74963,72132,65784,-3049
2015,7,6,13,80259,77275,71730,-2049
2015,7,6,14,85457,82152,76448,-1612
2015,7,6,15,90527,86928,81502,-786
2015,7,6,16,94470,91549,86339,-827
2015,7,6,17,98505,95720,90575,-1069
2015,7,6,18,101582,99066,94264,-1965
2015,7,6,19,103911,101417,96973,-2065
2015,7,6,20,105200,102825,98610,-2359
2015,7,6,21,105892,103393,99556,-2591
2015,7,6,22,105890,103568,99933,-2678
2015,7,6,23,104628,102585,98937,-2535
2015,7,7,0,102195,100344,96919,-2457
2015,7,7,1,99077,97132,93879,-2334
2015,7,7,2,96957,95304,91187,-2873
2015,7,7,3,93630,92450,88872,-2533
2015,7,7,4,87146,85847,83173,-2594
2015,7,7,5,81960,79485,76187,-2561
2015,7,7,6,75757,74799,71618,-2782
2015,7,7,7,73274,71534,67713,-3251
2015,7,7,8,71096,69525,65160,-2715
2015,7,7,9,70126,68737,64234,-2780
2015,7,7,10,70931,69604,64760,-2875
2015,7,7,11,73898,72559,67168,-2930
2015,7,7,12,77584,76281,70695,-3071
2015,7,7,13,80288,80373,75173,-2604
2015,7,7,14,83866,84005,79561,-2084
2015,7,7,15,87191,86954,83094,-2242
2015,7,7,16,90205,89764,85893,-2385
2015,7,7,17,92561,91352,87364,-2592
2015,7,7,18,94347,92327,88488,-3029
2015,7,7,19,95675,92854,89011,-3673
2015,7,7,20,96094,92444,88876,-3691
2015,7,7,21,96111,92119,88602,-3655
2015,7,7,22,95704,91618,87754,-3381
2015,7,7,23,94447,89881,86406,-2744
2015,7,8,0,92345,87774,84784,-2270
2015,7,8,1,89466,85566,82793,-2380
2015,7,8,2,87936,84684,81326,-2478
2015,7,8,3,85597,82651,79362,-2598
2015,7,8,4,79847,77091,74605,-3358
2015,7,8,5,73975,71420,68521,-3224
2015,7,8,6,69475,67593,64074,-3078
2015,7,8,7,67740,65069,60995,-3013
2015,7,8,8,66076,63466,59180,-2857
2015,7,8,9,65446,62952,58410,-2837
2015,7,8,10,66338,63900,59177,-3097
2015,7,8,11,68999,66601,61603,-3049
2015,7,8,12,71331,70209,65556,-2973
2015,7,8,13,75115,74415,69805,-2732
2015,7,8,14,78577,77787,74009,-2390
2015,7,8,15,81777,81125,77753,-2183
2015,7,8,16,84672,83513,80125,-2781
2015,7,8,17,86985,85499,81701,-2463
2015,7,8,18,88874,87222,83758,-3303
2015,7,8,19,90400,88581,85206,-3970
2015,7,8,20,91080,88844,85249,-4247
2015,7,8,21,91292,88550,84720,-4193
2015,7,8,22,91298,88336,84985,-3967
2015,7,8,23,90503,87661,84203,-3799
2015,7,9,0,88965,86374,83107,-3393
2015,7,9,1,87083,84621,81479,-2594
2015,7,9,2,86511,84202,80842,-2340
2015,7,9,3,84324,82461,79890,-2537
2015,7,9,4,79387,77300,74978,-2986
