Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,8,28653,31486,25789,-5698
2015,7,1,9,26895,28989,23688,-5302
2015,7,1,10,25725,27416,22107,-5308
2015,7,1,11,25192,26388,20877,-5511
2015,7,1,12,25416,25661,20262,-5399
2015,7,1,13,26336,25845,20578,-5267
2015,7,1,14,27699,26555,20930,-5625
2015,7,1,15,29823,28008,23204,-4804
2015,7,1,16,31820,29973,25562,-4410
2015,7,1,17,33818,31742,27378,-4364
2015,7,1,18,36069,33192,29309,-3883
2015,7,1,19,37846,34386,30259,-4127
2015,7,1,20,39716,35842,31639,-4203
2015,7,1,21,41558,36827,33551,-3276
2015,7,1,22,43030,37976,34385,-3591
2015,7,1,23,44271,38253,34879,-3373
2015,7,2,0,44804,38501,35003,-3498
2015,7,2,1,44464,38528,35534,-2994
2015,7,2,2,43484,38100,35563,-2538
2015,7,2,3,41565,37278,34098,-3181
2015,7,2,4,40222,36698,33138,-3559
2015,7,2,5,38548,36637,32623,-4014
2015,7,2,6,34717,35513,31408,-4105
2015,7,2,7,31318,32654,26604,-6051
2015,7,2,8,28341,29826,23845,-5981
2015,7,2,9,26721,27799,21826,-5973
2015,7,2,10,25577,26232,20435,-5797
2015,7,2,11,24971,25314,19503,-5811
2015,7,2,12,25106,24853,19532,-5321
2015,7,2,13,25972,25401,19385,-6016
2015,7,2,14,27318,26219,20219,-6000
2015,7,2,15,29265,27734,21889,-5845
2015,7,2,16,31173,29916,24337,-5579
2015,7,2,17,32920,31590,26515,-5075
2015,7,2,18,34581,32663,27806,-4857
2015,7,2,19,35942,33717,29476,-4241
2015,7,2,20,37209,34653,31040,-3613
2015,7,2,21,38747,35703,32560,-3143
2015,7,2,22,40069,37032,34379,-2653
2015,7,2,23,41031,38084,36191,-1893
2015,7,3,0,41498,38874,37298,-1576
2015,7,3,1,41099,39362,37792,-1570
2015,7,3,2,39907,38901,37267,-1634
2015,7,3,3,38352,37774,35976,-1798
