Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,-9999,-9999,0,-296
2015,7,1,7,-9999,-9999,0,-295
2015,7,1,8,-9999,-9999,0,-293
2015,7,1,9,-9999,-9999,0,-295
2015,7,1,10,-9999,-9999,0,0
2015,7,1,11,-9999,-9999,0,-6
2015,7,1,12,-9999,-9999,0,0
2015,7,1,13,-9999,-9999,0,-4
2015,7,1,14,-9999,-9999,0,-2
2015,7,1,15,-9999,-9999,0,-5
2015,7,1,16,-9999,-9999,0,-2
2015,7,1,17,-9999,-9999,169,172
2015,7,1,18,-9999,-9999,413,412
2015,7,1,19,-9999,-9999,780,781
2015,7,1,20,-9999,-9999,967,973
2015,7,1,21,-9999,-9999,1164,1172
2015,7,1,22,-9999,-9999,1165,1167
2015,7,1,23,-9999,-9999,886,896
2015,7,2,0,-9999,-9999,439,445
2015,7,2,1,-9999,-9999,235,244
2015,7,2,2,-9999,-9999,0,-10
2015,7,2,3,-9999,-9999,0,-295
2015,7,2,4,-9999,-9999,0,-295
2015,7,2,5,-9999,-9999,0,-295
2015,7,2,6,-9999,-9999,0,-296
2015,7,2,7,-9999,-9999,0,-294
2015,7,2,8,-9999,-9999,0,-295
2015,7,2,9,-9999,-9999,0,-294
2015,7,2,10,-9999,-9999,0,-2
2015,7,2,11,-9999,-9999,0,-4
2015,7,2,12,-9999,-9999,0,-1
2015,7,2,13,-9999,-9999,0,-5
2015,7,2,14,-9999,-9999,0,-2
2015,7,2,15,-9999,-9999,0,-1
2015,7,2,16,-9999,-9999,30,33
2015,7,2,17,-9999,-9999,306,303
2015,7,2,18,-9999,-9999,538,541
2015,7,2,19,-9999,-9999,897,902
2015,7,2,20,-9999,-9999,1014,1024
2015,7,2,21,-9999,-9999,1189,1192
2015,7,2,22,-9999,-9999,1170,1175
2015,7,2,23,-9999,-9999,939,948
2015,7,3,0,-9999,-9999,453,461
2015,7,3,1,-9999,-9999,235,240
2015,7,3,2,-9999,-9999,0,-2
2015,7,3,3,-9999,-9999,0,-296
2015,7,3,4,-9999,-9999,0,-296
2015,7,3,5,-9999,-9999,0,-297
2015,7,3,6,-9999,-9999,0,-293
2015,7,3,7,-9999,-9999,0,-296
2015,7,3,8,-9999,-9999,0,-293
2015,7,3,9,-9999,-9999,0,-294
2015,7,3,10,-9999,-9999,0,-2
2015,7,3,11,-9999,-9999,0,-6
2015,7,3,12,-9999,-9999,0,-3
2015,7,3,13,-9999,-9999,0,0
2015,7,3,14,-9999,-9999,0,-4
2015,7,3,15,-9999,-9999,0,0
2015,7,3,16,-9999,-9999,50,48
2015,7,3,17,-9999,-9999,359,354
2015,7,3,18,-9999,-9999,509,512
2015,7,3,19,-9999,-9999,904,907
2015,7,3,20,-9999,-9999,1034,1042
2015,7,3,21,-9999,-9999,1076,1082
2015,7,3,22,-9999,-9999,987,989
2015,7,3,23,-9999,-9999,506,516
2015,7,4,0,-9999,-9999,230,240
2015,7,4,1,-9999,-9999,64,77
2015,7,4,2,-9999,-9999,0,-9
