line,reactance,limit
line_40006_40007,0.001189,147182.50630782172
line_40006_40008,0.0592775017695015,2952.216182802059
line_10001_10022,0.746994824172264,234.27203822183824
line_10001_10228,1.43094924632279,122.29644094625277
line_10022_10093,0.935977983441954,186.9702098723061
line_10022_10033,1.41823766365348,123.39257691774148
line_10022_11016,0.303123187665253,577.3230393487983
line_10022_10025,0.483102257155931,362.24214937483765
line_10022_10525,1.54950457985338,112.9393241396932
line_10022_10228,0.188760135815069,927.1025327691542
line_10022_10558,1.37171994538341,127.5770616217771
line_10022_10750,0.267061317388633,655.2802244487415
line_10022_10570,1.74329630889951,100.38454111709339
line_10022_13504,0.452334858584559,386.88152522139893
line_10025_10093,0.597271601541407,292.9990301704773
line_10025_10033,0.38720920750738,451.95206262409084
line_10025_11016,0.441758876988937,396.1437089681449
line_10025_10525,2.11772070775296,82.63601491892972
line_10025_10228,0.257172168729398,680.4779882077313
line_10025_10558,1.92826989583982,90.75493030179896
line_10025_10750,0.389581969115953,449.19943393970055
line_10025_13504,0.412780533823434,423.9541006913274
line_10033_10093,0.05234539429305,3343.1785616186503
line_10033_10035,0.00628985409250023,27822.584979938245
line_10033_11016,1.0162982673009,172.19354359893538
line_10033_10228,0.731574069303666,239.21022811342974
line_10033_10750,0.903822108342088,193.62217231110725
line_10033_13504,0.237644835344308,736.3930284723166
line_10035_10093,0.19821469942551,882.8810401408489
line_10035_13504,0.370081882002063,472.8683259317852
line_10093_21647,1.23415685611357,141.79721089188365
line_10093_21121,1.52859345644084,114.48433150267961
line_10093_13446,1.22600505180658,142.74003173325323
line_10093_20136,1.16356366055026,150.40002187524564
line_10093_13000,1.07058483877037,163.46205705752178
line_10093_20007,1.07532577894614,162.741378869859
line_10093_13366,1.23076109488259,142.18843992358595
line_10093_11016,0.427157040306682,409.68539316209535
line_10093_10600,1.04407103199984,167.6131169589109
line_10093_10677,1.54094632752633,113.56657715712024
line_10093_10228,0.442088406107277,395.8484266550401
line_10093_10558,1.62615984120296,107.61549729978749
line_10093_10750,0.38404148977753,455.6799321379967
line_10093_10570,1.10974607572067,157.69373177224784
line_10093_13504,0.0499729063698941,3501.8975823553014
line_10228_74235,1.38262773901005,126.57058372436427
line_10228_11016,0.104144578129415,1680.3563194863268
line_10228_10600,1.37668935898504,127.11654873908391
line_10228_74053,1.82300863812885,95.99515676438118
line_10228_10677,1.21161568665884,144.43523794461694
line_10228_10525,0.324731151885718,538.9073360648424
line_10228_10558,0.4942660111602,354.0603562628536
line_10228_10750,0.082713527882066,2115.7361374975712
line_10228_10570,0.652336093740902,268.2666215760665
line_10228_13504,0.195532780584589,894.990596854391
line_10525_11016,0.533529249382937,328.0045099727887
line_10525_10558,1.95877853526304,89.34139150983684
line_10525_10750,0.444044873135736,394.10431374692587
line_10525_13504,1.06907489104665,163.6929287794523
line_10558_74235,2.02583151425792,86.38428159910626
line_10558_11016,0.297853405434087,587.5373482635113
line_10558_10600,1.21370222383701,144.1869319862934
line_10558_10677,1.82696317235358,95.78737144140501
line_10558_10750,0.288231719381264,607.1503871109876
line_10558_10570,0.554409356667874,315.6512383769814
line_10558_13504,0.546265521857449,320.3570296821098
line_10570_74235,2.01937531826839,86.66046297429351
line_10570_11016,0.36323523237357,481.78145841321054
line_10570_10600,0.199445274833679,877.4336727001211
line_10570_10677,1.76896823617803,98.92772318970454
line_10570_10750,0.363492786181532,481.44009084296715
line_10570_13504,0.341595221592948,512.3022482104087
line_10600_13446,1.52049345469314,115.09421461818646
line_10600_11016,0.660399563184442,264.99108987315384
line_10600_10677,1.50763852224634,116.07556945364782
line_10600_10750,0.680041678900557,257.33716833786946
line_10600_13504,0.270048489636369,648.0317673157307
line_10677_74235,0.172660623262431,1013.5489881442934
line_10677_74132,1.06495368687835,164.32639480592766
line_10677_13446,0.799723441159709,218.8256477091955
line_10677_77173,1.62132054832173,107.93670639723092
line_10677_74001,2.06532537611832,84.73241166915021
line_10677_11016,0.418099887190794,418.5602660068196
line_10677_10750,0.475645271617414,367.9212439238995
line_10677_13504,0.403091495637999,434.1446095830332
line_10750_74235,0.510058639016669,343.09780604320065
line_10750_13446,1.5071736046223,116.11137526778492
line_10750_11016,0.0336798003085867,5195.992802706242
line_10750_74053,0.600340961764002,291.50101549924506
line_10750_13504,0.134262413994855,1303.417649013119
line_11016_74235,0.440221628108033,397.5270382604962
line_11016_13446,1.57568524470451,111.06279035621606
line_11016_74053,0.454825177348255,384.7632204978052
line_11016_13504,0.14837406165875,1179.4514354030948
line_13000_20000,2.01083067950874,87.0287099671434
line_13000_20007,0.360145641112409,485.9145301869107
line_13000_13504,0.472700532752092,370.213248927686
line_13366_21647,0.995942677950532,175.71292392059956
line_13366_21121,1.22440894073594,142.9261043249284
line_13366_20136,0.84588385190079,206.884195279005
line_13366_30001,1.98923419218132,87.9735531833492
line_13366_20007,0.302779263848479,577.9788145847926
line_13366_13504,0.336762629481589,519.6538590680155
line_13420_74001,0.465174417282613,376.2029756973504
line_13420_13504,0.895500580563596,195.42142551137295
line_13446_74235,1.4973225922127,116.87528185986298
line_13446_74001,0.675807699853383,258.94940237876307
line_13446_13504,0.303692854580869,576.240097059643
line_13504_23060,1.58023280939927,110.74317591629222
line_13504_23054,0.857694631289563,204.03532168189463
line_13504_23017,1.65700319515338,105.61234915651517
line_13504_21647,0.291760103988048,599.8078476389935
line_13504_74235,0.712976996998741,245.4497139973073
line_13504_21121,0.361336443408556,484.31317458375196
line_13504_20026,0.851502312399159,205.5191130449511
line_13504_20136,0.275844782226717,634.4147552378475
line_13504_74001,0.577855364994084,302.8439478134665
line_13504_25289,1.6035907965351,109.13008504297034
line_13504_30001,0.635311608727733,275.4553790547804
line_13504_20007,0.309723341171978,565.0203802458302
line_13504_23377,0.695840435991911,251.4944388802871
line_20000_20007,0.336680689106737,519.7803309251283
line_20007_21647,1.28547942397584,136.13597910322449
line_20007_21121,1.58368325613202,110.50189444284403
line_20007_20136,1.12487811358005,155.5724108126195
line_20026_23054,1.90893452286871,91.67417630281702
line_20026_21647,0.589964246499628,296.6281449059139
line_20026_21121,0.655416722988701,267.00569860652894
line_20026_20136,0.601312637031067,291.0299721357071
line_20026_30001,1.76207580653077,99.31468291625063
line_20026_23377,1.6537609693512,105.81940391824317
line_20136_23060,0.480001381935136,364.5822836894422
line_20136_23054,0.261778851179022,668.5032011249955
line_20136_23017,0.542573296716544,322.5370674506768
line_20136_21647,0.103626749561058,1688.7531524559506
line_20136_21121,0.119538032630804,1463.969216730307
line_20136_25830,1.66697571220665,104.98053374055745
line_20136_25289,0.617301191173325,283.49208215097013
line_20136_30001,0.200625040048285,872.273969180927
line_20136_26133,0.912878598912319,191.70128449556142
line_20136_23377,0.229313306535933,763.1480381299974
line_21121_23060,0.456281664595108,383.53502579440766
line_21121_23054,0.199076731043989,879.0580349711041
line_21121_23017,0.339565055611476,515.3651623099632
line_21121_21647,0.0587721883784079,2977.5988410241434
line_21121_25289,0.880152016961544,198.8292892904274
line_21121_30001,0.48001582197501,364.57131617030456
line_21121_26133,1.18960787650798,147.1072976699697
line_21121_23377,0.183359249714583,954.4105370871935
