,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
92,4877,CO,Flatiron,518,1,0,OP,HY,WAT,43,0.322,121148.5,52761.5,Distributed from 923 Generation And Fuel,1954,,WACM,WAPA-- Western Area Power Administration,40.364996,-105.236032,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
93,4878,CO,Flatiron,518,2,0,OP,HY,WAT,43,0.322,121148.5,52761.5,Distributed from 923 Generation And Fuel,1954,,WACM,WAPA-- Western Area Power Administration,40.364996,-105.236032,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
94,4879,CO,Flatiron,518,3,0,OP,PS,WAT,8.5,,-34185,-8511,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1954,,WACM,WAPA-- Western Area Power Administration,40.364996,-105.236032,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
95,4880,CO,Foothills Hydro Plant,10070,GEN1,0,OP,HY,WAT,3.1,0.226,6145,2771,Distributed from 923 Generation And Fuel,1985,,WACM,Intermountain Rural Elec Assn,39.4588,-105.0657,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
96,4881,CO,Fort Lupton,8067,1,0,OP,GT,NG,50.4,0.002,1080.5,522,Distributed from 923 Generation And Fuel,1972,,PSCO,Public Service Co of Colorado,40.0922,-104.796,Colorado,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,4882,CO,Fort Lupton,8067,2,0,OP,GT,NG,50.4,0.002,1080.5,522,Distributed from 923 Generation And Fuel,1972,,PSCO,Public Service Co of Colorado,40.0922,-104.796,Colorado,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,4883,CO,Fort St Vrain,6112,1,3,OP,CA,NG,342.6,0.324,973146,510829,EIA-923 Generator File,1998,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,342.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,4884,CO,Fort St Vrain,6112,2,0,OP,CT,NG,175.1,0.401,614885,318761,EIA-923 Generator File,1996,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,4885,CO,Fort St Vrain,6112,3,0,OP,CT,NG,175.1,0.352,540227,267335,EIA-923 Generator File,1999,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,4886,CO,Fort St Vrain,6112,4,0,OP,CT,NG,175.1,0.367,563036,264231,EIA-923 Generator File,2001,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,4887,CO,Fort St Vrain,6112,5,0,OP,GT,NG,140.3,0.06,73487.5,54696,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,0.0,140.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,4888,CO,Fort St Vrain,6112,6,0,OP,GT,NG,140.3,0.06,73487.5,54696,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,40.2461,-104.8742,Colorado,0.0,140.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,4889,CO,Fountain Valley Power Facility,55453,S1,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,4890,CO,Fountain Valley Power Facility,55453,S2,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,4891,CO,Fountain Valley Power Facility,55453,S3,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4892,CO,Fountain Valley Power Facility,55453,S4,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,4893,CO,Fountain Valley Power Facility,55453,S5,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,4894,CO,Fountain Valley Power Facility,55453,S6,0,OP,GT,NG,38,0.07,23396,13376.5,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,38.5569,-104.6875,Colorado,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,4895,CO,Frank Knutson,55505,BR1,0,OP,GT,NG,77.1,0.012,7810.5,3796,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.941129,-104.682015,Colorado,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,4896,CO,Frank Knutson,55505,BR2,0,OP,GT,NG,77.1,0.012,7810.5,3796,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.941129,-104.682015,Colorado,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,4897,CO,Front Range Power Plant,55283,1,0,OP,CT,NG,154,0.518,699105,259314,EIA-923 Generator File,2003,,WACM,City of Colorado Springs - (CO),38.6281,-104.7069,Colorado,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,4898,CO,Front Range Power Plant,55283,2,0,OP,CT,NG,154,0.569,767501,328635,EIA-923 Generator File,2003,,WACM,City of Colorado Springs - (CO),38.6281,-104.7069,Colorado,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4899,CO,Front Range Power Plant,55283,3,2,OP,CA,NG,233,0.397,810354,342285,EIA-923 Generator File,2003,,WACM,City of Colorado Springs - (CO),38.6281,-104.7069,Colorado,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,4900,CO,Front Range Project,59143,FR-1,0,OP,IC,LFG,3.2,0.849,23786,9987,Distributed from 923 Generation And Fuel,2011,,WACM,"United Power, Inc",40.029444,-105.004722,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
116,4902,CO,Fruita,471,1,0,OP,GT,NG,26.6,0.001,258,122,Distributed from 923 Generation And Fuel,1973,,PSCO,Public Service Co of Colorado,39.1364,-108.7347,Colorado,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,4903,CO,George Birdsall,493,1,1,OP,ST,NG,17.3,0.009,1375,765,EIA-923 Generator File,1953,,WACM,City of Colorado Springs - (CO),38.881389,-104.816944,Colorado,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,4904,CO,George Birdsall,493,2,1,OP,ST,NG,18.8,0.01,1665,865,EIA-923 Generator File,1954,,WACM,City of Colorado Springs - (CO),38.881389,-104.816944,Colorado,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4905,CO,George Birdsall,493,3,1,OP,ST,NG,23.5,0.003,560,560,EIA-923 Generator File,1957,,WACM,City of Colorado Springs - (CO),38.881389,-104.816944,Colorado,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,4906,CO,Georgetown Hydro,472,1,0,OP,HY,WAT,0.6,0.35,1839,829,Distributed from 923 Generation And Fuel,1906,,PSCO,Public Service Co of Colorado,39.6919,-105.6978,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
121,4907,CO,Georgetown Hydro,472,2,0,OP,HY,WAT,0.6,0.35,1839,829,Distributed from 923 Generation And Fuel,1908,,PSCO,Public Service Co of Colorado,39.6919,-105.6978,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
122,4908,CO,Golden West Power Partners LLC,59974,GW1,0,OP,WT,WND,250,0.389,852605,317369,Distributed from 923 Generation And Fuel,2015,,PSCO,Public Service Co of Colorado,38.935,-104.212,Colorado,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0
123,4909,CO,Granby Hydro,60119,GEN1,0,OP,HY,WAT,1.2,0.338,3549,2691,Distributed from 923 Generation And Fuel,2016,,PSCO,"Mountain Parks Electric, Inc",40.1464,-105.8683,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
124,4910,CO,Grand Valley Project Power Plant,473,1,0,OP,HY,WAT,1.5,0.408,5355,2414.5,Distributed from 923 Generation And Fuel,1932,,PSCO,Public Service Co of Colorado,39.101667,-108.345556,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
125,4911,CO,Grand Valley Project Power Plant,473,2,0,OP,HY,WAT,1.5,0.408,5355,2414.5,Distributed from 923 Generation And Fuel,1932,,PSCO,Public Service Co of Colorado,39.101667,-108.345556,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
126,4912,CO,Greater Sandhill I,57377,GS-P1,0,OP,PV,SUN,10,0.284,24896.316,11176.842,Distributed from 923 Generation And Fuel,2010,,PSCO,Public Service Co of Colorado,37.685467,-105.8909,Colorado,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
127,4913,CO,Greater Sandhill I,57377,GS-P2,0,OP,PV,SUN,9,0.284,22406.684,10059.158,Distributed from 923 Generation And Fuel,2010,,PSCO,Public Service Co of Colorado,37.685467,-105.8909,Colorado,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
128,4914,CO,Green Mountain,516,1,0,OP,HY,WAT,13,0.262,29784,20938.5,Distributed from 923 Generation And Fuel,1943,,WACM,WAPA-- Western Area Power Administration,39.878805,-106.332725,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
129,4915,CO,Green Mountain,516,2,0,OP,HY,WAT,13,0.262,29784,20938.5,Distributed from 923 Generation And Fuel,1943,,WACM,WAPA-- Western Area Power Administration,39.878805,-106.332725,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
130,4916,CO,Gross Hydro Plant,10424,GEN1,0,OP,HY,WAT,7.8,0.247,16857,7601,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,39.9456,-105.3565,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0
131,4917,CO,Hayden,525,1,1,OP,ST,BIT,190,0.656,1091383,464076,EIA-923 Generator File,1965,,PSCO,WAPA-- Western Area Power Administration,40.4856,-107.185,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0
132,4918,CO,Hayden,525,2,1,OP,ST,BIT,275.4,0.547,1320080,612159,EIA-923 Generator File,1976,,PSCO,WAPA-- Western Area Power Administration,40.4856,-107.185,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.4
133,4920,CO,Hillcrest Pump Station,54142,GEN1,0,OP,HY,WAT,2,0.429,7518,3390,Distributed from 923 Generation And Fuel,1993,,PSCO,Public Service Co of Colorado,39.6419,-104.9138,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
134,4927,CO,Hooper Solar,60008,SCCO3,0,OP,PV,SUN,52,0.273,124418,65127,Distributed from 923 Generation And Fuel,2015,,PSCO,Public Service Co of Colorado,37.691863,-105.990812,Colorado,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
135,4928,CO,Huerfano River Wind,58548,WTG1,0,OP,WT,WND,2,0.244,4278.75,1472.25,Distributed from 923 Generation And Fuel,2013,,WACM,"San Isabel Electric Assn, Inc",37.772222,-104.832222,Colorado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
136,4929,CO,Huerfano River Wind,58548,WTG2,0,OP,WT,WND,2,0.244,4278.75,1472.25,Distributed from 923 Generation And Fuel,2013,,WACM,"San Isabel Electric Assn, Inc",37.772222,-104.832222,Colorado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
137,4930,CO,Huerfano River Wind,58548,WTG3,0,OP,WT,WND,2,0.244,4278.75,1472.25,Distributed from 923 Generation And Fuel,2013,,WACM,"San Isabel Electric Assn, Inc",37.772222,-104.832222,Colorado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
138,4931,CO,Huerfano River Wind,58548,WTG4,0,OP,WT,WND,2,0.244,4278.75,1472.25,Distributed from 923 Generation And Fuel,2013,,WACM,"San Isabel Electric Assn, Inc",37.772222,-104.832222,Colorado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
139,4932,CO,"Jeffco Community Solar Gardens, LLC",60320,SSCO1,0,OP,PV,SUN,1.2,0.14,1471,844,Distributed from 923 Generation And Fuel,2016,,PSCO,Public Service Co of Colorado,39.859564,-105.149694,Colorado,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
140,4933,CO,JM Shafer Generating Station,50707,LMA,0,OP,CT,NG,58.5,0.907,464798,233742,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,4934,CO,JM Shafer Generating Station,50707,LMB,0,OP,CT,NG,58.5,0,0,0,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,4935,CO,JM Shafer Generating Station,50707,LMC,0,OP,CT,NG,58.5,0,0,0,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,4936,CO,JM Shafer Generating Station,50707,LMD,0,OP,CT,NG,58.5,0,0,0,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,4937,CO,JM Shafer Generating Station,50707,LME,0,OP,CT,NG,58.5,0,0,0,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,4938,CO,JM Shafer Generating Station,50707,STA,5,OP,CA,NG,52.2,0.084,38364,22859,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,4939,CO,JM Shafer Generating Station,50707,STB,5,OP,CA,NG,52.2,0.097,44394,21402,EIA-923 Generator File,1994,,PSCO,Public Service Co of Colorado,40.0986,-104.7736,Colorado,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,4945,CO,Kit Carson Windpower,57244,KCW,0,OP,WT,WND,51,0.415,185296,61594,Distributed from 923 Generation And Fuel,2010,,WACM,"Tri-State G & T Assn, Inc",39.3383,-102.3533,Colorado,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
148,4960,CO,Lamar Plant,508,T1-T3,0,OP,WT,WND,4.5,0.197,7757.25,2669.25,Distributed from 923 Generation And Fuel,2004,,PSCO,City of Lamar - (CO),38.033327,-102.537915,Colorado,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
149,4961,CO,Lamar Plant,508,T4,0,OP,WT,WND,1.5,0.197,2585.75,889.75,Distributed from 923 Generation And Fuel,2004,,PSCO,City of Lamar - (CO),38.033327,-102.537915,Colorado,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
150,4964,CO,Las Animas,507,1,0,OP,IC,DFO,0.3,,-4.768,-1.472,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1941,,WACM,City of Las Animas - (CO),38.0647,-103.2159,Colorado,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
151,4965,CO,Las Animas,507,2,0,OP,IC,DFO,0.3,,-4.768,-1.472,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1941,,WACM,City of Las Animas - (CO),38.0647,-103.2159,Colorado,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
152,4966,CO,Las Animas,507,4,0,OP,IC,DFO,1,,-15.893,-4.907,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1951,,WACM,City of Las Animas - (CO),38.0647,-103.2159,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,4967,CO,Las Animas,507,5,0,OP,IC,DFO,1,,-15.893,-4.907,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1951,,WACM,City of Las Animas - (CO),38.0647,-103.2159,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,4968,CO,Las Animas,507,6,0,OP,IC,DFO,3,,-47.679,-14.721,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1967,,WACM,City of Las Animas - (CO),38.0647,-103.2159,Colorado,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
155,4969,CO,Limon Generating Station,55504,L1,0,OP,GT,NG,77.1,0.038,25600,12479.5,Distributed from 923 Generation And Fuel,2002,,WACM,"Tri-State G & T Assn, Inc",39.2038,-103.7005,Colorado,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,4970,CO,Limon Generating Station,55504,L2,0,OP,GT,NG,77.1,0.038,25600,12479.5,Distributed from 923 Generation And Fuel,2002,,WACM,"Tri-State G & T Assn, Inc",39.2038,-103.7005,Colorado,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,4971,CO,Limon III Wind LLC,59083,WT1,0,OP,WT,WND,200.6,0.451,792326,295446,Distributed from 923 Generation And Fuel,2014,,PSCO,Public Service Co of Colorado,39.353333,-103.474167,Colorado,0.0,0.0,0.0,0.0,200.6,0.0,0.0,0.0,0.0,0.0
158,4972,CO,Limon Wind I,58126,1,0,OP,WT,WND,200,0.4,701195,255214,Distributed from 923 Generation And Fuel,2012,,PSCO,Public Service Co of Colorado,39.380975,-103.573236,Colorado,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
159,4973,CO,Limon Wind II,58127,1,0,OP,WT,WND,200,0.345,605023,211034,Distributed from 923 Generation And Fuel,2012,,PSCO,Public Service Co of Colorado,39.341389,-103.581111,Colorado,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
160,4975,CO,Logan Wind Energy,56613,1,0,OP,WT,WND,201,0.337,592579,179480,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,40.941,-103.259,Colorado,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0
161,4976,CO,Lower Molina,520,1,0,OP,HY,WAT,5.6,0.309,15148,6830,Distributed from 923 Generation And Fuel,1962,,WACM,WAPA-- Western Area Power Administration,39.19366,-108.044088,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0
162,4977,CO,Manchief Electric Generating Station,55127,UN1,0,OP,GT,NG,150,0.029,38605.5,21585,Distributed from 923 Generation And Fuel,2000,,PSCO,Public Service Co of Colorado,40.217143,-103.68504,Colorado,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,4978,CO,Manchief Electric Generating Station,55127,UN2,0,OP,GT,NG,150,0.029,38605.5,21585,Distributed from 923 Generation And Fuel,2000,,PSCO,Public Service Co of Colorado,40.217143,-103.68504,Colorado,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,4979,CO,Manitou Springs,494,1,0,OP,HY,WAT,2.5,0.319,6981.25,3147.917,Distributed from 923 Generation And Fuel,1939,,WACM,City of Colorado Springs - (CO),38.855556,-104.933056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
165,4980,CO,Manitou Springs,494,2,0,OP,HY,WAT,2.5,0.319,6981.25,3147.917,Distributed from 923 Generation And Fuel,1927,,WACM,City of Colorado Springs - (CO),38.855556,-104.933056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
166,4981,CO,Manitou Springs,494,3,0,OP,HY,WAT,1,0.319,2792.5,1259.167,Distributed from 923 Generation And Fuel,2006,,WACM,City of Colorado Springs - (CO),38.855556,-104.933056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,4982,CO,Martin Drake,492,6,1,OP,ST,SUB,75,0.55,361101,173453,EIA-923 Generator File,1968,,WACM,City of Colorado Springs - (CO),38.824444,-104.833333,Colorado,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,4983,CO,Martin Drake,492,7,1,OP,ST,SUB,132,0.584,675158,269163,EIA-923 Generator File,1974,,WACM,City of Colorado Springs - (CO),38.824444,-104.833333,Colorado,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,4985,CO,Marys Lake,517,1,0,OP,HY,WAT,8.1,0.519,36793,15044,Distributed from 923 Generation And Fuel,1951,,WACM,WAPA-- Western Area Power Administration,40.34408,-105.534308,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0
170,4986,CO,McPhee,7372,1,0,OP,HY,WAT,1.2,0.481,5055,2279,Distributed from 923 Generation And Fuel,1992,,WACM,WAPA-- Western Area Power Administration,37.57522,-108.574002,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
171,4987,CO,Mesa PV1,59199,MESA1,0,OP,PV,SUN,1.6,0.238,3330,1495,Distributed from 923 Generation And Fuel,2014,,PSCO,Public Service Co of Colorado,39.0672,-108.509139,Colorado,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
172,4992,CO,Metro Wastewater Reclamation District,10180,5,0,OP,GT,OBG,3.5,0.474,14526,6099,Distributed from 923 Generation And Fuel,2000,,PSCO,Public Service Co of Colorado,39.8078,-104.9542,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
173,4993,CO,Metro Wastewater Reclamation District,10180,6,0,OP,GT,OBG,3.5,0.474,14526,6099,Distributed from 923 Generation And Fuel,2000,,PSCO,Public Service Co of Colorado,39.8078,-104.9542,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
174,4994,CO,Morrow Point,514,1,0,OP,HY,WAT,86.6,0.215,163387.5,73670,Distributed from 923 Generation And Fuel,1970,,WACM,WAPA-- Western Area Power Administration,38.451753,-107.539299,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0
175,4995,CO,Morrow Point,514,2,0,OP,HY,WAT,86.6,0.215,163387.5,73670,Distributed from 923 Generation And Fuel,1971,,WACM,WAPA-- Western Area Power Administration,38.451753,-107.539299,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0
176,4996,CO,Mount Elbert,6208,1,0,OP,PS,WAT,100,,-40367,-21361.5,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1981,,WACM,WAPA-- Western Area Power Administration,39.094197,-106.352331,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
177,4997,CO,Mount Elbert,6208,2,0,OP,PS,WAT,100,,-40367,-21361.5,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1984,,WACM,WAPA-- Western Area Power Administration,39.094197,-106.352331,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
178,4998,CO,North Fork Hydro Plant,10423,GEN1,0,OP,HY,WAT,5.5,0.147,7092,3198,Distributed from 923 Generation And Fuel,1988,,WACM,Intermountain Rural Elec Assn,39.4616,-105.677,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
179,4999,CO,Northern Colorado Wind LLC,57290,GE,0,OP,WT,WND,22.5,0.25,49362.909,16463.081,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,40.9881,-102.8969,Colorado,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0
180,5000,CO,Northern Colorado Wind LLC,57290,SIEM,0,OP,WT,WND,151.8,0.25,333035.091,111070.919,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,40.9881,-102.8969,Colorado,0.0,0.0,0.0,0.0,151.8,0.0,0.0,0.0,0.0,0.0
181,5001,CO,Nucla,527,1,1,OP,ST,BIT,11.5,0.239,24111,14456,EIA-923 Generator File,1959,2022,WACM,"Tri-State G & T Assn, Inc",38.2383,-108.5069,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
182,5002,CO,Nucla,527,2,1,OP,ST,BIT,11.5,0.231,23315,13913,EIA-923 Generator File,1959,2022,WACM,"Tri-State G & T Assn, Inc",38.2383,-108.5069,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
183,5003,CO,Nucla,527,3,1,OP,ST,BIT,11.5,0.232,23336,14026,EIA-923 Generator File,1959,2022,WACM,"Tri-State G & T Assn, Inc",38.2383,-108.5069,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
184,5004,CO,Nucla,527,ST4,1,OP,ST,BIT,79.3,0.219,151964,91530,EIA-923 Generator File,1991,2022,WACM,"Tri-State G & T Assn, Inc",38.2383,-108.5069,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3
185,5005,CO,OREG 4 Peetz,57134,1,0,OP,OT,WH,4.5,0.29,11427,4705,Distributed from 923 Generation And Fuel,2009,,WACM,Highline Electric Assn,40.9925,-102.853056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
186,5008,CO,Pawnee,6248,1,1,OP,ST,SUB,552.3,0.559,2705324,1318008,EIA-923 Generator File,1981,,PSCO,Public Service Co of Colorado,40.2217,-103.6803,Colorado,0.0,0.0,552.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
