,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
257,1585,AZ,Tech Park Solar,59455,TECHP,0,OP,PV,SUN,5,0.298,13055,6437,Distributed from 923 Generation And Fuel,2012,,TEPC,Tucson Electric Power Co,32.097884,-110.815696,Arizona,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
258,1591,AZ,UASTP I,57392,UATP1,0,OP,PV,SUN,1.2,0.133,1402,691,Distributed from 923 Generation And Fuel,2010,,TEPC,Tucson Electric Power Co,32.096973,-110.8106,Arizona,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
259,1592,AZ,UASTP II,57717,UATP2,0,OP,PV,SUN,4,0.256,8972,4424,Distributed from 923 Generation And Fuel,2012,,TEPC,Tucson Electric Power Co,32.096973,-110.8106,Arizona,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
260,1594,AZ,Union HS at Casa Grande,58516,PV1,0,OP,PV,SUN,1.6,0.243,3404,1678,Distributed from 923 Generation And Fuel,2012,,AZPS,Arizona Public Service Co,32.936944,-111.738611,Arizona,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
261,1600,AZ,Valencia,6515,GT4,0,OP,GT,NG,54,0.001,310,184,Distributed from 923 Generation And Fuel,2006,,TEPC,"UNS Electric, Inc",31.363472,-110.931343,Arizona,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1601,AZ,Valencia Solar,59454,VALEN,0,OP,PV,SUN,10,0.269,23552,11613,Distributed from 923 Generation And Fuel,2013,,TEPC,Tucson Electric Power Co,32.145833,-110.866944,Arizona,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
263,1602,AZ,Vista Grande HS at Casa Grande,58517,PV1,0,OP,PV,SUN,1.8,0.196,3095,1526,Distributed from 923 Generation And Fuel,2012,,AZPS,Arizona Public Service Co,32.891389,-111.713056,Arizona,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
264,1603,AZ,Waddell,7164,PG3,0,OP,PS,WAT,10,0.122,10708,10651.5,Distributed from 923 Generation And Fuel,1993,,WALC,Arizona Public Service Co,33.8447,-112.2714,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
265,1604,AZ,Waddell,7164,PG6,0,OP,PS,WAT,10,0.122,10708,10651.5,Distributed from 923 Generation And Fuel,1993,,WALC,Arizona Public Service Co,33.8447,-112.2714,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
266,1605,AZ,Waddell,7164,PG7,0,OP,PS,WAT,10,0.122,10708,10651.5,Distributed from 923 Generation And Fuel,1993,,WALC,Arizona Public Service Co,33.8447,-112.2714,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
267,1606,AZ,Waddell,7164,PS1,0,OP,PS,WAT,10,0.122,10708,10651.5,Distributed from 923 Generation And Fuel,1993,,WALC,Arizona Public Service Co,33.8447,-112.2714,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
268,1607,AZ,Walmart Casa Grande,57939,1,0,OP,PV,SUN,1,0.184,1614,796,Distributed from 923 Generation And Fuel,2011,,AZPS,Arizona Public Service Co,32.866837,-111.771751,Arizona,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
269,1608,AZ,Walmart Casa Grande,57939,2,0,OP,PV,SUN,1,0.184,1614,796,Distributed from 923 Generation And Fuel,2011,,AZPS,Arizona Public Service Co,32.866837,-111.771751,Arizona,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,1609,AZ,West Phoenix,117,1B,1,OP,CS,NG,132,0.119,137112,72312,EIA-923 Generator File,1976,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1610,AZ,West Phoenix,117,2B,1,OP,CS,NG,132,0.087,100219,61172,EIA-923 Generator File,1976,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1611,AZ,West Phoenix,117,3B,1,OP,CS,NG,132,0.139,160851,83458,EIA-923 Generator File,1976,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1612,AZ,West Phoenix,117,C4-1,0,OP,CT,NG,91,0.239,190448,127039,EIA-923 Generator File,2001,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1613,AZ,West Phoenix,117,C4-2,1,OP,CA,NG,44.6,0,0,0,EIA-923 Generator File,2001,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1614,AZ,West Phoenix,117,C5-1,0,OP,CT,NG,184.5,0.401,648364,334438,EIA-923 Generator File,2003,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1615,AZ,West Phoenix,117,C5-2,0,OP,CT,NG,184.5,0.394,636947,312172,EIA-923 Generator File,2003,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1616,AZ,West Phoenix,117,C5-3,2,OP,CA,NG,200.6,0.394,692869,347532,EIA-923 Generator File,2003,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,200.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1617,AZ,West Phoenix,117,GT1,0,OP,GT,NG,53.1,0.003,1609.5,434.5,Distributed from 923 Generation And Fuel,1972,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1618,AZ,West Phoenix,117,GT2,0,OP,GT,NG,53.1,0.003,1609.5,434.5,Distributed from 923 Generation And Fuel,1973,,AZPS,Arizona Public Service Co,33.4417,-112.1583,Arizona,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1624,AZ,Yucca,120,GT1,0,OP,GT,NG,23.6,0.052,10808.005,3799.44,Distributed from 923 Generation And Fuel,1971,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1625,AZ,Yucca,120,GT2,0,OP,GT,NG,23.6,0.052,10808.005,3799.44,Distributed from 923 Generation And Fuel,1971,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1626,AZ,Yucca,120,GT21,0,OP,GT,DFO,25.3,0.052,11586.547,4073.128,Distributed from 923 Generation And Fuel,1978,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0
283,1627,AZ,Yucca,120,GT3,0,OP,GT,NG,72.4,0.052,33156.76,11655.908,Distributed from 923 Generation And Fuel,1973,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,1628,AZ,Yucca,120,GT4,0,OP,GT,DFO,72.4,0.052,33156.76,11655.908,Distributed from 923 Generation And Fuel,1974,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,0.0,0.0,72.4,0.0,0.0,0.0,0.0,0.0,0.0
285,1629,AZ,Yucca,120,GT5,0,OP,GT,NG,60.5,0.052,27706.961,9740.089,Distributed from 923 Generation And Fuel,2008,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1630,AZ,Yucca,120,GT6,0,OP,GT,NG,60.5,0.052,27706.961,9740.089,Distributed from 923 Generation And Fuel,2008,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1631,AZ,Yucca,120,ST1,1,OP,ST,NG,86.7,0.271,205774,129422,EIA-923 Generator File,1959,,AZPS,Arizona Public Service Co,32.7214,-114.7106,Arizona,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1632,AZ,Yuma Cogeneration Associates,54694,GEN1,0,OP,CT,NG,44.1,0.022,8355,3740,EIA-923 Generator File,1994,,AZPS,Arizona Public Service Co,32.728822,-114.654053,Arizona,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1633,AZ,Yuma Cogeneration Associates,54694,GEN2,1,OP,CA,NG,18.5,0.018,2851,1426,EIA-923 Generator File,1994,,AZPS,Arizona Public Service Co,32.728822,-114.654053,Arizona,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
