,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
10,24680,WA,Boulder Park,8022,6,0,OP,IC,NG,4.1,0.085,3059.667,1595.167,Distributed from 923 Generation And Fuel,2002,,AVA,Avista Corp,47.697222,-117.147222,Washington,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24681,WA,Boundary,6433,51,0,OP,HY,WAT,158.4,0.396,550069.135,207017.585,Distributed from 923 Generation And Fuel,1967,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,0.0,0.0
12,24682,WA,Boundary,6433,52,0,OP,HY,WAT,161.5,0.396,560834.377,211069.065,Distributed from 923 Generation And Fuel,1967,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5,0.0,0.0
13,24683,WA,Boundary,6433,53,0,OP,HY,WAT,158.4,0.396,550069.135,207017.585,Distributed from 923 Generation And Fuel,1967,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,0.0,0.0
14,24684,WA,Boundary,6433,54,0,OP,HY,WAT,161.5,0.396,560834.377,211069.065,Distributed from 923 Generation And Fuel,1967,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5,0.0,0.0
15,24685,WA,Boundary,6433,55,0,OP,HY,WAT,239.4,0.396,831354.488,312878.85,Distributed from 923 Generation And Fuel,1985,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.4,0.0,0.0
16,24686,WA,Boundary,6433,56,0,OP,HY,WAT,239.4,0.396,831354.488,312878.85,Distributed from 923 Generation And Fuel,1986,,SCL,Bonneville Power Administration,48.987111,-117.347847,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.4,0.0,0.0
17,24687,WA,Box Canyon,3891,1,0,OP,HY,WAT,22.5,0.618,121851.5,47811.5,Distributed from 923 Generation And Fuel,1955,,AVA,PUD No 1 of Pend Oreille County,48.780856,-117.418337,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
18,24688,WA,Box Canyon,3891,2,0,OP,HY,WAT,22.5,0.618,121851.5,47811.5,Distributed from 923 Generation And Fuel,1955,,AVA,PUD No 1 of Pend Oreille County,48.780856,-117.418337,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
19,24689,WA,Box Canyon,3891,3,0,OP,HY,WAT,22.5,0.618,121851.5,47811.5,Distributed from 923 Generation And Fuel,1955,,AVA,PUD No 1 of Pend Oreille County,48.780856,-117.418337,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
20,24690,WA,Box Canyon,3891,4,0,OP,HY,WAT,22.5,0.618,121851.5,47811.5,Distributed from 923 Generation And Fuel,1955,,AVA,PUD No 1 of Pend Oreille County,48.780856,-117.418337,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
21,24692,WA,Cedar Falls (WA),6430,5,0,OP,HY,WAT,15,0.259,33982,13333.5,Distributed from 923 Generation And Fuel,1921,,SCL,City of Seattle - (WA),47.4193,-121.781858,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
22,24693,WA,Cedar Falls (WA),6430,6,0,OP,HY,WAT,15,0.259,33982,13333.5,Distributed from 923 Generation And Fuel,1929,,SCL,City of Seattle - (WA),47.4193,-121.781858,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
23,24694,WA,Cedar Hills,57298,1,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
24,24695,WA,Cedar Hills,57298,10,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
25,24696,WA,Cedar Hills,57298,11,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
26,24697,WA,Cedar Hills,57298,12,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
27,24698,WA,Cedar Hills,57298,13,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
28,24699,WA,Cedar Hills,57298,14,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
29,24700,WA,Cedar Hills,57298,15,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
30,24701,WA,Cedar Hills,57298,16,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
31,24702,WA,Cedar Hills,57298,17,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
32,24703,WA,Cedar Hills,57298,18,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
33,24704,WA,Cedar Hills,57298,2,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
34,24705,WA,Cedar Hills,57298,3,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
35,24706,WA,Cedar Hills,57298,4,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
36,24707,WA,Cedar Hills,57298,5,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
37,24708,WA,Cedar Hills,57298,6,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
38,24709,WA,Cedar Hills,57298,7,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
39,24710,WA,Cedar Hills,57298,8,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
40,24711,WA,Cedar Hills,57298,9,0,OP,IC,LFG,0.3,0.571,1501.167,605.222,Distributed from 923 Generation And Fuel,2009,,PSEI,Puget Sound Energy Inc,47.455833,-122.042778,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
41,24712,WA,Chandler,6406,1,0,OP,HY,WAT,6,0.512,26930,10566.5,Distributed from 923 Generation And Fuel,1956,,BPAT,Bonneville Power Administration,46.26678,-119.589821,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
42,24713,WA,Chandler,6406,2,0,OP,HY,WAT,6,0.512,26930,10566.5,Distributed from 923 Generation And Fuel,1956,,BPAT,Bonneville Power Administration,46.26678,-119.589821,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
43,24714,WA,Chehalis Generating Facility,55662,CA,1,OP,CA,NG,230,0.252,507357,237888,EIA-923 Generator File,2003,,BPAT,Bonneville Power Administration,46.6225,-122.9131,Washington,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,24715,WA,Chehalis Generating Facility,55662,CT1,0,OP,CT,NG,234,0.242,496681,232663,EIA-923 Generator File,2003,,BPAT,Bonneville Power Administration,46.6225,-122.9131,Washington,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,24716,WA,Chehalis Generating Facility,55662,CT2,0,OP,CT,NG,234,0.203,415990,188540,EIA-923 Generator File,2003,,BPAT,Bonneville Power Administration,46.6225,-122.9131,Washington,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,24717,WA,Chelan,6424,A-1,0,OP,HY,WAT,29.6,0.854,221384.5,86866,Distributed from 923 Generation And Fuel,1927,,CHPD,PUD No 1 of Chelan County,47.8347,-120.0133,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0
47,24718,WA,Chelan,6424,A-2,0,OP,HY,WAT,29.6,0.854,221384.5,86866,Distributed from 923 Generation And Fuel,1928,,CHPD,PUD No 1 of Chelan County,47.8347,-120.0133,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0
48,24719,WA,Chief Joseph,3921,1,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1958,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
49,24720,WA,Chief Joseph,3921,10,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1955,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
50,24721,WA,Chief Joseph,3921,11,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1955,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
51,24722,WA,Chief Joseph,3921,12,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1955,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
52,24723,WA,Chief Joseph,3921,13,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1957,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
53,24725,WA,Chief Joseph,3921,15,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1957,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
54,24726,WA,Chief Joseph,3921,16,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1957,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
55,24727,WA,Chief Joseph,3921,17,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1977,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
56,24728,WA,Chief Joseph,3921,18,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1977,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
57,24729,WA,Chief Joseph,3921,19,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1977,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
58,24730,WA,Chief Joseph,3921,2,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1958,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
59,24731,WA,Chief Joseph,3921,20,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
60,24732,WA,Chief Joseph,3921,21,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
61,24733,WA,Chief Joseph,3921,22,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
62,24734,WA,Chief Joseph,3921,23,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
63,24735,WA,Chief Joseph,3921,24,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1979,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
64,24736,WA,Chief Joseph,3921,25,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1979,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
65,24737,WA,Chief Joseph,3921,26,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1979,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
66,24738,WA,Chief Joseph,3921,27,0,OP,HY,WAT,95,0.541,450138.25,186609.016,Distributed from 923 Generation And Fuel,1979,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
67,24741,WA,Chief Joseph,3921,5,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1957,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
68,24742,WA,Chief Joseph,3921,6,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1956,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
69,24743,WA,Chief Joseph,3921,7,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1956,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
70,24744,WA,Chief Joseph,3921,8,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1956,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
71,24745,WA,Chief Joseph,3921,9,0,OP,HY,WAT,88.2,0.541,417917.828,173251.739,Distributed from 923 Generation And Fuel,1955,,BPAT,Bonneville Power Administration,47.9951,-119.6404,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0
72,24746,WA,Coastal Energy Project,57756,1,0,OP,WT,WND,6,0.269,14164,6286,Distributed from 923 Generation And Fuel,2010,,BPAT,PUD No 1 of Grays Harbor County,46.793581,-124.065412,Washington,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
73,24747,WA,Columbia Generating Station,371,2,1,OP,ST,NUC,1200,0.916,9625622,4097709,Distributed from 923 Generation And Fuel,1984,,BPAT,Bonneville Power Administration,46.4711,-119.3339,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0
74,24750,WA,Consumer Products (Camas) LLC,57759,STG1,3,OP,ST,BLQ,72.3,0.097,61579.94,23406,EIA-923 Generator File,1995,,PACW,PacifiCorp,45.584722,-122.4056,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3
75,24751,WA,Cosmo Specialty Fibers Plant,50185,TG1,4,OP,ST,WDL,7.5,0.78,51246,20449,EIA-923 Generator File,1957,,BPAT,PUD No 1 of Grays Harbor County,46.954071,-123.761086,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
76,24752,WA,Cosmo Specialty Fibers Plant,50185,TG2,4,OP,ST,WDL,7.5,1.04,68330,27265,EIA-923 Generator File,1957,,BPAT,PUD No 1 of Grays Harbor County,46.954071,-123.761086,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
77,24753,WA,Cowiche,50423,983,0,OP,HY,WAT,1.7,0.257,3830,1503,Distributed from 923 Generation And Fuel,1987,,PACW,PacifiCorp,46.692628,-120.737194,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0
78,24754,WA,Cowlitz Falls,7427,U#1,0,OP,HY,WAT,35,0.409,125421,49212,Distributed from 923 Generation And Fuel,1994,,BPAT,Bonneville Power Administration,46.4661,-122.1097,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
79,24755,WA,Cowlitz Falls,7427,U#2,0,OP,HY,WAT,35,0.409,125421,49212,Distributed from 923 Generation And Fuel,1994,,BPAT,Bonneville Power Administration,46.4661,-122.1097,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
80,24758,WA,Cushman 1,3914,21,0,OP,HY,WAT,21.6,0.489,92517,36301.5,Distributed from 923 Generation And Fuel,1926,,TPWR,City of Tacoma  - (WA),47.4181,-123.2252,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0
81,24759,WA,Cushman 1,3914,22,0,OP,HY,WAT,21.6,0.489,92517,36301.5,Distributed from 923 Generation And Fuel,1926,,TPWR,City of Tacoma  - (WA),47.4181,-123.2252,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0
82,24760,WA,Cushman 2,3915,31,0,OP,HY,WAT,27,0.433,102406.596,40181.809,Distributed from 923 Generation And Fuel,1930,,TPWR,City of Tacoma  - (WA),47.3698,-123.1603,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
83,24761,WA,Cushman 2,3915,32,0,OP,HY,WAT,27,0.433,102406.596,40181.809,Distributed from 923 Generation And Fuel,1931,,TPWR,City of Tacoma  - (WA),47.3698,-123.1603,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
84,24762,WA,Cushman 2,3915,33,0,OP,HY,WAT,27,0.433,102406.596,40181.809,Distributed from 923 Generation And Fuel,1952,,TPWR,City of Tacoma  - (WA),47.3698,-123.1603,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
85,24763,WA,Cushman 2,3915,34,0,OP,HY,WAT,1.8,0.433,6827.106,2678.787,Distributed from 923 Generation And Fuel,2013,,TPWR,City of Tacoma  - (WA),47.3698,-123.1603,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
86,24764,WA,Cushman 2,3915,35,0,OP,HY,WAT,1.8,0.433,6827.106,2678.787,Distributed from 923 Generation And Fuel,2013,,TPWR,City of Tacoma  - (WA),47.3698,-123.1603,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
87,24765,WA,Darrington,57969,GEN1,0,OP,ST,WDS,4.5,0.484,19086,7907.306,EIA-923 Generator File,2007,,BPAT,4-County Electric Power Assn,48.269737,-121.599979,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
88,24766,WA,Diablo,6432,31,0,OP,HY,WAT,90,0.544,428850.493,168270.395,Distributed from 923 Generation And Fuel,1937,,SCL,City of Seattle - (WA),48.713853,-121.131736,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
89,24767,WA,Diablo,6432,32,0,OP,HY,WAT,90,0.544,428850.493,168270.395,Distributed from 923 Generation And Fuel,1936,,SCL,City of Seattle - (WA),48.713853,-121.131736,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
90,24768,WA,Diablo,6432,35,0,OP,HY,WAT,1.2,0.544,5718.007,2243.605,Distributed from 923 Generation And Fuel,1936,,SCL,City of Seattle - (WA),48.713853,-121.131736,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
91,24769,WA,Diablo,6432,36,0,OP,HY,WAT,1.2,0.544,5718.007,2243.605,Distributed from 923 Generation And Fuel,1936,,SCL,City of Seattle - (WA),48.713853,-121.131736,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
92,24796,WA,Drop 2 (WA),6507,1,0,OP,HY,WAT,2.5,0.056,1235,485,Distributed from 923 Generation And Fuel,1942,,BPAT,Bonneville Power Administration,46.4492,-120.5342,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
93,24799,WA,Electron,3854,1,0,OP,HY,WAT,5.1,0.835,37286.592,14630.289,Distributed from 923 Generation And Fuel,1904,,PSEI,Puget Sound Energy Inc,46.990967,-122.174921,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0
94,24800,WA,Electron,3854,2,0,OP,HY,WAT,5.1,0.835,37286.592,14630.289,Distributed from 923 Generation And Fuel,1904,,PSEI,Puget Sound Energy Inc,46.990967,-122.174921,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0
