,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
30,26068,WY,Dry Fork Station,56609,01,1,OP,ST,SUB,483.7,0.668,2830760,1363524,Distributed from 923 Generation And Fuel,2011,,WACM,Basin Electric Power Coop,44.388889,-105.460833,Wyoming,0.0,0.0,483.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,26069,WY,Dunlap,57299,1,0,OP,WT,WND,111,0.4,388498,102399,Distributed from 923 Generation And Fuel,2010,,PACE,PacifiCorp,42.043611,-106.160278,Wyoming,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0
32,26070,WY,Elk Basin Gasoline Plant,52127,GEN1,0,OP,ST,PRG,1,0.001,6,1.691,EIA-923 Generator File,1948,,PACE,PacifiCorp,44.9806,-108.8428,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26071,WY,Elk Basin Gasoline Plant,52127,GEN2,0,OP,ST,PRG,1,0.001,6,1.691,EIA-923 Generator File,1948,,PACE,PacifiCorp,44.9806,-108.8428,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,26073,WY,Fontenelle,4185,1,0,OP,HY,WAT,10,0.504,44169,33015,Distributed from 923 Generation And Fuel,1968,,WAUW,WAPA-- Western Area Power Administration,42.027013,-110.063973,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
35,26074,WY,Foote Creek I,55607,GEN1,0,OP,WT,WND,41.4,0.381,138352,36745,Distributed from 923 Generation And Fuel,1999,,PACE,PacifiCorp,41.6283,-106.2013,Wyoming,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0
36,26075,WY,Foote Creek II,55608,GEN1,0,OP,WT,WND,1.8,0.345,5439,1520,Distributed from 923 Generation And Fuel,1999,,PACE,PacifiCorp,41.657539,-106.189183,Wyoming,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
37,26076,WY,Foote Creek III,55609,GEN1,0,OP,WT,WND,24.8,0.344,74735,20885,Distributed from 923 Generation And Fuel,1999,,PACE,PacifiCorp,41.666469,-106.183278,Wyoming,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0
38,26077,WY,Foote Creek IV,55610,GEN1,0,OP,WT,WND,16.8,0.384,56511,15792,Distributed from 923 Generation And Fuel,2000,,PACE,PacifiCorp,41.6744,-106.1805,Wyoming,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0
39,26078,WY,Fremont Canyon,4176,1,0,OP,HY,WAT,33.4,0.392,114754.5,86847,Distributed from 923 Generation And Fuel,1961,,WAUW,WAPA-- Western Area Power Administration,42.4766,-106.795901,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0
40,26079,WY,Fremont Canyon,4176,2,0,OP,HY,WAT,33.4,0.392,114754.5,86847,Distributed from 923 Generation And Fuel,1960,,WAUW,WAPA-- Western Area Power Administration,42.4766,-106.795901,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0
41,26080,WY,Garland Canal Power Plant,57551,MAIN,0,OP,HY,WAT,2.9,0.377,9584,7164,Distributed from 923 Generation And Fuel,1983,,PACE,WAPA-- Western Area Power Administration,44.7264,-108.8644,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
42,26081,WY,General Chemical,54318,TG1,3,OP,ST,BIT,15,0.67,88011,35953,EIA-923 Generator File,1968,,PACE,PacifiCorp,41.5933,-109.7542,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
43,26082,WY,General Chemical,54318,TG2,3,OP,ST,BIT,15,1.001,131486,53931,EIA-923 Generator File,1977,,PACE,PacifiCorp,41.5933,-109.7542,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
44,26083,WY,Glendo,4177,1,0,OP,HY,WAT,19,0.298,49637,49986,Distributed from 923 Generation And Fuel,1958,,WAUW,WAPA-- Western Area Power Administration,42.467254,-104.955526,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
45,26084,WY,Glendo,4177,2,0,OP,HY,WAT,19,0.298,49637,49986,Distributed from 923 Generation And Fuel,1959,,WAUW,WAPA-- Western Area Power Administration,42.467254,-104.955526,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
46,26085,WY,Glenrock,56841,1,0,OP,WT,WND,99,0.356,308725.761,96827.022,Distributed from 923 Generation And Fuel,2008,,PACE,PacifiCorp,43.0181,-105.835278,Wyoming,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
47,26086,WY,Glenrock,56841,2,0,OP,WT,WND,39,0.356,121619.239,38143.978,Distributed from 923 Generation And Fuel,2009,,PACE,PacifiCorp,43.0181,-105.835278,Wyoming,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0
48,26087,WY,Guernsey,4178,1,0,OP,HY,WAT,3.2,0.32,8971,8801,Distributed from 923 Generation And Fuel,1927,,WAUW,WAPA-- Western Area Power Administration,42.289868,-104.760634,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0
49,26088,WY,Guernsey,4178,2,0,OP,HY,WAT,3.2,0.32,8971,8801,Distributed from 923 Generation And Fuel,1928,,WAUW,WAPA-- Western Area Power Administration,42.289868,-104.760634,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0
50,26089,WY,Happy Jack Windpower Project,56960,HJW01,0,OP,WT,WND,29.4,0.333,85648,23160,Distributed from 923 Generation And Fuel,2008,,WAUW,WAPA-- Western Area Power Administration,41.139722,-104.997778,Wyoming,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0
51,26090,WY,Hartzog,8026,1,0,OP,GT,NG,7.5,0.002,123.333,48.333,Distributed from 923 Generation And Fuel,2002,,WACM,Powder River Energy Corp,43.8294,-105.5322,Wyoming,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,26091,WY,Hartzog,8026,2,0,OP,GT,NG,7.5,0.002,123.333,48.333,Distributed from 923 Generation And Fuel,2002,,WACM,Powder River Energy Corp,43.8294,-105.5322,Wyoming,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,26092,WY,Hartzog,8026,3,0,OP,GT,NG,7.5,0.002,123.333,48.333,Distributed from 923 Generation And Fuel,2002,,WACM,Powder River Energy Corp,43.8294,-105.5322,Wyoming,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,26093,WY,Heart Mountain,6408,1,0,OP,HY,WAT,5,0.405,17720,15661,Distributed from 923 Generation And Fuel,1948,,WAUW,WAPA-- Western Area Power Administration,44.513767,-109.129588,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
55,26094,WY,High Plains,57040,1,0,OP,WT,WND,99,0.365,316175,87931,Distributed from 923 Generation And Fuel,2009,,PACE,PacifiCorp,41.675052,-106.011124,Wyoming,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
56,26095,WY,Jim Bridger,8066,1,1,OP,ST,SUB,608.3,0.586,3121879,1370026,EIA-923 Generator File,1974,,PACE,PacifiCorp,41.7378,-108.7875,Wyoming,0.0,0.0,608.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,26096,WY,Jim Bridger,8066,2,1,OP,ST,SUB,617,0.623,3367427,1593725,EIA-923 Generator File,1975,,PACE,PacifiCorp,41.7378,-108.7875,Wyoming,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,26097,WY,Jim Bridger,8066,3,1,OP,ST,SUB,608.3,0.5,2664242,1289908,EIA-923 Generator File,1976,,PACE,PacifiCorp,41.7378,-108.7875,Wyoming,0.0,0.0,608.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,26098,WY,Jim Bridger,8066,4,1,OP,ST,SUB,608.3,0.475,2532223,1185334,EIA-923 Generator File,1979,,PACE,PacifiCorp,41.7378,-108.7875,Wyoming,0.0,0.0,608.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,26099,WY,Kortes,4180,1,0,OP,HY,WAT,12,0.429,45076.333,28888,Distributed from 923 Generation And Fuel,1951,,WAUW,WAPA-- Western Area Power Administration,42.174301,-106.880543,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
61,26100,WY,Kortes,4180,2,0,OP,HY,WAT,12,0.429,45076.333,28888,Distributed from 923 Generation And Fuel,1950,,WAUW,WAPA-- Western Area Power Administration,42.174301,-106.880543,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
62,26101,WY,Kortes,4180,3,0,OP,HY,WAT,12,0.429,45076.333,28888,Distributed from 923 Generation And Fuel,1950,,WAUW,WAPA-- Western Area Power Administration,42.174301,-106.880543,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
63,26103,WY,Laramie River Station,6204,1,1,OP,ST,SUB,570,0.62,3095580,1345905,EIA-923 Generator File,1981,,WACM,Basin Electric Power Coop,42.108889,-104.8825,Wyoming,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,26104,WY,Laramie River Station,6204,2,1,OP,ST,SUB,570,0.649,3239378,1328127,EIA-923 Generator File,1981,,WACM,Basin Electric Power Coop,42.108889,-104.8825,Wyoming,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,26105,WY,Laramie River Station,6204,3,1,OP,ST,SUB,570,0.791,3947992,1694004,EIA-923 Generator File,1982,,WACM,Basin Electric Power Coop,42.108889,-104.8825,Wyoming,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,26106,WY,McFadden Ridge,57039,1,0,OP,WT,WND,28.5,0.384,95925,27660,Distributed from 923 Generation And Fuel,2009,,PACE,PacifiCorp,41.7244,-105.9906,Wyoming,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0
67,26107,WY,Medicine Bow,692,10,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,2000,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
68,26108,WY,Medicine Bow,692,11,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,2000,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
69,26109,WY,Medicine Bow,692,1A,0,OP,WT,WND,0.6,0.153,804.787,224.852,Distributed from 923 Generation And Fuel,1998,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
70,26110,WY,Medicine Bow,692,2A,0,OP,WT,WND,0.6,0.153,804.787,224.852,Distributed from 923 Generation And Fuel,1998,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
71,26111,WY,Medicine Bow,692,5,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,1999,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
72,26112,WY,Medicine Bow,692,6,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,1999,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
73,26113,WY,Medicine Bow,692,7,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,1999,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
74,26114,WY,Medicine Bow,692,8,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,1999,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
75,26115,WY,Medicine Bow,692,9,0,OP,WT,WND,0.7,0.153,938.918,262.328,Distributed from 923 Generation And Fuel,1999,,WAUW,WAPA-- Western Area Power Administration,41.835278,-106.242778,Wyoming,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
76,26121,WY,Mountain Wind Power  LLC,56752,1,0,OP,WT,WND,61,0.302,161155,48410,Distributed from 923 Generation And Fuel,2008,,PACE,PacifiCorp,41.288056,-110.480741,Wyoming,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
77,26122,WY,Mountain Wind Power II  LLC,56753,1,0,OP,WT,WND,80,0.301,211254,64564,Distributed from 923 Generation And Fuel,2008,,PACE,PacifiCorp,41.263889,-110.544444,Wyoming,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
78,26123,WY,Naughton,4162,1,1,OP,ST,SUB,192,0.747,1256958,512825,EIA-923 Generator File,1963,,PACE,PacifiCorp,41.7581,-110.5983,Wyoming,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,26124,WY,Naughton,4162,2,1,OP,ST,SUB,256,0.639,1432244,548163,EIA-923 Generator File,1968,,PACE,PacifiCorp,41.7581,-110.5983,Wyoming,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,26125,WY,Naughton,4162,3,1,OP,ST,SUB,384,0.649,2182637,933603,EIA-923 Generator File,1971,,PACE,PacifiCorp,41.7581,-110.5983,Wyoming,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,26127,WY,Neil Simpson Gas Turbine #2,55477,GT2,0,OP,GT,NG,40,0.015,5309,2087,Distributed from 923 Generation And Fuel,2001,,WACM,Black Hills Power Inc,44.285,-105.3786,Wyoming,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,26128,WY,Neil Simpson II,7504,2,1,OP,ST,SUB,90,0.761,599869,239021,EIA-923 Generator File,1995,,WACM,Black Hills Power Inc,44.2856,-105.3833,Wyoming,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,26129,WY,Neil Simpson II,7504,GT1,0,OP,GT,NG,40,0.026,9158,3600,Distributed from 923 Generation And Fuel,2000,,WACM,Black Hills Power Inc,44.2856,-105.3833,Wyoming,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,26137,WY,"Pioneer Wind Park, LLC",60259,PWP1,0,OP,WT,WND,80,0.107,74999,0,Distributed from 923 Generation And Fuel,2016,,PACE,PacifiCorp,42.728198,-105.866765,Wyoming,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
85,26138,WY,Rock River I LLC,55740,GEN1,0,OP,WT,WND,50,0.333,145855,38399,Distributed from 923 Generation And Fuel,2001,,PACE,PacifiCorp,41.7172,-106.1077,Wyoming,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
86,26139,WY,Rolling Hills,56842,1,0,OP,WT,WND,99,0.328,284156,85068,Distributed from 923 Generation And Fuel,2009,,PACE,PacifiCorp,43.0572,-105.8543,Wyoming,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
87,26140,WY,Seminoe,4182,1,0,OP,HY,WAT,17.2,0.306,46100,28984,Distributed from 923 Generation And Fuel,1939,,WAUW,WAPA-- Western Area Power Administration,42.156127,-106.908483,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0
88,26141,WY,Seminoe,4182,2,0,OP,HY,WAT,17.2,0.306,46100,28984,Distributed from 923 Generation And Fuel,1939,,WAUW,WAPA-- Western Area Power Administration,42.156127,-106.908483,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0
89,26142,WY,Seminoe,4182,3,0,OP,HY,WAT,17.2,0.306,46100,28984,Distributed from 923 Generation And Fuel,1939,,WAUW,WAPA-- Western Area Power Administration,42.156127,-106.908483,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0
90,26143,WY,Seven Mile Hill,56843,1,0,OP,WT,WND,99,0.403,349789.975,95361.646,Distributed from 923 Generation And Fuel,2008,,PACE,PacifiCorp,41.9203,-106.3758,Wyoming,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
91,26144,WY,Seven Mile Hill,56843,2,0,OP,WT,WND,19.5,0.403,68898.025,18783.354,Distributed from 923 Generation And Fuel,2008,,PACE,PacifiCorp,41.9203,-106.3758,Wyoming,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0
92,26145,WY,Shoshone (WY),4183,1,0,OP,HY,WAT,3,0.669,17579,8890,Distributed from 923 Generation And Fuel,1922,,WAUW,WAPA-- Western Area Power Administration,44.502897,-109.181228,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
93,26146,WY,Shute Creek Facility,56312,021A,0,OP,GT,PRG,36,0.841,265264.667,78525.667,Distributed from 923 Generation And Fuel,2005,,PACE,PacifiCorp,41.8805,-110.0904,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
94,26147,WY,Shute Creek Facility,56312,021B,0,OP,GT,PRG,36,0.841,265264.667,78525.667,Distributed from 923 Generation And Fuel,2005,,PACE,PacifiCorp,41.8805,-110.0904,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
95,26148,WY,Shute Creek Facility,56312,021C,0,OP,GT,PRG,36,0.841,265264.667,78525.667,Distributed from 923 Generation And Fuel,2005,,PACE,PacifiCorp,41.8805,-110.0904,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
