,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
16,14710,MT,Canyon Ferry,6400,1,0,OP,HY,WAT,16.6,0.711,103365.333,45201.333,Distributed from 923 Generation And Fuel,1953,,WAUW,WAPA-- Western Area Power Administration,46.649026,-111.727874,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0
17,14711,MT,Canyon Ferry,6400,2,0,OP,HY,WAT,16.6,0.711,103365.333,45201.333,Distributed from 923 Generation And Fuel,1954,,WAUW,WAPA-- Western Area Power Administration,46.649026,-111.727874,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0
18,14712,MT,Canyon Ferry,6400,3,0,OP,HY,WAT,16.6,0.711,103365.333,45201.333,Distributed from 923 Generation And Fuel,1954,,WAUW,WAPA-- Western Area Power Administration,46.649026,-111.727874,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0
19,14715,MT,Cochrane,2182,COC1,0,OP,HY,WAT,28.4,0.443,110104.073,47419.066,Distributed from 923 Generation And Fuel,1958,,NWMT,NorthWestern Energy LLC - (MT),47.5375,-111.194969,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0
20,14716,MT,Cochrane,2182,COC2,0,OP,HY,WAT,32,0.443,124060.927,53429.934,Distributed from 923 Generation And Fuel,1958,,NWMT,NorthWestern Energy LLC - (MT),47.5375,-111.194969,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
21,14717,MT,Colstrip,6076,1,1,OP,ST,SUB,358,0.526,1648314,751800,EIA-923 Generator File,1975,2022,NWMT,NorthWestern Energy LLC - (MT),45.8831,-106.614,Montana,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,14718,MT,Colstrip,6076,2,1,OP,ST,SUB,358,0.627,1966269,823278,EIA-923 Generator File,1976,2022,NWMT,NorthWestern Energy LLC - (MT),45.8831,-106.614,Montana,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,14719,MT,Colstrip,6076,3,1,OP,ST,SUB,778,0.749,5101700,2227860,EIA-923 Generator File,1984,,NWMT,NorthWestern Energy LLC - (MT),45.8831,-106.614,Montana,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,14720,MT,Colstrip,6076,4,1,OP,ST,SUB,778,0.681,4642373,1569402,EIA-923 Generator File,1986,,NWMT,NorthWestern Energy LLC - (MT),45.8831,-106.614,Montana,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,14721,MT,Colstrip Energy LP,10784,GEN1,1,OP,ST,WC,46.1,0.775,313013,118564,EIA-923 Generator File,1990,,NWMT,NorthWestern Energy LLC - (MT),45.9752,-106.6547,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1
26,14722,MT,Culbertson Generation Station,56606,01,0,OP,GT,NG,91,0.12,95987,49827,Distributed from 923 Generation And Fuel,2010,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,14723,MT,Dave Gates Generating Station,56908,1,0,OP,GT,NG,67.7,0.148,87640.333,45497.333,Distributed from 923 Generation And Fuel,2011,,NWMT,NorthWestern Energy LLC - (MT),46.104713,-112.876605,Montana,0.0,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,14724,MT,Dave Gates Generating Station,56908,2,0,OP,GT,NG,67.7,0.148,87640.333,45497.333,Distributed from 923 Generation And Fuel,2011,,NWMT,NorthWestern Energy LLC - (MT),46.104713,-112.876605,Montana,0.0,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,14725,MT,Dave Gates Generating Station,56908,3,0,OP,GT,NG,67.7,0.148,87640.333,45497.333,Distributed from 923 Generation And Fuel,2011,,NWMT,NorthWestern Energy LLC - (MT),46.104713,-112.876605,Montana,0.0,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,14726,MT,Diamond Willow Wind Facility,56782,DIAW,0,OP,WT,WND,30,0.381,100119,37629,Distributed from 923 Generation And Fuel,2007,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
31,14727,MT,Fairfield Wind,58966,T 1-6,0,OP,WT,WND,10,0.38,33312,10840,Distributed from 923 Generation And Fuel,2014,,NWMT,"Sun River Electric Coop, Inc",47.723333,-111.965278,Montana,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
32,14728,MT,Flint Creek Hydroelectric LLC,58392,GEN1,0,OP,HY,WAT,2,0.571,10000,4307,Distributed from 923 Generation And Fuel,2013,,NWMT,NorthWestern Energy LLC - (MT),46.2275,-113.294722,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
33,14729,MT,Fort Peck,6623,1,0,OP,HY,WAT,43.5,0.471,179491.376,77302.528,Distributed from 923 Generation And Fuel,1943,,WAUW,WAPA-- Western Area Power Administration,48.0122,-106.4123,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0
34,14731,MT,Fort Peck,6623,3,0,OP,HY,WAT,43.5,0.471,179491.376,77302.528,Distributed from 923 Generation And Fuel,1951,,WAUW,WAPA-- Western Area Power Administration,48.0122,-106.4123,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0
35,14732,MT,Fort Peck,6623,4,0,OP,HY,WAT,40,0.471,165049.541,71082.785,Distributed from 923 Generation And Fuel,1961,,WAUW,WAPA-- Western Area Power Administration,48.0122,-106.4123,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
36,14733,MT,Fort Peck,6623,5,0,OP,HY,WAT,40,0.471,165049.541,71082.785,Distributed from 923 Generation And Fuel,1961,,WAUW,WAPA-- Western Area Power Administration,48.0122,-106.4123,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
37,14737,MT,Glendive GT,2176,GT-2,0,OP,GT,NG,43,0.009,3224.743,1683.524,Distributed from 923 Generation And Fuel,2003,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,14738,MT,Glendive GT,2176,GT1,0,OP,GT,NG,40.7,0.009,3052.257,1593.476,Distributed from 923 Generation And Fuel,1979,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,14739,MT,Gordon Butte Wind LLC,57748,GBW,0,OP,WT,WND,9.6,0.47,39552,12871,Distributed from 923 Generation And Fuel,2012,,NWMT,NorthWestern Energy LLC - (MT),46.411944,-110.337777,Montana,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0
40,14742,MT,Greenfield Wind - MT,60486,1,0,OP,WT,WND,25,0.073,15971,0,Distributed from 923 Generation And Fuel,2016,,NWMT,NorthWestern Energy LLC - (MT),47.723,-111.963,Montana,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
41,14743,MT,Hardin Generator Project,55749,UNT1,1,OP,ST,SUB,115.7,0.344,349109,184403,EIA-923 Generator File,2006,,NWMT,NorthWestern Energy LLC - (MT),45.7578,-107.6,Montana,0.0,0.0,115.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,14744,MT,Hauser,2185,HAU1,0,OP,HY,WAT,2.8,0.809,19836.682,8543.129,Distributed from 923 Generation And Fuel,1911,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
43,14745,MT,Hauser,2185,HAU2,0,OP,HY,WAT,2.8,0.809,19836.682,8543.129,Distributed from 923 Generation And Fuel,1911,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
44,14746,MT,Hauser,2185,HAU3,0,OP,HY,WAT,2.8,0.809,19836.682,8543.129,Distributed from 923 Generation And Fuel,1911,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
45,14747,MT,Hauser,2185,HAU4,0,OP,HY,WAT,2.8,0.809,19836.682,8543.129,Distributed from 923 Generation And Fuel,1911,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
46,14748,MT,Hauser,2185,HAU5,0,OP,HY,WAT,2.8,0.809,19836.682,8543.129,Distributed from 923 Generation And Fuel,1911,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
47,14749,MT,Hauser,2185,HAU6,0,OP,HY,WAT,3,0.809,21253.588,9153.353,Distributed from 923 Generation And Fuel,1915,,NWMT,NorthWestern Energy LLC - (MT),46.765941,-111.887341,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
48,14750,MT,Holter,2186,HOL1,0,OP,HY,WAT,9.6,0.755,63516,27354.75,Distributed from 923 Generation And Fuel,1918,,NWMT,NorthWestern Energy LLC - (MT),46.9915,-112.0047,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0
49,14751,MT,Holter,2186,HOL2,0,OP,HY,WAT,9.6,0.755,63516,27354.75,Distributed from 923 Generation And Fuel,1918,,NWMT,NorthWestern Energy LLC - (MT),46.9915,-112.0047,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0
50,14752,MT,Holter,2186,HOL3,0,OP,HY,WAT,9.6,0.755,63516,27354.75,Distributed from 923 Generation And Fuel,1918,,NWMT,NorthWestern Energy LLC - (MT),46.9915,-112.0047,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0
51,14753,MT,Holter,2186,HOL4,0,OP,HY,WAT,9.6,0.755,63516,27354.75,Distributed from 923 Generation And Fuel,1918,,NWMT,NorthWestern Energy LLC - (MT),46.9915,-112.0047,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0
52,14755,MT,Horseshoe Bend Wind Park,56591,HBWP,0,OP,WT,WND,9,0.282,22270,7247,Distributed from 923 Generation And Fuel,2006,,NWMT,Idaho Power Co,47.4983,-111.4392,Montana,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
53,14756,MT,Hungry Horse,2203,1,0,OP,HY,WAT,107,0.223,208790.5,104665.75,Distributed from 923 Generation And Fuel,1952,,BPAT,Bonneville Power Administration,48.341521,-114.01443,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
54,14757,MT,Hungry Horse,2203,2,0,OP,HY,WAT,107,0.223,208790.5,104665.75,Distributed from 923 Generation And Fuel,1952,,BPAT,Bonneville Power Administration,48.341521,-114.01443,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
55,14758,MT,Hungry Horse,2203,3,0,OP,HY,WAT,107,0.223,208790.5,104665.75,Distributed from 923 Generation And Fuel,1953,,BPAT,Bonneville Power Administration,48.341521,-114.01443,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
56,14759,MT,Hungry Horse,2203,4,0,OP,HY,WAT,107,0.223,208790.5,104665.75,Distributed from 923 Generation And Fuel,1953,,BPAT,Bonneville Power Administration,48.341521,-114.01443,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
57,14762,MT,Judith Gap Wind Energy Center,56377,1,0,OP,WT,WND,135,0.407,481097,151425,Distributed from 923 Generation And Fuel,2005,,NWMT,NorthWestern Energy LLC - (MT),46.5725,-109.7531,Montana,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0
58,14763,MT,Kerr,2188,KER1,0,OP,HY,WAT,70.6,0.587,363255.364,160486.111,Distributed from 923 Generation And Fuel,1938,,NWMT,NorthWestern Energy LLC - (MT),47.6777,-114.2339,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0
59,14764,MT,Kerr,2188,KER2,0,OP,HY,WAT,50.4,0.587,259321.11,114567.988,Distributed from 923 Generation And Fuel,1949,,NWMT,NorthWestern Energy LLC - (MT),47.6777,-114.2339,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.0,0.0
60,14765,MT,Kerr,2188,KER3,0,OP,HY,WAT,86.6,0.587,445579.526,196856.901,Distributed from 923 Generation And Fuel,1954,,NWMT,NorthWestern Energy LLC - (MT),47.6777,-114.2339,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0
61,14766,MT,Lewis & Clark,6089,1,1,OP,ST,LIG,50,0.596,261059,88975,EIA-923 Generator File,1958,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
62,14767,MT,Lewis & Clark,6089,2,0,OP,IC,NG,9.3,0.073,5959,3921,Distributed from 923 Generation And Fuel,2016,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,14768,MT,Lewis & Clark,6089,3,0,OP,IC,NG,9.3,0.073,5959,3921,Distributed from 923 Generation And Fuel,2016,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,14769,MT,Libby,6172,1,0,OP,HY,WAT,105,0.475,437097,162938.2,Distributed from 923 Generation And Fuel,1975,,BPAT,Bonneville Power Administration,48.4098,-115.3143,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
65,14770,MT,Libby,6172,2,0,OP,HY,WAT,105,0.475,437097,162938.2,Distributed from 923 Generation And Fuel,1975,,BPAT,Bonneville Power Administration,48.4098,-115.3143,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
66,14771,MT,Libby,6172,3,0,OP,HY,WAT,105,0.475,437097,162938.2,Distributed from 923 Generation And Fuel,1976,,BPAT,Bonneville Power Administration,48.4098,-115.3143,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
67,14772,MT,Libby,6172,4,0,OP,HY,WAT,105,0.475,437097,162938.2,Distributed from 923 Generation And Fuel,1976,,BPAT,Bonneville Power Administration,48.4098,-115.3143,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
68,14773,MT,Libby,6172,5,0,OP,HY,WAT,105,0.475,437097,162938.2,Distributed from 923 Generation And Fuel,1984,,BPAT,Bonneville Power Administration,48.4098,-115.3143,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
69,14774,MT,Madison Dam,6422,MAD1,0,OP,HY,WAT,2.2,0.741,14275.25,6148,Distributed from 923 Generation And Fuel,1906,,NWMT,NorthWestern Energy LLC - (MT),45.487869,-111.633807,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
70,14775,MT,Madison Dam,6422,MAD2,0,OP,HY,WAT,2.2,0.741,14275.25,6148,Distributed from 923 Generation And Fuel,1906,,NWMT,NorthWestern Energy LLC - (MT),45.487869,-111.633807,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
71,14776,MT,Madison Dam,6422,MAD3,0,OP,HY,WAT,2.2,0.741,14275.25,6148,Distributed from 923 Generation And Fuel,1906,,NWMT,NorthWestern Energy LLC - (MT),45.487869,-111.633807,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
72,14777,MT,Madison Dam,6422,MAD4,0,OP,HY,WAT,2.2,0.741,14275.25,6148,Distributed from 923 Generation And Fuel,1908,,NWMT,NorthWestern Energy LLC - (MT),45.487869,-111.633807,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
73,14780,MT,Miles City GT,2177,1,0,OP,GT,NG,23.3,0.003,712,370,Distributed from 923 Generation And Fuel,1972,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,14786,MT,Morony,2191,MOR1,0,OP,HY,WAT,22.5,0.548,107914.583,50119.583,Distributed from 923 Generation And Fuel,1930,,NWMT,NorthWestern Energy LLC - (MT),47.581737,-111.060898,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
75,14787,MT,Morony,2191,MOR2,0,OP,HY,WAT,31.5,0.548,151080.417,70167.417,Distributed from 923 Generation And Fuel,1930,,NWMT,NorthWestern Energy LLC - (MT),47.581737,-111.060898,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0
76,14789,MT,Musselshell Wind Project,57963,MS01,0,OP,WT,WND,10,0.282,24727,8046,Distributed from 923 Generation And Fuel,2012,,NWMT,NorthWestern Energy LLC - (MT),46.275278,-109.482778,Montana,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
77,14790,MT,Musselshell Wind Project Two LLC,57965,MS02,0,OP,WT,WND,10,0.333,29160,9489,Distributed from 923 Generation And Fuel,2012,,NWMT,NorthWestern Energy LLC - (MT),46.275278,-109.482778,Montana,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
78,14791,MT,Mystic,2192,MYS1,0,OP,HY,WAT,6,0.489,25708,11072,Distributed from 923 Generation And Fuel,1925,,NWMT,NorthWestern Energy LLC - (MT),45.225741,-109.762489,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
79,14792,MT,Mystic,2192,MYS2,0,OP,HY,WAT,6,0.489,25708,11072,Distributed from 923 Generation And Fuel,1925,,NWMT,NorthWestern Energy LLC - (MT),45.225741,-109.762489,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
80,14793,MT,NaturEner Glacier Wind Energy 1,57049,NGW1,0,OP,WT,WND,106.5,0.305,284566,96166,Distributed from 923 Generation And Fuel,2008,,GWA,NorthWestern Energy LLC - (MT),48.51,-112.1097,Montana,0.0,0.0,0.0,0.0,106.5,0.0,0.0,0.0,0.0,0.0
81,14794,MT,NaturEner Glacier Wind Energy 2,57050,NGW2,0,OP,WT,WND,103.5,0.32,290305,100117,Distributed from 923 Generation And Fuel,2009,,GWA,"Glacier Electric Coop, Inc",48.5333,-112.1847,Montana,0.0,0.0,0.0,0.0,103.5,0.0,0.0,0.0,0.0,0.0
82,14795,MT,NaturEner Rim Rock Energy,57995,RR,0,OP,WT,WND,189,0.394,652904,209419,Distributed from 923 Generation And Fuel,2012,,WWA,Marias River Electric Coop Inc,48.820278,-112.103333,Montana,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0
83,14797,MT,Noxon Rapids,2199,1,0,OP,HY,WAT,113.9,0.34,339128.4,151813.2,Distributed from 923 Generation And Fuel,1959,,AVA,Avista Corp,47.96048,-115.73361,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,0.0,0.0
84,14798,MT,Noxon Rapids,2199,2,0,OP,HY,WAT,113.9,0.34,339128.4,151813.2,Distributed from 923 Generation And Fuel,1959,,AVA,Avista Corp,47.96048,-115.73361,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,0.0,0.0
85,14799,MT,Noxon Rapids,2199,3,0,OP,HY,WAT,113.9,0.34,339128.4,151813.2,Distributed from 923 Generation And Fuel,1959,,AVA,Avista Corp,47.96048,-115.73361,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,0.0,0.0
86,14800,MT,Noxon Rapids,2199,4,0,OP,HY,WAT,113.8,0.34,338830.658,151679.914,Distributed from 923 Generation And Fuel,1960,,AVA,Avista Corp,47.96048,-115.73361,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.8,0.0,0.0
87,14801,MT,Noxon Rapids,2199,5,0,OP,HY,WAT,114,0.34,339426.142,151946.486,Distributed from 923 Generation And Fuel,1977,,AVA,Avista Corp,47.96048,-115.73361,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
88,14802,MT,OREG 1 Inc,56833,CS10,0,OP,OT,WH,7.5,0.582,38258,14488.25,Distributed from 923 Generation And Fuel,2006,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
89,14803,MT,OREG 1 Inc,56833,CS11,0,OP,OT,WH,7.5,0.582,38258,14488.25,Distributed from 923 Generation And Fuel,2006,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
90,14804,MT,OREG 1 Inc,56833,CS7,0,OP,OT,WH,7.5,0.582,38258,14488.25,Distributed from 923 Generation And Fuel,2006,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
91,14805,MT,OREG 1 Inc,56833,CS9,0,OP,OT,WH,7.5,0.582,38258,14488.25,Distributed from 923 Generation And Fuel,2006,,"Series([], Name: Balancing Authority Code, dtype: object)",blank,blank,blank,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
