bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11014,bus_13000,bus_13366,bus_13420,bus_13446,bus_13499,bus_20000,bus_20007,bus_20026,bus_20136,bus_21646,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25439,bus_25598,bus_25675,bus_25829,bus_26097,bus_26133,bus_28078,bus_28122,bus_28365,bus_28667,bus_30001,bus_30220,bus_30372,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40595,bus_40602,bus_40691,bus_40786,bus_40843,bus_40884,bus_40993,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60577,bus_70000,bus_70016,bus_70063,bus_70153,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77258,bus_80007
0.0,0.0,0.0,125.568,0.0,2106.2569999999996,684.304,0.0,90.921,8.26,0.0,176.81400000000002,4233.017,5504.987,73.46000000000001,395.006,0.0,2149.2070000000003,5032.903,0.0,174.421,729.7430000000002,2136.46,0.0,276.408,1340.0209999999997,0.0,0.0,5.125,1032.2269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.766999999999996,1035.944,0.0,0.0,0.0,32.412,79.517,0.0,157.327,0.0,120.85199999999996,0.0,0.0,802.1030000000001,0.0,0.0,0.0,0.0,41.997,0.0,133.35,100.915,0.0,0.0,0.0,25.549,188.04600000000002,18.472,82.27,0.0,187.731,0.0,112.97500000000001,87.184,73.45899999999999,32.248000000000005,1116.144,115.82700000000001,0.0,314.245,12.874
0.0,0.0,0.0,125.568,0.0,2106.2569999999996,684.304,0.0,90.921,8.26,0.0,176.81400000000002,4233.017,5504.987,73.46000000000001,395.006,0.0,2149.2070000000003,5032.903,0.0,174.421,729.7430000000002,2136.46,0.0,276.408,1340.0209999999997,0.0,0.0,5.125,1032.2269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.766999999999996,1035.944,0.0,0.0,0.0,32.412,79.517,0.0,157.327,0.0,120.85199999999996,0.0,0.0,802.1030000000001,0.0,0.0,0.0,0.0,41.997,0.0,133.35,100.915,0.0,0.0,0.0,25.549,188.04600000000002,18.472,82.27,0.0,187.731,0.0,112.97500000000001,87.184,73.45899999999999,32.248000000000005,1116.144,115.82700000000001,0.0,314.245,12.874
0.0,0.0,0.0,125.568,0.0,2106.2569999999996,684.304,0.0,90.921,8.26,0.0,176.81400000000002,4233.017,5504.987,73.46000000000001,395.006,0.0,2149.2070000000003,5032.903,0.0,174.421,729.7430000000002,2136.46,0.0,276.408,1340.0209999999997,0.0,0.0,5.125,1032.2269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.766999999999996,1035.944,0.0,0.0,0.0,32.412,79.517,0.0,157.327,0.0,120.85199999999996,0.0,0.0,802.1030000000001,0.0,0.0,0.0,0.0,41.997,0.0,133.35,100.915,0.0,0.0,0.0,25.549,188.04600000000002,18.472,82.27,0.0,187.731,0.0,112.97500000000001,87.184,73.45899999999999,32.248000000000005,1116.144,115.82700000000001,0.0,314.245,12.874
0.0,0.0,0.0,125.568,0.0,2106.2569999999996,684.304,0.0,90.921,8.26,0.0,176.81400000000002,4233.017,5504.987,73.46000000000001,395.006,0.0,2149.2070000000003,5032.903,0.0,174.421,729.7430000000002,2136.46,0.0,276.408,1340.0209999999997,0.0,0.0,5.125,1032.2269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.766999999999996,1035.944,0.0,0.0,0.0,32.412,79.517,0.0,157.327,0.0,120.85199999999996,0.0,0.0,802.1030000000001,0.0,0.0,0.0,0.0,41.997,0.0,133.35,100.915,0.0,0.0,0.0,25.549,188.04600000000002,18.472,82.27,0.0,187.731,0.0,112.97500000000001,87.184,73.45899999999999,32.248000000000005,1116.144,115.82700000000001,0.0,314.245,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2076.962,683.7489999999999,0.0,90.55400000000002,8.26,0.0,175.569,4192.843,5427.029,73.434,398.822,0.0,2146.87,4932.189,0.0,176.546,731.3960000000001,2199.048,0.0,287.33400000000006,1382.7099999999994,0.0,0.0,5.122000000000001,1031.6119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.492000000000004,1035.943,0.0,0.0,0.0,32.412,79.51299999999999,0.0,157.327,0.0,121.008,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.292,0.0,132.38500000000002,101.121,0.0,0.0,0.0,25.548000000000002,187.98600000000002,18.472,82.144,0.0,188.49599999999998,0.0,111.91799999999999,87.14299999999999,72.38799999999999,32.248000000000005,1108.3370000000002,115.82700000000001,0.0,307.26300000000003,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,125.568,0.0,2054.7349999999997,683.122,0.0,90.527,8.26,0.0,175.551,4158.298,5356.071,73.419,402.4699999999999,0.0,2154.7819999999997,4894.298000000001,0.0,178.588,736.339,2271.342,0.0,288.837,1379.0979999999997,0.0,0.0,5.142,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949,1035.943,0.0,0.0,0.0,32.412,79.50999999999999,0.0,157.327,0.0,121.18899999999998,0.0,0.0,802.102,0.0,0.0,0.0,0.0,41.035,0.0,132.66100000000003,101.16999999999999,0.0,0.0,0.0,25.548000000000002,187.975,18.472,82.108,0.0,190.206,0.0,111.30200000000002,87.136,72.02500000000002,32.248000000000005,1109.186,115.82700000000001,0.0,302.775,12.874
0.0,0.0,0.0,117.177,0.0,1970.8419999999999,665.9510000000001,0.0,84.732,8.177,0.0,173.194,4024.972,5065.418,70.31,391.8419999999999,0.0,2197.044,4805.329,0.0,170.649,714.942,2117.03,0.0,280.025,1403.399,0.0,0.0,5.176,1030.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,1057.83,0.0,0.0,0.0,35.306,84.32,0.0,170.636,0.0,121.73599999999999,0.0,0.0,757.92,0.0,0.0,0.0,0.0,38.736,0.0,127.67800000000003,100.71700000000001,0.0,0.0,0.0,25.553,172.55299999999997,18.293,77.255,0.0,185.87499999999997,0.0,105.769,82.614,67.668,31.905,1079.703,112.464,0.0,304.54900000000004,14.692
0.0,0.0,0.0,117.177,0.0,1970.8419999999999,665.9510000000001,0.0,84.732,8.177,0.0,173.194,4024.972,5065.418,70.31,391.8419999999999,0.0,2197.044,4805.329,0.0,170.649,714.942,2117.03,0.0,280.025,1403.399,0.0,0.0,5.176,1030.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,1057.83,0.0,0.0,0.0,35.306,84.32,0.0,170.636,0.0,121.73599999999999,0.0,0.0,757.92,0.0,0.0,0.0,0.0,38.736,0.0,127.67800000000003,100.71700000000001,0.0,0.0,0.0,25.553,172.55299999999997,18.293,77.255,0.0,185.87499999999997,0.0,105.769,82.614,67.668,31.905,1079.703,112.464,0.0,304.54900000000004,14.692
0.0,0.0,0.0,117.177,0.0,1970.8419999999999,665.9510000000001,0.0,84.732,8.177,0.0,173.194,4024.972,5065.418,70.31,391.8419999999999,0.0,2197.044,4805.329,0.0,170.649,714.942,2117.03,0.0,280.025,1403.399,0.0,0.0,5.176,1030.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,1057.83,0.0,0.0,0.0,35.306,84.32,0.0,170.636,0.0,121.73599999999999,0.0,0.0,757.92,0.0,0.0,0.0,0.0,38.736,0.0,127.67800000000003,100.71700000000001,0.0,0.0,0.0,25.553,172.55299999999997,18.293,77.255,0.0,185.87499999999997,0.0,105.769,82.614,67.668,31.905,1079.703,112.464,0.0,304.54900000000004,14.692
0.0,0.0,0.0,117.177,0.0,1970.8419999999999,665.9510000000001,0.0,84.732,8.177,0.0,173.194,4024.972,5065.418,70.31,391.8419999999999,0.0,2197.044,4805.329,0.0,170.649,714.942,2117.03,0.0,280.025,1403.399,0.0,0.0,5.176,1030.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,1057.83,0.0,0.0,0.0,35.306,84.32,0.0,170.636,0.0,121.73599999999999,0.0,0.0,757.92,0.0,0.0,0.0,0.0,38.736,0.0,127.67800000000003,100.71700000000001,0.0,0.0,0.0,25.553,172.55299999999997,18.293,77.255,0.0,185.87499999999997,0.0,105.769,82.614,67.668,31.905,1079.703,112.464,0.0,304.54900000000004,14.692
0.0,0.0,0.0,117.177,0.0,1970.8419999999999,665.9510000000001,0.0,84.732,8.177,0.0,173.194,4024.972,5065.418,70.31,391.8419999999999,0.0,2197.044,4805.329,0.0,170.649,714.942,2117.03,0.0,280.025,1403.399,0.0,0.0,5.176,1030.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,1057.83,0.0,0.0,0.0,35.306,84.32,0.0,170.636,0.0,121.73599999999999,0.0,0.0,757.92,0.0,0.0,0.0,0.0,38.736,0.0,127.67800000000003,100.71700000000001,0.0,0.0,0.0,25.553,172.55299999999997,18.293,77.255,0.0,185.87499999999997,0.0,105.769,82.614,67.668,31.905,1079.703,112.464,0.0,304.54900000000004,14.692
