bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11014,bus_13000,bus_13366,bus_13420,bus_13446,bus_13499,bus_20000,bus_20007,bus_20026,bus_20136,bus_21646,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25439,bus_25598,bus_25675,bus_25829,bus_26097,bus_26133,bus_28078,bus_28122,bus_28365,bus_28667,bus_30001,bus_30220,bus_30372,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40595,bus_40602,bus_40691,bus_40786,bus_40843,bus_40884,bus_40993,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60577,bus_70000,bus_70016,bus_70063,bus_70153,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77258,bus_80007
0.0,0.0,0.0,2304.0480000000002,0.0,36965.496,11340.408,0.0,1459.776,155.04,0.0,3430.7999999999997,60492.744,76721.256,1303.2240000000002,6666.36,0.0,32508.744,84481.31999999999,0.0,2710.152,6471.048000000001,21063.6,0.0,2188.9440000000004,12328.68,0.0,0.0,41.44799999999999,4946.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.20000000000005,8568.888,0.0,0.0,0.0,414.12000000000006,976.608,0.0,2253.36,0.0,805.2,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,849.672,0.0,1664.712,860.0399999999998,0.0,0.0,0.0,371.616,2398.776,148.632,910.4399999999998,0.0,2166.96,0.0,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36965.496,11340.408,0.0,1459.776,155.04,0.0,3430.7999999999997,60492.744,76721.256,1303.2240000000002,6666.36,0.0,32508.744,84481.31999999999,0.0,2710.152,6471.048000000001,21063.6,0.0,2188.9440000000004,12328.68,0.0,0.0,41.44799999999999,4946.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.20000000000005,8568.888,0.0,0.0,0.0,414.12000000000006,976.608,0.0,2253.36,0.0,805.2,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,849.672,0.0,1664.712,860.0399999999998,0.0,0.0,0.0,371.616,2398.776,148.632,910.4399999999998,0.0,2166.96,0.0,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36965.496,11340.408,0.0,1459.776,155.04,0.0,3430.7999999999997,60492.744,76721.256,1303.2240000000002,6666.36,0.0,32508.744,84481.31999999999,0.0,2710.152,6471.048000000001,21063.6,0.0,2188.9440000000004,12328.68,0.0,0.0,41.44799999999999,4946.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.20000000000005,8568.888,0.0,0.0,0.0,414.12000000000006,976.608,0.0,2253.36,0.0,805.2,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,849.672,0.0,1664.712,860.0399999999998,0.0,0.0,0.0,371.616,2398.776,148.632,910.4399999999998,0.0,2166.96,0.0,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36965.496,11340.408,0.0,1459.776,155.04,0.0,3430.7999999999997,60492.744,76721.256,1303.2240000000002,6666.36,0.0,32508.744,84481.31999999999,0.0,2710.152,6471.048000000001,21063.6,0.0,2188.9440000000004,12328.68,0.0,0.0,41.44799999999999,4946.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.20000000000005,8568.888,0.0,0.0,0.0,414.12000000000006,976.608,0.0,2253.36,0.0,805.2,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,849.672,0.0,1664.712,860.0399999999998,0.0,0.0,0.0,371.616,2398.776,148.632,910.4399999999998,0.0,2166.96,0.0,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,36096.024,11316.84,0.0,1443.8160000000003,155.04,0.0,3380.016,60231.456000000006,76600.752,1302.216,6814.895999999999,0.0,31784.664000000004,80349.12,0.0,2708.0159999999996,6538.512,23588.664,0.0,2630.3520000000003,14053.008000000003,0.0,0.0,41.328,4921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.92,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.4639999999999,0.0,2253.36,0.0,811.104,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,829.6560000000001,0.0,1637.0159999999996,867.816,0.0,0.0,0.0,371.592,2396.3039999999996,148.632,906.4799999999999,0.0,2195.9519999999998,0.0,2096.7120000000004,1462.368,1464.0,627.216,15524.448000000002,2064.312,0.0,5364.528,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,35463.0,11290.224000000002,0.0,1442.6399999999999,155.04,0.0,3379.3200000000006,60202.82399999999,76586.04000000001,1301.5919999999999,6958.535999999999,0.0,31496.640000000003,79295.592,0.0,2708.208,6737.8319999999985,26502.504000000008,0.0,2691.072,13907.064,0.0,0.0,42.12,4868.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7439999999999,8568.815999999999,0.0,0.0,0.0,414.12000000000006,976.368,0.0,2253.36,0.0,818.0640000000001,0.0,0.0,11691.336,0.0,0.0,0.0,0.0,822.36,0.0,1651.1039999999998,869.6880000000001,0.0,0.0,0.0,371.592,2395.7039999999993,148.632,905.3040000000001,0.0,2260.728,0.0,2079.1440000000002,1462.128,1453.68,627.216,15482.255999999998,2064.312,0.0,5225.328,99.768
0.0,0.0,0.0,1947.72,0.0,32119.800000000007,10620.791999999998,0.0,1190.616,152.25599999999997,0.0,3286.4880000000003,54386.64,68196.76800000001,1178.424,6583.895999999999,0.0,32501.928,75692.08800000002,0.0,2251.7999999999997,5888.472000000001,20277.144,0.0,2335.056,14884.271999999997,0.0,0.0,43.512,4864.3679999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.36800000000005,9435.983999999999,0.0,0.0,0.0,528.7679999999999,1167.192,0.0,2780.664,0.0,839.4479999999998,0.0,0.0,9975.960000000001,0.0,0.0,0.0,0.0,757.056,0.0,1489.536,852.792,0.0,0.0,0.0,372.6,1782.72,138.816,751.536,0.0,2096.8799999999997,0.0,1917.5759999999996,1272.96,1329.9119999999998,616.608,14344.199999999999,1960.056,0.0,5268.407999999999,168.696
0.0,0.0,0.0,1947.72,0.0,32119.800000000007,10620.791999999998,0.0,1190.616,152.25599999999997,0.0,3286.4880000000003,54386.64,68196.76800000001,1178.424,6583.895999999999,0.0,32501.928,75692.08800000002,0.0,2251.7999999999997,5888.472000000001,20277.144,0.0,2335.056,14884.271999999997,0.0,0.0,43.512,4864.3679999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.36800000000005,9435.983999999999,0.0,0.0,0.0,528.7679999999999,1167.192,0.0,2780.664,0.0,839.4479999999998,0.0,0.0,9975.960000000001,0.0,0.0,0.0,0.0,757.056,0.0,1489.536,852.792,0.0,0.0,0.0,372.6,1782.72,138.816,751.536,0.0,2096.8799999999997,0.0,1917.5759999999996,1272.96,1329.9119999999998,616.608,14344.199999999999,1960.056,0.0,5268.407999999999,168.696
0.0,0.0,0.0,1947.72,0.0,32119.800000000007,10620.791999999998,0.0,1190.616,152.25599999999997,0.0,3286.4880000000003,54386.64,68196.76800000001,1178.424,6583.895999999999,0.0,32501.928,75692.08800000002,0.0,2251.7999999999997,5888.472000000001,20277.144,0.0,2335.056,14884.271999999997,0.0,0.0,43.512,4864.3679999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.36800000000005,9435.983999999999,0.0,0.0,0.0,528.7679999999999,1167.192,0.0,2780.664,0.0,839.4479999999998,0.0,0.0,9975.960000000001,0.0,0.0,0.0,0.0,757.056,0.0,1489.536,852.792,0.0,0.0,0.0,372.6,1782.72,138.816,751.536,0.0,2096.8799999999997,0.0,1917.5759999999996,1272.96,1329.9119999999998,616.608,14344.199999999999,1960.056,0.0,5268.407999999999,168.696
