,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2020-04-04,0.9469999999999998,2.526938775510205,1.4700000000000002,1.3699999999999999,1.25,1.5550000000000002,1.4300000000000004,1.788888888888889,1.6325528623027115,1.4887540765574863,1.6146680182572908,1.445795137044168,1.5320948826376566,1.521569990641012,1.1199438251577052,1.8640032805637177,1.6538116996563934,1.4598660284721463,1.6270451305825182,1.4285910201554257,1.5579605228065108,1.4776299465792435,1.8620503799119397,1.5165152718976143,1.3809281731250644,1.695478440881276,1.5947760228003023,1.4646594735035385
2020-04-05,0.9469999999999998,2.526938775510205,1.4700000000000002,1.3699999999999999,1.25,1.5550000000000002,1.4300000000000004,1.788888888888889,1.6325528623027115,1.4887540765574863,1.6146680182572908,1.445795137044168,1.5320948826376566,1.521569990641012,1.1199438251577052,1.8640032805637177,1.6538116996563934,1.4598660284721463,1.6270451305825182,1.4285910201554257,1.5579605228065108,1.4776299465792435,1.8620503799119397,1.5165152718976143,1.3809281731250644,1.695478440881276,1.5947760228003023,1.4646594735035385
2020-04-06,0.9529583333333334,2.5438520408163265,1.4725,1.3805208333333332,1.2625,1.5547916666666668,1.4319444444444445,1.785046296296296,1.6330503595840948,1.4964786111726367,1.616227675006614,1.4534047684020146,1.5357426883715353,1.5268064967261008,1.1264208755750955,1.8746323977683774,1.654035929784694,1.4667531699271141,1.6330325154951322,1.4357797143642685,1.5613394148531983,1.4855864227632616,1.8719446342106927,1.5220795600516848,1.3883788907556331,1.6943563128351702,1.5967509346825848,1.4718555973642553
2020-04-07,1.101125,2.9415986394557825,1.533125,1.62625,1.5547222222222221,1.5529166666666665,1.4786111111111113,1.698009259259259,1.6470184396827234,1.6806601880828034,1.6550373406162497,1.6335360744057632,1.6232013688715559,1.6514015223240297,1.2848525898305694,2.1254859428265296,1.661713586663172,1.6308411823311548,1.7752292699044034,1.606991682896025,1.642556820884765,1.6746878984307025,2.105510775108259,1.6543683659614699,1.5668091136222264,1.6706565370595925,1.645207477465819,1.642211982986655
2020-04-08,1.3550833333333332,3.1387925170068027,1.6025,1.7088541666666663,1.659861111111111,1.6172916666666666,1.5216666666666667,1.7259722222222222,1.70245002830297,1.8277278144240172,1.719873552133104,1.748097153059112,1.7023708296903297,1.744143487467758,1.5001959409995094,2.269034568731108,1.7169339241845767,1.7587457536688547,1.8755229439201484,1.7392230727556037,1.7204014151049036,1.8121348997880184,2.2402346439725775,1.750651321876052,1.7265703660239335,1.7163879293105886,1.7122917226627803,1.7507057863550113
2020-04-09,1.3028749999999998,3.0371853741496597,1.5462500000000001,1.6244791666666665,1.5791666666666666,1.5564583333333335,1.48375,1.6615277777777777,1.6421249062988124,1.758230794820005,1.6575007410037186,1.6777269581483614,1.640300304739222,1.6779031130060158,1.4423233301550686,2.1874445963315456,1.6546543666347007,1.690781753319689,1.8065273754377813,1.6710760212032292,1.6575035414932242,1.741381834268397,2.16021581025136,1.6837489286628846,1.6597338163844448,1.6539441808793975,1.650696660197399,1.68087582816209
2020-04-10,1.116,2.7424489795918374,1.5747916666666666,1.6124999999999998,1.5598611111111111,1.59,1.4933333333333334,1.7222222222222223,1.6608103406391614,1.6567478103832716,1.6658350177877654,1.6270885579810843,1.6361126047091386,1.6523891600221035,1.2890088909920396,2.0459225765127647,1.6759111683298822,1.6203416378258515,1.7563706139881543,1.5978861656158754,1.6506569778804703,1.653962289815143,2.0320492090899114,1.6531905233326314,1.5530086600565125,1.688080760779151,1.6558486286566736,1.63714573133688
2020-04-11,1.116,2.7425595238095237,1.5700000000000003,1.6121874999999999,1.5566666666666666,1.59,1.4933333333333334,1.7221296296296293,1.6602928634116694,1.6559761141567966,1.6650429146110004,1.6255657591664923,1.6341937375964237,1.6509043287499865,1.2886953243762047,2.045350335875156,1.6753293208209243,1.6192745205902015,1.755537988736945,1.5967600089506826,1.6493517820323658,1.6530435081547445,2.0314485881917492,1.6517747146693913,1.5522599922204567,1.6877038536629005,1.6549787651208085,1.6355991483781387
2020-04-12,1.116,2.7451020408163256,1.5700000000000003,1.605,1.5566666666666666,1.59,1.4933333333333334,1.72,1.659087130482349,1.6552750211997422,1.663889937865423,1.6247391039839272,1.6335025052742835,1.6500125059668094,1.2884210400931129,2.045204418090736,1.673972284276604,1.6184776732106525,1.754743243691975,1.595966458429884,1.6484680475590734,1.6519888644542182,2.0313245781812883,1.6508790216516351,1.5515221171912021,1.6861205520005076,1.6539520507898113,1.6347499415395916
2020-04-13,1.12775,2.751938775510204,1.5704166666666666,1.6056249999999999,1.5577777777777777,1.5902083333333334,1.4936111111111112,1.7193055555555556,1.6595036959836147,1.660138326707421,1.6646424016805021,1.627494215888962,1.6346506858712575,1.6518145069205519,1.297692687134524,2.0494954923966078,1.6743547614904535,1.6222388450596705,1.7569534587112359,1.599933864046965,1.6496721560940175,1.6562040935483493,2.0351694366410866,1.6528561315591226,1.5571972636268852,1.6861394519178836,1.6547811211515624,1.6371955495900645
2020-04-14,1.3902083333333335,2.900170068027211,1.5750000000000002,1.6144791666666667,1.5766666666666669,1.5908333333333333,1.4968055555555557,1.6992129629629629,1.6646619906830926,1.7654427995277109,1.677244674021865,1.6847937721961304,1.6560130434257094,1.6878112283156264,1.503618321218618,2.1411692737822707,1.6786337481917522,1.7025931586731538,1.8021889204713286,1.6849304117235313,1.6723659523748649,1.7467328249608876,2.1168204376034367,1.6927904312365307,1.6810500525757368,1.682225767621536,1.6691411466202488,1.6875169946501078
2020-04-15,1.2052916666666667,2.691301020408163,1.4585416666666666,1.4888541666666666,1.4218055555555555,1.4947916666666667,1.423611111111111,1.6042592592592593,1.5625843775027524,1.6127245404439399,1.5685219792808307,1.5438217631164453,1.5391188911392815,1.5615124249443633,1.3307796356933421,1.9784679924853912,1.5743078154019678,1.5593708303063083,1.6726412606796914,1.5392454968941085,1.5566268635069755,1.5973123765233301,1.959790985171186,1.5643712829409342,1.5249893142986661,1.5819002552480357,1.5603146022132321,1.549916342765464
2020-04-16,1.072458333333333,2.6549574829931974,1.421875,1.5164583333333332,1.3827777777777779,1.4874999999999998,1.4279166666666667,1.5977777777777777,1.5520888456546436,1.56378834990133,1.55412208115373,1.5087054267684417,1.5171193553714277,1.5366907781826986,1.2271517435569679,1.948565100771142,1.562480391601124,1.5175808914096707,1.6528241879822045,1.4942796760664296,1.5374624821508716,1.55526109797411,1.9332454297292823,1.5383631730198335,1.4647819164578335,1.5724151732020082,1.545726644359176,1.5180267548465434
2020-04-17,1.036375,2.6401105442176878,1.35375,1.4367708333333333,1.2969444444444445,1.4325,1.382361111111111,1.5495370370370372,1.5011000794889502,1.5143613408728762,1.5012761183340815,1.4476624605665531,1.4585061323245612,1.47844276229377,1.185568238077628,1.9064030921507997,1.511019940746185,1.4633438678605946,1.600451149843672,1.439105861063795,1.4815215166781897,1.5018152564410938,1.8904185347646514,1.4802620767570365,1.4151966330914028,1.522314323769503,1.4924060641502495,1.4570255444405855
2020-04-18,1.0219999999999998,2.5910204081632653,1.44,1.4775000000000003,1.38,1.4899999999999998,1.4366666666666668,1.6155555555555554,1.5582763557268242,1.535109365103345,1.5570528264472117,1.4938693267554366,1.5176532287286801,1.5295616125646063,1.1851814963568283,1.9122314047518136,1.5691330485166723,1.4973270748469847,1.6378393520151517,1.4731419055793569,1.5362378936083654,1.528637303243332,1.900724446397046,1.5296069577544518,1.4341690033944738,1.5827722180892194,1.547828804678522,1.505207589257141
