name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
HUNTINGTON,coal,bus_50024,1037.3,8.612997447000001,382.51,4,3111.8999999999996,72611.0,342.309,12,12
FRUITLAND,coal,bus_60003,1636.2,8.948450007,482.75,4,4908.6,114534.0,539.946,12,12
BRUSH,coal,bus_60003,1149.5200000000002,3.6288647289,235.35,4,3448.5600000000004,80466.40000000001,379.3416000000001,12,12
CRAIG,coal,bus_60003,1427.61,8.816982260333333,461.14,4,4282.83,99932.7,471.11129999999997,12,12
WELLINGTON,coal,bus_60003,800.4000000000001,8.242653739333333,247.36,4,2401.2000000000003,56028.00000000001,264.13200000000006,12,12
DENVER,coal,bus_60003,756.9799999999998,5.729728940333334,200.12,4,2270.9399999999996,52988.599999999984,249.80339999999995,12,12
HAYDEN,coal,bus_60003,465.4,8.4097935095,95.3,4,1396.1999999999998,32578.0,153.582,12,12
KEENESBURG,ngcc,bus_60003,685.11,5.015047094000001,246.77,3,2055.33,47957.700000000004,685.11,4,4
BOULDER,coal,bus_60003,426.19999999999993,4.242076882857143,114.95,4,1278.6,29833.999999999996,140.646,12,12
WATERFLOW,coal,bus_60003,1386.0,8.179033099333333,268.43,4,4158.0,97020.0,457.38,12,12
PLATTEVILLE,ngcc,bus_60003,1185.48,2.7581665205714283,481.17,3,3556.44,82983.6,1185.48,4,4
AURORA,ngcc,bus_60003,397.8,4.8983084340000005,147.60000000000002,3,1193.4,27846.0,397.8,4,4
FORTLUPTON,ngcc,bus_60003,497.69999999999993,4.718237190875,120.82000000000002,3,1493.1,34838.99999999999,497.69999999999993,4,4
FREDERICK,ngcc,bus_60003,394.0,2.436760269,136.49,3,1182.0,27580.0,394.0,4,4
NUCLA,coal,bus_60003,113.8,9.46414136225,28.74,4,341.4,7966.0,37.554,12,12
RIFLE,ngcc,bus_60003,110.6,2.6739538452,32.989999999999995,3,331.79999999999995,7742.0,110.6,4,4
ARVADA,ngcc,bus_60003,231.6,2.654754623083333,82.55,3,694.8,16212.0,231.6,4,4
OXNARD,ngcc,bus_26100,2413.1,3.9705640475,725.6300000000001,3,7239.299999999999,168917.0,2413.1,4,4
SUNCITY,ngcc,bus_26100,819.0,2.720162225,228.42,3,2457.0,57330.0,819.0,4,4
REDONDOBEACH,ngcc,bus_26100,1316.4,5.2714185195,454.78,3,3949.2000000000003,92148.0,1316.4,4,4
LONGBEACH,ngcc,bus_26100,2173.98,4.4873755521,657.3299999999999,3,6521.9400000000005,152178.6,2173.98,4,4
PLAYADELREY,ngcc,bus_26100,823.1999999999999,5.1540752203333335,271.8,3,2469.6,57623.99999999999,823.1999999999999,4,4
HUNTINGTONBEACH,ngcc,bus_26100,436.0,2.516904583,100.93,3,1308.0,30520.0,436.0,4,4
ELSEGUNDO,ngcc,bus_26100,537.4,4.856735944,204.86,3,1612.1999999999998,37618.0,537.4,4,4
WILMINGTON,ngcc,bus_26100,548.11,5.168842224624999,163.17000000000002,3,1644.33,38367.700000000004,548.11,4,4
CARSON,ngcc,bus_26100,405.0,3.373919579166667,135.72,3,1215.0,28350.0,405.0,4,4
GOLETA,ngcc,bus_26100,107.3,4.517340999,42.62,3,321.9,7511.0,107.3,4,4
PAGE,coal,bus_40787,2627.9700000000003,8.954581920999999,886.78,4,7883.910000000001,183957.90000000002,867.2301000000001,12,12
SAINTGEORGE,ngcc,bus_40787,80.0,2.0558185895,20.46,3,240.0,5600.0,80.0,4,4
COLSTRIP,coal,bus_77001,2318.1,8.5888005454,650.4300000000001,4,6954.299999999999,162267.0,764.973,12,12
BILLINGS,coal,bus_77001,240.8,8.2201733305,51.17,4,722.4000000000001,16856.0,79.46400000000001,12,12
HARDIN,coal,bus_77001,178.2,8.210912907,59.38,4,534.5999999999999,12474.0,58.806,12,12
ANACONDA,ngcc,bus_77001,135.4,2.3574089995,50.08,3,406.20000000000005,9478.0,135.4,4,4
PUEBLO,coal,bus_40595,2035.28,5.445226329272728,742.6099999999999,4,6105.84,142469.6,671.6424000000001,12,12
SPRINGERVILLE,coal,bus_40595,1765.8,8.5911576945,384.93,4,5297.4,123606.0,582.714,12,12
JOSEPHCITY,coal,bus_40595,1128.8,8.3791463805,393.08,4,3386.3999999999996,79016.0,372.504,12,12
PREWITT,coal,bus_40595,257.0,8.446400829,53.25,4,771.0,17990.0,84.81,12,12
SAINTJOHNS,coal,bus_40595,821.8,8.3795766385,299.65,4,2465.3999999999996,57526.0,271.194,12,12
GILBERT_2,ngcc,bus_40595,442.0,4.9950133035,132.89,3,1326.0,30940.0,442.0,4,4
CASAGRANDE,ngcc,bus_40595,646.11,5.0207692716666665,164.04999999999998,3,1938.33,45227.700000000004,646.11,4,4
FOUNTAIN,ngcc,bus_40595,540.99,3.264763761,113.92,3,1622.97,37869.3,540.99,4,4
ALBUQUERQUE,ngcc,bus_40595,317.69,4.906500971500001,108.29999999999998,3,953.0699999999999,22238.3,317.69,4,4
TEMPE,ngcc,bus_40595,937.1,3.438964882,261.79,3,2811.3,65597.0,937.1,4,4
GLENDALE_3,ngcc,bus_40595,613.29,4.788500289166667,181.37,3,1839.87,42930.299999999996,613.29,4,4
CHANDLER_4,ngcc,bus_40595,798.6800000000001,4.2707445551,251.89,3,2396.04,55907.600000000006,798.6800000000001,4,4
TUCSON_5,ngcc,bus_40595,224.4,3.0955887151666666,53.830000000000005,3,673.2,15708.0,224.4,4,4
ALGODONES,ngcc,bus_40595,45.0,2.7253471403333336,13.06,3,135.0,3150.0,45.0,4,4
WATERFLOW_6,coal,bus_40595,462.0,8.336509915,112.42,4,1386.0,32340.0,152.46,12,12
CASTLEDALE,coal,bus_50007,1577.19,8.900557503333333,296.35,4,4731.57,110403.3,520.4727,12,12
OREM,ngcc,bus_50007,1392.48,3.5439141948571424,370.22,3,4177.4400000000005,97473.6,1392.48,4,4
MONA,ngcc,bus_50007,648.99,5.030309215333332,208.1,3,1946.97,45429.3,648.99,4,4
HELPER,coal,bus_50007,208.6,8.192119736999999,49.9,4,625.8,14602.0,68.83800000000001,12,12
PAYSON,ngcc,bus_50007,140.0,3.9599796075,43.07,3,420.0,9800.0,140.0,4,4
SUNNYSIDE,coal,bus_50007,58.1,8.114104596,6.34,4,174.3,4067.0,19.173000000000002,12,12
MAGNA,coal,bus_50007,213.8,7.651218644799999,41.0,4,641.4000000000001,14966.0,70.554,12,12
SALTLAKECITY,ngcc,bus_50007,259.0,3.4401773367500006,74.98,3,777.0,18130.0,259.0,4,4
GRANTSVILLE,ngcc,bus_50007,48.0,4.844094488,17.07,3,144.0,3360.0,48.0,4,4
VERNAL,coal,bus_50316,499.5,8.854509546,191.6,4,1498.5,34965.0,164.835,12,12
POINTOFROCKS,coal,bus_50316,2441.92,8.33962591575,729.2900000000001,4,7325.76,170934.4,805.8336,12,12
SALTLAKECITY_7,ngcc,bus_50316,524.49,3.656464551888889,143.86,3,1573.47,36714.3,524.49,4,4
KEMMERER,ngcc,bus_50316,108.0,4.695952191333333,44.7,3,324.0,7560.0,108.0,4,4
BOUNTIFUL,ngcc,bus_50316,30.39,2.977745407,8.9,3,91.17,2127.3,30.39,4,4
GREENRIVER,coal,bus_50316,70.98,7.58577175275,23.54,4,212.94,4968.6,23.4234,12,12
PITTSBURG,ngcc,bus_21121,3025.7300000000005,4.1337835654,937.51,3,9077.190000000002,211801.10000000003,3025.7300000000005,4,4
CROCKETT,ngcc,bus_21121,247.4,5.095785441,49.35,3,742.2,17318.0,247.4,4,4
HAYWARD,ngcc,bus_21121,654.99,5.035262147333333,253.0,3,1964.97,45849.3,654.99,4,4
ANTIOCH,ngcc,bus_21121,1494.7099999999998,4.9686217845,364.45,3,4484.129999999999,104629.69999999998,1494.7099999999998,4,4
TRACY,ngcc,bus_21121,336.09000000000003,4.809469793666667,59.91,3,1008.2700000000001,23526.300000000003,336.09000000000003,4,4
OAKLAND,coal,bus_21121,223.5,8.207738298,58.330000000000005,4,670.5,15645.0,73.75500000000001,12,12
ELSOBRANTE,ngcc,bus_21121,155.6,4.865021900333333,48.14,3,466.79999999999995,10892.0,155.6,4,4
SANJOSE,ngcc,bus_21121,338.1,2.014738010142857,90.12999999999998,3,1014.3000000000001,23667.0,338.1,4,4
SANTACLARA,ngcc,bus_21121,299.1700000000001,5.920507688,70.49999999999997,3,897.5100000000002,20941.900000000005,299.1700000000001,4,4
BENICIA,ngcc,bus_21121,98.0,4.5103229225,44.6,3,294.0,6860.0,98.0,4,4
BYRON,ngcc,bus_21121,199.6,3.3344140705000003,75.93,3,598.8,13972.0,199.6,4,4
SUISUNCITY,ngcc,bus_21121,141.0,4.712425393666666,44.51,3,423.0,9870.0,141.0,4,4
MARTINEZ,ngcc,bus_21121,213.48,4.585824996833333,60.17,3,640.4399999999999,14943.599999999999,213.48,4,4
ALAMEDA,ngcc,bus_21121,83.3,2.314432201,26.53,3,249.89999999999998,5831.0,83.3,4,4
STANFORD,ngcc,bus_21121,52.8,4.6270060775,14.919999999999998,3,158.39999999999998,3696.0,52.8,4,4
RODEO,ngcc,bus_21121,105.2,1.5369980976666666,32.3,3,315.6,7364.0,105.2,4,4
ELSEGUNDO_8,ngcc,bus_25598,522.1199999999999,3.682931329,169.39,3,1566.3599999999997,36548.399999999994,522.1199999999999,4,4
WILMINGTON_9,ngcc,bus_25598,175.89999999999998,3.833026747,66.63,3,527.6999999999999,12312.999999999998,175.89999999999998,4,4
LONGBEACH_10,ngcc,bus_25598,93.0,4.671209080000001,34.81,3,279.0,6510.0,93.0,4,4
TORRANCE,ngcc,bus_25598,49.3,1.5392236333333331,13.3,3,147.89999999999998,3451.0,49.3,4,4
LOSANGELES_11,ngcc,bus_25598,34.5,4.9244799085,7.43,3,103.5,2415.0,34.5,4,4
MOSSLANDING,ngcc,bus_23060,2802.0,4.520780010875,1120.65,3,8406.0,196140.0,2802.0,4,4
COYOTE,ngcc,bus_23060,635.01,5.021359173333334,198.49,3,1905.03,44450.7,635.01,4,4
LODI,ngcc,bus_23060,288.9,4.878114882,70.55,3,866.6999999999999,20223.0,288.9,4,4
HERALD,ngcc,bus_23060,530.01,4.9477969753333335,186.49,3,1590.03,37100.7,530.01,4,4
SANJOAQUIN,ngcc,bus_23060,514.5899999999999,4.727358588142857,140.76999999999998,3,1543.7699999999998,36021.299999999996,514.5899999999999,4,4
TURLOCK,ngcc,bus_23060,374.4,4.661461772166667,102.49,3,1123.1999999999998,26208.0,374.4,4,4
FIREBAUGH,ngcc,bus_23060,250.2,4.5751637325,86.38,3,750.5999999999999,17514.0,250.2,4,4
KINGCITY,ngcc,bus_23060,180.5,4.951989954333334,43.56,3,541.5,12635.0,180.5,4,4
GILROY,ngcc,bus_23060,265.0,3.7419095436,99.12,3,795.0,18550.0,265.0,4,4
RIPON,ngcc,bus_23060,170.5,3.0024511293333336,47.7,3,511.5,11935.0,170.5,4,4
MODESTO,ngcc,bus_23060,388.88,4.358452110111111,99.87,3,1166.6399999999999,27221.6,388.88,4,4
SANJOSE_12,coal,bus_23060,55.3,8.110655738,9.78,4,165.89999999999998,3871.0,18.249,12,12
ELKGROVE,ngcc,bus_23060,89.75,4.5138009625,20.88,3,269.25,6282.5,89.75,4,4
SANGER,ngcc,bus_23060,97.7,3.3616287975,31.930000000000003,3,293.1,6839.0,97.7,4,4
LEMOORE,ngcc,bus_23060,186.0,4.674999097000001,49.39000000000001,3,558.0,13020.0,186.0,4,4
HANFORD,ngcc,bus_23060,92.2,4.668822636,32.7,3,276.6,6454.0,92.2,4,4
SANARDO,ngcc,bus_23060,77.1,4.6526597335,24.53,3,231.29999999999998,5397.0,77.1,4,4
COALINGA,ngcc,bus_23060,38.4,4.652149321,15.82,3,115.19999999999999,2688.0,38.4,4,4
CHOWCHILLA,ngcc,bus_23060,49.61999999999999,0.6169154228333333,13.43,3,148.85999999999996,3473.399999999999,49.61999999999999,4,4
CENTRALIA,coal,bus_10228,1459.8,8.4508288985,669.44,4,4379.4,102186.0,481.734,12,12
CHEHALIS,ngcc,bus_10228,698.01,5.027103500333333,212.9,3,2094.0299999999997,48860.7,698.01,4,4
ELMA,ngcc,bus_10228,650.01,5.0311422750000006,143.54,3,1950.03,45500.7,650.01,4,4
TACOMA,ngcc,bus_10228,560.1,4.85414995475,185.21,3,1680.3000000000002,39207.0,560.1,4,4
FERNDALE,ngcc,bus_10228,285.51,4.773981165,60.370000000000005,3,856.53,19985.7,285.51,4,4
BURLINGTON,ngcc,bus_10228,376.0,4.770478994,118.95,3,1128.0,26320.0,376.0,4,4
SUMAS,ngcc,bus_10228,125.5,2.37969677,58.73,3,376.5,8785.0,125.5,4,4
BLAINE,ngcc,bus_10228,169.2,4.8860544215,54.89,3,507.59999999999997,11844.0,169.2,4,4
ANACORTES,ngcc,bus_10228,166.8,3.4557221497500006,46.7,3,500.40000000000003,11676.0,166.8,4,4
MOAPA,coal,bus_30220,294.8,8.509635974,132.05,4,884.4000000000001,20636.0,97.284,12,12
JEAN,ngcc,bus_30220,695.91,3.772309414,287.04,3,2087.73,48713.7,695.91,4,4
LASVEGAS,ngcc,bus_30220,3734.2200000000007,4.3048757645,1018.96,3,11202.660000000002,261395.40000000005,3734.2200000000007,4,4
BOULDERCITY,ngcc,bus_30220,763.7000000000003,4.880629314,216.63,3,2291.100000000001,53459.00000000002,763.7000000000003,4,4
NORTHLASVEGAS,ngcc,bus_30220,358.92,4.455701659833333,117.58,3,1076.76,25124.4,358.92,4,4
HENDERSON,ngcc,bus_30220,127.2,4.867328010333334,31.42,3,381.6,8904.0,127.2,4,4
VALMY,coal,bus_30001,567.0,8.358285899,231.03,4,1701.0,39690.0,187.11,12,12
SPARKS,ngcc,bus_30001,1402.4999999999995,3.1202945075555557,332.12,3,4207.499999999998,98174.99999999997,1402.4999999999995,4,4
YERINGTON,ngcc,bus_30001,230.0,4.815959815499999,68.02,3,690.0,16100.0,230.0,4,4
SANDIEGO,ngcc,bus_40004,688.5,5.059257934333333,216.56,3,2065.5,48195.0,688.5,4,4
BLYTHE,ngcc,bus_40004,591.0,4.989980928666667,205.54,3,1773.0,41370.0,591.0,4,4
YUMA,ngcc,bus_40004,522.6,2.849258675,156.08,3,1567.8000000000002,36582.0,522.6,4,4
ELCENTRO,ngcc,bus_40004,358.30000000000007,4.717308359333334,105.86,3,1074.9,25081.000000000004,358.30000000000007,4,4
VANCOUVER,ngcc,bus_10093,248.0,5.099517491,115.79,3,744.0,17360.0,248.0,4,4
CLATSKANIE,ngcc,bus_10093,1360.5200000000004,3.799129233058824,364.52,3,4081.5600000000013,95236.40000000002,1360.5200000000004,4,4
LONGVIEW,ngcc,bus_10093,319.0,4.9100360985,62.46,3,957.0,22330.0,319.0,4,4
LASVEGAS_13,ngcc,bus_30374,1465.62,3.351969514333333,385.16,3,4396.86,102593.4,1465.62,4,4
MAXWELL,ngcc,bus_20136,741.01,4.96488960075,198.23,3,2223.0299999999997,51870.7,741.01,4,4
YUBACITY,ngcc,bus_20136,894.8,4.227248004555555,309.24,3,2684.3999999999996,62636.0,894.8,4,4
SACRAMENTO,ngcc,bus_20136,367.3,2.977039650833333,112.77,3,1101.9,25711.0,367.3,4,4
MCCLELLAN,ngcc,bus_20136,77.0,4.73352586,23.9,3,231.0,5390.0,77.0,4,4
VACAVILLE,ngcc,bus_20136,60.5,4.700582936,26.37,3,181.5,4235.0,60.5,4,4
ROSEVILLE,ngcc,bus_20136,164.01,4.7449828683333335,45.03,3,492.03,11480.699999999999,164.01,4,4
ELKGROVE_14,ngcc,bus_20136,35.75,4.648478489,12.61,3,107.25,2502.5,35.75,4,4
LODI_15,ngcc,bus_20136,54.8,4.335917959,14.73,3,164.39999999999998,3836.0,54.8,4,4
REDBLUFF,ngcc,bus_20136,46.38000000000001,2.0962428775000004,13.7,3,139.14000000000004,3246.600000000001,46.38000000000001,4,4
LONGBEACH_16,ngcc,bus_28078,1739.1100000000004,3.9916827256363634,464.97,3,5217.330000000001,121737.70000000003,1739.1100000000004,4,4
ANAHEIM,ngcc,bus_28078,270.2,3.233332611857143,72.77,3,810.5999999999999,18914.0,270.2,4,4
STANTON,ngcc,bus_28078,49.8,4.67768595,10.51,3,149.39999999999998,3486.0,49.8,4,4
IRVINE,ngcc,bus_28078,39.0,4.547260292,10.22,3,117.0,2730.0,39.0,4,4
BREA,ngcc,bus_28078,37.2,2.6886765132,8.11,3,111.60000000000001,2604.0,37.2,4,4
LAKEHAVASUCITY,ngcc,bus_40008,218.13,5.034548487,103.98,3,654.39,15269.1,218.13,4,4
MOHAVEVALLEY,ngcc,bus_40008,708.0,3.314390562,278.15,3,2124.0,49560.0,708.0,4,4
LAKEHAVASUCITY_17,ngcc,bus_40006,436.26,4.9956666765,113.36,3,1308.78,30538.2,436.26,4,4
GOLDENVALLEY,ngcc,bus_40006,130.0,4.343049815,33.97,3,390.0,9100.0,130.0,4,4
DEMING,ngcc,bus_80007,791.2099999999999,3.3543612106666667,307.05,3,2373.6299999999997,55384.7,791.2099999999999,4,4
LAMESA,ngcc,bus_80007,336.7,4.875753681,115.74,3,1010.0999999999999,23569.0,336.7,4,4
SUNLANDPARK,ngcc,bus_80007,372.49,4.76882827475,89.5,3,1117.47,26074.3,372.49,4,4
ELPASO,ngcc,bus_80007,993.52,3.8312748403,343.12,3,2980.56,69546.4,993.52,4,4
LORDSBURG,ngcc,bus_80007,274.0,3.693668282500001,79.44,3,822.0,19180.0,274.0,4,4
HURLEY,ngcc,bus_80007,54.0,4.6283466425,15.06,3,162.0,3780.0,54.0,4,4
NOGALES,ngcc,bus_80007,108.0,3.464986626,27.39,3,324.0,7560.0,108.0,4,4
TYRONE,coal,bus_80007,45.42,8.216283548666667,14.32,4,136.26,3179.4,14.988600000000002,12,12
DOUGLAS,coal,bus_80007,26.1,8.336509915,7.8,4,78.30000000000001,1827.0,8.613000000000001,12,12
NEWPLYMOUTH,ngcc,bus_13446,318.5,4.91064114,113.28,3,955.5,22295.0,318.5,4,4
FOUNTAIN_18,coal,bus_60577,510.6,6.429252396555556,152.17,4,1531.8000000000002,35742.0,168.49800000000002,12,12
COLORADOSPRINGS,coal,bus_60577,316.62,4.2002688165,97.87,4,949.86,22163.4,104.4846,12,12
COMMERCECITY,ngcc,bus_60577,154.2,4.799749687,29.25,3,462.59999999999997,10794.0,154.2,4,4
DENVER_19,ngcc,bus_60577,98.34,6.464157723666666,18.43,3,295.02,6883.8,98.34,4,4
BURLINGTON_20,coal,bus_60577,180.4,7.651625424500001,58.63,4,541.2,12628.0,59.532000000000004,12,12
WHEATLAND,coal,bus_70063,1710.0,8.264099757333334,414.31,4,5130.0,119700.0,564.3000000000001,12,12
WRIGHT,coal,bus_70063,483.7,8.208690511,106.38,4,1451.1,33859.0,159.621,12,12
GILLETTE,coal,bus_70063,929.0,6.031440895125,251.69,4,2787.0,65030.0,306.57,12,12
CARLSBAD,ngcc,bus_28365,999.6,4.925442828833333,264.51000000000005,3,2998.8,69972.0,999.6,4,4
ESCONDIDO,ngcc,bus_28365,719.19,4.789451463142856,244.27,3,2157.57,50343.3,719.19,4,4
SANDIEGO_21,ngcc,bus_28365,542.3999999999999,4.280169210357143,154.58999999999995,3,1627.1999999999996,37967.99999999999,542.3999999999999,4,4
PALA,ngcc,bus_28365,118.0,4.696142368,50.89,3,354.0,8260.0,118.0,4,4
ELCAJON,ngcc,bus_28365,116.6,4.652927166,30.41,3,349.79999999999995,8162.0,116.6,4,4
CHULAVISTA,ngcc,bus_28365,44.0,4.664699571,6.81,3,132.0,3080.0,44.0,4,4
CORONADO,ngcc,bus_28365,65.9,2.17223274475,12.38,3,197.70000000000002,4613.0,65.9,4,4
RANCHOSANTAFE,ngcc,bus_28365,33.0,2.8190223876666667,9.31,3,99.0,2310.0,33.0,4,4
MOUNTAINHOME,ngcc,bus_74104,193.6,3.166500773333334,69.19,3,580.8,13552.0,193.6,4,4
KLAMATHFALLS,ngcc,bus_13366,619.1099999999999,2.652224064571429,165.11999999999998,3,1857.3299999999997,43337.69999999999,619.1099999999999,4,4
BELEN,ngcc,bus_53012,159.5,4.909462617,74.28,3,478.5,11165.0,159.5,4,4
RATHDRUM,ngcc,bus_10677,467.9,5.13152821775,125.37,3,1403.6999999999998,32753.0,467.9,4,4
SPOKANE,ngcc,bus_10677,112.6,2.3518742445,47.29,3,337.79999999999995,7882.0,112.6,4,4
BOARDMAN_22,ngcc,bus_13420,266.3,4.8546441865,78.25,3,798.9000000000001,18641.0,266.3,4,4
KEMMERER_23,coal,bus_50196,831.99,8.195293825333332,304.11,4,2495.9700000000003,58239.3,274.55670000000003,12,12
NILAND,ngcc,bus_28667,121.0,2.3496574475,38.57,3,363.0,8470.0,121.0,4,4
NORTHPALMSPRINGS,ngcc,bus_28667,636.6,2.769230626666667,201.77,3,1909.8000000000002,44562.0,636.6,4,4
BRAWLEY,ngcc,bus_28667,58.7,3.1268758526666667,17.3,3,176.10000000000002,4109.0,58.7,4,4
COACHELLA,ngcc,bus_28667,92.4,4.6511861735,28.25,3,277.20000000000005,6468.0,92.4,4,4
MOUNTAINHOME_24,ngcc,bus_74001,310.9,2.6490299823333334,93.78,3,932.6999999999999,21763.0,310.9,4,4
BATTLEMOUNTAIN,coal,bus_74001,242.0,8.109662577,52.07,4,726.0,16940.0,79.86,12,12
MODESTO_25,coal,bus_23054,176.00000000000003,2.5824475333333337,43.75000000000001,4,528.0000000000001,12320.000000000002,58.08000000000001,12,12
LODI_26,ngcc,bus_23054,77.4,4.5814249365,18.95,3,232.20000000000002,5418.0,77.4,4,4
LATHROP,ngcc,bus_23054,46.0,4.670658683,6.59,3,138.0,3220.0,46.0,4,4
PASADENA_27,ngcc,bus_25714,164.3,4.598058574333333,44.2,3,492.90000000000003,11501.0,164.3,4,4
POMONA,ngcc,bus_25714,56.6,2.476660443,11.84,3,169.8,3962.0,56.6,4,4
EUREKA,ngcc,bus_20026,166.97999999999996,3.8439096144999993,56.290000000000006,3,500.9399999999999,11688.599999999997,166.97999999999996,4,4
ANACONDA_28,ngcc,bus_74132,67.7,4.714247384,26.84,3,203.10000000000002,4739.0,67.7,4,4
BUTTE,ngcc,bus_74132,54.9,3.5825388861666667,14.64,3,164.7,3843.0,54.9,4,4
FARMINGTON,ngcc,bus_40691,91.6,4.5458036204,19.69,3,274.79999999999995,6412.0,91.6,4,4
BLOOMFIELD,ngcc,bus_60000,121.6,3.74618902425,36.76,3,364.79999999999995,8512.0,121.6,4,4
ALAMOSA,ngcc,bus_53002,53.2,4.575744114,16.51,3,159.60000000000002,3724.0,53.2,4,4
LASVEGAS_29,ngcc,bus_30221,136.27999999999997,1.09974123725,27.750000000000004,3,408.8399999999999,9539.599999999999,136.27999999999997,4,4
LOSANGELES_30,ngcc,bus_25160,42.99,1.5337889143333332,16.6,3,128.97,3009.3,42.99,4,4
PASCO,ngcc,bus_10600,45.6,0.90944985525,10.11,3,136.8,3192.0,45.6,4,4
NORWALK_31,ngcc,bus_25675,22.05,4.749769342,6.83,3,66.15,1543.5,22.05,4,4
bus_10093_WIND,wind,bus_10093,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10228_WIND,wind,bus_10228,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10570_WIND,wind,bus_10570,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10677_WIND,wind,bus_10677,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_13420_WIND,wind,bus_13420,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
