region_name,tech_id,tech_name,plant_id,unit_size_mw,xcoord,ycoord,index,buffer_in_km,sited_year,retirement_year,lmp_zone,locational_marginal_price_usd_per_mwh,generation_mwh_per_year,operating_cost_usd_per_year,net_operational_value_usd_per_year,interconnection_cost_usd_per_year,net_locational_cost_usd_per_year,capacity_factor_fraction,carbon_capture_rate_fraction,fuel_co2_content_tons_per_btu,fuel_price_usd_per_mmbtu,fuel_price_esc_rate_fraction,heat_rate_btu_per_kWh,lifetime_yrs,operational_life_yrs,variable_om_usd_per_mwh,variable_om_esc_rate_fraction,carbon_tax_usd_per_ton,carbon_tax_esc_rate_fraction,interconnect
california,35,cerf_wind_onshore_hubheight080m,74316342020,4.0,-2257115.228,328934.1706999999,7431634,1,2020,2050,216471,60.23858991688511,11482.71312,0.0,691702.4467689157,98621.49558015502,-593080.9511887607,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90097162020,4.0,-2115115.228,39934.1706999999,9009716,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,98621.49558015502,-592852.1425866045,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85892112020,4.0,-2200115.228,116934.1706999999,8589211,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,98621.49558015502,-592852.1425866045,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90314552020,4.0,-2216115.228,35934.1706999999,9031455,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,98621.49558015502,-592852.1425866045,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,101401202020,4.0,-1931115.228,-167065.8293000001,10140120,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,98621.49558015502,-592834.6283069747,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89170802020,4.0,-1931115.228,56934.1706999999,8917080,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,98621.49558015502,-592834.6283069747,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95777592020,4.0,-1912115.228,-64065.8293000001,9577759,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,98621.49558015502,-592834.6283069747,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98234412020,4.0,-1930115.228,-109065.8293000001,9823441,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,98621.49558015502,-592834.6283069747,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,77101102020,4.0,-2241115.228,277934.1706999999,7710110,1,2020,2050,230171,60.19697971778167,11482.71312,0.0,691224.6487897448,98621.49558015502,-592603.1532095898,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71804862020,4.0,-2245115.228,374934.1706999999,7180486,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,102911.37029699751,-588972.2872283602,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76282052020,4.0,-2246115.228,292934.1706999999,7628205,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,102911.37029699751,-588972.2872283602,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76282012020,4.0,-2250115.228,292934.1706999999,7628201,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,102911.37029699751,-588972.2872283602,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85073612020,4.0,-2150115.228,131934.1706999999,8507361,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,102911.37029699751,-588562.267869762,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85182792020,4.0,-2152115.228,129934.1706999999,8518279,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,102911.37029699751,-588562.267869762,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85182832020,4.0,-2148115.228,129934.1706999999,8518283,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,102911.37029699751,-588562.267869762,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89334642020,4.0,-1927115.228,53934.1706999999,8933464,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,102911.37029699751,-588544.7535901322,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,91191332020,4.0,-1898115.228,19934.1706999999,9119133,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,102911.37029699751,-588544.7535901322,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89225442020,4.0,-1927115.228,55934.1706999999,8922544,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,102911.37029699751,-588544.7535901322,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95558962020,4.0,-1935115.228,-60065.8293000001,9555896,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,102911.37029699751,-588544.7535901322,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95776572020,4.0,-2014115.228,-64065.8293000001,9577657,1,2020,2050,252891,50.67526314960209,11482.71312,0.0,581889.509027388,0.0,-581889.509027388,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71695672020,4.0,-2244115.228,376934.1706999999,7169567,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,115058.41151018086,-576825.2460151769,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,72077772020,4.0,-2254115.228,369934.1706999999,7207777,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,115058.41151018086,-576825.2460151769,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90370172020,4.0,-2114115.228,34934.1706999999,9037017,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,115058.41151018086,-576415.2266565787,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95504342020,4.0,-1937115.228,-59065.8293000001,9550434,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,115058.41151018086,-576397.7123769489,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89443832020,4.0,-1928115.228,51934.1706999999,8944383,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,115058.41151018086,-576397.7123769489,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95449962020,4.0,-1915115.228,-58065.8293000001,9544996,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,115058.41151018086,-576397.7123769489,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90096892020,4.0,-2142115.228,39934.1706999999,9009689,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,124747.42746310023,-566726.2107036593,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90315252020,4.0,-2146115.228,35934.1706999999,9031525,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,124747.42746310023,-566726.2107036593,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90315292020,4.0,-2142115.228,35934.1706999999,9031529,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,124747.42746310023,-566726.2107036593,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90096852020,4.0,-2146115.228,39934.1706999999,9009685,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,124747.42746310023,-566726.2107036593,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85837552020,4.0,-2196115.228,117934.1706999999,8583755,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,124747.42746310023,-566726.2107036593,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97033802020,4.0,-1871115.228,-87065.8293000001,9703380,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97252202020,4.0,-1871115.228,-91065.8293000001,9725220,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285872020,4.0,-1944115.228,-55065.8293000001,9528587,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89007002020,4.0,-1931115.228,59934.1706999999,8900700,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95067432020,4.0,-1948115.228,-51065.8293000001,9506743,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95067472020,4.0,-1944115.228,-51065.8293000001,9506747,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285832020,4.0,-1948115.228,-55065.8293000001,9528583,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285942020,4.0,-1937115.228,-55065.8293000001,9528594,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,124747.42746310023,-566708.6964240295,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73278842020,4.0,-2267115.228,347934.1706999999,7327884,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,132314.62946870367,-559569.028056654,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,74972122020,4.0,-2199115.228,316934.1706999999,7497212,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,132314.62946870367,-559569.028056654,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73115082020,4.0,-2263115.228,350934.1706999999,7311508,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,132314.62946870367,-559569.028056654,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71641012020,4.0,-2250115.228,377934.1706999999,7164101,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,132314.62946870367,-559569.028056654,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85946762020,4.0,-2195115.228,115934.1706999999,8594676,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,132314.62946870367,-559159.0086980559,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90369872020,4.0,-2144115.228,34934.1706999999,9036987,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,132314.62946870367,-559159.0086980559,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90042272020,4.0,-2144115.228,40934.1706999999,9004227,1,2020,2050,261331,60.21866356326424,11482.71312,0.0,691473.6381667595,132314.62946870367,-559159.0086980559,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98016032020,4.0,-1928115.228,-105065.8293000001,9801603,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,132314.62946870367,-559141.4944184261,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,101182822020,4.0,-1929115.228,-163065.8293000001,10118282,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,132314.62946870367,-559141.4944184261,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,88952422020,4.0,-1929115.228,60934.1706999999,8895242,1,2020,2050,280991,60.21713828962491,11482.71312,0.0,691456.1238871297,132314.62946870367,-559141.4944184261,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73115062020,4.0,-2265115.228,350934.1706999999,7311506,1,2020,2050,211211,60.25437109634576,11482.71312,0.0,691883.6575253577,139471.85623457324,-552411.8012907845,0.327703,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
