ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2.8781818181818184,4.395999999999999,2.655,2.835,2.7533333333333334,2.54,2.646666666666667,2.825555555555555,3.134509173431515,3.347702302316058,3.13461317279948,4.1280797910377,3.186216167634481,2.2700617570212103,2.921618240944131,4.342593211724001,3.1343396171593487,2.437922610272811,3.225096414124534,3.2902796748928025,6.696698043000962,3.354509359871473,3.859216206902363,18.89786707664241,3.0933059642171292,3.133981203909095,3.1349984940730504,5.883963248463452
2.9009090909090918,4.2878,2.665,2.865,2.776666666666666,2.54,2.66,2.832222222222222,3.1398253969637295,3.344037250586834,3.1389980048405794,4.134280829909151,3.1907900195829955,2.2739993620617702,2.9368251383526864,4.30608568989738,3.1393615286229717,2.4404681983023626,3.217537765398597,3.2947185306008886,6.700690106804533,3.3541641878284425,3.824333207564395,18.901608203473376,3.0967553239658945,3.1396159272084887,3.1393991288257763,5.889696268936661
2.9009090909090918,4.2878,2.665,2.865,2.776666666666666,2.54,2.66,2.832222222222222,3.1398253969637295,3.344037250586834,3.1389980048405794,4.134280829909151,3.1907900195829955,2.2739993620617702,2.9368251383526864,4.30608568989738,3.1393615286229717,2.4404681983023626,3.217537765398597,3.2947185306008886,6.700690106804533,3.3541641878284425,3.824333207564395,18.901608203473376,3.0967553239658945,3.1396159272084887,3.1393991288257763,5.889696268936661
2.9009090909090918,4.2878,2.665,2.865,2.776666666666666,2.54,2.66,2.832222222222222,3.1398253969637295,3.344037250586834,3.1389980048405794,4.134280829909151,3.1907900195829955,2.2739993620617702,2.9368251383526864,4.30608568989738,3.1393615286229717,2.4404681983023626,3.217537765398597,3.2947185306008886,6.700690106804533,3.3541641878284425,3.824333207564395,18.901608203473376,3.0967553239658945,3.1396159272084887,3.1393991288257763,5.889696268936661
2.898181818181818,4.289399999999999,2.665,2.865,2.776666666666666,2.545,2.6633333333333336,2.841111111111111,3.1451797341356613,3.344623751959079,3.1435907978085265,4.135334612600461,3.192989485979659,2.2760650625443555,2.9352413751520032,4.307438555755667,3.144995340061957,2.4414881411009355,3.2198680761868514,3.295483126469111,6.703706677305243,3.354782684710432,3.826013586938481,18.903588969622373,3.0967954862868132,3.146320704468129,3.1435769283901593,5.890979748006395
2.722727272727272,4.2372000000000005,2.545,2.7225,2.6166666666666667,2.415,2.543333333333333,2.7377777777777776,3.0305685421801973,3.2130628879302137,3.0266532178809853,3.999664715184773,3.070451167589053,2.1498204436547237,2.7738036815275797,4.2050036794706624,3.031325568807583,2.308079861375698,3.1010938512822515,3.1590772729385206,6.582156374658987,3.2220505630877554,3.7239874278249947,18.776407106871122,2.956375753857555,3.0360421829637425,3.025319915528775,5.757429128367752
2.665454545454545,4.042800000000001,2.485,2.5975,2.553333333333333,2.365,2.486666666666667,2.6822222222222223,2.9664209361636114,3.1215197690311776,2.958942690204591,3.919361210236778,2.999381312090669,2.0726182786044283,2.7063755195553854,4.077320829391498,2.96690156582796,2.2251203370535686,3.0110758470955674,3.077281748691354,6.510319981852793,3.1303918304349825,3.6004635848126174,18.698155315502312,2.8720957878070603,2.9747604545082216,2.9571946164055185,5.6775755402567185
2.6554545454545457,4.104999999999999,2.54,2.6675,2.603333333333333,2.45,2.533333333333333,2.7288888888888883,3.018051499287694,3.1618474896260733,3.011493482948325,3.9676022851208015,3.055754138742434,2.125710183234725,2.7137463062521547,4.132569158995041,3.0181505919865814,2.26889254127741,3.068878179881203,3.1193655694002778,6.564854685844266,3.174129269745441,3.657551656588736,18.750518845671643,2.9052925554954916,3.024481528286212,3.0107403166015185,5.727530259231055
2.7,4.3872,2.51,2.6475,2.603333333333333,2.425,2.5033333333333334,2.68,2.995056083195099,3.212956738978175,2.9961281472876484,3.9870304722364835,3.0489067027084746,2.1322129525554456,2.756763646732216,4.248465292877457,2.994308250535122,2.2983255229407797,3.101074938474252,3.148222334295599,6.559538834915362,3.216287651543453,3.7644240234610287,18.760061513066656,2.948516748233601,2.9922415567200047,2.997250967224156,5.743853957220717
2.7,4.3872,2.51,2.6475,2.603333333333333,2.425,2.5033333333333334,2.68,2.995056083195099,3.212956738978175,2.9961281472876484,3.9870304722364835,3.0489067027084746,2.1322129525554456,2.756763646732216,4.248465292877457,2.994308250535122,2.2983255229407797,3.101074938474252,3.148222334295599,6.559538834915362,3.216287651543453,3.7644240234610287,18.760061513066656,2.948516748233601,2.9922415567200047,2.997250967224156,5.743853957220717
2.7,4.3872,2.51,2.6475,2.603333333333333,2.425,2.5033333333333334,2.68,2.995056083195099,3.212956738978175,2.9961281472876484,3.9870304722364835,3.0489067027084746,2.1322129525554456,2.756763646732216,4.248465292877457,2.994308250535122,2.2983255229407797,3.101074938474252,3.148222334295599,6.559538834915362,3.216287651543453,3.7644240234610287,18.760061513066656,2.948516748233601,2.9922415567200047,2.997250967224156,5.743853957220717
2.8845454545454547,4.7428,2.705,2.895,2.8266666666666667,2.575,2.703333333333333,2.8811111111111107,3.198299556870732,3.441315157679025,3.201816632453842,4.207917895538373,3.2536879275448656,2.3464597535837326,2.95472880807874,4.520162593839766,3.1983880725439744,2.5184515758759183,3.3253448752808747,3.367608052414772,6.767009323137776,3.4449044895342857,4.030898768219555,18.97577947408146,3.1681239828787806,3.195113351888468,3.2021917453076183,5.9638138271106484
3.078181818181818,4.842200000000001,2.83,3.17,3.0733333333333337,2.64,2.823333333333333,2.992222222222222,3.3211337238269905,3.6110219954018947,3.3309875140852387,4.388740281579759,3.389289042418542,2.5007658435540576,3.141509045012309,4.668834324959136,3.322223985841164,2.688141121211607,3.467827688461219,3.54303565196788,6.90426746260738,3.622640997561282,4.173593110462921,19.133286453215256,3.346251534199163,3.3141407820620357,3.33150220113155,6.1397614838806405
3.03,4.4872000000000005,2.725,2.8775,2.84,2.635,2.716666666666667,2.907777777777778,3.2151113588575253,3.445684626647339,3.2157957776798995,4.215984257321923,3.264916253173494,2.3522296075942553,3.054604328675168,4.428644294657239,3.215610859942016,2.5313077371135364,3.307559823543274,3.38525133470781,6.777231809134937,3.447363647521937,3.9438754719112374,18.98104673762405,3.198151766273358,3.215416319339544,3.215789195774036,5.969912347018244
2.838181818181818,4.360199999999999,2.655,2.8150000000000004,2.766666666666667,2.58,2.6500000000000004,2.826666666666666,3.1372104786778428,3.331695006137619,3.1364837861173664,4.124028587366427,3.188510782773781,2.268917384354342,2.8906097060808387,4.324053665597237,3.136346360647648,2.4282519282811696,3.2228184258809316,3.280071516756405,6.6982675512264285,3.340670615281467,3.8437807217364957,18.896062967567065,3.074809826531449,3.1358542423736826,3.1375666483433995,5.881049674453568
2.859090909090909,4.346400000000001,2.655,2.8325,2.7833333333333337,2.63,2.646666666666667,2.827777777777777,3.1436993350240683,3.3433580736215753,3.1444811311880296,4.13679777195221,3.198656657077993,2.2797393412312945,2.9086418976503543,4.327437474169415,3.1427056178199133,2.4407177176841985,3.2352157235924075,3.293082343162839,6.708251346642119,3.3527968780204795,3.8478953575250667,18.907182159095573,3.088477878071603,3.1403927785956043,3.1464226131494395,5.893405418548194
2.859090909090909,4.346400000000001,2.655,2.8325,2.7833333333333337,2.63,2.646666666666667,2.827777777777777,3.1436993350240683,3.3433580736215753,3.1444811311880296,4.13679777195221,3.198656657077993,2.2797393412312945,2.9086418976503543,4.327437474169415,3.1427056178199133,2.4407177176841985,3.2352157235924075,3.293082343162839,6.708251346642119,3.3527968780204795,3.8478953575250667,18.907182159095573,3.088477878071603,3.1403927785956043,3.1464226131494395,5.893405418548194
2.859090909090909,4.346400000000001,2.655,2.8325,2.7833333333333337,2.63,2.646666666666667,2.827777777777777,2.812166549636362,3.0611838313453594,2.8323971942606594,2.914642694612117,2.8020272343181363,2.8744065146909907,2.9086418976503543,3.4517736558683287,2.826402548182948,3.1871888809641953,3.0070858208523177,2.947956572355101,2.8331466970351604,3.0255286855264707,3.407793618350422,2.8876913896055827,12.10240212718848,2.8235569514238006,2.823031260769348,2.9056055368789724
2.99,4.271400000000001,2.6900000000000004,2.825,2.7900000000000005,2.68,2.68,2.8633333333333333,2.844075941057252,3.096312563692041,2.862776636476034,2.9401498108840585,2.831058093050259,2.8999874261166045,3.00735399908302,3.4401381065482126,2.858203138369493,3.221717077601562,3.0238361358843733,2.9846789399638585,2.861637275609417,3.055656951493249,3.3973619837205216,2.9131076970023053,12.152374884916325,2.8566805188453115,2.8532988665020524,2.929761060857053
3.1263636363636365,4.3534,2.8600000000000003,2.9725,2.923333333333334,2.8450000000000006,2.8466666666666662,3.026666666666667,3.0032561735617374,3.232677147734432,3.019685270956187,3.0822467501820534,2.988090174672016,3.049797662535341,3.1444996382537984,3.56156825015739,3.016952766597983,3.3634019195449048,3.168200938013843,3.125700855971355,3.016592930105547,3.193429207752969,3.5218321235337213,3.061514329941425,12.289936409357022,3.017118610592484,3.0102549204523075,3.07343281706177
3.0872727272727274,4.283,2.81,2.9200000000000004,2.91,2.83,2.813333333333333,2.998888888888889,2.9715493076454957,3.190921741459144,2.9865287623305443,3.0479991386882963,2.949764145191552,3.0131995977264623,3.105164023625653,3.510417224497034,2.98524806890951,3.3254489509473975,3.1290130837916283,3.088422396242428,2.9807526117665017,3.152468900233842,3.47212888217156,3.025187521713911,12.24960311242271,2.986815858808407,2.9767024755477864,3.0389023912903297
3.088181818181818,4.211199999999999,2.84,2.9325,2.9033333333333338,2.88,2.83,3.011111111111111,2.9859090888724573,3.187529951155523,3.000232562607572,3.050627334080854,2.967935865325156,3.023193281160697,3.105520645490869,3.4877875874265305,2.9988951459524444,3.327740861652614,3.134636948751266,3.0902592312365016,2.9952796641040944,3.1507909403143373,3.45303022052166,3.033762986043833,12.248372296149661,3.0000927298900057,2.99142865769989,3.043024286905644
3.7045454545454537,4.717400000000001,3.49,3.41,3.546666666666667,3.44,3.41,3.5966666666666662,3.5673908570321835,3.761686614383068,3.5828529234956368,3.6409785337337,3.5626559683945214,3.609724860509316,3.709035680412561,4.031128980668878,3.5816854411766803,3.9101472608381354,3.6988131914439535,3.6756937608862734,3.581323646580796,3.722992451112792,3.998336616982401,3.619185040771213,12.830667938635896,3.5832351381236007,3.5740841686198186,3.632594556261794
3.7045454545454537,4.717400000000001,3.49,3.41,3.546666666666667,3.44,3.41,3.5966666666666662,3.5673908570321835,3.761686614383068,3.5828529234956368,3.6409785337337,3.5626559683945214,3.609724860509316,3.709035680412561,4.031128980668878,3.5816854411766803,3.9101472608381354,3.6988131914439535,3.6756937608862734,3.581323646580796,3.722992451112792,3.998336616982401,3.619185040771213,12.830667938635896,3.5832351381236007,3.5740841686198186,3.632594556261794
3.7045454545454537,4.717400000000001,3.49,3.41,3.546666666666667,3.44,3.41,3.5966666666666662,3.5673908570321835,3.761686614383068,3.5828529234956368,3.6409785337337,3.5626559683945214,3.609724860509316,3.709035680412561,4.031128980668878,3.5816854411766803,3.9101472608381354,3.6988131914439535,3.6756937608862734,3.581323646580796,3.722992451112792,3.998336616982401,3.619185040771213,12.830667938635896,3.5832351381236007,3.5740841686198186,3.632594556261794
3.6,4.610599999999999,3.45,3.495,3.473333333333334,3.4350000000000005,3.43,3.6944444444444446,3.6079100193339673,3.7196310732706905,3.610706302968879,3.608718661660879,3.553038239980681,3.5974641544095114,3.626853636583012,3.985345088603728,3.626458897394551,3.877525082672942,3.685867560321142,3.6388811021164886,3.5841673925791677,3.688801063945882,3.9576485608496026,3.60496795401336,12.781587574419797,3.645504825940343,3.5951190722219355,3.604894802432424
3.657272727272728,4.6392,3.44,3.4825,3.4666666666666672,3.415,3.4066666666666667,3.656666666666667,3.584311197933871,3.73282814037,3.5910854068894498,3.608794612750101,3.541661750978946,3.589917605555184,3.6682642350187367,3.995679410169081,3.6022621093338003,3.883294025978475,3.680681498997412,3.646303704867598,3.5709637509031427,3.698117151097037,3.964680500233488,3.5985928290137665,12.800097898364056,3.6167092389408335,3.576878615650432,3.6027374101405
4.646363636363637,5.828,4.529999999999999,4.4525,4.603333333333333,4.37,4.37,4.705555555555555,4.611346213138994,4.7781442142493775,4.62459335981252,4.668796385184905,4.584354632626535,4.637027853534273,4.67613589182668,5.085197274407977,4.636997192579857,4.928150438577696,4.7197349280586,4.692620885604099,4.607815813455385,4.74371421072498,5.049446903594812,4.64635369915465,13.835932444105374,0.30246577350462367,4.607029502766845,4.6613540434017855
11.866363636363634,11.709600000000002,9.71,9.375,10.95,8.005,9.3,9.63888888888889,3.9763289501416708,4.490268892390633,2.9812851886624294,10.34913494075554,1.1466557847234569,9.93476791730133,11.417966493969706,1.0301779857039648,4.125831666925006,10.62583429976479,2.609491286993567,10.47892596689266,2.137622041671677,0.12339650972131011,10.523358601211871,1.758164468727637,19.87818548534006,5.26075541284081,2.6583808912698093,10.250299365345942
89.14545454545454,114.11180000000002,57.845,43.21,77.71333333333332,10.125,32.42333333333334,14.21,24.517273929172056,63.13943844401345,28.598620138473493,62.669560376425785,38.422896683910906,42.07018744503991,81.64522825039336,68.12640034617718,24.262138409953415,63.24350397319242,45.067251180245805,64.89189446362715,36.151015993529164,56.61888421671523,60.36774431736964,45.09420869908544,80.34789886491257,20.012022860844027,29.718855153294815,60.32729773686847
89.14545454545454,114.11180000000002,57.845,43.21,77.71333333333332,10.125,32.42333333333334,14.21,24.517273929172056,63.13943844401345,28.598620138473493,62.669560376425785,38.422896683910906,42.07018744503991,81.64522825039336,68.12640034617718,24.262138409953415,63.24350397319242,45.067251180245805,64.89189446362715,36.151015993529164,56.61888421671523,60.36774431736964,45.09420869908544,80.34789886491257,20.012022860844027,29.718855153294815,60.32729773686847
89.14545454545454,114.11180000000002,57.845,43.21,77.71333333333332,10.125,32.42333333333334,14.21,24.517273929172056,63.13943844401345,28.598620138473493,62.669560376425785,38.422896683910906,42.07018744503991,81.64522825039336,68.12640034617718,24.262138409953415,63.24350397319242,45.067251180245805,64.89189446362715,36.151015993529164,56.61888421671523,60.36774431736964,45.09420869908544,80.34789886491257,20.012022860844027,29.718855153294815,60.32729773686847
91.57454545454544,113.8134,61.155,43.352500000000006,81.47,9.835,34.096666666666664,13.676666666666668,25.03159436495035,64.55156211534424,29.313781506222725,64.54696321917426,40.03938627124012,43.576560941115474,83.77010330798062,68.80557266445115,24.676023611514495,64.81081462253982,45.988285584813205,66.58695504370269,37.38069208255422,58.066049460675785,61.01761618927608,46.599091880081616,81.99348541243965,20.11623588875237,30.56687320080427,62.13839311549636
243.11272727272728,91.5026,65.615,65.9825,137.1833333333333,13.2,56.653333333333336,15.173333333333334,37.256667003183,116.13332330783302,43.66116495776785,105.66344202819955,55.76912193449654,68.7318334523024,201.35505262146208,83.1580968815591,35.89815874324499,111.08446813519674,64.13824324004199,117.43290701718576,55.20471074614036,105.61317668849728,71.97968356228834,73.98824003465418,149.29570992949348,28.25859912713571,45.60479394143448,98.87622582750744
42.728181818181824,25.53400000000001,12.64,15.105,21.72,6.880000000000001,11.613333333333337,7.148888888888889,5.361615558755904,18.073389455001532,5.455599116903732,20.161163264901976,5.307679410720944,6.275298766679169,36.189782036616485,11.823852568935795,5.337880038232688,21.94345978910936,8.92906597193861,22.589211844829304,6.276724630955175,12.545085462792372,6.880409646932645,8.587128335226485,35.804026150030765,5.229586174171198,5.431367326116749,19.1201189348482
7.097272727272727,7.975599999999998,4.62,5.47,5.93,3.495,4.4366666666666665,4.211111111111112,4.546121488606156,6.0802496542315225,4.692049938884469,5.646941097752194,4.835634806965891,5.188065122447573,6.711326255283476,6.440492602079133,4.558141407672654,5.9821249095221205,5.307170462287201,5.824936504340165,4.870499840194873,5.973778498591406,6.247167083058757,5.26140993436246,15.286853482891265,0.0825922096538072,4.701073166016272,5.539221511553688
4.367272727272726,5.071999999999999,3.545,3.69,3.75,3.325,3.486666666666667,3.636666666666667,3.6440629023940474,4.0824255030805086,3.676419939042556,3.869131230440901,3.6637606228646256,3.766659311969752,4.25001628072155,4.309851529859422,3.659977645066296,4.176364129237264,3.8582650069077,3.957111051703988,3.693567324883309,4.023019322753715,4.2470226428184406,3.787927068086749,13.197287755814065,3.647878879066345,3.6670622219333135,3.841197152001143
4.367272727272726,5.071999999999999,3.545,3.69,3.75,3.325,3.486666666666667,3.636666666666667,3.6440629023940474,4.0824255030805086,3.676419939042556,3.869131230440901,3.6637606228646256,3.766659311969752,4.25001628072155,4.309851529859422,3.659977645066296,4.176364129237264,3.8582650069077,3.957111051703988,3.693567324883309,4.023019322753715,4.2470226428184406,3.787927068086749,13.197287755814065,3.647878879066345,3.6670622219333135,3.841197152001143
4.367272727272726,5.071999999999999,3.545,3.69,3.75,3.325,3.486666666666667,3.636666666666667,3.6440629023940474,4.0824255030805086,3.676419939042556,3.869131230440901,3.6637606228646256,3.766659311969752,4.25001628072155,4.309851529859422,3.659977645066296,4.176364129237264,3.8582650069077,3.957111051703988,3.693567324883309,4.023019322753715,4.2470226428184406,3.787927068086749,13.197287755814065,3.647878879066345,3.6670622219333135,3.841197152001143
2.93,4.933599999999999,2.89,3.0625,2.973333333333333,2.825,2.87,3.1155555555555554,3.07216588844406,3.3044843082499384,3.090575309673433,3.1456243044992296,3.045973543589975,3.119962413452978,3.0345695269973945,3.818745652674143,3.090850451867285,3.419025775230839,3.283279675121407,3.1715927839392446,3.082259016970265,3.2672056327791306,3.77084789197088,3.13263873740886,12.31216391394576,3.09503169566086,3.077023085726661,3.1408914144105453
2.9918181818181817,4.407799999999999,2.7749999999999995,2.99,2.9166666666666665,2.75,2.786666666666666,2.9455555555555555,2.9356522287466307,3.1825188864792224,2.955337119860381,3.040895482565292,2.925473399419801,2.998803099766146,3.0382873319367327,3.555581977255823,2.9484348048251303,3.3115702410742984,3.126737577704604,3.0733347253664767,2.9569487943812907,3.149509457152037,3.512279308542816,3.0121937152210765,12.227390544035853,2.9445335441724407,2.9466855327495445,3.0315187606700023
3.002727272727273,4.3822,2.755,2.9575,2.9,2.69,2.7466666666666666,2.927777777777778,2.908296760407437,3.1648201863288303,2.9284385118849885,3.0194612392057807,2.89696737643642,2.9728889288550886,3.0393370552365,3.530572656012963,2.9231368754392,3.2915879922235565,3.095836465638966,3.0547407820418915,2.92872857598582,3.1302319730984105,3.485353990614712,2.986769759661428,12.213917614359715,2.9212361995501746,2.9182793590674274,3.00880435033871
2.733636363636364,4.0734,2.63,2.7225,2.66,2.62,2.626666666666667,2.827777777777777,2.782222848767945,2.942797863617445,2.7921355811755992,2.815475910160286,2.750127489571171,2.8011649412701445,2.787969716715605,3.290980969647786,2.7967002611915723,3.086472241838203,2.918327015742457,2.844485152831919,2.7793289596102206,2.9103131117828207,3.257511489428981,2.810101084205658,11.986046041137145,2.804121563729285,2.780818306976797,2.8117704592668367
2.7418181818181817,4.071800000000001,2.58,2.7325,2.676666666666667,2.575,2.583333333333333,2.7588888888888885,2.7337638829081063,2.93403650249923,2.748716578591769,2.805133172098918,2.714500916282769,2.775860983942886,2.7902505901742565,3.282047717016089,2.746984764563923,3.0735937446433512,2.8946525973882244,2.8342183779291203,2.744040801781946,2.9025303323947447,3.244831563400567,2.7869258881241707,11.980508833990996,2.748065425332513,2.7392498961032694,2.7984595231001137
