ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2.356,5.717608695652173,8.635,4.4025,4.2,9.015,7.14,12.753333333333332,0.45164883337450057,3.466097107397994,0.590394325448262,0.2203742776001789,2.8979186610863517,7.132809943363603,3.4002751653819803,4.067072349213553,0.37994806240601875,5.831632403634803,0.15054802115749588,5.578015370334516,1.061599854070571,0.10596280523012958,6.1865311080652265,1.1564876629894547,2.7802788427685616,0.1638747921006516,0.666531058458105,6.118499017296553
2.405,5.914347826086958,14.845,4.2375,4.036666666666666,15.49,11.306666666666668,24.73555555555556,6.311446829172329,5.3954094211640555,6.33528441916056,4.343324098575842,5.013132776454237,3.095313072766757,4.130640206951656,7.807009350907166,6.2823186160049715,2.082300091964073,4.617827080613535,1.6525801221592005,15.33885611088974,2.2718546089118297,6.103467187830008,11.29936434633314,2.7097960640580565,6.226474159942647,6.358556486926787,12.064719072488122
3.75,7.010434782608697,84.46000000000001,6.145,6.303333333333334,88.57,57.73,151.70777777777778,88.18558437696542,27.81041569844823,80.75785576459108,31.961295264114046,61.45090714021583,48.54357225363943,13.10710414095431,26.756262329105237,92.94504413576249,31.207831697263302,45.46548001288689,27.817021946079425,74.02569079738609,24.1836630522942,29.949431638787892,54.21732888094867,21.670056946065188,105.58180041536141,75.9993803726648,43.28202954327172
3.75,7.010434782608697,84.46000000000001,6.145,6.303333333333334,88.57,57.73,151.70777777777778,88.18558437696542,27.81041569844823,80.75785576459108,31.961295264114046,61.45090714021583,48.54357225363943,13.10710414095431,26.756262329105237,92.94504413576249,31.207831697263302,45.46548001288689,27.817021946079425,74.02569079738609,24.1836630522942,29.949431638787892,54.21732888094867,21.670056946065188,105.58180041536141,75.9993803726648,43.28202954327172
3.75,7.010434782608697,84.46000000000001,6.145,6.303333333333334,88.57,57.73,151.70777777777778,88.18558437696542,27.81041569844823,80.75785576459108,31.961295264114046,61.45090714021583,48.54357225363943,13.10710414095431,26.756262329105237,92.94504413576249,31.207831697263302,45.46548001288689,27.817021946079425,74.02569079738609,24.1836630522942,29.949431638787892,54.21732888094867,21.670056946065188,105.58180041536141,75.9993803726648,43.28202954327172
3.75,7.010434782608697,84.46000000000001,6.145,6.303333333333334,88.57,57.73,151.70777777777778,88.18558437696542,27.81041569844823,80.75785576459108,31.961295264114046,61.45090714021583,48.54357225363943,13.10710414095431,26.756262329105237,92.94504413576249,31.207831697263302,45.46548001288689,27.817021946079425,74.02569079738609,24.1836630522942,29.949431638787892,54.21732888094867,21.670056946065188,105.58180041536141,75.9993803726648,43.28202954327172
2.998,6.017391304347825,4.52,3.7075,3.473333333333333,4.76,4.206666666666666,6.084444444444445,5.147842113248046,2.291752230517943,5.018578422833393,0.29213169882392975,4.579933017932813,4.47079794381817,3.3869537284459987,5.133783841450987,5.26164383572304,4.199934372462381,4.6250113428745205,4.108987488268491,6.6699392438798375,4.1614235520796345,2.6848515001960456,4.972784615986455,0.1831746152554925,5.517722858036098,4.907989750644795,7.466174159613232
2.76,5.944782608695653,4.91,3.7975,3.623333333333333,5.1000000000000005,4.47,6.633333333333333,5.523715684407872,2.3445892515089737,5.363598830803068,0.4381325152580233,4.868841998211085,4.700297963427818,3.254192252684301,5.1938719615539215,5.65457741015336,4.312139209559058,4.818061313892731,4.206460554776784,6.957060294609324,4.233824432031118,2.77440366662303,5.188193634896097,0.19920988183342248,5.959922794676438,5.236236349922944,7.633139675298578
2.649,6.394347826086956,5.390000000000001,3.8,3.6566666666666663,5.5,4.776666666666666,7.464444444444443,6.067579367870868,2.531795142576441,5.863565012430869,0.6446930596730773,5.25673944201678,5.023684835905281,3.2434356646143176,5.494664910029054,6.230800805447703,4.526242964981643,5.141805346085392,4.395419618325938,7.35942385757424,4.4143170809037615,3.098806849857815,5.496006364986026,0.33127215648255337,6.615903325857628,5.704495807964644,7.864741961031015
2.257,5.746521739130432,9.95,3.645,3.4766666666666666,10.325,7.783333333333334,15.95111111111111,0.5234693635378385,3.6666137432704744,1.0547294125316018,2.197715825375826,0.9494846595689026,7.841647809637465,3.4088036571495173,6.316621629859168,0.18310604775189177,6.163579236096766,1.601618343546508,5.825236208184475,11.115206267728487,0.5505878373396751,4.277459348908209,8.132548589032865,1.2269316569456787,13.194359630716155,1.3953310859018568,9.67493762954619
2.257,5.746521739130432,9.95,3.645,3.4766666666666666,10.325,7.783333333333334,15.95111111111111,0.5234693635378385,3.6666137432704744,1.0547294125316018,2.197715825375826,0.9494846595689026,7.841647809637465,3.4088036571495173,6.316621629859168,0.18310604775189177,6.163579236096766,1.601618343546508,5.825236208184475,11.115206267728487,0.5505878373396751,4.277459348908209,8.132548589032865,1.2269316569456787,13.194359630716155,1.3953310859018568,9.67493762954619
2.2593749999999995,5.750652173913042,9.68875,3.6476041666666665,3.480833333333333,10.050416666666669,7.61013888888889,15.464212962962964,0.21296236574530347,3.588380480837099,0.773544818815628,2.100191588774134,0.7390783329611956,7.674164737798074,3.3820118723797843,6.251890898551486,11.600096415484392,6.059510688509374,1.4517875551301254,5.732801455054203,10.89578280309643,0.47458598884278747,4.193658728053713,7.974948638046578,1.1620718136222514,12.815505891593038,1.1328677318345086,9.563344576089154
2.311583333333333,5.836403985507245,3.673541666666667,3.70875,3.576388888888889,3.7275,3.6227777777777774,4.258055555555556,3.984249665633936,1.7850557171667987,3.957639539204166,3.704586665889231,3.810746446582845,3.817541531696072,2.762942187783658,4.757526234624576,4.023819182445335,3.662098706322805,4.01177616231076,3.6032377761408414,5.843816916779634,3.703816630196192,2.260502736956031,4.34578479157213,3.4427103977536477,4.095313008455596,3.921057562598544,6.993162441843092
2.271333333333333,5.603442028985507,3.5391666666666666,3.7334375,3.5638888888888887,3.5733333333333333,3.5425,4.1157870370370375,3.865715494131675,1.698402789837627,3.8419700243121913,3.632047141246986,3.6990954062403967,3.7218728319744727,2.7089904615597185,4.6253005894896315,3.9020339345824704,3.579735409710944,3.9017142551536046,3.5267637349192187,5.7353669557678,3.625561383011196,2.125364493861241,4.252907959423869,3.369148608095521,3.9673377814282462,3.807379971671609,6.916200711059815
2.645083333333333,5.137282608695651,3.851458333333333,3.643958333333333,3.4306944444444443,3.978541666666666,3.7452777777777775,4.782268518518518,4.267098002837663,1.803039541440238,4.197217768679566,3.7213325794829695,3.943394580519893,3.902446866920565,2.9951058837920104,4.523498942196429,4.330313143611459,3.714810943056852,4.025731544583239,3.655206874683583,5.995315795608297,3.711010965951771,2.052158627855234,4.420500894095843,3.5155576084461253,4.471025956773615,4.134831198143007,7.018398470997271
3.103875,5.110534420289855,3.518958333333333,3.7109375,3.576111111111111,3.578125,3.536944444444444,4.097453703703704,3.8571572945959622,1.8479126164435318,3.837343536424049,3.699960315587924,3.6934424058201456,3.737694798676123,3.310067586102145,4.485510967712688,3.893563972082855,3.7034652301284567,3.865585771765522,3.673365650324555,5.734807635693626,3.745331723522535,1.9756059296432893,4.275803533830128,3.625225963060364,3.9553548390064783,3.802715367934328,6.964438128004622
2.503,4.667826086956523,3.035,3.1575,3.026666666666666,3.075,3.0066666666666664,3.604444444444444,3.3502283654452008,1.3151449711678498,3.329642017742337,3.169633796100797,3.1868256273403244,3.221230049671618,2.731722296535344,3.9880155018406707,3.388998201381133,3.17204961574112,3.3550136916186744,3.138141035780042,5.224480535734591,3.2123967899833605,1.4800655245999628,3.757315385109303,3.080115220881478,3.4540682844650705,3.2938495073849565,6.4375195283890285
2.503,4.667826086956523,3.035,3.1575,3.026666666666666,3.075,3.0066666666666664,3.604444444444444,3.3502283654452008,1.3151449711678498,3.329642017742337,3.169633796100797,3.1868256273403244,3.221230049671618,2.731722296535344,3.9880155018406707,3.388998201381133,3.17204961574112,3.3550136916186744,3.138141035780042,5.224480535734591,3.2123967899833605,1.4800655245999628,3.757315385109303,3.080115220881478,3.4540682844650705,3.2938495073849565,6.4375195283890285
2.4850833333333333,4.665126811594203,3.029375,3.1547916666666667,3.023055555555556,3.0689583333333337,3.002638888888889,3.5972222222222223,3.3441575489146897,1.3070986685935049,3.3235863350365378,3.1634842766340725,3.181221840023285,3.215463872429861,2.717225004327496,3.9831038388789946,3.3827091407798893,3.1646854179386783,3.349645470761234,3.130550565046214,5.2187286841183536,3.205069738918425,1.475337851711196,3.7514744547972425,3.0707084451882865,3.4475166269715425,3.2879523973730924,6.431606812752707
2.0630833333333336,4.614864130434783,2.8989583333333333,3.0925,2.939166666666667,2.9291666666666667,2.9095833333333334,3.431111111111111,3.204438391421012,1.1209870568234317,3.184207617552308,3.02130383983526,3.052030696233905,3.082592029626945,2.3767952170120608,3.8741104338057806,3.237986279336437,2.994136195029372,3.2271607378563174,2.954469799124231,5.086255683863172,3.035688651000393,1.3705284560747408,3.6168561135663366,2.8517720668571838,3.296781334331928,3.1521939041998044,6.295073964963887
1.836833333333333,4.890778985507247,2.868958333333333,3.090729166666667,2.9163888888888887,2.906041666666667,2.895694444444445,3.4241666666666664,3.1973499180790257,1.096050876633528,3.1773220889932148,3.001778861474353,3.0408908967985155,3.07349207512234,2.2167609731833133,3.9656787701610416,3.231094763783375,2.9653246943056084,3.247407131168007,2.918228981199948,5.07809148044273,3.014723707707876,1.4605874148966969,3.6073145738449317,2.791765018928688,3.289956169438212,3.1448647001747267,6.279940720056006
1.8459166666666669,4.991603260869566,2.7229166666666664,3.0425,2.8272222222222223,2.808125,2.7934722222222224,3.258935185185185,3.076544445117697,1.064635485877671,3.0648159724600346,2.93626617925681,2.939010969945802,2.989262133955269,2.2090094974745744,3.9663166418558067,3.106193444974151,2.9124404635819845,3.1868583347106694,2.8668712757040558,4.979383488960277,2.9762444601352223,1.4521836758213515,3.5270967531953343,2.7618013323587665,3.1523107616277137,3.036433645943735,6.209679243136398
1.072208333333333,5.166132246376813,2.55625,2.8696875000000004,2.682361111111111,2.646875,2.716111111111111,3.127222222222222,2.9436716827646663,0.7920908331155219,2.922537239054873,2.731350193686764,2.7853851046974416,2.8223891282318734,1.6057679006195535,3.8975774292879,2.968407783631423,2.6635549200881887,3.055916201892087,2.601203234325148,4.828511499331576,2.725313378535492,1.3930817793223924,3.355318806250037,2.411619571203686,3.018326928983392,2.894813108305919,6.019329373356835
0.7779999999999999,4.997173913043479,2.47,2.8625000000000003,2.583333333333333,2.575,2.626666666666667,3.0122222222222224,2.8395099434814144,0.6401002347940725,2.8183218467014477,2.613120898963878,2.6901294251180072,2.7176374826192538,1.361988354294429,3.7670372041909164,2.862157296554781,2.527527968608692,2.951830503456688,2.461474799729515,4.728097416527811,2.588147059740911,1.2684485152451352,3.248040236886875,2.242640221288677,2.9095189444789944,2.7928860699519458,5.906174107480424
0.7779999999999999,4.997173913043479,2.47,2.8625000000000003,2.583333333333333,2.575,2.626666666666667,3.0122222222222224,2.8395099434814144,0.6401002347940725,2.8183218467014477,2.613120898963878,2.6901294251180072,2.7176374826192538,1.361988354294429,3.7670372041909164,2.862157296554781,2.527527968608692,2.951830503456688,2.461474799729515,4.728097416527811,2.588147059740911,1.2684485152451352,3.248040236886875,2.242640221288677,2.9095189444789944,2.7928860699519458,5.906174107480424
0.8080833333333333,5.0084873188405785,2.479791666666667,2.8667708333333337,2.587361111111111,2.58375,2.632222222222222,3.0241203703703707,2.8493875840187703,0.654378788287798,2.8282986592373485,2.623277222003893,2.699499162358192,2.727292198492584,1.3864876561746151,3.777879544562827,2.8724870655981425,2.540127960321584,2.9614045627246965,2.4743584872684594,4.737648870838216,2.6010001713176303,1.2787947521665726,3.257827451001766,2.258890912780935,2.920265285806364,2.8025664223211244,5.91594366919059
1.513125,5.269447463768115,2.7002083333333333,2.964270833333334,2.681111111111111,2.7785416666666665,2.7580555555555555,3.2913888888888887,3.072531529531756,0.9853797070436956,3.0541725253194745,2.857353646216842,2.911944883331573,2.947729291880649,1.959412274261216,4.02763291170308,3.105806469077875,2.831286292404828,3.17992602851068,2.7725223729161104,4.954516666629706,2.898604566470393,1.5164669852141843,3.481642291214525,2.636737874402499,3.162495968100663,3.02179478213949,6.140560570208214
1.784625,5.271367753623188,2.585208333333333,2.9420833333333336,2.700138888888889,2.625,2.709722222222222,3.1392129629629637,2.9736620147794066,1.0307102006854993,2.9650811603306604,2.858449678263466,2.835046138943588,2.9024507207773347,2.151883781589153,4.024355370998601,3.0016292391214017,2.8503904462587983,3.132763954742738,2.802199825572969,4.882866344112005,2.93124795420036,1.4986527742834403,3.4435955053944265,2.7142694751322,3.0432493670190883,2.9367259211150127,6.129349886112928
1.0485833333333334,4.8974365942029,2.47,2.81375,2.5456944444444445,2.5047916666666667,2.62375,3.014444444444445,2.8321187090352584,0.6842586539972468,2.810198775217704,2.6187030878668,2.6774039253319537,2.710422489439932,1.5546149988375244,3.733824310948334,2.8560706601134487,2.557455940065422,2.928453127564155,2.497712343846477,4.717335588281282,2.61836498867209,1.229754415376446,3.2427462357761327,2.319438101730719,2.905985561774841,2.782802501697301,5.905715558096491
0.211375,4.42358695652174,2.3564583333333333,2.7235416666666667,2.44875,2.385208333333333,2.5490277777777783,2.910138888888889,2.700016175655505,0.30462971069131983,2.6620067663863027,2.3794072849714603,2.5212972555573265,2.519333104820713,0.8817890532110261,3.4024949273360514,2.7205589259629166,2.2468823215665976,2.713685483912166,2.1756802509267565,4.554459883812286,2.282815172398936,0.9242332203964598,3.042002635850058,1.8861013699649216,2.782189168516507,2.6345453019002005,5.684265596988782
0.7489999999999999,4.311086956521738,2.39,2.6325000000000003,2.4966666666666666,2.39,2.373333333333333,2.8622222222222224,2.650353483687318,0.42187225080365787,2.6307039392603864,2.4350482164144704,2.516246675023436,2.529114511760096,1.274919487112539,3.384554598920377,2.681405134711884,2.335935637361268,2.6973499425488785,2.2805683745497154,4.53986295266345,2.375537763013403,0.8931905625196519,3.057278293862296,2.064983364235375,2.7364438429160933,2.602055460450571,5.7250112455397595
0.7489999999999999,4.30907608695652,2.39,2.6325000000000003,2.4966666666666666,2.39,2.373333333333333,2.8622222222222224,2.650277432101173,0.4215154650920776,2.630599213660658,2.43485683979412,2.516127053235284,2.5289419417477017,1.274821595432399,3.3836822034894225,2.6813279538171635,2.335694229028844,2.6970010701772478,2.280346951894134,4.539729280188675,2.375225204403124,0.8923617253489295,3.057094826890644,2.064725842646212,2.7363931410762183,2.6019478143345838,5.724823459254214
0.7596666666666665,4.270398550724639,2.391458333333333,2.6339583333333336,2.497777777777778,2.390625,2.3743055555555554,2.864351851851852,2.508549654213502,5.090188219609082,2.485322843961433,3.4971973454127827,3.5584110684958317,1.066405925922831,1.2812192859288174,12.87071671155472,2.521376528838621,1.4228168903452616,3.043012412088914,5.7644559260034205,6.942947793024214,1.0208523702473618,4.5561877768269206,20.15492158376335,2.3089745020174806,2.5587442699511467,2.4715515185543855,6.612044530465553
1.0049583333333332,4.448152173913044,2.429583333333333,2.670520833333333,2.526388888888889,2.41,2.401111111111111,2.9190277777777776,2.5600950612389313,5.210650198648748,2.5403322836360225,3.573678630220263,3.609924032415026,1.1297036298410843,1.4810833602561233,12.986898055284872,2.575403055099785,1.5212230246396938,3.1144474775882256,5.8656407170832505,6.998516301994388,1.1279406675891557,4.663805061564805,20.221118593058304,2.4430276724527107,2.6123657862081524,2.524935835032497,6.683474360323686
1.0040000000000002,4.540923913043478,2.5354166666666664,2.740625,2.5969444444444445,2.5250000000000004,2.5034722222222223,3.0500000000000003,2.671752509936929,5.27602168274358,2.6475348876144604,3.650516577317661,3.7090350749301977,1.2205036616600866,1.5030910405596625,13.070086820185665,2.6884418210866747,1.5935783070051777,3.206587509118849,5.934630635865107,7.098060751247635,1.1959077139356662,4.75111930127791,20.309912108074357,2.4983461073743727,2.7312789164400995,2.6303806352008507,6.763929633129331
1.0245,4.775778985507246,2.544583333333333,2.7533333333333334,2.602638888888889,2.5264583333333333,2.5066666666666664,3.0493518518518523,2.6831301464854516,5.3271205813663425,2.6631851901703643,3.680425729166687,3.7290603960064534,1.246917774732311,1.5312355419488464,13.177258889177073,2.699834433496831,1.630298518964206,3.2527039708696495,5.969492712528545,7.1187728822196625,1.241618332601817,4.852672000954474,20.3377201645521,2.539638306390351,2.738533887521407,2.646723507099239,6.793011016608473
1.4967083333333335,4.737192028985507,2.531875,2.713541666666667,2.583472222222222,2.559375,2.5044444444444443,3.0220833333333337,2.680771992089702,5.449241887926073,2.6669689013862024,3.7320179032607963,3.738642571821117,1.2708467544287223,1.881726773530623,13.197513927648528,2.6959925567772958,1.7230321285982138,3.2725500754353902,6.071982958288312,7.130912136653295,1.3394976109540155,4.863254952013608,20.36648705352355,2.7101374009465524,2.727008188842306,2.6524726952518787,6.8336272787602415
1.513,4.587608695652175,2.46,2.68,2.51,2.545,2.453333333333333,2.7377777777777776,2.521975089307031,5.388440654707304,2.524035335333661,3.661043708411454,3.656640787502501,1.1854818233269189,1.8719443756122096,13.102083086686264,2.52145095273518,1.6566783193557812,3.1937434116028673,6.009684022479515,7.030430586515495,1.27828582461595,4.766407087346636,20.282430054304314,2.6625183826437024,2.5184942728646207,2.525616861799748,6.759108928674668
1.513,4.587608695652175,2.46,2.68,2.51,2.545,2.453333333333333,2.7377777777777776,2.521975089307031,5.388440654707304,2.524035335333661,3.661043708411454,3.656640787502501,1.1854818233269189,1.8719443756122096,13.102083086686264,2.52145095273518,1.6566783193557812,3.1937434116028673,6.009684022479515,7.030430586515495,1.27828582461595,4.766407087346636,20.282430054304314,2.6625183826437024,2.5184942728646207,2.525616861799748,6.759108928674668
1.5217916666666669,4.582318840579711,2.45375,2.6757291666666667,2.505138888888889,2.5343750000000003,2.449027777777778,2.73037037037037,2.515698002251915,5.386888174668923,2.517950934191508,3.65737084446403,3.6507590199438256,1.1804830634816486,1.877131143245009,13.097851041676295,2.5150449628924116,1.6540825203697738,3.1883470761639043,6.007463195669052,7.024712266444597,1.2761299959828465,4.761650469526808,20.277642085739984,2.6624318237129168,2.511781553761531,2.5195829303242676,6.755015477208204
1.7083750000000002,4.449094202898552,2.314166666666667,2.578125,2.395694444444445,2.2958333333333334,2.352777777777778,2.564074074074074,2.3740076277972095,5.34614049240057,2.3802172670404556,3.5718132360240804,3.5175544589109564,1.0661178613347184,1.984680339477217,12.995312925726061,2.3704076032598373,1.5914766541801018,3.063832580736787,5.953179134703854,6.894880854847393,1.2225918460832785,4.647955976972142,20.167783367531356,2.654253433294324,2.360552479819402,2.382980140576644,6.6603219107051155
1.3555416666666666,4.177971014492753,2.409375,2.5928125,2.4506944444444443,2.4293750000000003,2.41625,2.655601851851852,2.4345042663614658,5.231040050891787,2.429957256193969,3.5472913509286594,3.564714931624655,1.0797321260897839,1.719137619360682,12.873911884332006,2.431214035239454,1.525380353525065,3.0538311406001064,5.880369726423422,6.933079754927256,1.1323297871995175,4.5473461589649915,20.17361965879604,2.5137197693881403,2.431730626080804,2.4321386806166867,6.647959813789168
1.510375,4.058405797101449,2.3935416666666667,2.6003125,2.4666666666666663,2.4120833333333334,2.405972222222222,2.6041203703703704,2.405791533444901,5.251449423853166,2.405279708635441,3.5558236731675947,3.550265639862338,1.0717876353233988,1.8287750377084595,12.83403515746043,2.400206079444401,1.5412644424202186,3.0344859275979794,5.902034642689083,6.916923602034144,1.1490041690012345,4.504632202676824,20.167662517267658,2.5562713371322654,2.394184227341058,2.4099189407538497,6.651619663773556
1.6011249999999997,4.093623188405799,2.3554166666666667,2.60125,2.4593055555555554,2.3408333333333333,2.386805555555556,2.568287037037037,2.378152621773353,5.271555107199049,2.3800864214416153,3.5557310215274067,3.5246708839849554,1.0577541719277934,1.8942429932380365,12.847389674519619,2.3721955687288188,1.5497760207997135,3.021901967816214,5.913415778220106,6.894587830373531,1.1640179919289255,4.511933136975816,20.156070116710726,2.5854270674765694,2.363630634502581,2.384651632468271,6.647595798085984
1.374,3.7919565217391313,2.25,2.4575,2.29,2.245,2.313333333333333,2.5033333333333334,2.2848449684695944,5.088481680482126,2.275960236625701,3.396771101966157,3.4052484375254504,0.9219746188823126,1.684459183376772,12.638491462980898,2.2784946985098506,1.3847366181110052,2.8736530260616675,5.745179465918035,6.776179926611461,0.9869916790757256,4.312564476420977,20.016537584559607,2.399125663206764,2.2801193924681895,2.278373679972316,6.494004848861973
1.374,3.7919565217391313,2.25,2.4575,2.29,2.245,2.313333333333333,2.5033333333333334,2.2848449684695944,5.088481680482126,2.275960236625701,3.396771101966157,3.4052484375254504,0.9219746188823126,1.684459183376772,12.638491462980898,2.2784946985098506,1.3847366181110052,2.8736530260616675,5.745179465918035,6.776179926611461,0.9869916790757256,4.312564476420977,20.016537584559607,2.399125663206764,2.2801193924681895,2.278373679972316,6.494004848861973
1.3702083333333337,3.800271739130434,2.22375,2.4483333333333333,2.2651388888888886,2.238541666666667,2.296944444444444,2.491944444444444,2.2723759066495495,5.080473745370057,2.2633005187743063,3.3829992932214323,3.3895436215018853,0.9081221821448611,1.6787637646658018,12.634772097649373,2.2661613934797082,1.3739641337223536,2.8640692052654706,5.734089762556618,6.762379332783739,0.9777568659794857,4.308177466531337,20.003043888135075,2.3909138193737216,2.2681231381554583,2.2654524871113506,6.4800157481989995
1.28725,3.9950815217391313,1.6314583333333332,2.2375,1.7056944444444444,2.0908333333333333,1.9265277777777776,2.231388888888889,1.9892421766645052,4.901014449285874,1.9762196595562709,3.072778407450397,3.0346942118272926,0.5953698851837004,1.5522943559879938,12.553357348133499,1.9859314046159757,1.1315547384837656,2.6479805799899063,5.484615579255548,6.450261616809538,0.7702355439680546,4.211418914642598,19.69848388509685,2.2068717966164693,1.9949720695087363,1.9726586177475824,6.164728486312333
1.3862083333333337,4.077427536231884,1.8960416666666664,2.243020833333333,1.9895833333333333,2.111041666666667,2.0772222222222223,2.265138888888889,2.0747185242992527,5.011130935181079,2.071788688281261,3.2241581575975253,3.1823183344958728,0.7313543958208122,1.6576676888360815,12.649789287050277,2.0664660655191853,1.256157089875786,2.7492796109184514,5.614499014076375,6.573427777956022,0.8840887373226187,4.308082973592921,19.833109924042233,2.319444552941732,2.060100838764389,2.075095803500466,6.314556704401176
1.384875,4.070480072463767,1.8985416666666663,2.353333333333333,1.968888888888889,2.121458333333333,2.060833333333333,2.2771296296296293,2.081854075386113,5.0236957956232935,2.080728059320152,3.232123904544237,3.191400626749164,0.7417523477894674,1.660978522454508,12.66334218630013,2.0755898331709166,1.2667791764568825,2.7636656630718437,5.624435091631352,6.582665744896312,0.9008671932880365,4.320567611966435,19.843466398765376,2.3309636486998526,2.069609959807747,2.0833479848130922,6.323032308641224
0.715,3.661521739130436,1.4045833333333333,1.97,1.7130555555555558,1.809791666666667,1.3898611111111112,1.5975462962962963,1.4954203325714495,4.528278482869744,1.5254040515851064,2.794488847694958,2.705544874672183,0.26745391095639937,1.0529670346015807,12.22013824285299,1.4885319250967672,0.7839963182252843,2.3028991104288683,5.145780047221509,6.075757693903603,0.4257275228501347,3.8762661774004923,19.37224585160261,1.8161207300585478,1.4497390349334363,1.5401979955687737,5.882466434695671
0.715,3.661521739130436,1.395,1.97,1.7066666666666668,1.805,1.3866666666666667,1.5922222222222224,1.490830128974138,4.52592548114273,1.5207467288155287,2.790506045843407,2.7000036730870605,0.262920062271373,1.052053975981321,12.218267908793715,1.483762155734855,0.7808016182644095,2.299447003049858,5.142607288385827,6.070947715790304,0.423160153289559,3.8740897096393523,19.36789804261578,1.8139766728194426,1.4448474682777124,1.5355576849101387,5.878311383580176
0.715,3.661521739130436,1.395,1.97,1.7066666666666668,1.805,1.3866666666666667,1.5922222222222224,1.490830128974138,4.52592548114273,1.5207467288155287,2.790506045843407,2.7000036730870605,0.262920062271373,1.052053975981321,12.218267908793715,1.483762155734855,0.7808016182644095,2.299447003049858,5.142607288385827,6.070947715790304,0.423160153289559,3.8740897096393523,19.36789804261578,1.8139766728194426,1.4448474682777124,1.5355576849101387,5.878311383580176
0.7329999999999999,3.6528713768115937,1.409166666666667,1.968020833333333,1.711666666666667,1.8002083333333334,1.4002777777777775,1.6049074074074072,1.5003764716492332,4.532244950478397,1.5293961190357328,2.7965639965184823,2.7077828499170993,0.26961571293559605,1.066196954506178,12.218207768397676,1.4933924264290104,0.7875856308318758,2.302888881456801,5.149666991173867,6.078488446780697,0.4288664576375143,3.874179151747621,19.374390565992535,1.8221762092745672,1.455517797122305,1.5438320990019205,5.884334129999309
1.1375,3.457056159420289,1.7347916666666667,1.9230208333333336,1.8256944444444445,1.6895833333333332,1.7131944444444445,1.898703703703704,1.7206608794651892,4.675417472164813,1.7288114686131892,2.9347081072408785,2.886555471868708,0.4232069618852048,1.384487510935268,12.217337324775427,1.7157351199164788,0.9418536380127946,2.3820219463185968,5.310004798848454,6.251912321234436,0.5583060024380515,3.876920768090619,19.52320927808229,2.0074821447665396,1.702163093005214,1.7344761635761898,6.02192093976924
0.9465416666666668,3.5383605072463764,1.73625,1.942395833333333,1.8122222222222224,1.6616666666666666,1.7138888888888888,1.9488425925925923,1.7397400829380232,4.636554467327092,1.7427754127402184,2.915381820932709,2.886213605118618,0.41885582108896147,1.245356006902169,12.237025748801447,1.7380606992452543,0.9105319225888391,2.3843866289542563,5.27323778009743,6.254859516179972,0.5271005640967523,3.8991949484757025,19.516935354987314,1.9454910511368522,1.7333198835906245,1.744727350891641,6.007571976725183
1.58025,3.7484963768115938,1.88125,2.1133333333333333,2.017222222222222,1.2454166666666666,1.8044444444444443,2.0271296296296297,1.8007808289233447,4.894921459954245,1.8126234387945153,3.101169276549585,2.9588943909738417,0.5368198886711424,1.7479047453090153,12.420666516844932,1.8061388256956492,1.1249721447772463,2.456999848286616,5.505723273032617,6.331577863144405,0.7659119111824673,4.051626146001507,19.643864250263967,2.257864387364798,1.8029225950013077,1.806838347658441,6.1744050175549745
1.5659166666666666,3.788605072463768,1.903125,2.118333333333333,2.0155555555555558,1.3785416666666666,1.824861111111111,2.083981481481481,1.8485498971367078,4.914886692698646,1.8584252274464594,3.122205447755975,2.9984865393922573,0.5697403394092193,1.7450867455730092,12.451666605996925,1.854849257781924,1.1477443295471876,2.50036424116876,5.52544892268992,6.3725315689251705,0.7852288761416677,4.086909764444787,19.675569420851588,2.2714952924888783,1.8542271785788307,1.8523678797130902,6.198073344915207
1.104,3.206521739130434,1.745,1.7924999999999998,1.6833333333333331,1.5750000000000002,1.7066666666666668,1.971111111111111,1.7202373231917008,4.582349170992885,1.7129257540210157,2.8438810508879993,2.8425137092165196,0.35917470282523367,1.3322065063520208,12.06935412499001,1.7208662035186044,0.8597184900211707,2.290433276364818,5.226180379082503,6.209656051938614,0.4621374693114144,3.7357106628676617,19.454758842458993,1.9246472297705626,1.729190742656439,1.7105701094420107,5.935255661084156
