,Node,Time,Value
0,bus_10001,1,0.0
1,bus_10001,2,0.0
2,bus_10001,3,0.0
3,bus_10001,4,0.0
4,bus_10001,5,0.0
5,bus_10001,6,0.0
6,bus_10001,7,0.0
7,bus_10001,8,0.0
8,bus_10001,9,0.0
9,bus_10001,10,0.0
10,bus_10001,11,0.0
11,bus_10001,12,0.0
12,bus_10001,13,0.0
13,bus_10001,14,0.0
14,bus_10001,15,0.0
15,bus_10001,16,0.0
16,bus_10001,17,0.0
17,bus_10001,18,0.0
18,bus_10001,19,0.0
19,bus_10001,20,0.0
20,bus_10001,21,0.0
21,bus_10001,22,0.0
22,bus_10001,23,0.0
23,bus_10001,24,0.0
24,bus_10022,1,0.0790135058708012
25,bus_10022,2,0.07768388023268785
26,bus_10022,3,0.0843831147618272
27,bus_10022,4,0.07310755676628275
28,bus_10022,5,0.07950116562509067
29,bus_10022,6,0.0783774092857236
30,bus_10022,7,0.07996052103081296
31,bus_10022,8,0.07163665782729622
32,bus_10022,9,0.07574959829566084
33,bus_10022,10,0.07744922023362304
34,bus_10022,11,0.07216541552349967
35,bus_10022,12,0.07320478545768741
36,bus_10022,13,0.08180833258891304
37,bus_10022,14,0.08003109307907463
38,bus_10022,15,0.07784506831580543
39,bus_10022,16,0.0843031890024457
40,bus_10022,17,0.08072360267482068
41,bus_10022,18,0.09387406883104148
42,bus_10022,19,0.08521199251503168
43,bus_10022,20,0.08766455410573155
44,bus_10022,21,0.09165936152147688
45,bus_10022,22,0.08250785985215495
46,bus_10022,23,0.08422785904072415
47,bus_10022,24,0.07925906742737399
48,bus_10025,1,0.20325474404225907
49,bus_10025,2,0.2117953010771909
50,bus_10025,3,0.2308690152706114
51,bus_10025,4,0.17964397877667096
52,bus_10025,5,0.20954204742944005
53,bus_10025,6,0.20761883083796667
54,bus_10025,7,0.1913756732786691
55,bus_10025,8,0.18580951769119616
56,bus_10025,9,0.20010370364981628
57,bus_10025,10,0.1970659886790185
58,bus_10025,11,0.20512010802287575
59,bus_10025,12,0.2113071069096965
60,bus_10025,13,0.23028259293809747
61,bus_10025,14,0.2281002135946136
62,bus_10025,15,0.2104339750967977
63,bus_10025,16,0.18742448497522654
64,bus_10025,17,0.16325480294257644
65,bus_10025,18,0.24163982115706212
66,bus_10025,19,0.17425917671104002
67,bus_10025,20,0.22828094746235444
68,bus_10025,21,0.24843909338098674
69,bus_10025,22,0.22199253939423777
70,bus_10025,23,0.19875139625647203
71,bus_10025,24,0.20958754987773748
72,bus_10033,1,0.37990420974778893
73,bus_10033,2,0.46099105023635023
74,bus_10033,3,0.4943460994272094
75,bus_10033,4,0.3211385771121597
76,bus_10033,5,0.3800875978195313
77,bus_10033,6,0.413194064033809
78,bus_10033,7,0.46614189144742624
79,bus_10033,8,0.36279261880642355
80,bus_10033,9,0.37495912496936257
81,bus_10033,10,0.49914657153740843
82,bus_10033,11,0.44102755747531497
83,bus_10033,12,0.46077137317653116
84,bus_10033,13,0.5212122117292467
85,bus_10033,14,0.5142023006363394
86,bus_10033,15,0.4430277837214326
87,bus_10033,16,0.4526969914891966
88,bus_10033,17,0.3517662850669131
89,bus_10033,18,0.508783298896311
90,bus_10033,19,0.3914343489287131
91,bus_10033,20,0.47517347978257196
92,bus_10033,21,0.5870272257341498
93,bus_10033,22,0.48108117225864133
94,bus_10033,23,0.518327054777896
95,bus_10033,24,0.41227767506151136
96,bus_10035,1,0.38407784156701663
97,bus_10035,2,0.46699548937766805
98,bus_10035,3,0.5021822422698127
99,bus_10035,4,0.327023002877264
100,bus_10035,5,0.3843646007798054
101,bus_10035,6,0.4200069646748382
102,bus_10035,7,0.4739963983397771
103,bus_10035,8,0.3689253502953697
104,bus_10035,9,0.3776356702661363
105,bus_10035,10,0.5070411330720739
106,bus_10035,11,0.44756503468382314
107,bus_10035,12,0.46752303259612066
108,bus_10035,13,0.5285788821919329
109,bus_10035,14,0.5215182329261738
110,bus_10035,15,0.44967237843172786
111,bus_10035,16,0.45870561936892174
112,bus_10035,17,0.35824589464363504
113,bus_10035,18,0.5166239308414596
114,bus_10035,19,0.39725542889163373
115,bus_10035,20,0.48272649659530553
116,bus_10035,21,0.5957448389580341
117,bus_10035,22,0.4885188393483367
118,bus_10035,23,0.5253784767721312
119,bus_10035,24,0.41545561580571655
120,bus_10093,1,0.4383125376459682
121,bus_10093,2,0.46625251973586895
122,bus_10093,3,0.5212641640086084
123,bus_10093,4,0.3270621468789503
124,bus_10093,5,0.44519867264142265
125,bus_10093,6,0.42775823366682786
126,bus_10093,7,0.49695634040771497
127,bus_10093,8,0.36916523989465855
128,bus_10093,9,0.4204349133036085
129,bus_10093,10,0.5307706058585739
130,bus_10093,11,0.457956384540178
131,bus_10093,12,0.47911411700770956
132,bus_10093,13,0.5465111675288264
133,bus_10093,14,0.5428932807525957
134,bus_10093,15,0.46103762193287107
135,bus_10093,16,0.46308817588814366
136,bus_10093,17,0.3683608401545108
137,bus_10093,18,0.5392902281644297
138,bus_10093,19,0.4000306978651707
139,bus_10093,20,0.5004579785519305
140,bus_10093,21,0.6313603988544636
141,bus_10093,22,0.5081599929533441
142,bus_10093,23,0.5399308205975517
143,bus_10093,24,0.46195757852462593
144,bus_10209,1,0.09676813698222617
145,bus_10209,2,0.10757739939803025
146,bus_10209,3,0.09802046466613587
147,bus_10209,4,0.07153745506262099
148,bus_10209,5,0.11836069850648494
149,bus_10209,6,0.11895261900298194
150,bus_10209,7,0.12340877253545511
151,bus_10209,8,0.08373789567441826
152,bus_10209,9,0.10659982715848297
153,bus_10209,10,0.14405100154475206
154,bus_10209,11,0.11384837042821995
155,bus_10209,12,0.11144678362060163
156,bus_10209,13,0.12002940441096681
157,bus_10209,14,0.12054140689934453
158,bus_10209,15,0.1100603779940962
159,bus_10209,16,0.10094231436337878
160,bus_10209,17,0.08651222223109988
161,bus_10209,18,0.10767995722903528
162,bus_10209,19,0.08546140647730815
163,bus_10209,20,0.09412632758721287
164,bus_10209,21,-0.01584144556187298
165,bus_10209,22,0.10425072430183259
166,bus_10209,23,0.0945280917601001
167,bus_10209,24,0.09820938164714851
168,bus_10228,1,-0.16632985218227844
169,bus_10228,2,-0.1580048887655908
170,bus_10228,3,-0.031048750731273164
171,bus_10228,4,-0.012859761504344749
172,bus_10228,5,0.013936735365629184
173,bus_10228,6,0.005236482223504141
174,bus_10228,7,0.04408567725620094
175,bus_10228,8,-0.12257057366717217
176,bus_10228,9,0.034806438523614286
177,bus_10228,10,0.06681797709517551
178,bus_10228,11,0.05304550216057183
179,bus_10228,12,0.06342183401418328
180,bus_10228,13,-0.0764932634235832
181,bus_10228,14,0.07060738030827643
182,bus_10228,15,0.06940375205862175
183,bus_10228,16,0.05136861823226791
184,bus_10228,17,0.04802280928750984
185,bus_10228,18,0.035590088825240396
186,bus_10228,19,0.043599665143176126
187,bus_10228,20,0.024229622133819913
188,bus_10228,21,0.04034513683746913
189,bus_10228,22,0.03137881043664188
190,bus_10228,23,-0.1327860422748422
191,bus_10228,24,0.01007064586874252
192,bus_10344,1,0.11861577213631591
193,bus_10344,2,0.12568641232558705
194,bus_10344,3,0.13099064837341665
195,bus_10344,4,0.09322131584096881
196,bus_10344,5,0.12940792914527333
197,bus_10344,6,0.12512594687661024
198,bus_10344,7,0.1321615910077465
199,bus_10344,8,0.10310675293174384
200,bus_10344,9,0.12139265404921594
201,bus_10344,10,0.14221521775980958
202,bus_10344,11,0.12154593471394336
203,bus_10344,12,0.12524446328386502
204,bus_10344,13,0.13808784943154265
205,bus_10344,14,0.13814252102393415
206,bus_10344,15,0.12463886619001992
207,bus_10344,16,0.12117477120512093
208,bus_10344,17,0.09597675367003261
209,bus_10344,18,0.13703778191633553
210,bus_10344,19,0.10832033177220568
211,bus_10344,20,0.12444110317640258
212,bus_10344,21,0.11255830735117846
213,bus_10344,22,0.12827328331139803
214,bus_10344,23,0.11710415206438496
215,bus_10344,24,0.12439193043617314
216,bus_10525,1,0.1170479427809295
217,bus_10525,2,0.14793416494187248
218,bus_10525,3,0.13175276590981583
219,bus_10525,4,0.1461240650665507
220,bus_10525,5,0.1517129391774661
221,bus_10525,6,0.12053089428394714
222,bus_10525,7,0.15061423616966238
223,bus_10525,8,0.11397281415912397
224,bus_10525,9,0.10386078592769234
225,bus_10525,10,0.12798778822046716
226,bus_10525,11,0.11096085283825934
227,bus_10525,12,0.11306815772661112
228,bus_10525,13,0.11196461071581948
229,bus_10525,14,0.11299061999190062
230,bus_10525,15,0.12513911584427717
231,bus_10525,16,0.12532520018132823
232,bus_10525,17,0.13743066190982528
233,bus_10525,18,0.11548132265877979
234,bus_10525,19,0.1475641833689882
235,bus_10525,20,0.12544443722841359
236,bus_10525,21,0.1514924571579031
237,bus_10525,22,0.14001885391869698
238,bus_10525,23,0.12819368862137376
239,bus_10525,24,0.11270879283723323
240,bus_10558,1,0.23410191725429363
241,bus_10558,2,0.2651677543591797
242,bus_10558,3,0.25554101794899137
243,bus_10558,4,0.23167608290642674
244,bus_10558,5,0.2597161178811516
245,bus_10558,6,0.2260290705905023
246,bus_10558,7,0.27576396982319207
247,bus_10558,8,0.23733832092646143
248,bus_10558,9,0.1830624453976752
249,bus_10558,10,0.22508392802364213
250,bus_10558,11,0.17842316041440265
251,bus_10558,12,0.2074288840010086
252,bus_10558,13,0.2231019369002835
253,bus_10558,14,0.21927888195979256
254,bus_10558,15,0.225542506894178
255,bus_10558,16,0.23081809281058951
256,bus_10558,17,0.22395775838720772
257,bus_10558,18,0.22001734044629384
258,bus_10558,19,0.2439961190548105
259,bus_10558,20,0.22247200945044338
260,bus_10558,21,0.26662857849995986
261,bus_10558,22,0.2411931853364675
262,bus_10558,23,0.27978709158825504
263,bus_10558,24,0.21083094535535346
264,bus_10570,1,0.3321361660266433
265,bus_10570,2,0.34971663802625735
266,bus_10570,3,0.34461681703325014
267,bus_10570,4,0.2931826571031301
268,bus_10570,5,0.3686577528693745
269,bus_10570,6,0.29617483735660954
270,bus_10570,7,0.35795957128370276
271,bus_10570,8,0.2830181795853875
272,bus_10570,9,0.2813582776621378
273,bus_10570,10,0.33773303771756014
274,bus_10570,11,0.2574879258350189
275,bus_10570,12,0.27096204798718865
276,bus_10570,13,0.33540168930889247
277,bus_10570,14,0.2992125962394284
278,bus_10570,15,0.28433531906888926
279,bus_10570,16,0.3038243392894189
280,bus_10570,17,0.29214366563402927
281,bus_10570,18,0.3545151171083072
282,bus_10570,19,0.322592079927567
283,bus_10570,20,0.3349376478938196
284,bus_10570,21,0.3918435161385678
285,bus_10570,22,0.3397862409386062
286,bus_10570,23,0.36234317168188684
287,bus_10570,24,0.3190015775198775
288,bus_10600,1,0.4450769029800573
289,bus_10600,2,0.44816027271485653
290,bus_10600,3,0.4614899108157795
291,bus_10600,4,0.36288422030122464
292,bus_10600,5,0.4874918452786032
293,bus_10600,6,0.3968868914844219
294,bus_10600,7,0.4816721316385201
295,bus_10600,8,0.36888839867199125
296,bus_10600,9,0.40239645330692253
297,bus_10600,10,0.481229907235056
298,bus_10600,11,0.3423700721782006
299,bus_10600,12,0.3634034571315561
300,bus_10600,13,0.47558141571677665
301,bus_10600,14,0.40818382498389566
302,bus_10600,15,0.37421261494741354
303,bus_10600,16,0.3992120908293445
304,bus_10600,17,0.36360294309977437
305,bus_10600,18,0.4957481853142398
306,bus_10600,19,0.4148692046148495
307,bus_10600,20,0.46194285526029133
308,bus_10600,21,0.5288451688793492
309,bus_10600,22,0.4510787588019304
310,bus_10600,23,0.4760698285718872
311,bus_10600,24,0.43930997657382354
312,bus_10607,1,0.5411149490624872
313,bus_10607,2,0.5155589951372636
314,bus_10607,3,0.5585796191768935
315,bus_10607,4,0.3937868029142627
316,bus_10607,5,0.5764410279355937
317,bus_10607,6,0.47716125397562575
318,bus_10607,7,0.5767367167183655
319,bus_10607,8,0.4174031897559444
320,bus_10607,9,0.5033923331475496
321,bus_10607,10,0.6033074204525644
322,bus_10607,11,0.41438429271319766
323,bus_10607,12,0.4402187551297418
324,bus_10607,13,0.5919744790077278
325,bus_10607,14,0.5025566356678397
326,bus_10607,15,0.4387302782284574
327,bus_10607,16,0.47146902799171386
328,bus_10607,17,0.40103378511390475
329,bus_10607,18,0.6153034382574687
330,bus_10607,19,0.4635384019048864
331,bus_10607,20,0.5568643243977085
332,bus_10607,21,0.6439101223167445
333,bus_10607,22,0.5376877385069783
334,bus_10607,23,0.5692374719251756
335,bus_10607,24,0.5385726375603476
336,bus_10609,1,0.5666070624707068
337,bus_10609,2,0.5440610977141558
338,bus_10609,3,0.5849543476109248
339,bus_10609,4,0.43012000285448965
340,bus_10609,5,0.6006670596544645
341,bus_10609,6,0.5053435034519432
342,bus_10609,7,0.5964653959187382
343,bus_10609,8,0.4459633245949869
344,bus_10609,9,0.5209472421005816
345,bus_10609,10,0.6116413144986711
346,bus_10609,11,0.43108789117341195
347,bus_10609,12,0.4703018833756109
348,bus_10609,13,0.6044425850624661
349,bus_10609,14,0.5158519768512532
350,bus_10609,15,0.4685499086667286
351,bus_10609,16,0.4909312362948267
352,bus_10609,17,0.4274104621219805
353,bus_10609,18,0.6335463695143285
354,bus_10609,19,0.494986980399712
355,bus_10609,20,0.5793253427621948
356,bus_10609,21,0.6637207038249044
357,bus_10609,22,0.561608803253659
358,bus_10609,23,0.5932160999146643
359,bus_10609,24,0.5617597651025493
