,Generator,Time,Value
12835,ANTIOCH_7,44,0.0
12836,ANTIOCH_7,45,0.0
12837,ANTIOCH_7,46,0.0
12838,ANTIOCH_7,47,0.0
12839,ANTIOCH_7,48,0.0
12840,HAYWARD,25,0.0
12841,HAYWARD,26,0.0
12842,HAYWARD,27,0.0
12843,HAYWARD,28,0.0
12844,HAYWARD,29,0.0
12845,HAYWARD,30,0.0
12846,HAYWARD,31,0.0
12847,HAYWARD,32,0.0
12848,HAYWARD,33,0.0
12849,HAYWARD,34,0.0
12850,HAYWARD,35,0.0
12851,HAYWARD,36,0.0
12852,HAYWARD,37,0.0
12853,HAYWARD,38,0.0
12854,HAYWARD,39,0.0
12855,HAYWARD,40,0.0
12856,HAYWARD,41,0.0
12857,HAYWARD,42,0.0
12858,HAYWARD,43,0.0
12859,HAYWARD,44,0.0
12860,HAYWARD,45,0.0
12861,HAYWARD,46,0.0
12862,HAYWARD,47,0.0
12863,HAYWARD,48,0.0
12864,SANTACLARA,25,299.1700000000001
12865,SANTACLARA,26,299.1700000000001
12866,SANTACLARA,27,299.1700000000001
12867,SANTACLARA,28,299.1700000000001
12868,SANTACLARA,29,299.1700000000001
12869,SANTACLARA,30,299.1700000000001
12870,SANTACLARA,31,299.1700000000001
12871,SANTACLARA,32,299.1700000000001
12872,SANTACLARA,33,299.1700000000001
12873,SANTACLARA,34,299.1700000000001
12874,SANTACLARA,35,299.1700000000001
12875,SANTACLARA,36,299.1700000000001
12876,SANTACLARA,37,299.1700000000001
12877,SANTACLARA,38,299.1700000000001
12878,SANTACLARA,39,299.1700000000001
12879,SANTACLARA,40,299.1700000000001
12880,SANTACLARA,41,299.1700000000001
12881,SANTACLARA,42,299.1700000000001
12882,SANTACLARA,43,299.1700000000001
12883,SANTACLARA,44,299.1700000000001
12884,SANTACLARA,45,299.1700000000001
12885,SANTACLARA,46,299.1700000000001
12886,SANTACLARA,47,299.1700000000001
12887,SANTACLARA,48,299.1700000000001
12888,STANFORD,25,52.8
12889,STANFORD,26,52.8
12890,STANFORD,27,52.8
12891,STANFORD,28,52.8
12892,STANFORD,29,52.8
12893,STANFORD,30,52.8
12894,STANFORD,31,52.8
12895,STANFORD,32,52.8
12896,STANFORD,33,52.8
12897,STANFORD,34,0.0
12898,STANFORD,35,0.0
12899,STANFORD,36,0.0
12900,STANFORD,37,0.0
12901,STANFORD,38,0.0
12902,STANFORD,39,52.8
12903,STANFORD,40,52.8
12904,STANFORD,41,52.8
12905,STANFORD,42,52.8
12906,STANFORD,43,52.8
12907,STANFORD,44,52.8
12908,STANFORD,45,52.8
12909,STANFORD,46,52.8
12910,STANFORD,47,52.8
12911,STANFORD,48,52.8
12912,GILROY,25,265.0
12913,GILROY,26,265.0
12914,GILROY,27,265.0
12915,GILROY,28,265.0
12916,GILROY,29,265.0
12917,GILROY,30,265.0
12918,GILROY,31,265.0
12919,GILROY,32,265.0
12920,GILROY,33,265.0
12921,GILROY,34,265.0
12922,GILROY,35,265.0
12923,GILROY,36,265.0
12924,GILROY,37,265.0
12925,GILROY,38,265.0
12926,GILROY,39,265.0
12927,GILROY,40,265.0
12928,GILROY,41,265.0
12929,GILROY,42,265.0
12930,GILROY,43,265.0
12931,GILROY,44,265.0
12932,GILROY,45,265.0
12933,GILROY,46,265.0
12934,GILROY,47,265.0
12935,GILROY,48,265.0
12936,LODI_8,25,0.0
12937,LODI_8,26,0.0
12938,LODI_8,27,0.0
12939,LODI_8,28,0.0
12940,LODI_8,29,0.0
12941,LODI_8,30,0.0
12942,LODI_8,31,0.0
12943,LODI_8,32,0.0
12944,LODI_8,33,0.0
12945,LODI_8,34,0.0
12946,LODI_8,35,0.0
12947,LODI_8,36,0.0
12948,LODI_8,37,0.0
12949,LODI_8,38,0.0
12950,LODI_8,39,0.0
12951,LODI_8,40,0.0
12952,LODI_8,41,0.0
12953,LODI_8,42,0.0
12954,LODI_8,43,0.0
12955,LODI_8,44,0.0
12956,LODI_8,45,0.0
12957,LODI_8,46,0.0
12958,LODI_8,47,0.0
12959,LODI_8,48,0.0
12960,PITTSBURG_9,25,1403.91
12961,PITTSBURG_9,26,1403.91
12962,PITTSBURG_9,27,1403.91
12963,PITTSBURG_9,28,1403.91
12964,PITTSBURG_9,29,1403.91
12965,PITTSBURG_9,30,1403.91
12966,PITTSBURG_9,31,1403.91
12967,PITTSBURG_9,32,1403.91
12968,PITTSBURG_9,33,1403.91
12969,PITTSBURG_9,34,1403.91
12970,PITTSBURG_9,35,1403.91
12971,PITTSBURG_9,36,1403.91
12972,PITTSBURG_9,37,1403.91
12973,PITTSBURG_9,38,1403.91
12974,PITTSBURG_9,39,1403.91
12975,PITTSBURG_9,40,1403.91
12976,PITTSBURG_9,41,1403.91
12977,PITTSBURG_9,42,1403.91
12978,PITTSBURG_9,43,1403.91
12979,PITTSBURG_9,44,1403.91
12980,PITTSBURG_9,45,1403.91
12981,PITTSBURG_9,46,1403.91
12982,PITTSBURG_9,47,1403.91
12983,PITTSBURG_9,48,1403.91
12984,ANTIOCH_10,25,0.0
12985,ANTIOCH_10,26,0.0
12986,ANTIOCH_10,27,0.0
12987,ANTIOCH_10,28,0.0
12988,ANTIOCH_10,29,0.0
12989,ANTIOCH_10,30,0.0
12990,ANTIOCH_10,31,0.0
12991,ANTIOCH_10,32,0.0
12992,ANTIOCH_10,33,0.0
12993,ANTIOCH_10,34,0.0
12994,ANTIOCH_10,35,0.0
12995,ANTIOCH_10,36,0.0
12996,ANTIOCH_10,37,0.0
12997,ANTIOCH_10,38,0.0
12998,ANTIOCH_10,39,0.0
12999,ANTIOCH_10,40,0.0
13000,ANTIOCH_10,41,0.0
13001,ANTIOCH_10,42,0.0
13002,ANTIOCH_10,43,0.0
13003,ANTIOCH_10,44,0.0
13004,ANTIOCH_10,45,0.0
13005,ANTIOCH_10,46,0.0
13006,ANTIOCH_10,47,0.0
13007,ANTIOCH_10,48,0.0
13008,BENICIA,25,0.0
13009,BENICIA,26,0.0
13010,BENICIA,27,0.0
13011,BENICIA,28,0.0
13012,BENICIA,29,0.0
13013,BENICIA,30,0.0
13014,BENICIA,31,0.0
13015,BENICIA,32,0.0
13016,BENICIA,33,0.0
13017,BENICIA,34,0.0
13018,BENICIA,35,0.0
13019,BENICIA,36,0.0
13020,BENICIA,37,0.0
13021,BENICIA,38,0.0
13022,BENICIA,39,0.0
13023,BENICIA,40,0.0
13024,BENICIA,41,0.0
13025,BENICIA,42,0.0
13026,BENICIA,43,0.0
13027,BENICIA,44,0.0
13028,BENICIA,45,0.0
13029,BENICIA,46,0.0
13030,BENICIA,47,0.0
13031,BENICIA,48,0.0
13032,MARTINEZ,25,0.0
13033,MARTINEZ,26,0.0
13034,MARTINEZ,27,0.0
13035,MARTINEZ,28,0.0
13036,MARTINEZ,29,0.0
13037,MARTINEZ,30,0.0
13038,MARTINEZ,31,0.0
13039,MARTINEZ,32,0.0
13040,MARTINEZ,33,0.0
13041,MARTINEZ,34,0.0
13042,MARTINEZ,35,0.0
13043,MARTINEZ,36,0.0
13044,MARTINEZ,37,0.0
13045,MARTINEZ,38,0.0
13046,MARTINEZ,39,0.0
13047,MARTINEZ,40,0.0
13048,MARTINEZ,41,0.0
13049,MARTINEZ,42,0.0
13050,MARTINEZ,43,0.0
13051,MARTINEZ,44,0.0
13052,MARTINEZ,45,0.0
13053,MARTINEZ,46,0.0
13054,MARTINEZ,47,0.0
13055,MARTINEZ,48,0.0
13056,ELSOBRANTE_11,25,30.4
13057,ELSOBRANTE_11,26,30.4
13058,ELSOBRANTE_11,27,30.4
