line,reactance,limit
line_30144_30174,0.00513,19493.17738791423
line_30144_30172,0.0339456138847195,2945.888689466731
line_40006_40007,0.001189,84104.28931875527
line_10001_10022,0.853453358487982,117.17101937142141
line_10001_10228,2.14170981764082,46.69166624550194
line_10001_10859,0.801134992839166,124.82290861569665
line_10022_13684,2.0714326263922,48.27576756583646
line_10022_11014,0.75567984068661,132.33117335661632
line_10022_10025,1.0318246979063,96.91568752222386
line_10022_10344,0.793514257381331,126.02168022791307
line_10022_10228,0.31306733795319,319.42009873592133
line_10022_10710,0.584270065924355,171.15372809968142
line_10022_10750,0.529890647436529,188.71818267367726
line_10022_10859,0.0853667077921531,1171.4168507408692
line_10022_10811,1.78814031397242,55.92402297437514
line_10025_13684,1.51727026527746,65.90783612418136
line_10025_13509,2.06702468932291,48.37871580177243
line_10025_10093,1.05624961087514,94.67459109134863
line_10025_13175,2.03173399609516,49.21904156360649
line_10025_10033,0.450939539578079,221.75921874929148
line_10025_11014,1.18107609680039,84.66854952945567
line_10025_10344,0.518740273078542,192.77469899634937
line_10025_10228,0.433733510017682,230.55631554943332
line_10025_10710,0.906268140339723,110.34261886610521
line_10025_10750,0.828855306003765,120.64831976782418
line_10025_10859,0.130721313583593,764.9861928296223
line_10025_10811,2.06905979950901,48.331130895167995
line_10033_13693,0.243355185425011,410.92200203317486
line_10033_13684,0.769345338066278,129.98064075015574
line_10033_13509,1.18302326179048,84.52919163115371
line_10033_10093,0.0575843426337173,1736.5831652551872
line_10033_13175,0.606937463299328,164.7616205076506
line_10033_10035,0.00630827892898045,15852.184268611927
line_10033_10344,1.4434439294748,69.27875614564758
line_10033_10228,1.42047216241298,70.3991268861815
line_10033_10859,0.441377312325666,226.56352559919517
line_10033_10811,1.79719039536353,55.64240731420797
line_10033_13499,1.05872804848729,94.4529618752237
line_10035_13693,0.314701395327946,317.7615399378556
line_10035_13684,1.19497500477933,83.68375873976251
line_10035_13509,1.8719163977994,53.42118917146015
line_10035_10093,0.260765809821853,383.485856785891
line_10035_13175,0.873286551751435,114.50995071370704
line_10035_13499,1.62480429667275,61.54587368138951
line_10093_20390,0.96038310697175,104.12511348238608
line_10093_13000,1.54049528567481,64.91418761868866
line_10093_20007,1.72046574410042,58.12379603773338
line_10093_13693,0.124352116499799,804.1680577279247
line_10093_13684,0.139172465527099,718.5329340919701
line_10093_13366,2.08595104198547,47.939763679600574
line_10093_13509,0.220856121455949,452.7834652749055
line_10093_13175,0.0805828647461073,1240.9586121698494
line_10093_10768,1.61046949867689,62.09369384651916
line_10093_11014,1.29345991136746,77.3120211311991
line_10093_10344,1.07375385524626,93.13121392897398
line_10093_10228,1.09128225944732,91.63532086615704
line_10093_10710,1.01104138142931,98.9079199296768
line_10093_10750,0.940216431360678,106.35849009283996
line_10093_10859,0.407266783161492,245.53929791113694
line_10093_10811,0.370368854321593,270.00110520408265
line_10093_13499,0.191623064470327,521.8578477304599
line_10228_74235,2.05381724436184,48.68982392397426
line_10228_13684,0.652647414074252,153.22208874732928
line_10228_13509,0.758457065794472,131.8466192878717
line_10228_13175,1.84638277947766,54.15995053219134
line_10228_11014,0.177126275993554,564.5689745300083
line_10228_10677,1.96235760503848,50.95911150100447
line_10228_10525,0.384531080894019,260.0570018098514
line_10228_10344,0.308112564437198,324.55670927494043
line_10228_10710,0.173484088895534,576.4217377895473
line_10228_10558,0.722920494904527,138.3277977382652
line_10228_10750,0.10972848184401,911.3404133501089
line_10228_10859,0.0739792569491305,1351.7302568848702
line_10228_10570,1.00631628323135,99.37233617933043
line_10228_10811,0.538144045943316,185.82385283982728
line_10228_13499,1.22038009748285,81.94168374775982
line_10344_13684,1.4060880284306,71.1193026169312
line_10344_13509,1.86877213864441,53.511071752460445
line_10344_13175,2.0456997380921,48.8830291845586
line_10344_11014,0.902438719656545,110.8108482291834
line_10344_10710,0.686370936143757,145.69381472040578
line_10344_10750,0.63410208090367,157.70331467370087
line_10344_10859,0.156491824015103,639.0110194533167
line_10344_10811,1.75083127586351,57.11572632872919
line_10525_11014,0.869635089290368,114.99076018379286
line_10525_10710,0.668118512940156,149.67404444450275
line_10525_10750,0.57367150296688,174.31578783820703
line_10525_10859,0.589222000134543,169.71531948427926
line_10558_13684,1.45303352044309,68.82153686964212
line_10558_13509,1.61371388589514,61.96885388051873
line_10558_11014,0.451676740542486,221.39727602509504
line_10558_10600,1.40846175728218,70.99944281977787
line_10558_10710,0.435723455849889,229.50336654460713
line_10558_10750,0.362457970761469,275.89405687482946
line_10558_10859,0.486441603156206,205.57452189772513
line_10558_10570,0.602440909920856,165.99138330950538
line_10558_10811,1.08665890478444,92.02519719822934
line_10570_13684,0.790545538773572,126.49492672507763
line_10570_13509,0.881228310217692,113.4779702836564
line_10570_11014,0.556873579032322,179.57397112243999
line_10570_10600,0.20576199650606,485.99839473784874
line_10570_10710,0.674140888098954,148.33694523706367
line_10570_10750,0.468286889542619,213.54430848506377
line_10570_10859,0.644624065097731,155.1291759249464
line_10570_10811,0.592703815874121,168.71833337620708
line_10570_13499,1.59432685123086,62.72239592703185
line_10600_13684,0.507943189474661,196.87241028553754
line_10600_13509,0.508042512887299,196.83392130253355
line_10600_10768,0.960482205203846,104.11437032170387
line_10600_11014,1.11983277050077,89.29904770984842
line_10600_10677,2.10040120280857,47.609951787441425
line_10600_10710,1.69906058778046,58.856052997282085
line_10600_10750,0.996185058414561,100.38295510991809
line_10600_10859,1.71380347232141,58.349747573183706
line_10600_10811,0.575438127384182,173.78062947371683
line_10600_13499,1.35786431107659,73.64506098603803
line_10677_74235,0.175972025808104,568.2721417837694
line_10677_74132,1.09434789690049,91.37861943466875
line_10677_13446,1.01748895877948,98.28116476070082
line_10677_77173,1.65300620220353,60.49584076980208
line_10677_13684,0.840143434740668,119.02729446534042
line_10677_13509,0.826196885181004,121.03652506277835
line_10677_10768,0.553058504547526,180.81269735073153
line_10677_11014,0.594182231644389,168.29853649990804
line_10677_10710,1.27638616589955,78.34619543179058
line_10677_10750,0.578866381258226,172.7514383935022
line_10677_10859,1.4494541596173,68.99148851068394
line_10677_10811,1.26586807856976,78.99717331760583
line_10710_74235,1.34689713552316,74.24471948346533
line_10710_13684,0.404163417643404,247.4246694148619
line_10710_13509,0.451898040006933,221.28885533220236
line_10710_13175,1.55435456304733,64.33538548884809
line_10710_11014,0.104063124651369,960.9551926777019
line_10710_74053,1.51496946067266,66.00793124608538
line_10710_10750,0.086014516074452,1162.594461537661
line_10710_10859,0.0944954532674926,1058.2519744831047
line_10710_10811,0.298630145208716,334.862376101076
line_10710_13499,0.798519616931622,125.23173868196041
line_10750_74235,0.586306705452815,170.55919550292066
line_10750_13684,0.373299833944941,267.88117997060044
line_10750_13509,0.4160883321753,240.3335836821051
line_10750_13175,1.44654040595168,69.13045746151137
line_10750_10768,1.79100639417965,55.834529862638405
line_10750_11014,0.0449312841188083,2225.620788748832
line_10750_74053,0.650324706914764,153.76933851154863
line_10750_10859,0.0942751614227795,1060.7247814888092
line_10750_10811,0.279940166739846,357.2191913886084
line_10750_13499,0.742136220289038,134.7461520757648
line_10768_74235,1.14605635231379,87.255744273053
line_10768_13446,0.410846203162095,243.40008312197074
line_10768_74001,0.99031679338237,100.97778879267084
line_10768_13684,0.309608745500614,322.9882923310436
line_10768_13509,0.300415583752603,332.8722123894597
line_10768_10859,2.09347681392034,47.767426577195025
line_10768_10811,0.486869352355831,205.3939101241979
line_10768_13499,0.862816496423046,115.89949938899775
line_10811_74235,2.07723520149648,48.14091342567182
line_10811_13446,0.988331382138492,101.18063820216456
line_10811_20390,1.07195384615422,93.28759849014357
line_10811_74001,1.8664390611507,53.57796141404576
line_10811_13693,0.986770460328243,101.34069068781774
line_10811_13684,0.0885034397304965,1129.899587004888
line_10811_13509,0.0896910967204685,1114.9378662595714
line_10811_13175,0.534946318007039,186.93464490521865
line_10811_11014,0.382056619705997,261.74130964398086
line_10811_10859,0.280948010892926,355.9377398052186
line_10811_13499,0.216919474919122,461.0005627078196
line_10859_74235,1.57119076977442,63.645995078215265
line_10859_13693,1.06378869751935,94.00363082742852
line_10859_13684,0.315739404934963,316.71688245753904
line_10859_13509,0.378285802062629,264.3503918326916
line_10859_13175,0.723207281459786,138.27294409723186
line_10859_11014,0.129141776046199,774.3427654597698
line_10859_74053,1.86324424847557,53.669828892168006
line_10859_13499,0.56254416811041,177.7638195697606
line_11014_74235,0.596854430975485,167.54504081767868
line_11014_13684,0.505912027007331,197.6628240912544
line_11014_13509,0.562323246617665,177.83365813434358
line_11014_13175,1.98514429092636,50.374172022193605
line_11014_74053,0.583894417582424,171.26383981207314
line_11014_13499,1.010967107243,98.91518654124086
line_13000_20000,2.02331905898405,49.42374241767487
line_13000_20007,0.364891159069891,274.054324185054
line_13000_13684,0.853163939369404,117.21076733964242
line_13000_13509,1.88153288057366,53.14815437586774
line_13000_13175,1.91165352932862,52.31073438036671
line_13000_13499,1.63318729129818,61.229964580799844
line_13175_20390,1.32529586432309,75.4548495109627
line_13175_13693,0.277499935902394,360.3604435972675
line_13175_13684,0.197108168490781,507.3356460347666
line_13175_13509,0.316816677596503,315.6399491296975
line_13175_13499,0.274570112657312,364.2056997106925
line_13366_21596,1.97327212255989,50.67724763185314
line_13366_20487,1.57803755884136,63.36984784660186
line_13366_20136,1.37086527161631,72.9466287245687
line_13366_20390,0.535869436015275,186.61262105859214
line_13366_30390,1.88567762928891,53.03133390711648
line_13366_20007,0.312050329624198,320.46112599986657
line_13366_13684,0.542904905884307,184.1943200662659
line_13366_13509,1.39147503788433,71.86618320659574
line_13366_13499,1.28162875313724,78.02571513413274
line_13420_74001,0.472439004441165,211.66753604158325
line_13420_13684,1.49288151734321,66.98455224897143
line_13420_13509,1.68132246288665,59.47699040927029
line_13446_74235,1.88859510470525,52.94941184103452
line_13446_74001,0.759524523343445,131.66131826764146
line_13446_13684,0.592608732879108,168.7454039264048
line_13446_13509,0.57729570100389,173.2214527600062
line_13446_13499,1.65474569956859,60.43224649326544
line_13499_21596,2.01715625542488,49.57474153579475
line_13499_20487,1.47210592064095,67.92989458018099
line_13499_20136,1.64788424869672,60.68387393051914
line_13499_20390,0.479602911870531,208.50582330700078
line_13499_30390,1.72609923045541,57.93409685584312
line_13499_20007,1.1118859292522,89.93728346508989
line_13499_13693,0.51683037169514,193.48708101656703
line_13499_13684,0.0608378397571415,1643.7138530754855
line_13499_13509,0.107790812113194,927.7228554042931
line_13509_21596,2.14307267065439,46.66197342223812
line_13509_74235,1.53874680586545,64.98794968659979
line_13509_20487,1.57056453376261,63.67137284096786
line_13509_20136,1.7385597248943,57.51887528976305
line_13509_20390,0.512472103920469,195.13257255368396
line_13509_74001,1.07818009798027,92.74888322213302
line_13509_30390,1.69011411125473,59.167602550670765
line_13509_20007,1.26074907842702,79.31792432857893
line_13509_13693,0.595934055300388,167.80380162968493
line_13509_13684,0.0361603320606745,2765.461330172716
line_13684_21140,2.13212003396953,46.901674580592164
line_13684_21646,1.04306341404553,95.87144813386675
line_13684_21596,0.791552460592809,126.33401445699259
line_13684_74235,1.54290703916932,64.81271875837615
line_13684_21165,1.45732826937418,68.61871968142289
line_13684_21121,1.69520051532534,58.99007173249247
line_13684_20026,1.8064751017137,55.35642307227799
line_13684_20487,0.574600540536088,174.03394696897166
line_13684_20136,0.647872813569088,154.3512830073957
line_13684_20390,0.186854802392848,535.174899009326
line_13684_74001,1.1013141164881,90.80061583055222
line_13684_23377,2.09238145760223,47.79243270230241
line_13684_30390,0.679779882098,147.10644229624842
line_13684_30001,1.63937777387467,60.99875305961356
line_13684_20007,0.524046945443424,190.82259875665278
line_13684_13693,0.380486355175217,262.8215142010788
line_20000_20007,0.337520329617471,296.2784496961564
line_20007_20487,2.04205804983611,48.9702043524305
line_20007_20136,1.89230616921444,52.84557098998064
line_20007_20390,0.685739748048898,145.82791836775561
line_20026_21646,1.40082982505798,71.38625849564633
line_20026_21596,1.08408151805702,92.24398565453659
line_20026_21165,1.65890897116637,60.28058304470469
line_20026_21121,1.7595698824051,56.83207072362092
line_20026_20487,0.77179699501069,129.56774987004832
line_20026_20136,0.971238495425536,102.96132254950032
line_20026_20390,0.420208262831001,237.9772337799505
line_20026_30390,1.78195317138768,56.11819749568722
line_20136_23230,1.6894533484435,59.19074361664405
line_20136_23060,0.722971113958569,138.31811267321348
line_20136_23054,0.416589481804641,240.04446671770472
line_20136_23017,0.947559256550907,105.53429699372849
line_20136_21140,0.363266395787538,275.2800731353267
line_20136_21646,0.202802260826261,493.09114993382235
line_20136_21596,0.146422622024529,682.9545777649564
line_20136_21165,0.2370228784132,421.90020081382545
line_20136_21121,0.288571840266363,346.5341590769776
line_20136_20487,0.243889136139009,410.02236337006497
line_20136_26163,1.50340090797441,66.51585712738051
line_20136_20390,0.183413845021884,545.2151116949134
line_20136_23377,0.377781106240404,264.70355014621674
line_20136_30390,0.20628329785237,484.770221540508
line_20136_23417,0.774117726143664,129.17931810986795
line_20136_30001,0.277770959084268,360.0088372437191
line_20390_23060,1.21662833695616,82.19437026280887
line_20390_23054,0.693169326397166,144.26489487029448
line_20390_23017,1.43594184653612,69.64070323685256
line_20390_21140,0.51192381349974,195.34156716866772
line_20390_21646,0.249119988030706,401.41299295371755
line_20390_21596,0.194096086131328,515.2087401305902
line_20390_21165,0.350971154593634,284.9237001137125
line_20390_21121,0.400974018860529,249.3927169749695
line_20390_20487,0.116626568809022,857.4375549344311
line_20390_23377,0.585057126466651,170.92347990688071
line_20390_30390,0.226936323343139,440.6522434436158
line_20390_23417,0.922813005720839,108.36431582570378
line_20390_30001,0.55737658345115,179.41191461762273
line_20487_23060,1.06277746420343,94.09307533158103
line_20487_23054,0.496479816685862,201.41805696659983
line_20487_23017,0.955869468057156,104.61679480489539
line_20487_21140,0.20900822856841,478.4500623967981
line_20487_21646,0.0980451862354795,1019.9378861887776
line_20487_21596,0.0976109302053027,1024.4754331269298
line_20487_21165,0.144091296806531,694.0044417413243
line_20487_21121,0.149946943021341,666.9025588989008
line_20487_23377,0.487117443243858,205.28930217335403
line_20487_30390,0.443152192890853,225.65611003222475
line_20487_23417,1.66460432240634,60.07433637769288
line_20487_30001,1.05902126784343,94.42680995787556
line_21121_23060,1.11392036286066,89.7730244765343
line_21121_23054,0.460465599800185,217.1714891262108
line_21121_23017,0.742756462656707,134.63363165137315
line_21121_21140,0.068828707457664,1452.8821431306
line_21121_21646,0.141361319591899,707.4070919024634
line_21121_21596,0.125326871938734,797.9134758017814
line_21121_21165,0.0464510500881479,2152.80386148935
line_21121_23377,0.424715866377286,235.4515286960517
line_21121_30390,0.728730023607557,137.22503088997607
line_21121_30001,1.61484260059956,61.925539964620654
line_21140_23060,1.21302194045395,82.43873970043522
line_21140_23054,0.499654308670685,200.13837219986544
line_21140_23017,0.824184440911199,121.33206480996212
line_21140_21646,0.151532832844514,659.9229891162187
line_21140_21596,0.130056466982262,768.8967901429976
line_21140_21165,0.0781067260987681,1280.299469645511
line_21140_23377,0.470084818705219,212.72756749608638
line_21140_30390,0.864102433339141,115.72702048016595
line_21140_30001,1.97697516828119,50.582324757746655
line_21165_23060,0.877583856769692,113.9492245995626
line_21165_23054,0.363955505162619,274.75886085393597
line_21165_23017,0.625257838960959,159.9340204453542
line_21165_21646,0.106768772165606,936.6034466041517
line_21165_21596,0.0955086469676814,1047.0256167887962
line_21165_23377,0.351449235286028,284.53611492030905
line_21165_30390,0.591283478321777,169.1236161102068
line_21165_23417,2.02525639242658,49.37646432024543
line_21165_30001,1.32297827837553,75.5870308942554
line_21596_23230,1.9629259944702,50.94435566175805
line_21596_23060,0.471642227889854,212.02512007333178
line_21596_23054,0.223292766642256,447.84254100005387
line_21596_23017,0.443276772225408,225.5926912162896
line_21596_21646,0.049101281190616,2036.6067356122578
line_21596_26163,1.63397474338205,61.200456374874555
line_21596_23377,0.231705005660278,431.5832526579867
line_21596_30390,0.294455437292696,339.60996244262765
line_21596_23417,1.04464377376184,95.72641173162079
line_21596_30001,0.736528462114237,135.77207826150484
line_21646_23060,0.653977088334087,152.9105557118762
line_21646_23054,0.295490391468615,338.42047960676695
line_21646_23017,0.570741281537223,175.21073599348205
line_21646_23377,0.30387801518059,329.07941675402725
line_21646_30390,0.417068828210495,239.7685783161189
line_21646_23417,1.46772679123142,68.13257112796872
line_21646_30001,1.0250095959476,97.5600622621997
line_23017_23230,1.20504382102988,82.98453405166286
line_23017_23060,1.09783462054344,91.08840086542263
line_23017_23054,0.548522644903271,182.30787904414495
line_23017_26197,1.83535594956696,54.48534385038191
line_23017_26163,0.658982135073913,151.74918207575348
line_23017_25289,1.27512018974501,78.42397979754155
line_23017_23377,0.040786378014154,2451.7989796813345
line_23017_30390,1.44776996761786,69.0717463662674
line_23017_23417,1.84132445315941,54.30873403566463
line_23017_26133,0.875685294348176,114.19627649957953
line_23054_23230,1.26509664518084,79.04534438608476
line_23054_23060,0.11635632146639,859.429025769652
line_23054_26163,1.27400835082692,78.49242113294865
line_23054_23377,0.241852836129154,413.47458066027434
line_23054_30390,0.752332900605694,132.91988150390767
line_23054_23417,1.32052897558529,75.72722889755418
line_23054_30001,1.86765230767975,53.5431566083269
line_23054_26133,1.84111501557711,54.3149119712406
line_23060_23230,1.76645388633526,56.61059186065882
line_23060_26163,1.8305447347529,54.62854750364716
line_23060_23377,0.4330897166226,230.89904045710995
line_23060_30390,1.19752738082238,83.50539753949244
line_23060_23417,1.90579275871375,52.471602456655155
line_23230_26197,0.71322561747369,140.20808780566395
line_23230_26163,0.349182935980465,286.3828374637256
line_23230_26012,2.11209417411367,47.34637367292797
line_23230_25829,1.18364112863691,84.4850669519745
line_23230_25403,2.11545376923441,47.27118193473467
line_23230_25439,1.77752711137742,56.2579323600354
line_23230_25289,0.432784300459728,231.06198606043318
line_23230_23377,0.342076257174978,292.33247821946395
line_23230_30390,0.710822194702156,140.6821575709258
line_23230_23417,0.152250225254366,656.8134781602391
line_23230_26133,0.439963048347949,227.2918154729077
line_23263_30174,1.10239038694473,90.71196663565757
line_23263_30172,1.89362262393447,52.80883251818423
line_23263_30220,0.830350930096607,120.43100859580602
line_23263_30207,0.478315004672957,209.0672444373222
line_23263_30372,1.55700514303264,64.22586363794926
line_23377_26197,0.46439215376401,215.33524886128234
line_23377_26163,0.166228874672745,601.5802019767633
line_23377_25829,0.75313522437688,132.7782803981009
line_23377_25598,1.68904751924041,59.20496543813729
line_23377_25400,2.03724421486987,49.08591678410413
line_23377_25403,1.52444886994633,65.5974772073009
line_23377_25439,1.30766703468545,76.47206616633437
line_23377_25289,0.326323287602411,306.44457137805927
line_23377_30390,0.492367170793511,203.100462280695
line_23377_23417,0.540719753294648,184.93868476358062
line_23377_30001,1.36611604168776,73.20022380855406
line_23377_26133,0.257026359478846,389.06515348372386
line_23417_28099,1.4582866303667,68.57362463431078
line_23417_26197,0.346995323587278,288.18832186609427
line_23417_26163,0.327709499965687,305.14830973917617
line_23417_26012,0.729644396588412,137.05306374936694
line_23417_25595,1.04645021204176,95.56116368392438
line_23417_25829,0.74775549913325,133.73355343546592
line_23417_25714,1.45570925973556,68.69503599789267
line_23417_25618,1.5169523837474,65.921647291898
line_23417_25598,0.877885341629989,113.91009196523068
line_23417_25400,1.04976560255054,95.25936052489926
line_23417_25403,0.838898493044272,119.20393328769825
line_23417_25439,0.64798326130345,154.32497407239364
line_23417_25289,0.162908162339388,613.8427845725073
line_23417_30390,0.103159551891054,969.3721828649394
line_23417_30001,0.610810381684743,163.71692917887063
line_23417_26133,0.576832085296423,173.36067557443843
line_25160_28099,0.792298686551487,126.21502685465018
line_25160_28078,1.02956215513663,97.12866726995156
line_25160_25730,1.93318216708178,51.72818252868234
line_25160_26197,0.519057692113392,192.65681160188691
line_25160_26163,0.665647458047054,150.22967306656653
line_25160_26097,1.09017010454847,91.72880414054127
line_25160_25375,0.351818387352103,284.23756004520334
line_25160_26017,0.6959475651084,143.68898608679535
line_25160_26012,1.93574848039617,51.6596040305474
line_25160_25675,1.71169656749958,58.4215695110486
line_25160_25595,1.11927822910992,89.34329052350343
line_25160_25829,0.430760037681794,232.14781143154886
line_25160_25714,1.51507066036443,66.00352222248588
line_25160_25618,0.753358290887284,132.7389652567875
line_25160_25598,0.107477638555512,930.4260992704096
line_25160_25400,0.312383883055174,320.11894794949376
line_25160_25403,0.0690533613861639,1448.1554263633113
line_25160_25439,0.268064168676161,373.04500819282015
line_25160_25289,0.14267209228221,700.9079239000489
line_25160_26133,1.0795874768172,92.6279733207135
line_25289_28667,0.819617676269632,122.00810560252329
line_25289_28549,1.96341574835434,50.931648115696426
line_25289_28474,1.2956691420931,77.18019728281415
line_25289_28365,0.85959941819096,116.33325696107558
line_25289_28401,0.236924698943056,422.0750324728054
line_25289_28122,1.4701452229458,68.02049106388634
line_25289_28099,0.0757500717888536,1320.1307621033134
line_25289_28078,0.166060051189131,602.1917931731026
line_25289_25730,0.13472402813913,742.2580914573726
line_25289_26197,0.0293596840890104,3406.03119900159
line_25289_26163,0.0467229054901358,2140.2778562457365
line_25289_26097,0.207482522273408,481.968307037573
line_25289_25375,0.201945179991221,495.1838910161026
line_25289_26017,0.169229869921778,590.9122310749416
line_25289_26012,0.104793742035723,954.255455119745
line_25289_25675,0.136051156419316,735.0176406571314
line_25289_25595,0.0525614048221093,1902.5366680826658
line_25289_25829,0.058763110895555,1701.747890402519
