,Node,Time,Value
221,EMERY_20,6,-1.5938097751816496
222,EMERY_20,7,-1.7407281301427828
223,EMERY_20,8,-1.8250286309198644
224,EMERY_20,9,-1.952309709934987
225,EMERY_20,10,-2.1576360403507824
226,EMERY_20,11,-2.3093590620607487
227,EMERY_20,12,-2.3511974238174473
228,EMERY_20,13,-2.3053759598231744
229,EMERY_20,14,-2.1996481173441618
230,EMERY_20,15,-2.126038130137393
231,EMERY_20,16,-2.1236390204317512
232,EMERY_20,17,-2.3972005583052822
233,EMERY_20,18,-2.782856573454277
234,EMERY_20,19,-2.564802841223979
235,EMERY_20,20,-2.848800796573275
236,EMERY_20,21,-2.8127216867370763
237,EMERY_20,22,-2.613756690268198
238,EMERY_20,23,-2.2210893318402274
239,EMERY_20,24,-1.8108878968826354
240,FCNGN4CC_20,1,-0.8246099679847474
241,FCNGN4CC_20,2,-0.6808009232671873
242,FCNGN4CC_20,3,-0.563042172577285
243,FCNGN4CC_20,4,-0.5132686120946864
244,FCNGN4CC_20,5,-0.5223604667045202
245,FCNGN4CC_20,6,-0.5916721917664949
246,FCNGN4CC_20,7,-0.6835964976234913
247,FCNGN4CC_20,8,-0.7349012256428528
248,FCNGN4CC_20,9,-0.8227685447137689
249,FCNGN4CC_20,10,-0.9594600275444998
250,FCNGN4CC_20,11,-1.0512887672257396
251,FCNGN4CC_20,12,-1.0677997765379736
252,FCNGN4CC_20,13,-1.0228716669501774
253,FCNGN4CC_20,14,-0.9409806536874654
254,FCNGN4CC_20,15,-0.8786485143917532
255,FCNGN4CC_20,16,-0.8805256868470737
256,FCNGN4CC_20,17,-1.072900519117059
257,FCNGN4CC_20,18,-1.2387078661126734
258,FCNGN4CC_20,19,-1.338943900788594
259,FCNGN4CC_20,20,-1.4604881208433682
260,FCNGN4CC_20,21,-1.4161258219818535
261,FCNGN4CC_20,22,-1.2780536855142455
262,FCNGN4CC_20,23,-1.0161025564516637
263,FCNGN4CC_20,24,-0.7254770259123269
264,FULTON_20,1,-1.3460003214108958
265,FULTON_20,2,-1.1772523243441304
266,FULTON_20,3,-1.0346396750614717
267,FULTON_20,4,-0.976629902847604
268,FULTON_20,5,-0.9805621685553081
269,FULTON_20,6,-1.0486711142666076
270,FULTON_20,7,-1.172626592338119
271,FULTON_20,8,-1.2596507559538455
272,FULTON_20,9,-1.3990432248461098
273,FULTON_20,10,-1.5859494107460896
274,FULTON_20,11,-1.7391257432943736
275,FULTON_20,12,-1.8037692825669753
276,FULTON_20,13,-1.773917834301554
277,FULTON_20,14,-1.715955631022369
278,FULTON_20,15,-1.6504656440967838
279,FULTON_20,16,-1.638533591007284
280,FULTON_20,17,-1.7864374007503876
281,FULTON_20,18,-1.9954547333696104
282,FULTON_20,19,-2.052363665843253
283,FULTON_20,20,-2.064155214254642
284,FULTON_20,21,-2.0230707228011977
285,FULTON_20,22,-1.9358388812334153
286,FULTON_20,23,-1.6624384545038315
287,FULTON_20,24,-1.343814606598497
288,H_ALLEN_20,1,-0.013616790205827345
289,H_ALLEN_20,2,0.10965520904397824
290,H_ALLEN_20,3,0.21195138704615468
291,H_ALLEN_20,4,0.2553853213937568
292,H_ALLEN_20,5,0.2483831821437818
293,H_ALLEN_20,6,0.18980392690989772
294,H_ALLEN_20,7,0.11516487054992004
295,H_ALLEN_20,8,0.07198578639069532
296,H_ALLEN_20,9,-0.009080977095229023
297,H_ALLEN_20,10,-0.1253187544328575
298,H_ALLEN_20,11,-0.19932420432813652
299,H_ALLEN_20,12,-0.20698958421687713
300,H_ALLEN_20,13,-0.1594857639333883
301,H_ALLEN_20,14,-0.08595232547584762
302,H_ALLEN_20,15,-0.025513690052713422
303,H_ALLEN_20,16,-0.02728996385937582
304,H_ALLEN_20,17,-0.1857327226020814
305,H_ALLEN_20,18,-0.35574766353251963
306,H_ALLEN_20,19,-0.4523867793612401
307,H_ALLEN_20,20,-0.5386994625447125
308,H_ALLEN_20,21,-0.4954408353388359
309,H_ALLEN_20,22,-0.3819381209155872
310,H_ALLEN_20,23,-0.16756223270627946
311,H_ALLEN_20,24,0.08134794527424963
312,HANFORD_20,1,-3.9466133534316548
313,HANFORD_20,2,-3.7651121163864976
314,HANFORD_20,3,-3.623042702481765
315,HANFORD_20,4,-3.5641434244134493
316,HANFORD_20,5,-3.5816391676583437
317,HANFORD_20,6,-3.676994940362662
318,HANFORD_20,7,-3.819922315579596
319,HANFORD_20,8,-3.9275855014441143
320,HANFORD_20,9,-4.083879253084324
321,HANFORD_20,10,-4.285743091414088
322,HANFORD_20,11,-4.44602584342129
323,HANFORD_20,12,-4.5043447389810405
324,HANFORD_20,13,-4.468318043403987
325,HANFORD_20,14,-4.394363324664162
326,HANFORD_20,15,-4.3314790413172695
327,HANFORD_20,16,-4.332385112445161
328,HANFORD_20,17,-4.556374029953451
329,HANFORD_20,18,-4.802970679877572
330,HANFORD_20,19,-4.323300219733884
331,HANFORD_20,20,-4.546217380615142
332,HANFORD_20,21,-4.783569778961709
333,HANFORD_20,22,-4.633157586040381
334,HANFORD_20,23,-4.300577369787116
335,HANFORD_20,24,-3.932604294111606
336,HAYNES3G_20,1,0.8024114656139759
337,HAYNES3G_20,2,0.8660449848868444
338,HAYNES3G_20,3,0.9178780993524294
339,HAYNES3G_20,4,0.9414597427714083
340,HAYNES3G_20,5,0.9442979443312799
341,HAYNES3G_20,6,0.9187997519186025
342,HAYNES3G_20,7,0.8867801931236864
343,HAYNES3G_20,8,0.874604828079324
344,HAYNES3G_20,9,0.8273155301484559
345,HAYNES3G_20,10,0.7679592788612527
346,HAYNES3G_20,11,0.7277445704114178
347,HAYNES3G_20,12,0.7232549378327183
348,HAYNES3G_20,13,0.7479947779752687
349,HAYNES3G_20,14,0.7792220167936067
350,HAYNES3G_20,15,0.804812786068079
351,HAYNES3G_20,16,0.8035951041313575
352,HAYNES3G_20,17,0.7366896862906548
353,HAYNES3G_20,18,0.6133006931211376
354,HAYNES3G_20,19,0.55015667220197
355,HAYNES3G_20,20,0.5318391387943765
356,HAYNES3G_20,21,0.5548275319634934
357,HAYNES3G_20,22,0.6118989206865549
358,HAYNES3G_20,23,0.7189466740220972
359,HAYNES3G_20,24,0.8429722556930028
360,HOOVER_20,1,-0.186412391845946
361,HOOVER_20,2,-0.09252110227738075
362,HOOVER_20,3,-0.015115871526801689
363,HOOVER_20,4,0.018358579693344285
364,HOOVER_20,5,0.014756675906204442
365,HOOVER_20,6,-0.028014243008078615
366,HOOVER_20,7,-0.08215022212728737
367,HOOVER_20,8,-0.11186384631176484
368,HOOVER_20,9,-0.17494733785897706
369,HOOVER_20,10,-0.262719409996215
370,HOOVER_20,11,-0.3182421706436901
371,HOOVER_20,12,-0.3232416647911389
372,HOOVER_20,13,-0.28584339580244444
373,HOOVER_20,14,-0.23109979061356253
374,HOOVER_20,15,-0.1856685097926428
375,HOOVER_20,16,-0.18737578302769273
376,HOOVER_20,17,-0.3043401050699033
377,HOOVER_20,18,-0.39540660527476756
378,HOOVER_20,19,-0.5072696870491387
379,HOOVER_20,20,-0.5847995193984719
380,HOOVER_20,21,-0.5504626748487353
381,HOOVER_20,22,-0.46435527088335904
382,HOOVER_20,23,-0.30288353816641056
383,HOOVER_20,24,-0.11408872403721418
384,HUMBOLDT_20,1,-1.6152118455490054
385,HUMBOLDT_20,2,-1.4655678258064235
386,HUMBOLDT_20,3,-1.343853643495882
387,HUMBOLDT_20,4,-1.2930361666023575
388,HUMBOLDT_20,5,-1.298515391258164
389,HUMBOLDT_20,6,-1.3622591376513968
390,HUMBOLDT_20,7,-1.4707453523054115
391,HUMBOLDT_20,8,-1.5443471687406423
392,HUMBOLDT_20,9,-1.6649347361181537
393,HUMBOLDT_20,10,-1.8329427467327628
394,HUMBOLDT_20,11,-1.969851487581579
395,HUMBOLDT_20,12,-2.026873242414011
396,HUMBOLDT_20,13,-1.9966715186695518
397,HUMBOLDT_20,14,-1.9417444730194484
398,HUMBOLDT_20,15,-1.8836087136673916
399,HUMBOLDT_20,16,-1.8750087789494718
400,HUMBOLDT_20,17,-2.0251399584147602
401,HUMBOLDT_20,18,-2.148914490965075
402,HUMBOLDT_20,19,-2.1958086375126427
403,HUMBOLDT_20,20,-2.220159083764825
404,HUMBOLDT_20,21,-2.2526804115357377
405,HUMBOLDT_20,22,-2.157366560736822
406,HUMBOLDT_20,23,-1.9013225966353324
407,HUMBOLDT_20,24,-1.6093950056227178
408,IMPERIAL_20,1,-0.38229627026512975
409,IMPERIAL_20,2,-0.30630522091202933
410,IMPERIAL_20,3,-0.24455827772346028
411,IMPERIAL_20,4,-0.21731663484637795
412,IMPERIAL_20,5,-0.21873701357709469
413,IMPERIAL_20,6,-0.24997979077473936
414,IMPERIAL_20,7,-0.29088620788806924
415,IMPERIAL_20,8,-0.31176820974414843
416,IMPERIAL_20,9,-0.36168305877363743
417,IMPERIAL_20,10,-0.43142382325935735
418,IMPERIAL_20,11,-0.4751416326115976
419,IMPERIAL_20,12,-0.4787372458237752
420,IMPERIAL_20,13,-0.44697659926468053
421,IMPERIAL_20,14,-0.40465086080220536
422,IMPERIAL_20,15,-0.36859912791340443
423,IMPERIAL_20,16,-0.3705222692330279
424,IMPERIAL_20,17,-0.4633462149354556
425,IMPERIAL_20,18,-0.6073061525638156
426,IMPERIAL_20,19,-0.6893642935457757
427,IMPERIAL_20,20,-0.6972604734003579
428,IMPERIAL_20,21,-0.6845277683931639
429,IMPERIAL_20,22,-0.6120772379706414
430,IMPERIAL_20,23,-0.47820251398625124
431,IMPERIAL_20,24,-0.32226917171535197
432,JOHN_DAY_20,1,-3.438109426591985
433,JOHN_DAY_20,2,-3.2849659912129616
434,JOHN_DAY_20,3,-3.1638847771530836
435,JOHN_DAY_20,4,-3.1154208147899
436,JOHN_DAY_20,5,-3.1267790731907077
437,JOHN_DAY_20,6,-3.199950472917772
438,JOHN_DAY_20,7,-3.3158694058730664
439,JOHN_DAY_20,8,-3.39618480524927
440,JOHN_DAY_20,9,-3.522154094503421
441,JOHN_DAY_20,10,-3.6929732186317326
442,JOHN_DAY_20,11,-3.8267797904146925
443,JOHN_DAY_20,12,-3.874020635368335
444,JOHN_DAY_20,13,-3.8394929345264375
445,JOHN_DAY_20,14,-3.7752527161997245
446,JOHN_DAY_20,15,-3.7182431165263323
447,JOHN_DAY_20,16,-3.712065562943276
448,JOHN_DAY_20,17,-3.882095726050238
449,JOHN_DAY_20,18,-4.0736468444115115
450,JOHN_DAY_20,19,-3.9697026228007006
451,JOHN_DAY_20,20,-4.06029633040981
452,JOHN_DAY_20,21,-4.110020770783943
453,JOHN_DAY_20,22,-3.9951420977584458
454,JOHN_DAY_20,23,-3.7186282228561636
455,JOHN_DAY_20,24,-3.4139942418553226
456,MALIN_20,1,-2.2926448240087107
457,MALIN_20,2,-2.1445984436117564
458,MALIN_20,3,-2.026577942890606
459,MALIN_20,4,-1.9788572035630265
460,MALIN_20,5,-1.9892000218994716
461,MALIN_20,6,-2.059692255597774
462,MALIN_20,7,-2.1706409346936253
463,MALIN_20,8,-2.2476432815625405
464,MALIN_20,9,-2.3700219866783465
465,MALIN_20,10,-2.5349796422043287
466,MALIN_20,11,-2.6650107154323566
467,MALIN_20,12,-2.7121878582568804
468,MALIN_20,13,-2.6795366662409763
469,MALIN_20,14,-2.619385341856542
470,MALIN_20,15,-2.5639279998233255
471,MALIN_20,16,-2.557798138603208
472,MALIN_20,17,-2.7169442736767526
473,MALIN_20,18,-2.8901968042665547
474,MALIN_20,19,-2.8167514303665255
475,MALIN_20,20,-2.875737300849344
476,MALIN_20,21,-2.9339599812272597
477,MALIN_20,22,-2.8286769858872556
478,MALIN_20,23,-2.5663860068624853
479,MALIN_20,24,-2.2742094171053227
480,MC_CALL_20,1,-0.8634992718094491
481,MC_CALL_20,2,-0.7746424213143459
482,MC_CALL_20,3,-0.7043044854806693
483,MC_CALL_20,4,-0.675970287379456
484,MC_CALL_20,5,-0.676682081438106
485,MC_CALL_20,6,-0.711630452425301
486,MC_CALL_20,7,-0.7673720012456802
487,MC_CALL_20,8,-0.8045334092358777
488,MC_CALL_20,9,-0.8767498522154815
489,MC_CALL_20,10,-0.9694671741042389
490,MC_CALL_20,11,-1.0396283505525694
491,MC_CALL_20,12,-1.0620537430686594
492,MC_CALL_20,13,-1.0380016142467046
493,MC_CALL_20,14,-1.001666595819248
494,MC_CALL_20,15,-0.959462639528775
495,MC_CALL_20,16,-0.9541261578589391
496,MC_CALL_20,17,-1.035234205188408
497,MC_CALL_20,18,-1.1254102162637654
498,MC_CALL_20,19,-1.190746203280286
499,MC_CALL_20,20,-1.2126460815642173
500,MC_CALL_20,21,-1.198474616980265
501,MC_CALL_20,22,-1.155729441036526
502,MC_CALL_20,23,-1.0119310073152044
503,MC_CALL_20,24,-0.8397214435470577
504,MESA_CAL_20,1,0.0
505,MESA_CAL_20,2,0.0
506,MESA_CAL_20,3,0.0
507,MESA_CAL_20,4,0.0
508,MESA_CAL_20,5,0.0
509,MESA_CAL_20,6,0.0
510,MESA_CAL_20,7,0.0
511,MESA_CAL_20,8,0.0
512,MESA_CAL_20,9,0.0
513,MESA_CAL_20,10,0.0
514,MESA_CAL_20,11,0.0
515,MESA_CAL_20,12,0.0
516,MESA_CAL_20,13,0.0
517,MESA_CAL_20,14,0.0
518,MESA_CAL_20,15,0.0
519,MESA_CAL_20,16,0.0
520,MESA_CAL_20,17,0.0
521,MESA_CAL_20,18,0.0
522,MESA_CAL_20,19,0.0
523,MESA_CAL_20,20,0.0
524,MESA_CAL_20,21,0.0
525,MESA_CAL_20,22,0.0
526,MESA_CAL_20,23,0.0
527,MESA_CAL_20,24,0.0
528,MEXICO_20,1,0.16721834354061793
529,MEXICO_20,2,0.2510022890913157
530,MEXICO_20,3,0.31201660450743063
531,MEXICO_20,4,0.3452822733312587
532,MEXICO_20,5,0.3490070659102874
533,MEXICO_20,6,0.3254132304458466
534,MEXICO_20,7,0.3009504806100928
535,MEXICO_20,8,0.29535390132290007
536,MEXICO_20,9,0.2449000011651114
537,MEXICO_20,10,0.17334593623529243
538,MEXICO_20,11,0.1287048569883945
539,MEXICO_20,12,0.11899814089495055
540,MEXICO_20,13,0.14847853803480887
541,MEXICO_20,14,0.1903715909469978
542,MEXICO_20,15,0.2284632528133566
543,MEXICO_20,16,0.22675069362110678
544,MEXICO_20,17,0.11631922557719727
545,MEXICO_20,18,-0.10739357982815294
546,MEXICO_20,19,-0.19973137678099195
547,MEXICO_20,20,-0.21111012611254687
548,MEXICO_20,21,-0.17615676243393796
549,MEXICO_20,22,-0.08904872216776798
550,MEXICO_20,23,0.06843234597958699
551,MEXICO_20,24,0.2456605868695192
552,MIDPOINT_20,1,-2.6766075753674405
553,MIDPOINT_20,2,-2.474094388607522
554,MIDPOINT_20,3,-2.311843301985514
555,MIDPOINT_20,4,-2.2491493952676755
556,MIDPOINT_20,5,-2.269794535129313
557,MIDPOINT_20,6,-2.3742746360173803
558,MIDPOINT_20,7,-2.530165529712364
559,MIDPOINT_20,8,-2.629078992796448
560,MIDPOINT_20,9,-2.7720638693479027
561,MIDPOINT_20,10,-2.9840653116061606
562,MIDPOINT_20,11,-3.143821774706216
563,MIDPOINT_20,12,-3.1897897209629633
564,MIDPOINT_20,13,-3.1407912676895955
565,MIDPOINT_20,14,-3.0406374752373417
566,MIDPOINT_20,15,-2.9699257612182146
567,MIDPOINT_20,16,-2.9627911722782327
568,MIDPOINT_20,17,-3.222982775699621
569,MIDPOINT_20,18,-3.5820171704896464
570,MIDPOINT_20,19,-3.129628991009546
571,MIDPOINT_20,20,-3.5730919505327585
572,MIDPOINT_20,21,-3.576412111170834
573,MIDPOINT_20,22,-3.384888213745445
574,MIDPOINT_20,23,-2.9919518525557525
575,MIDPOINT_20,24,-2.5900601699596733
576,MIDWAY_20,1,-0.520405961595364
577,MIDWAY_20,2,-0.46066372183918014
578,MIDWAY_20,3,-0.4134375510486383
579,MIDWAY_20,4,-0.3932098078059657
580,MIDWAY_20,5,-0.3929655467045337
581,MIDWAY_20,6,-0.415693129727268
582,MIDWAY_20,7,-0.4493634086461457
583,MIDWAY_20,8,-0.4683627265925268
584,MIDWAY_20,9,-0.5138787838665949
585,MIDWAY_20,10,-0.5724030757319416
586,MIDWAY_20,11,-0.6134806760229086
587,MIDWAY_20,12,-0.6221908720779253
588,MIDWAY_20,13,-0.6020298599825276
589,MIDWAY_20,14,-0.5749452283448503
590,MIDWAY_20,15,-0.5502299972799537
591,MIDWAY_20,16,-0.5500313468125163
592,MIDWAY_20,17,-0.6104768846205102
593,MIDWAY_20,18,-0.7035983170931907
594,MIDWAY_20,19,-0.7545680843006943
595,MIDWAY_20,20,-0.7714474157803373
596,MIDWAY_20,21,-0.7529503598237315
597,MIDWAY_20,22,-0.7058857229892719
598,MIDWAY_20,23,-0.606979707642405
599,MIDWAY_20,24,-0.4925792350279132
600,MISSION_20,1,-0.06401028758777609
601,MISSION_20,2,-0.006096544949549483
602,MISSION_20,3,0.019099891563745447
603,MISSION_20,4,0.031762394362153466
604,MISSION_20,5,0.032117122695675744
605,MISSION_20,6,0.019016863593965195
606,MISSION_20,7,0.0019962656926860983
607,MISSION_20,8,-0.0052249459994205515
608,MISSION_20,9,-0.04356401299293945
609,MISSION_20,10,-0.1006639278090921
610,MISSION_20,11,-0.13651166536986004
611,MISSION_20,12,-0.14294112319222235
612,MISSION_20,13,-0.12114236817192796
613,MISSION_20,14,-0.08961576340248419
614,MISSION_20,15,-0.058653977052335146
615,MISSION_20,16,-0.060087770040851154
616,MISSION_20,17,-0.14541640983085616
617,MISSION_20,18,-0.3267458918036823
618,MISSION_20,19,-0.38840734044336367
619,MISSION_20,20,-0.3865132913342356
620,MISSION_20,21,-0.3534958901221452
621,MISSION_20,22,-0.2826362167864306
622,MISSION_20,23,-0.15619459430278032
623,MISSION_20,24,-0.017423508892357435
624,MONTA_G1_20,1,-3.225947746768325
625,MONTA_G1_20,2,-3.0124624899572927
