,Node,Time,Value
79,KIR1h,8,28.51936534215354
80,KIR1h,9,14.27561952050137
81,KIR1h,10,13.690931488220922
82,KIR1h,11,18.945164978795116
83,KIR1h,12,30.608897285221104
84,KIR1h,13,14.677443103748544
85,KIR1h,14,11.738051476971291
86,KIR1h,15,14.545179750451945
87,KIR1h,16,22.317367757949206
88,KIR1h,17,48.65837539752822
89,KIR1h,18,58.38563118761814
90,KIR1h,19,42.45373894344107
91,KIR1h,20,41.42442601639099
92,KIR1h,21,36.01594607012338
93,KIR1h,22,50.32478498737629
94,KIR1h,23,70.18351343352863
95,KIR1h,24,82.7199350405527
96,KIR3h,1,90.58826615252838
97,KIR3h,2,96.20584903394627
98,KIR3h,3,102.99090447266104
99,KIR3h,4,106.86893309118187
100,KIR3h,5,107.77387308421804
101,KIR3h,6,103.01893601422049
102,KIR3h,7,73.37187969696464
103,KIR3h,8,28.51936534215354
104,KIR3h,9,14.27561952050137
105,KIR3h,10,13.690931488220922
106,KIR3h,11,18.945164978795116
107,KIR3h,12,30.608897285221104
108,KIR3h,13,14.677443103748544
109,KIR3h,14,11.738051476971291
110,KIR3h,15,14.545179750451945
111,KIR3h,16,22.317367757949206
112,KIR3h,17,48.65837539752822
113,KIR3h,18,58.38563118761814
114,KIR3h,19,42.45373894344107
115,KIR3h,20,41.42442601639099
116,KIR3h,21,36.01594607012338
117,KIR3h,22,50.32478498737629
118,KIR3h,23,70.18351343352863
119,KIR3h,24,82.7199350405527
120,KMCh,1,15400.853966145016
121,KMCh,2,14969.96922872232
122,KMCh,3,14019.51164824669
123,KMCh,4,13464.941986220208
124,KMCh,5,13368.644955582738
125,KMCh,6,13974.847375630183
126,KMCh,7,17208.334500579254
127,KMCh,8,19525.292463498827
128,KMCh,9,19929.552719576826
129,KMCh,10,19922.62238283199
130,KMCh,11,20012.35209357765
131,KMCh,12,19421.699876209244
132,KMCh,13,19940.319715321875
133,KMCh,14,19763.265962964953
134,KMCh,15,19971.703461485835
135,KMCh,16,19821.480661181686
136,KMCh,17,18490.749644369032
137,KMCh,18,17986.13388137661
138,KMCh,19,18790.14051561564
139,KMCh,20,18846.233036345144
140,KMCh,21,19135.0571316499
141,KMCh,22,18474.198581689725
142,KMCh,23,17466.274537988746
143,KMCh,24,16843.613117040295
144,Salabam,1,-249.78379250369875
145,Salabam,2,-211.37871910805984
146,Salabam,3,-157.6504370977477
147,Salabam,4,-131.21753303735537
148,Salabam,5,-126.89032336847539
149,Salabam,6,-158.56583859203246
150,Salabam,7,-448.377800322049
151,Salabam,8,-724.860861808061
152,Salabam,9,-632.1352745324521
153,Salabam,10,-629.2516883825087
154,Salabam,11,-781.3957727729637
155,Salabam,12,-709.6826555864354
156,Salabam,13,-638.2204688773253
157,Salabam,14,-503.53928433592
158,Salabam,15,-662.677832659965
159,Salabam,16,-759.9498064290162
160,Salabam,17,-602.2293440932389
161,Salabam,18,-540.8606855887521
162,Salabam,19,-636.6861631243933
163,Salabam,20,-643.050563951321
164,Salabam,21,-679.0168968905206
165,Salabam,22,-536.7767057898997
166,Salabam,23,-405.87900421582026
167,Salabam,24,-332.61687510454897
168,STH,1,24972.25313692354
169,STH,2,24267.696524500847
170,STH,3,22698.488944025215
171,STH,4,21784.544281998726
172,STH,5,21625.74725136126
173,STH,6,22625.6996714087
174,STH,7,27650.799686982795
175,STH,8,29820.88264990237
176,STH,9,30114.29915598037
177,STH,10,30105.417647360533
178,STH,11,30279.81727998119
179,STH,12,29726.66506261279
180,STH,13,30132.527089225416
181,STH,14,29855.625680618494
182,STH,15,30181.65106976438
183,STH,16,30101.44584758523
184,STH,17,28855.089830772573
185,STH,18,28381.724067780146
186,STH,19,29132.60570201918
187,STH,20,29185.573222748684
188,STH,21,29458.77231805344
189,STH,22,28818.60908059327
190,STH,23,27911.864724392282
191,STH,24,27329.828303443832
192,Thai,1,18.615850946634115
193,Thai,2,247.00858041255916
194,Thai,3,516.373241595037
195,Thai,4,714.4989023917307
196,Thai,5,735.163853640285
197,Thai,6,524.4417579125392
198,Thai,7,-1057.2607589747188
199,Thai,8,-2817.570421839773
200,Thai,9,1034.5519908159729
201,Thai,10,1151.329896885586
202,Thai,11,-3212.2822680379822
203,Thai,12,-2758.775656892701
204,Thai,13,765.0240389601059
205,Thai,14,4536.25254967839
206,Thai,15,167.15127955357474
207,Thai,16,-3033.6631047192336
208,Thai,17,-2093.7915708624914
209,Thai,18,-1668.9243177332337
210,Thai,19,-2309.252128152155
211,Thai,20,-2326.687812878507
212,Thai,21,-2543.6578840762154
213,Thai,22,-1843.886918438576
214,Thai,23,-1003.8208873023938
215,Thai,24,-543.2296222826517
216,Viet,1,6369.87950969138
217,Viet,2,6180.6376294115435
218,Viet,3,5784.465763221628
219,Viet,4,5552.753244052292
220,Viet,5,5513.599070557678
221,Viet,6,5765.515776319409
222,Viet,7,7943.506186982746
223,Viet,8,13032.662007045183
224,Viet,9,14169.232191694606
225,Viet,10,14166.942926378335
226,Viet,11,14098.686637124014
227,Viet,12,12797.870848327031
228,Viet,13,14173.177758868214
229,Viet,14,14104.556149368444
230,Viet,15,14185.484719317896
231,Viet,16,13676.797347585183
232,Viet,17,10751.765616486817
233,Viet,18,9643.94021063725
234,Viet,19,11417.65041630486
235,Viet,20,11534.346329891501
236,Viet,21,12164.701318053405
237,Viet,22,10717.100803807505
238,Viet,23,8405.36943867795
239,Viet,24,7035.467303443769
240,GS1,1,0.0
241,GS1,2,0.0
242,GS1,3,0.0
243,GS1,4,0.0
244,GS1,5,0.0
245,GS1,6,0.0
246,GS1,7,0.0
247,GS1,8,0.0
248,GS1,9,0.0
249,GS1,10,0.0
250,GS1,11,0.0
251,GS1,12,0.0
252,GS1,13,0.0
253,GS1,14,0.0
254,GS1,15,0.0
255,GS1,16,0.0
256,GS1,17,0.0
257,GS1,18,0.0
258,GS1,19,0.0
259,GS1,20,0.0
260,GS1,21,0.0
261,GS1,22,0.0
262,GS1,23,0.0
263,GS1,24,0.0
264,GS2,1,24.16478516848565
265,GS2,2,16.002851514721673
266,GS2,3,5.143480290472386
267,GS2,4,-1.1050241655584636
268,GS2,5,-2.2603842346782232
269,GS2,6,4.905046054183777
270,GS2,7,32.50162806779289
271,GS2,8,117.10733666597346
272,GS2,9,117.39826542550496
273,GS2,10,116.96884344785711
274,GS2,11,135.01447136140536
275,GS2,12,113.32054307999643
276,GS2,13,118.63339571795063
277,GS2,14,98.83268713534893
278,GS2,15,122.1535780159407
279,GS2,16,128.06708787484612
280,GS2,17,79.56226702817864
281,GS2,18,60.86476226558384
282,GS2,19,90.57665492011577
283,GS2,20,92.4282024722902
284,GS2,21,102.86724815069509
285,GS2,22,87.93984260922687
286,GS2,23,51.663345899572164
287,GS2,24,28.92519395710581
288,GS3,1,-83.76721679075717
289,GS3,2,-85.11380861763915
290,GS3,3,-86.6372442297638
291,GS3,4,-87.61305895777923
292,GS3,5,-87.8001139923391
293,GS3,6,-86.56114884790811
294,GS3,7,-92.29410784110355
295,GS3,8,-72.45219104201327
296,GS3,9,-83.83016416224751
297,GS3,10,-84.24018765107144
298,GS3,11,-68.18612369429732
299,GS3,12,-73.3690253350018
300,GS3,13,-82.82197401602468
301,GS3,14,-98.38639080732554
302,GS3,15,-80.28063286702965
303,GS3,16,-69.90200293757694
304,GS3,17,-81.06847586091068
305,GS3,18,-85.53441574220808
306,GS3,19,-78.49096941494211
307,GS3,20,-78.1511331388549
308,GS3,21,-75.66598529965245
309,GS3,22,-83.37382869538656
310,GS3,23,-91.16051455021392
311,GS3,24,-96.47490302144709
312,GS5,1,-2.2265189431142716
313,GS5,2,0.25079640643487977
314,GS5,3,3.5812444335767424
315,GS5,4,5.485983857883497
316,GS5,5,5.8392257624318376
317,GS5,6,3.634619560655679
318,GS5,7,-2.1316931530232353
319,GS5,8,-30.001549253280004
320,GS5,9,-26.986215954782068
321,GS5,10,-26.729663029946238
322,GS5,11,-35.903108849263845
323,GS5,12,-28.762577471274582
324,GS5,13,-27.590962830516872
325,GS5,14,-18.11939346232566
326,GS5,15,-29.212669763506312
327,GS5,16,-33.59165424238137
328,GS5,17,-17.682064353319994
329,GS5,18,-11.489070451642
330,GS5,19,-21.277194039869514
331,GS5,20,-21.86725564069087
332,GS5,21,-25.316279100022335
333,GS5,22,-21.358352942513356
334,GS5,23,-9.57255494230559
335,GS5,24,-2.140190512492566
336,GS7,1,299.49487258491365
337,GS7,2,199.36017807772942
338,GS7,3,169.39835754991475
339,GS7,4,151.6007626776236
340,GS7,5,149.88951155744007
341,GS7,6,168.97757035930522
342,GS7,7,336.5773576148041
343,GS7,8,562.8505521064487
344,GS7,9,579.2899452394199
345,GS7,10,578.4805976112098
346,GS7,11,612.1110353455622
347,GS7,12,553.707908168393
348,GS7,13,583.1565049628889
349,GS7,14,543.6971461240325
350,GS7,15,588.8445787266919
351,GS7,16,592.7398003609419
352,GS7,17,463.9582891616403
353,GS7,18,412.66097211284637
354,GS7,19,492.2769636492196
355,GS7,20,498.21681889653064
356,GS7,21,526.3702542465985
357,GS7,22,503.9914820699307
358,GS7,23,405.126859610417
359,GS7,24,342.860269918178
360,KPCM,1,-261.7250706799282
361,KPCM,2,-223.58041395095597
362,KPCM,3,-170.24275694064386
363,KPCM,4,-143.94006121358484
364,KPCM,5,-139.61285154470488
365,KPCM,6,-171.15815843492862
366,KPCM,7,-459.1472034982784
367,KPCM,8,-733.6771399842904
368,KPCM,9,-639.9098860420148
369,KPCM,10,-637.0262998920715
370,KPCM,11,-789.821425949193
371,KPCM,12,-718.6291420959982
372,KPCM,13,-646.1252887202213
373,KPCM,14,-510.92327084548276
374,KPCM,15,-670.582652502861
375,KPCM,16,-768.5056679385789
376,KPCM,17,-611.9570806028016
377,KPCM,18,-550.9790470983148
378,KPCM,19,-646.1534829672893
379,KPCM,20,-652.517883794217
380,KPCM,21,-688.22380006675
381,KPCM,22,-546.764858966129
382,KPCM,23,-416.778615725383
383,KPCM,24,-344.0373199474451
384,KPT,1,15332.381652548525
385,KPT,2,14901.49691512583
386,KPT,3,13951.039334650199
387,KPT,4,13396.469672623718
388,KPT,5,13300.172641986248
389,KPT,6,13906.375062033692
390,KPT,7,17139.862186982762
391,KPT,8,19456.820149902334
392,KPT,9,19861.080405980334
393,KPT,10,19854.150069235497
394,KPT,11,19943.87977998116
395,KPT,12,19353.227562612752
396,KPT,13,19871.847401725383
397,KPT,14,19694.79364936846
398,KPT,15,19903.231147889343
399,KPT,16,19753.008347585193
400,KPT,17,18422.27733077254
401,KPT,18,17917.661567780116
402,KPT,19,18721.668202019147
403,KPT,20,18777.76072274865
404,KPT,21,19066.58481805341
405,KPT,22,18405.726268093233
406,KPT,23,17397.802224392253
407,KPT,24,16775.140803443803
408,SHV,1,25648.540422882445
409,SHV,2,25012.51501765153
410,SHV,3,23298.24840464165
411,SHV,4,22426.17270665626
412,SHV,5,22268.71600136126
413,SHV,6,23201.105108052536
414,SHV,7,28422.546262325257
415,SHV,8,30576.533334833875
416,SHV,9,30861.730662829683
417,SHV,10,30848.707244963272
418,SHV,11,31032.385773131875
419,SHV,12,30483.343144804567
420,SHV,13,30880.301061828155
421,SHV,14,30589.00453335822
422,SHV,15,30930.109973873965
423,SHV,16,30855.38420374961
424,SHV,17,29618.274762279423
425,SHV,18,29148.33365682124
426,SHV,19,29893.393373252056
427,SHV,20,29946.018428228137
428,SHV,21,30217.50519476577
429,SHV,22,29579.60993675765
430,SHV,23,28683.95376548817
431,SHV,24,28106.369399334242
432,SRP,1,-1128.4429725827777
433,SRP,2,-870.638478410971
434,SRP,3,-571.8620525226117
435,SRP,4,-344.32462702003636
436,SRP,5,-323.65967577148217
437,SRP,6,-563.7935362051094
438,SRP,7,-2351.378406033539
439,SRP,8,-4346.982186545646
440,SRP,9,-1237.6850464904167
441,SRP,10,-1136.3736446640435
442,SRP,11,-4800.517562155618
443,SRP,12,-4288.1874215985745
444,SRP,13,-1472.8429889168594
445,SRP,14,1720.5748500054158
446,SRP,15,-1950.2234586295526
447,SRP,16,-4592.486634130988
448,SRP,17,-3534.9680414507197
449,SRP,18,-3051.2772589096985
450,SRP,19,-3779.8403634462647
451,SRP,20,-3797.276048172617
452,SRP,21,-4043.6578840762068
453,SRP,22,-3255.6516243209226
454,SRP,23,-2297.938534361214
455,SRP,24,-1778.5237399297087
456,IE,1,18.61585094663411
457,IE,2,247.00858041255916
458,IE,3,516.373241595037
459,IE,4,714.4989023917307
460,IE,5,735.163853640285
461,IE,6,524.4417579125392
462,IE,7,-1057.2607589747188
463,IE,8,-2817.570421839773
464,IE,9,983.9750638036953
465,IE,10,1099.4399582771284
466,IE,11,-3212.2822680379822
467,IE,12,-2758.775656892701
468,IE,13,717.3649154948956
469,IE,14,4444.534592652471
470,IE,15,127.2243354880908
471,IE,16,-3033.6631047192336
472,IE,17,-2093.7915708624914
473,IE,18,-1668.9243177332337
474,IE,19,-2309.2521281521545
475,IE,20,-2326.6878128785065
476,IE,21,-2543.6578840762154
477,IE,22,-1843.886918438576
478,IE,23,-1003.8208873023938
479,IE,24,-543.2296222826517
480,KPCG,1,2080.6495640366124
481,KPCG,2,2125.0478736001846
482,KPCG,3,2177.625741013768
483,KPCG,4,2215.4421713989236
484,KPCG,5,2219.710935714208
485,KPCG,6,2178.4052547737224
486,KPCG,7,1848.2186644152182
487,KPCG,8,1525.2375297994517
488,KPCG,9,2210.479791047401
489,KPCG,10,2231.4292378051773
490,KPCG,11,1452.9623262424975
491,KPCG,12,1536.661915764891
492,KPCG,13,2162.8127518992887
493,KPCG,14,2834.5773793590724
494,KPCG,15,2057.4302346976033
495,KPCG,16,1485.8502642647998
496,KPCG,17,1656.9517446455834
497,KPCG,18,1735.6971656427668
498,KPCG,19,1618.1966047007309
499,KPCG,20,1615.3389250894675
500,KPCG,21,1575.0742712365707
501,KPCG,22,1730.1509797246883
502,KPCG,23,1887.0805309724515
503,KPCG,24,1970.5757718117586
504,OSM,1,12193.128555633251
505,OSM,2,12302.232747549766
506,OSM,3,12431.281203198634
507,OSM,4,12524.979986524977
508,OSM,5,12535.131103781427
509,OSM,6,12435.001893429187
510,OSM,7,11666.580008953024
511,OSM,8,10840.657697866656
512,OSM,9,12336.867238526378
513,OSM,10,12383.182494107687
514,OSM,11,10656.617788427353
515,OSM,12,10869.729142655626
516,OSM,13,12229.23696408414
517,OSM,14,13724.387620955702
518,OSM,15,11995.393049823646
519,OSM,16,10739.50572644965
520,OSM,17,11181.195442124557
521,OSM,18,11380.529098415866
522,OSM,19,11080.675596297342
523,OSM,20,11071.93556374491
524,OSM,21,10969.90620400965
525,OSM,22,11316.15938308602
526,OSM,23,11711.324228451438
527,OSM,24,11927.17241046722
528,PRST,1,4465.414269918966
529,PRST,2,4574.51846183548
530,PRST,3,4703.566917484356
531,PRST,4,4797.265700810691
532,PRST,5,4807.4168180671495
533,PRST,6,4707.287607714901
534,PRST,7,3938.8657232387386
535,PRST,8,3112.9434121523723
536,PRST,9,4609.152952812094
537,PRST,10,4655.468208393402
538,PRST,11,2928.9035027130644
539,PRST,12,3142.0148569413404
540,PRST,13,4501.522678369856
541,PRST,14,5996.673335241418
542,PRST,15,4267.67876410936
543,PRST,16,3011.7914407353655
544,PRST,17,3453.481156410273
545,PRST,18,3652.8148127015784
546,PRST,19,3352.961310583064
547,PRST,20,3344.2212780306254
548,PRST,21,3242.191918295372
549,PRST,22,3588.4450973717335
550,PRST,23,3983.60994273715
551,PRST,24,4199.458124752931
552,GS4,1,1057.816790393133
553,GS4,2,1011.6889452010173
554,GS4,3,948.8504123444355
555,GS4,4,911.8747352803636
556,GS4,5,906.053895119084
557,GS4,6,945.6898991264287
558,GS4,7,1201.7485904915166
559,GS4,8,1618.432743887271
560,GS4,9,1732.1324109928448
561,GS4,10,1732.6929263783331
562,GS4,11,1706.049391509946
563,GS4,12,1599.7010588533249
564,GS4,13,1731.889381675218
565,GS4,14,1740.3752283158137
566,GS4,15,1730.7281403705279
567,GS4,16,1671.6096633746406
568,GS4,17,1431.86924806575
569,GS4,18,1340.8459036196957
570,GS4,19,1486.2153198136034
571,GS4,20,1496.2647641020103
572,GS4,21,1547.705870684955
573,GS4,22,1449.9846327548626
574,GS4,23,1264.8186404323349
575,GS4,24,1151.8671192332467
576,GS6,1,706.3783775959346
577,GS6,2,713.4885515662861
578,GS6,3,721.9986223697013
579,GS6,4,727.6116629243465
580,GS6,5,728.4905967311577
581,GS6,6,721.0832208754165
582,GS6,7,643.4390033982746
583,GS6,8,610.288377257091
584,GS6,9,828.1935622338492
585,GS6,10,834.5254242458616
586,GS6,11,602.4199533611543
587,GS6,12,611.5432716971071
588,GS6,13,815.0816078315044
589,GS6,14,1012.3525912234844
590,GS6,15,783.7276923247271
591,GS6,16,606.494332061423
592,GS6,17,621.6636090523727
593,GS6,18,630.9175046258247
594,GS6,19,618.5016894465056
595,GS6,20,619.0338403437157
596,GS6,21,614.362406829804
597,GS6,22,659.2696237924931
598,GS6,23,678.9110394470322
599,GS6,24,686.1350938456596
600,BTB,1,934.9794873102703
601,BTB,2,1139.7358531398302
602,BTB,3,1381.8277870495788
603,BTB,4,1558.135266028089
604,BTB,5,1576.9820354584613
605,BTB,6,1389.8963033670807
606,BTB,7,-26.351668065619833
607,BTB,8,-1595.7522400215698
608,BTB,9,1099.2784962903386
609,BTB,10,1183.0910344803465
610,BTB,11,-1945.0095407652302
611,BTB,12,-1540.5938387108622
612,BTB,13,903.0069175002641
613,BTB,14,3615.3369221979324
614,BTB,15,479.2635467180453
615,BTB,16,-1788.2085592646658
616,BTB,17,-946.5188435897486
617,BTB,18,-568.9243177332214
618,BTB,19,-1138.3430372430464
619,BTB,20,-1155.7787219693982
620,BTB,21,-1349.1124295307413
621,BTB,22,-720.2505548021984
622,BTB,23,27.08820360670461
623,BTB,24,438.5885595355344
624,BMC,1,18.615850946634055
625,BMC,2,247.00858041255833
626,BMC,3,516.3732415950353
627,BMC,4,714.4989023917283
628,BMC,5,735.1638536402825
629,BMC,6,524.4417579125375
630,BMC,7,-1057.2607589747154
631,BMC,8,-2817.5704218397636
632,BMC,9,438.78554174487726
633,BMC,10,540.0969435712504
634,BMC,11,-3212.2822680379713
635,BMC,12,-2758.775656892692
636,BMC,13,203.62759931843448
637,BMC,14,3455.8689676524746
638,BMC,15,-303.1646351001409
639,BMC,16,-3033.6631047192236
640,BMC,17,-2093.7915708624846
641,BMC,18,-1668.9243177332282
642,BMC,19,-2309.252128152147
643,BMC,20,-2326.6878128784992
644,BMC,21,-2543.6578840762068
645,BMC,22,-1843.8869184385699
646,BMC,23,-1003.8208873023905
647,BMC,24,-543.2296222826499
648,STR,1,-264.94772692992825
649,STR,2,-226.54265353428934
650,STR,3,-172.8143715239772
651,STR,4,-146.38146746358484
652,STR,5,-142.05425779470488
653,STR,6,-173.72977301826197
654,STR,7,-463.54173474827843
655,STR,8,-740.0247962342905
656,STR,9,-647.2992089586816
657,STR,10,-644.4156228087381
658,STR,11,-796.5597071991931
659,STR,12,-724.8465900126649
660,STR,13,-653.3844033035547
661,STR,14,-518.7032187621495
662,STR,15,-677.8417670861945
663,STR,16,-775.1137408552456
664,STR,17,-617.3932785194684
665,STR,18,-556.0246200149816
666,STR,19,-651.8500975506226
667,STR,20,-658.2144983775504
668,STR,21,-694.1808313167501
669,STR,22,-551.9406402161292
670,STR,23,-421.0429386420497
671,STR,24,-347.78080953077847
672,TKO,1,6369.87950969138
673,TKO,2,6180.6376294115435
674,TKO,3,5784.465763221628
675,TKO,4,5552.753244052292
676,TKO,5,5513.599070557678
677,TKO,6,5765.515776319409
678,TKO,7,7418.099686982749
679,TKO,8,9932.200507045178
680,TKO,9,10469.232191694606
681,TKO,10,10466.942926378339
682,TKO,11,10459.260137124002
683,TKO,12,9817.179348327023
684,TKO,13,10473.177758868214
685,TKO,14,10404.556149368447
686,TKO,15,10485.4847193179
687,TKO,16,10251.245847585178
688,TKO,17,8806.229116486813
689,TKO,18,8258.756210637248
690,TKO,19,9134.191416304848
691,TKO,20,9193.141079891495
692,TKO,21,9504.822318053393
693,TKO,22,8799.328053807503
694,TKO,23,7670.325438677954
695,TKO,24,6993.378303443778
696,KPS,1,-90.82453872552043
697,KPS,2,-85.20695584410254
698,KPS,3,-78.42190040538776
699,KPS,4,-74.54387178686693
700,KPS,5,-73.63893179383076
701,KPS,6,-78.39386886382832
702,KPS,7,-108.04092518108416
703,KPS,8,-152.89343953589525
704,KPS,9,-167.13718535754742
705,KPS,10,-167.7218733898279
706,KPS,11,-162.46763989925367
707,KPS,12,-150.80390759282767
708,KPS,13,-166.73536177430026
709,KPS,14,-169.6747534010775
710,KPS,15,-166.86762512759682
711,KPS,16,-159.0954371200996
712,KPS,17,-132.75442948052057
713,KPS,18,-123.02717369043067
714,KPS,19,-138.9590659346077
715,KPS,20,-139.98837886165782
716,KPS,21,-145.3968588079254
717,KPS,22,-131.0880198906725
718,KPS,23,-111.22929144452019
719,KPS,24,-98.69286983749609
720,TTYh,25,15255.242479306497
721,TTYh,26,15359.746541816075
722,TTYh,27,15471.87715222405
723,TTYh,28,15567.799660898238
724,TTYh,29,15572.957221018898
725,TTYh,30,15482.589847688647
726,TTYh,31,14776.400448337843
727,TTYh,32,14024.200115285841
728,TTYh,33,13622.058268327175
729,TTYh,34,13617.683416169837
730,TTYh,35,13844.508810786581
731,TTYh,36,14053.119865952052
732,TTYh,37,13631.555223656853
733,TTYh,38,13427.15087016945
734,TTYh,39,13650.945698800322
735,TTYh,40,13929.586435834794
736,TTYh,41,14358.049498293456
737,TTYh,42,14544.846378277634
738,TTYh,43,14252.973603493918
739,TTYh,44,14242.391921073877
740,TTYh,45,14146.344851807145
741,TTYh,46,14459.63656506803
742,TTYh,47,14858.004254738107
743,TTYh,48,14980.165740872013
744,LRCh,25,14810.434732827624
745,LRCh,26,14914.938795337202
746,LRCh,27,15027.069405745176
747,LRCh,28,15122.991914419365
748,LRCh,29,15128.149474540025
749,LRCh,30,15037.782101209774
750,LRCh,31,14331.59270185897
751,LRCh,32,13579.392368806968
752,LRCh,33,13177.250521848302
753,LRCh,34,13172.875669690964
754,LRCh,35,13399.701064307708
755,LRCh,36,13608.31211947318
756,LRCh,37,13186.74747717798
757,LRCh,38,12982.343123690576
758,LRCh,39,13206.13795232145
759,LRCh,40,13484.77868935592
760,LRCh,41,13913.241751814583
761,LRCh,42,14100.038631798761
762,LRCh,43,13808.165857015045
763,LRCh,44,13797.584174595004
764,LRCh,45,13701.537105328272
765,LRCh,46,14014.828818589158
766,LRCh,47,14413.196508259234
767,LRCh,48,14535.35799439314
768,ATYh,25,12606.121330678305
769,ATYh,26,12710.625393187885
770,ATYh,27,12822.75600359586
771,ATYh,28,12918.678512270048
772,ATYh,29,12923.836072390708
773,ATYh,30,12833.468699060455
774,ATYh,31,12127.279299709651
775,ATYh,32,11375.07896665765
776,ATYh,33,10972.937119698985
777,ATYh,34,10968.562267541645
778,ATYh,35,11195.38766215839
779,ATYh,36,11403.99871732386
780,ATYh,37,10982.434075028663
781,ATYh,38,10778.029721541257
782,ATYh,39,11001.82455017213
783,ATYh,40,11280.465287206602
784,ATYh,41,11708.928349665266
785,ATYh,42,11895.725229649443
786,ATYh,43,11603.852454865728
787,ATYh,44,11593.270772445685
788,ATYh,45,11497.223703178954
789,ATYh,46,11810.515416439837
790,ATYh,47,12208.883106109917
791,ATYh,48,12331.044592243821
792,KIR1h,25,379.08020755194974
793,KIR1h,26,383.8867000166822
794,KIR1h,27,390.5025807947852
795,KIR1h,28,394.39962557809736
796,KIR1h,29,394.54027702444796
797,KIR1h,30,390.5543820258709
798,KIR1h,31,358.55037554140574
799,KIR1h,32,321.19705560992196
800,KIR1h,33,301.98083863681313
801,KIR1h,34,301.92928324207827
802,KIR1h,35,313.384687387559
803,KIR1h,36,323.1052928607291
804,KIR1h,37,302.8622547766739
805,KIR1h,38,293.9995415901892
806,KIR1h,39,304.6393476306003
807,KIR1h,40,317.2251774150504
808,KIR1h,41,338.15042199706863
809,KIR1h,42,346.21830878079925
810,KIR1h,43,332.61674820618884
811,KIR1h,44,332.5087085967216
812,KIR1h,45,327.77866721646
813,KIR1h,46,342.3730652285727
814,KIR1h,47,360.4185725962858
815,KIR1h,48,370.05370810401604
816,KIR3h,25,482.7793146948069
817,KIR3h,26,487.5858071595393
818,KIR3h,27,494.20168793764236
819,KIR3h,28,498.0987327209545
820,KIR3h,29,498.2393841673051
821,KIR3h,30,494.25348916872804
822,KIR3h,31,462.2494826842629
823,KIR3h,32,424.8961627527791
824,KIR3h,33,405.6799457796703
825,KIR3h,34,405.6283903849354
826,KIR3h,35,417.08379453041607
827,KIR3h,36,426.80440000358624
828,KIR3h,37,406.561361919531
829,KIR3h,38,397.69864873304635
830,KIR3h,39,408.33845477345744
831,KIR3h,40,420.9242845579075
832,KIR3h,41,441.8495291399258
833,KIR3h,42,449.91741592365634
834,KIR3h,43,436.315855349046
835,KIR3h,44,436.20781573957873
836,KIR3h,45,431.4777743593171
837,KIR3h,46,446.0721723714299
