,Line,Time,Value
4177,MALIN_500_MALIN_345,2,-36.47671751146686
4178,MALIN_500_MALIN_345,3,-38.13820936735715
4179,MALIN_500_MALIN_345,4,-24.4968968207462
4180,MALIN_500_MALIN_345,5,-17.813231903735876
4181,MALIN_500_MALIN_345,6,-53.56551353631994
4182,MALIN_500_MALIN_345,7,-18.172952370458916
4183,MALIN_500_MALIN_345,8,115.8549506039433
4184,MALIN_500_MALIN_345,9,217.45233365282064
4185,MALIN_500_MALIN_345,10,148.49307207889524
4186,MALIN_500_MALIN_345,11,201.63073571554594
4187,MALIN_500_MALIN_345,12,240.02788609986783
4188,MALIN_500_MALIN_345,13,242.8402631513536
4189,MALIN_500_MALIN_345,14,166.00118682336608
4190,MALIN_500_MALIN_345,15,103.53421612527654
4191,MALIN_500_MALIN_345,16,71.91527133307181
4192,MALIN_500_MALIN_345,17,362.43488122418034
4193,MALIN_500_MALIN_345,18,205.011102731964
4194,MALIN_500_MALIN_345,19,171.49006722514414
4195,MALIN_500_MALIN_345,20,143.36920157409372
4196,MALIN_500_MALIN_345,21,185.2386637178106
4197,MALIN_500_MALIN_345,22,197.7843334132482
4198,MALIN_500_MALIN_345,23,8.851235952609272
4199,MALIN_500_MALIN_345,24,23.869133625128967
4200,MALIN_500_MALIN1_500,1,235.96918771236358
4201,MALIN_500_MALIN1_500,2,425.26242390625714
4202,MALIN_500_MALIN1_500,3,477.5936334688665
4203,MALIN_500_MALIN1_500,4,530.2025959037173
4204,MALIN_500_MALIN1_500,5,539.458324528815
4205,MALIN_500_MALIN1_500,6,516.19068879924
4206,MALIN_500_MALIN1_500,7,426.7082339818869
4207,MALIN_500_MALIN1_500,8,523.6360747933923
4208,MALIN_500_MALIN1_500,9,594.3623556386032
4209,MALIN_500_MALIN1_500,10,184.7665025500105
4210,MALIN_500_MALIN1_500,11,173.79929107134006
4211,MALIN_500_MALIN1_500,12,451.4384659091893
4212,MALIN_500_MALIN1_500,13,125.31122341736045
4213,MALIN_500_MALIN1_500,14,164.65289127102102
4214,MALIN_500_MALIN1_500,15,265.10940522464716
4215,MALIN_500_MALIN1_500,16,214.5529938025609
4216,MALIN_500_MALIN1_500,17,418.7706782367544
4217,MALIN_500_MALIN1_500,18,-59.77040865438903
4218,MALIN_500_MALIN1_500,19,-152.24257998738904
4219,MALIN_500_MALIN1_500,20,-191.52987426385516
4220,MALIN_500_MALIN1_500,21,-10.61923919621131
4221,MALIN_500_MALIN1_500,22,146.3069412915163
4222,MALIN_500_MALIN1_500,23,74.02481855985161
4223,MALIN_500_MALIN1_500,24,491.1609429707851
4224,MALIN_500_MERIDIAN_500,1,5323.7759095676665
4225,MALIN_500_MERIDIAN_500,2,5891.907706477306
4226,MALIN_500_MERIDIAN_500,3,5993.576148751763
4227,MALIN_500_MERIDIAN_500,4,6013.028518301191
4228,MALIN_500_MERIDIAN_500,5,5994.220488535619
4229,MALIN_500_MERIDIAN_500,6,5981.15099610516
4230,MALIN_500_MERIDIAN_500,7,5857.244462715673
4231,MALIN_500_MERIDIAN_500,8,5601.008519507714
4232,MALIN_500_MERIDIAN_500,9,5341.091946510975
4233,MALIN_500_MERIDIAN_500,10,3901.7363858339418
4234,MALIN_500_MERIDIAN_500,11,3795.1593775088527
4235,MALIN_500_MERIDIAN_500,12,4898.833182167877
4236,MALIN_500_MERIDIAN_500,13,3623.557818787761
4237,MALIN_500_MERIDIAN_500,14,4088.7578071003004
4238,MALIN_500_MERIDIAN_500,15,4041.9485086203767
4239,MALIN_500_MERIDIAN_500,16,4001.360620002554
4240,MALIN_500_MERIDIAN_500,17,3216.3437890470614
4241,MALIN_500_MERIDIAN_500,18,3424.0103527199713
4242,MALIN_500_MERIDIAN_500,19,3479.7530969634217
4243,MALIN_500_MERIDIAN_500,20,3631.8298682622726
4244,MALIN_500_MERIDIAN_500,21,3519.0465961126697
4245,MALIN_500_MERIDIAN_500,22,3441.1170308546807
4246,MALIN_500_MERIDIAN_500,23,4007.1190981652194
4247,MALIN_500_MERIDIAN_500,24,5689.223891686723
4248,MALIN_500_OLINDA_500,1,-2525.1350546676476
4249,MALIN_500_OLINDA_500,2,-2582.52693279178
4250,MALIN_500_OLINDA_500,3,-2653.8930801576853
4251,MALIN_500_OLINDA_500,4,-2694.431060079156
4252,MALIN_500_OLINDA_500,5,-2687.9131748112327
4253,MALIN_500_OLINDA_500,6,-2638.110117631744
4254,MALIN_500_OLINDA_500,7,-2555.487880651977
4255,MALIN_500_OLINDA_500,8,-2537.8887482239397
4256,MALIN_500_OLINDA_500,9,-2492.297300315183
4257,MALIN_500_OLINDA_500,10,-1474.8976960924945
4258,MALIN_500_OLINDA_500,11,-1463.3648796868365
4259,MALIN_500_OLINDA_500,12,-2148.0470823596033
4260,MALIN_500_OLINDA_500,13,-1376.0451856611326
4261,MALIN_500_OLINDA_500,14,-1409.4459343702988
4262,MALIN_500_OLINDA_500,15,-1634.8713445987132
4263,MALIN_500_OLINDA_500,16,-1503.5812426700118
4264,MALIN_500_OLINDA_500,17,-1375.220499341036
4265,MALIN_500_OLINDA_500,18,-1155.790938053229
4266,MALIN_500_OLINDA_500,19,-1127.0422363348696
4267,MALIN_500_OLINDA_500,20,-1166.3590310901282
4268,MALIN_500_OLINDA_500,21,-1224.8878866806654
4269,MALIN_500_OLINDA_500,22,-1274.1920368935107
4270,MALIN_500_OLINDA_500,23,-1428.3092267643083
4271,MALIN_500_OLINDA_500,24,-2542.312831090938
4272,MARTIN_115_POTRERO_115,1,-447.00813390000013
4273,MARTIN_115_POTRERO_115,2,-450.44001219999996
4274,MARTIN_115_POTRERO_115,3,-443.1781207
4275,MARTIN_115_POTRERO_115,4,-438.4254194
4276,MARTIN_115_POTRERO_115,5,-435.473431
4277,MARTIN_115_POTRERO_115,6,-437.0970246
4278,MARTIN_115_POTRERO_115,7,-444.8312342
4279,MARTIN_115_POTRERO_115,8,-452.4320802000001
4280,MARTIN_115_POTRERO_115,9,-445.02543080000015
4281,MARTIN_115_POTRERO_115,10,-434.0635897000001
4282,MARTIN_115_POTRERO_115,11,-424.6970269000001
4283,MARTIN_115_POTRERO_115,12,-419.7516641000001
4284,MARTIN_115_POTRERO_115,13,-419.70608470000013
4285,MARTIN_115_POTRERO_115,14,-421.5520497000001
4286,MARTIN_115_POTRERO_115,15,-422.64595480000014
4287,MARTIN_115_POTRERO_115,16,-421.4153115000001
4288,MARTIN_115_POTRERO_115,17,-417.2675878000001
4289,MARTIN_115_POTRERO_115,18,-403.18355910000014
4290,MARTIN_115_POTRERO_115,19,-400.8818004000001
4291,MARTIN_115_POTRERO_115,20,-404.9611550000001
4292,MARTIN_115_POTRERO_115,21,-410.4534704000001
4293,MARTIN_115_POTRERO_115,22,-417.8601198000001
4294,MARTIN_115_POTRERO_115,23,-429.1865960000001
4295,MARTIN_115_POTRERO_115,24,-442.81483080000004
4296,MARTIN_230_JEFFERSN_230,1,-433.9606242679218
4297,MARTIN_230_JEFFERSN_230,2,-435.99625815992675
4298,MARTIN_230_JEFFERSN_230,3,-432.1167397927708
4299,MARTIN_230_JEFFERSN_230,4,-428.8638735034385
4300,MARTIN_230_JEFFERSN_230,5,-429.39016626087636
4301,MARTIN_230_JEFFERSN_230,6,-435.73589845366723
4302,MARTIN_230_JEFFERSN_230,7,-437.58919221007693
4303,MARTIN_230_JEFFERSN_230,8,-433.9924800083154
4304,MARTIN_230_JEFFERSN_230,9,-428.0247448195415
4305,MARTIN_230_JEFFERSN_230,10,-431.8979348828602
4306,MARTIN_230_JEFFERSN_230,11,-426.8762401344709
4307,MARTIN_230_JEFFERSN_230,12,-419.84866527483484
4308,MARTIN_230_JEFFERSN_230,13,-425.92361650901955
4309,MARTIN_230_JEFFERSN_230,14,-423.36796799585136
4310,MARTIN_230_JEFFERSN_230,15,-418.1591642505749
4311,MARTIN_230_JEFFERSN_230,16,-415.03570411486714
4312,MARTIN_230_JEFFERSN_230,17,-419.80323246412934
4313,MARTIN_230_JEFFERSN_230,18,-419.8657518194025
4314,MARTIN_230_JEFFERSN_230,19,-418.24939997722
4315,MARTIN_230_JEFFERSN_230,20,-421.69220980431965
4316,MARTIN_230_JEFFERSN_230,21,-425.39706428881107
4317,MARTIN_230_JEFFERSN_230,22,-435.28630384701637
4318,MARTIN_230_JEFFERSN_230,23,-437.083844594242
4319,MARTIN_230_JEFFERSN_230,24,-426.0586439229592
4320,MARTIN_230_MARTIN_115,1,235.88192370000013
4321,MARTIN_230_MARTIN_115,2,250.0
4322,MARTIN_230_MARTIN_115,3,250.0
4323,MARTIN_230_MARTIN_115,4,250.0
4324,MARTIN_230_MARTIN_115,5,250.0
4325,MARTIN_230_MARTIN_115,6,250.0
4326,MARTIN_230_MARTIN_115,7,250.0
4327,MARTIN_230_MARTIN_115,8,248.33160240000007
4328,MARTIN_230_MARTIN_115,9,231.33099070000014
4329,MARTIN_230_MARTIN_115,10,206.17008540000006
4330,MARTIN_230_MARTIN_115,11,184.6708503000001
4331,MARTIN_230_MARTIN_115,12,173.31967270000007
4332,MARTIN_230_MARTIN_115,13,173.21505350000012
4333,MARTIN_230_MARTIN_115,14,177.4521291000001
4334,MARTIN_230_MARTIN_115,15,179.96298860000013
4335,MARTIN_230_MARTIN_115,16,177.13827160000005
4336,MARTIN_230_MARTIN_115,17,167.61792900000012
4337,MARTIN_230_MARTIN_115,18,135.29061200000012
4338,MARTIN_230_MARTIN_115,19,130.00734510000007
4339,MARTIN_230_MARTIN_115,20,139.37075890000008
4340,MARTIN_230_MARTIN_115,21,151.97736630000017
4341,MARTIN_230_MARTIN_115,22,168.97797800000012
4342,MARTIN_230_MARTIN_115,23,194.97583650000013
4343,MARTIN_230_MARTIN_115,24,226.25696200000004
4344,MARTIN_230_SANMATEO_230,1,539.160624267922
4345,MARTIN_230_SANMATEO_230,2,509.8142478599271
4346,MARTIN_230_SANMATEO_230,3,494.2028847227708
4347,MARTIN_230_SANMATEO_230,4,483.2718598934388
4348,MARTIN_230_SANMATEO_230,5,479.02911015087653
4349,MARTIN_230_SANMATEO_230,6,487.9978157736674
4350,MARTIN_230_SANMATEO_230,7,502.3460009100771
4351,MARTIN_230_SANMATEO_230,8,515.3924800083155
4352,MARTIN_230_SANMATEO_230,9,541.9247448195417
4353,MARTIN_230_SANMATEO_230,10,593.8979348828602
4354,MARTIN_230_SANMATEO_230,11,629.976240234471
4355,MARTIN_230_SANMATEO_230,12,644.648665274835
4356,MARTIN_230_SANMATEO_230,13,650.9236165090198
4357,MARTIN_230_SANMATEO_230,14,640.2679678958516
4358,MARTIN_230_SANMATEO_230,15,630.259164250575
4359,MARTIN_230_SANMATEO_230,16,632.5357042148673
4360,MARTIN_230_SANMATEO_230,17,655.5032325641295
4361,MARTIN_230_SANMATEO_230,18,717.3657518194027
4362,MARTIN_230_SANMATEO_230,19,725.8493998772201
4363,MARTIN_230_SANMATEO_230,20,711.3922097043196
4364,MARTIN_230_SANMATEO_230,21,690.9970642888112
4365,MARTIN_230_SANMATEO_230,22,668.3863038470163
4366,MARTIN_230_SANMATEO_230,23,620.4838445942421
4367,MARTIN_230_SANMATEO_230,24,549.6586439229595
4368,MC_CALL_230_GATES_230,1,-231.8073142244274
4369,MC_CALL_230_GATES_230,2,-183.2096917719436
4370,MC_CALL_230_GATES_230,3,-195.402264662554
4371,MC_CALL_230_GATES_230,4,-232.90830654637205
4372,MC_CALL_230_GATES_230,5,-232.32649896961777
4373,MC_CALL_230_GATES_230,6,-155.36207725672693
4374,MC_CALL_230_GATES_230,7,-151.4784834744812
4375,MC_CALL_230_GATES_230,8,-246.51449636846735
4376,MC_CALL_230_GATES_230,9,-320.2579623125211
4377,MC_CALL_230_GATES_230,10,-372.4037198756404
4378,MC_CALL_230_GATES_230,11,-433.9096728615164
4379,MC_CALL_230_GATES_230,12,-455.58368523062217
4380,MC_CALL_230_GATES_230,13,-487.95609721002285
4381,MC_CALL_230_GATES_230,14,-537.9212313861891
4382,MC_CALL_230_GATES_230,15,-578.9018427691994
4383,MC_CALL_230_GATES_230,16,-601.9708896855873
4384,MC_CALL_230_GATES_230,17,-523.5468435342389
4385,MC_CALL_230_GATES_230,18,-478.09305808416883
4386,MC_CALL_230_GATES_230,19,-470.9514793516564
4387,MC_CALL_230_GATES_230,20,-448.62194034144915
4388,MC_CALL_230_GATES_230,21,-440.11065474225137
4389,MC_CALL_230_GATES_230,22,-341.76310352076547
4390,MC_CALL_230_GATES_230,23,-318.19015414608845
4391,MC_CALL_230_GATES_230,24,-390.3719409590515
4392,MC_CALL_230_MC_CALL_20,1,914.2458017302529
4393,MC_CALL_230_MC_CALL_20,2,799.8223369642076
4394,MC_CALL_230_MC_CALL_20,3,807.9385870942897
4395,MC_CALL_230_MC_CALL_20,4,877.1699794370969
4396,MC_CALL_230_MC_CALL_20,5,875.6481945077503
4397,MC_CALL_230_MC_CALL_20,6,736.3955504487764
4398,MC_CALL_230_MC_CALL_20,7,742.7519970119555
4399,MC_CALL_230_MC_CALL_20,8,939.4270833050844
4400,MC_CALL_230_MC_CALL_20,9,1104.7162779804016
4401,MC_CALL_230_MC_CALL_20,10,1219.9489425829868
4402,MC_CALL_230_MC_CALL_20,11,1355.2917172868292
4403,MC_CALL_230_MC_CALL_20,12,1408.4885652254409
4404,MC_CALL_230_MC_CALL_20,13,1460.6807524090639
4405,MC_CALL_230_MC_CALL_20,14,1547.6092332098333
4406,MC_CALL_230_MC_CALL_20,15,1600.1967545745397
4407,MC_CALL_230_MC_CALL_20,16,1634.6563190642883
4408,MC_CALL_230_MC_CALL_20,17,1492.8753236085195
4409,MC_CALL_230_MC_CALL_20,18,1502.8325022717922
4410,MC_CALL_230_MC_CALL_20,19,1493.6532725477177
4411,MC_CALL_230_MC_CALL_20,20,1429.9239140349114
4412,MC_CALL_230_MC_CALL_20,21,1393.0235824485476
4413,MC_CALL_230_MC_CALL_20,22,1186.3149293297565
4414,MC_CALL_230_MC_CALL_20,23,1114.1945668914746
4415,MC_CALL_230_MC_CALL_20,24,1211.8065817712293
4416,MC_CALL_230_PANOCHE_230,1,-471.6080608058256
4417,MC_CALL_230_PANOCHE_230,2,-419.437652392264
4418,MC_CALL_230_PANOCHE_230,3,-426.14885923173574
4419,MC_CALL_230_PANOCHE_230,4,-460.18958189072487
4420,MC_CALL_230_PANOCHE_230,5,-459.4074708381326
4421,MC_CALL_230_PANOCHE_230,6,-388.3050474920494
4422,MC_CALL_230_PANOCHE_230,7,-389.1520437374743
4423,MC_CALL_230_PANOCHE_230,8,-482.97673583661697
4424,MC_CALL_230_PANOCHE_230,9,-558.9726352678804
4425,MC_CALL_230_PANOCHE_230,10,-608.3251753073464
4426,MC_CALL_230_PANOCHE_230,11,-673.2688629253129
4427,MC_CALL_230_PANOCHE_230,12,-702.4500151948187
4428,MC_CALL_230_PANOCHE_230,13,-727.032090099041
4429,MC_CALL_230_PANOCHE_230,14,-771.3099080236441
4430,MC_CALL_230_PANOCHE_230,15,-805.1233424053404
4431,MC_CALL_230_PANOCHE_230,16,-824.0125085787009
4432,MC_CALL_230_PANOCHE_230,17,-754.1830415742807
4433,MC_CALL_230_PANOCHE_230,18,-734.1865423876233
4434,MC_CALL_230_PANOCHE_230,19,-729.4914755960613
4435,MC_CALL_230_PANOCHE_230,20,-703.5362411934623
4436,MC_CALL_230_PANOCHE_230,21,-690.1444925062964
4437,MC_CALL_230_PANOCHE_230,22,-590.9396352089909
4438,MC_CALL_230_PANOCHE_230,23,-559.3628480453863
4439,MC_CALL_230_PANOCHE_230,24,-621.7074763121777
4440,MEAD_500_ELDORADO_500,1,-251.26628480502228
4441,MEAD_500_ELDORADO_500,2,-256.22323494407647
4442,MEAD_500_ELDORADO_500,3,-261.61697775367657
4443,MEAD_500_ELDORADO_500,4,-252.36960025607186
4444,MEAD_500_ELDORADO_500,5,-241.19532631497592
4445,MEAD_500_ELDORADO_500,6,-249.77649275434283
4446,MEAD_500_ELDORADO_500,7,-258.1182382767169
4447,MEAD_500_ELDORADO_500,8,-249.5386052468236
4448,MEAD_500_ELDORADO_500,9,-246.33121428501164
4449,MEAD_500_ELDORADO_500,10,-289.02850352632913
4450,MEAD_500_ELDORADO_500,11,-379.2348335931376
4451,MEAD_500_ELDORADO_500,12,-350.49582974349414
4452,MEAD_500_ELDORADO_500,13,-386.7214859649989
4453,MEAD_500_ELDORADO_500,14,-258.69498015326866
4454,MEAD_500_ELDORADO_500,15,-262.2181275619987
4455,MEAD_500_ELDORADO_500,16,-260.8999137532737
4456,MEAD_500_ELDORADO_500,17,-474.5874685894921
4457,MEAD_500_ELDORADO_500,18,-455.83483556812826
4458,MEAD_500_ELDORADO_500,19,-450.933139958677
4459,MEAD_500_ELDORADO_500,20,-455.1984427744712
4460,MEAD_500_ELDORADO_500,21,-457.7477498803187
4461,MEAD_500_ELDORADO_500,22,-463.2627087484507
4462,MEAD_500_ELDORADO_500,23,-417.0545487671384
4463,MEAD_500_ELDORADO_500,24,-256.42496199684706
4464,MEAD_500_H_ALLEN_500,1,-890.9193788072815
4465,MEAD_500_H_ALLEN_500,2,-811.3497397784265
4466,MEAD_500_H_ALLEN_500,3,-811.321829327168
4467,MEAD_500_H_ALLEN_500,4,-808.0617239205901
4468,MEAD_500_H_ALLEN_500,5,-828.4592278377011
4469,MEAD_500_H_ALLEN_500,6,-815.4749147019361
4470,MEAD_500_H_ALLEN_500,7,-817.0088650278572
4471,MEAD_500_H_ALLEN_500,8,-748.2237813662168
4472,MEAD_500_H_ALLEN_500,9,-828.9024353639663
4473,MEAD_500_H_ALLEN_500,10,-821.7628171697515
4474,MEAD_500_H_ALLEN_500,11,-616.4007932764014
4475,MEAD_500_H_ALLEN_500,12,-659.0073219727292
4476,MEAD_500_H_ALLEN_500,13,-590.4424388628497
4477,MEAD_500_H_ALLEN_500,14,-1018.8386478012553
4478,MEAD_500_H_ALLEN_500,15,-1000.30916521168
4479,MEAD_500_H_ALLEN_500,16,-977.0823983906062
4480,MEAD_500_H_ALLEN_500,17,-254.51673552821754
4481,MEAD_500_H_ALLEN_500,18,-266.28753725400003
4482,MEAD_500_H_ALLEN_500,19,-290.29368946059253
4483,MEAD_500_H_ALLEN_500,20,-313.07323265060205
4484,MEAD_500_H_ALLEN_500,21,-293.4584389944191
4485,MEAD_500_H_ALLEN_500,22,-295.0771832047151
4486,MEAD_500_H_ALLEN_500,23,-582.5904551044594
4487,MEAD_500_H_ALLEN_500,24,-832.896220045981
4488,MEAD_500_HOOVER_20,1,1993.6000000000008
4489,MEAD_500_HOOVER_20,2,1993.6000000000008
4490,MEAD_500_HOOVER_20,3,1993.6000000000008
4491,MEAD_500_HOOVER_20,4,1907.247907512957
4492,MEAD_500_HOOVER_20,5,1816.6565767089076
4493,MEAD_500_HOOVER_20,6,1914.2272431439874
4494,MEAD_500_HOOVER_20,7,1993.6000000000008
4495,MEAD_500_HOOVER_20,8,1993.6000000000008
4496,MEAD_500_HOOVER_20,9,1993.6000000000008
4497,MEAD_500_HOOVER_20,10,2382.7897004232454
4498,MEAD_500_HOOVER_20,11,3190.081125291293
4499,MEAD_500_HOOVER_20,12,2963.841555498705
4500,MEAD_500_HOOVER_20,13,3211.8158204035317
4501,MEAD_500_HOOVER_20,14,1993.6000000000008
4502,MEAD_500_HOOVER_20,15,1993.6000000000008
4503,MEAD_500_HOOVER_20,16,1993.6000000000008
4504,MEAD_500_HOOVER_20,17,4114.600000000001
4505,MEAD_500_HOOVER_20,18,4114.600000000001
4506,MEAD_500_HOOVER_20,19,4114.600000000001
4507,MEAD_500_HOOVER_20,20,4114.600000000001
4508,MEAD_500_HOOVER_20,21,4114.600000000001
4509,MEAD_500_HOOVER_20,22,4114.600000000001
4510,MEAD_500_HOOVER_20,23,3514.378796983224
4511,MEAD_500_HOOVER_20,24,1993.6000000000006
4512,MEAD_500_VICTORVL_500,1,1247.2218898066876
4513,MEAD_500_VICTORVL_500,2,1165.4164731045103
4514,MEAD_500_VICTORVL_500,3,1184.6666817430705
4515,MEAD_500_VICTORVL_500,4,1119.0712996603706
4516,MEAD_500_VICTORVL_500,5,1073.2570347910441
4517,MEAD_500_VICTORVL_500,6,1131.1963909460192
4518,MEAD_500_VICTORVL_500,7,1169.863537723612
4519,MEAD_500_VICTORVL_500,8,1099.4013645693515
4520,MEAD_500_VICTORVL_500,9,1174.5520016990308
4521,MEAD_500_VICTORVL_500,10,1430.9332231489752
4522,MEAD_500_VICTORVL_500,11,1767.5593320690532
4523,MEAD_500_VICTORVL_500,12,1678.7962758334152
4524,MEAD_500_VICTORVL_500,13,1764.242197530537
4525,MEAD_500_VICTORVL_500,14,1353.724455155515
4526,MEAD_500_VICTORVL_500,15,1346.2837329387248
4527,MEAD_500_VICTORVL_500,16,1318.2411440000176
4528,MEAD_500_VICTORVL_500,17,2061.938009751985
4529,MEAD_500_VICTORVL_500,18,2004.805083017627
4530,MEAD_500_VICTORVL_500,19,2002.3929585339404
4531,MEAD_500_VICTORVL_500,20,2041.715153399017
4532,MEAD_500_VICTORVL_500,21,2037.1195772327033
4533,MEAD_500_VICTORVL_500,22,2053.5197359025033
4534,MEAD_500_VICTORVL_500,23,1957.7935186440955
4535,MEAD_500_VICTORVL_500,24,1221.0750841058393
4536,MEAD_500_WESTWING_500,1,-263.36999919557223
4537,MEAD_500_WESTWING_500,2,-293.2602337298406
4538,MEAD_500_WESTWING_500,3,-298.4070898304217
4539,MEAD_500_WESTWING_500,4,-295.8894505171047
4540,MEAD_500_WESTWING_500,5,-278.81043244058867
4541,MEAD_500_WESTWING_500,6,-279.1291711455618
4542,MEAD_500_WESTWING_500,7,-294.919547027529
4543,MEAD_500_WESTWING_500,8,-291.12273555004253
4544,MEAD_500_WESTWING_500,9,-277.6968003799247
4545,MEAD_500_WESTWING_500,10,-332.1108689176925
4546,MEAD_500_WESTWING_500,11,-495.13620490550386
4547,MEAD_500_WESTWING_500,12,-435.2212098945247
4548,MEAD_500_WESTWING_500,13,-514.4897497708455
4549,MEAD_500_WESTWING_500,14,-290.78093549247257
4550,MEAD_500_WESTWING_500,15,-302.2941877109572
4551,MEAD_500_WESTWING_500,16,-306.9868356373156
4552,MEAD_500_WESTWING_500,17,-703.0834591867413
4553,MEAD_500_WESTWING_500,18,-699.7521926682459
4554,MEAD_500_WESTWING_500,19,-691.253816967976
4555,MEAD_500_WESTWING_500,20,-688.6433874770789
4556,MEAD_500_WESTWING_500,21,-691.9749918813986
4557,MEAD_500_WESTWING_500,22,-698.1641255537622
4558,MEAD_500_WESTWING_500,23,-574.6861206764455
4559,MEAD_500_WESTWING_500,24,-269.39644094329515
4560,MESA_CAL_230_MIRALOMA_230,1,-476.98666258709903
4561,MESA_CAL_230_MIRALOMA_230,2,-474.93161638902603
4562,MESA_CAL_230_MIRALOMA_230,3,-471.03107839326793
4563,MESA_CAL_230_MIRALOMA_230,4,-470.3073461156838
4564,MESA_CAL_230_MIRALOMA_230,5,-470.2031299945377
4565,MESA_CAL_230_MIRALOMA_230,6,-470.2571275579931
4566,MESA_CAL_230_MIRALOMA_230,7,-469.3417152713209
4567,MESA_CAL_230_MIRALOMA_230,8,-471.09348330448694
4568,MESA_CAL_230_MIRALOMA_230,9,-472.13713732356126
4569,MESA_CAL_230_MIRALOMA_230,10,-469.3635975836979
4570,MESA_CAL_230_MIRALOMA_230,11,-467.58150785754447
4571,MESA_CAL_230_MIRALOMA_230,12,-468.41345721127266
4572,MESA_CAL_230_MIRALOMA_230,13,-465.3804955595025
4573,MESA_CAL_230_MIRALOMA_230,14,-466.98541461387794
4574,MESA_CAL_230_MIRALOMA_230,15,-466.3709620059734
4575,MESA_CAL_230_MIRALOMA_230,16,-468.72013486241923
4576,MESA_CAL_230_MIRALOMA_230,17,-464.75739200641016
4577,MESA_CAL_230_MIRALOMA_230,18,-468.67720791137833
4578,MESA_CAL_230_MIRALOMA_230,19,-469.59017222362456
4579,MESA_CAL_230_MIRALOMA_230,20,-470.829287286643
4580,MESA_CAL_230_MIRALOMA_230,21,-470.66716612988535
4581,MESA_CAL_230_MIRALOMA_230,22,-469.5421802919121
4582,MESA_CAL_230_MIRALOMA_230,23,-471.53268027054565
4583,MESA_CAL_230_MIRALOMA_230,24,-474.8298119116229
4584,MESA_CAL_230_SERRANO_230,1,-888.0
4585,MESA_CAL_230_SERRANO_230,2,-888.0
4586,MESA_CAL_230_SERRANO_230,3,-888.0
4587,MESA_CAL_230_SERRANO_230,4,-888.0
4588,MESA_CAL_230_SERRANO_230,5,-888.0
4589,MESA_CAL_230_SERRANO_230,6,-888.0
4590,MESA_CAL_230_SERRANO_230,7,-888.0
4591,MESA_CAL_230_SERRANO_230,8,-888.0
4592,MESA_CAL_230_SERRANO_230,9,-888.0
4593,MESA_CAL_230_SERRANO_230,10,-888.0
4594,MESA_CAL_230_SERRANO_230,11,-888.0
4595,MESA_CAL_230_SERRANO_230,12,-888.0
4596,MESA_CAL_230_SERRANO_230,13,-888.0
4597,MESA_CAL_230_SERRANO_230,14,-888.0
4598,MESA_CAL_230_SERRANO_230,15,-888.0
4599,MESA_CAL_230_SERRANO_230,16,-888.0
4600,MESA_CAL_230_SERRANO_230,17,-888.0
4601,MESA_CAL_230_SERRANO_230,18,-888.0
4602,MESA_CAL_230_SERRANO_230,19,-888.0
4603,MESA_CAL_230_SERRANO_230,20,-888.0
4604,MESA_CAL_230_SERRANO_230,21,-888.0
4605,MESA_CAL_230_SERRANO_230,22,-888.0
4606,MESA_CAL_230_SERRANO_230,23,-888.0
4607,MESA_CAL_230_SERRANO_230,24,-888.0
4608,MESA_CAL_230_VINCENT_230,1,-568.97789078614
4609,MESA_CAL_230_VINCENT_230,2,-564.0534534934724
4610,MESA_CAL_230_VINCENT_230,3,-555.0598441665587
4611,MESA_CAL_230_VINCENT_230,4,-550.8528507533498
4612,MESA_CAL_230_VINCENT_230,5,-549.875287529169
4613,MESA_CAL_230_VINCENT_230,6,-552.896098498303
4614,MESA_CAL_230_VINCENT_230,7,-537.7519933870752
4615,MESA_CAL_230_VINCENT_230,8,-537.0416473454678
4616,MESA_CAL_230_VINCENT_230,9,-535.78506403914
4617,MESA_CAL_230_VINCENT_230,10,-520.63448838746
4618,MESA_CAL_230_VINCENT_230,11,-506.54558256594686
4619,MESA_CAL_230_VINCENT_230,12,-512.0400996660225
4620,MESA_CAL_230_VINCENT_230,13,-495.44119491651145
4621,MESA_CAL_230_VINCENT_230,14,-511.51954657044047
4622,MESA_CAL_230_VINCENT_230,15,-510.6146472599652
4623,MESA_CAL_230_VINCENT_230,16,-518.531095974077
4624,MESA_CAL_230_VINCENT_230,17,-477.3369912644705
4625,MESA_CAL_230_VINCENT_230,18,-630.8654344186743
4626,MESA_CAL_230_VINCENT_230,19,-660.0010504066412
4627,MESA_CAL_230_VINCENT_230,20,-639.41400060884
4628,MESA_CAL_230_VINCENT_230,21,-618.9726246407295
4629,MESA_CAL_230_VINCENT_230,22,-581.32713495809
4630,MESA_CAL_230_VINCENT_230,23,-527.7737514903712
4631,MESA_CAL_230_VINCENT_230,24,-558.9918673653664
4632,METCALF_230_METCALF_20,1,2.9103830456733704e-11
4633,METCALF_230_METCALF_20,2,2.9103830456733704e-11
4634,METCALF_230_METCALF_20,3,2.9103830456733704e-11
4635,METCALF_230_METCALF_20,4,2.9103830456733704e-11
4636,METCALF_230_METCALF_20,5,2.9103830456733704e-11
4637,METCALF_230_METCALF_20,6,2.9103830456733704e-11
4638,METCALF_230_METCALF_20,7,2.9103830456733704e-11
4639,METCALF_230_METCALF_20,8,2.9103830456733704e-11
4640,METCALF_230_METCALF_20,9,2.9103830456733704e-11
4641,METCALF_230_METCALF_20,10,2.9103830456733704e-11
4642,METCALF_230_METCALF_20,11,2.9103830456733704e-11
