EIA_ID,plant,state,BA,NERC,lat,lon,nameplate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
58455,45-Mile Hydroelectric Project,OR,PACW,WECC,44.528967,-121.153171,3,0.5568635917167929,0.6061685818423027,0.5858809923891628,0.5221287794712653,0.5905016419681219,0.6076995745419813,0.5994358773986281,0.613420595641226,0.5916413728929393,0.6646935997296912,0.5546367548726704,0.6093542822592118,0.8120578496229904,0.5341436669062692,0.7962153053754445,0.6493605504427247,0.8737447709684167,0.7806496278105156,0.7466179421672765,0.9443661449686497,0.919809178607695,0.9440502895406834,0.9844394174273139,0.7991795470806322,0.6410188598963641,0.5799225196756499,0.577241540197271,0.591772206423553,0.5936024297423886,0.5893319086651053,0.62287327275362,0.6153240998456516,0.537539038919634,0.5463926230900751,0.5066147342100221,0.5082637717880991,0.4385741484651142,0.429679164897518,0.40049479732449583,0.4465227831737806,0.428753368028642,0.42698399955708116,0.39860332927324393,0.47916265203265257,0.5505031524805044,0.5369772764981825,0.5532083276769688,0.5728208478513357,0.581084283137426,0.5253638724256179,0.5342526046105969,0.5247469678784515
293,A G Wishon,CA,CISO,WECC,37.159,-119.4963,12.8,1.9778788900597122,2.252864603090973,2.954204311556024,3.5748142694063927,1.9825781137603944,2.3675924962466004,3.325921432599946,6.574582237772956,7.87170913247435,8.245787372988687,8.433355589697092,7.719153533768938,7.9211500748395265,11.73577227922717,9.461813208401994,8.327691762189426,7.194650431639918,6.494023282423329,6.738463936850436,7.690278637035804,10.041004852852353,9.981369652251743,11.316884143588055,10.114404594483583,7.376824137127192,5.45770556641933,8.188508279789934,7.684994689503397,7.438125857174752,7.232936178356138,6.342908266461122,6.25280242924372,6.694794889640088,7.890956303440047,7.359329008417844,4.8675423256268955,4.731815338963707,5.447708660775427,6.155618042195194,5.768353776209132,3.1005724028062556,3.5326014920079722,4.689042993406505,4.551999454195332,3.859661982221239,3.029385858138763,2.995726015270555,3.164025229611597,3.957406487232574,6.218348076947504,3.166835636063797,2.6066076931626214
3581,Abbott TP 3,TX,ERCO,TRE,29.59438362,-98.04083462,2.8,1.8268347558854228,2.0120233511704577,1.2929905775252233,1.205787043786551,2.0836356760292984,2.8,2.779722940708317,2.5392548450438674,1.973798502168029,0.9618365808676127,1.0093222103852366,0.9274852744080552,0.8941443004914257,1.2600876691504617,1.7169089617017923,1.5535525750544374,2.7753916711004702,1.3710428694584489,2.8,2.336054266041568,1.7696617985207137,1.238468249264853,1.3489702756260133,1.2413396685281932,1.5673066500244488,1.0875816583884501,2.3487194598424472,2.1521374706977388,2.0132112693050193,1.8206644287782678,1.4018866934493162,1.0294351222156515,0.904931677357519,0.8382887545911327,0.8298507617860864,0.9913619449351094,0.9871301145703,1.0367984393783272,1.0363529835504526,0.9168593932314939,0.8277599261588335,0.850160645810039,0.854427449553126,1.1382137581845253,0.8978573710768106,0.8645658022645571,0.8775576339961682,0.8592878706235902,0.705760224932885,0.7079333378945447,0.6877066710975578,0.6668615029191753
7789,Abiquiu Dam,NM,WACM,WECC,36.2397,-106.4233,15.6,1.8218250164041996,1.3492643771091113,1.8934725698350205,2.2110904808773904,2.301396623460387,1.9866907224048473,1.9965306962651985,1.8026832112162856,3.079892399054228,1.879641051331158,2.650146652007377,2.2967937650730597,2.105394284650305,2.484519738822596,2.3239688420471283,2.362171069587629,2.6508101221158564,2.3234780491172824,2.6848365736199056,2.777695582933075,2.6404257430788243,2.4151461753120986,1.9154799065544967,2.5326317887758907,2.986049498163037,3.09415603535488,4.789395802777373,4.30774104491058,2.1330143818329232,1.0115228201847686,1.9923999350011024,2.915759068045765,3.42751053363324,3.461790536112783,0.689517764159966,1.198836100169791,1.0898687849291622,3.267454397035876,3.327709214080963,1.3129545091139763,1.7563441977815044,2.2121325906123768,2.182439535704828,1.7653981088559432,1.2082913292497233,1.3947834186969361,1.9367298530361758,3.0898972464470287,2.4217286694282656,1.6527696565068244,1.285463203392998,0.9693477628036716
905,Alamo,CA,CISO,WECC,34.81545,-118.685953,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,Albany,OR,NA,WECC,44.634473,-123.111723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,Albeni Falls,ID,BPAT,WECC,48.17879019,-116.9992116,42,20.59225573501192,19.816910557835392,16.533095689793623,16.460122026059363,16.50169114512333,23.010170614856428,22.36260483770287,19.248121814250045,17.061900770146767,15.826878278135016,15.393353811808343,20.84152695579431,30.294948527484934,15.677891228954625,24.87710149660363,27.667568160078968,25.406013478569548,21.735793301067364,19.68516112918173,30.071913044441413,27.053865453699636,21.661199666855815,32.15782825373213,27.439273677086128,20.34792159843046,17.569517685820852,31.400947155017153,29.160425145154242,23.88800187432179,21.055567366366493,22.551397795143696,24.95111806099085,26.07504229797242,24.200336670687165,23.91710776296781,17.718393859083708,18.73254841247378,19.6235974998454,23.99091046097604,19.435421892723017,16.924497576724164,17.770299554571448,18.556895393969423,18.299006824213194,16.664104744012473,17.008016849423612,16.85169316514582,17.289399481123635,13.600369796236718,14.094595885736572,14.283744142211823,14.42346978973709
6409,Alcova,WY,WAUW,WECC,42.5484117,-106.7175364,41.4,9.071858203737191,9.252893068113323,8.972720063721692,8.836225523120643,9.326646444239925,10.27136881094386,10.639848409542743,10.31742876076872,9.968700185253454,9.073930128706953,9.870465171679419,11.118643795718747,12.153318181435557,11.065504955292262,10.780060758570809,11.433893101774496,12.104071253558278,11.139974625711265,7.719746615454434,6.967897215621686,7.1083943256914415,29.20282911260951,16.894248385929497,15.147480145504412,10.110082846096711,6.8088673129297055,12.24554348749435,14.273875496515679,10.788504699961285,13.409655489740612,14.1021054898066,12.196181154457523,12.710398522050863,13.600390119808575,12.334624291886499,15.689665272433555,11.791679228970825,9.622270840436412,5.926241734044453,11.853622551625559,10.337964510460935,7.627602861319967,6.720129161218263,7.1177984331397015,8.699860631362792,8.274630535665258,8.374429435675907,8.951527422693985,7.590961379425638,7.157642359323499,7.16552088696172,6.84959192866907
3913,Alder,WA,TPWR,WECC,46.80095939,-122.3105034,50,20.95421454364076,19.119924638300777,15.999084174354282,16.12646541778067,15.492384960731009,19.712670555024435,17.141452656542985,15.057207844895144,13.906157738627215,14.014723162738205,13.910737482094024,16.440348325519818,16.722595172982594,13.501940560363193,14.461023786986955,20.823225049050798,19.995489680772085,16.6302395014923,22.53324247891488,28.068865631249455,24.42186684853491,26.079927262878133,23.965341827623906,21.364799590014577,18.78667581997085,17.10529075255102,16.65482884115099,15.523058878451742,15.636467240617261,14.791690665302683,17.475809423827823,17.25693128005188,15.171227552037202,14.080011543612132,13.52080112378211,8.143038128459885,8.911344643373544,12.827012057100168,13.224644376222148,9.03919395485634,10.082707278269462,9.754242119698729,18.652128647409473,12.508053595300286,13.727503634891818,12.564002998294546,21.28574808038416,15.592261438120389,10.77937797024335,12.254222441021113,18.82285747893888,17.372800310190993
214,Alta,CA,CISO,WECC,39.2193,-120.7857,1,0.06657026219714571,0.1434175003556019,0.18602519505423587,0.2853863390914503,0.14524193154820808,0.27095286595371465,0.2823572681491541,0.35284827137441294,0.37744714774797544,0.5645538859597734,0.5432295938293302,0.48694965826986913,0.47250852372583474,0.6098592909084057,0.639579289739405,0.6211000108489543,0.5053183342609975,0.507369697762653,0.474332134292566,0.45908574426173354,0.6081615578965399,0.5869600802560561,0.8453274846875827,0.6243855369260598,0.3980547611703534,0.30895947166651977,0.46246767897600033,0.48534280469897206,0.4649223148730858,0.48724238514789175,0.47918961525529385,0.4332508865248227,0.45034810874704484,0.4692641843971631,0.4703554964539007,0.35883153560584796,0.36043944390579946,0.3604394439057995,0.33015717092337915,0.3490526089729031,0.29619363182191866,0.22910175488522105,0.2267829112122937,0.22123007830334168,0.2034580694780345,0.20570702656622097,0.2190556750896506,0.23610422075816123,0.2323453915130199,0.2743787850685572,0.24522999958783284,0.24233624334807977
