,Generator,Time,Value
335,Olive2,24,55.0
336,GWFPWR_6_UNIT,1,22.0
337,GWFPWR_6_UNIT,2,22.0
338,GWFPWR_6_UNIT,3,22.0
339,GWFPWR_6_UNIT,4,22.0
340,GWFPWR_6_UNIT,5,22.0
341,GWFPWR_6_UNIT,6,22.0
342,GWFPWR_6_UNIT,7,22.0
343,GWFPWR_6_UNIT,8,22.0
344,GWFPWR_6_UNIT,9,22.0
345,GWFPWR_6_UNIT,10,22.0
346,GWFPWR_6_UNIT,11,22.0
347,GWFPWR_6_UNIT,12,22.0
348,GWFPWR_6_UNIT,13,22.0
349,GWFPWR_6_UNIT,14,22.0
350,GWFPWR_6_UNIT,15,22.0
351,GWFPWR_6_UNIT,16,22.0
352,GWFPWR_6_UNIT,17,22.0
353,GWFPWR_6_UNIT,18,22.0
354,GWFPWR_6_UNIT,19,22.0
355,GWFPWR_6_UNIT,20,22.0
356,GWFPWR_6_UNIT,21,22.0
357,GWFPWR_6_UNIT,22,22.0
358,GWFPWR_6_UNIT,23,22.0
359,GWFPWR_6_UNIT,24,22.0
360,STOKCG_1_UNIT_1,1,65.0
361,STOKCG_1_UNIT_1,2,65.0
362,STOKCG_1_UNIT_1,3,65.0
363,STOKCG_1_UNIT_1,4,65.0
364,STOKCG_1_UNIT_1,5,65.0
365,STOKCG_1_UNIT_1,6,65.0
366,STOKCG_1_UNIT_1,7,65.0
367,STOKCG_1_UNIT_1,8,65.0
368,STOKCG_1_UNIT_1,9,65.0
369,STOKCG_1_UNIT_1,10,65.0
370,STOKCG_1_UNIT_1,11,65.0
371,STOKCG_1_UNIT_1,12,65.0
372,STOKCG_1_UNIT_1,13,65.0
373,STOKCG_1_UNIT_1,14,65.0
374,STOKCG_1_UNIT_1,15,65.0
375,STOKCG_1_UNIT_1,16,65.0
376,STOKCG_1_UNIT_1,17,65.0
377,STOKCG_1_UNIT_1,18,65.0
378,STOKCG_1_UNIT_1,19,65.0
379,STOKCG_1_UNIT_1,20,65.0
380,STOKCG_1_UNIT_1,21,65.0
381,STOKCG_1_UNIT_1,22,65.0
382,STOKCG_1_UNIT_1,23,65.0
383,STOKCG_1_UNIT_1,24,65.0
384,GOLETA_6_ELLWOD,1,0.0
385,GOLETA_6_ELLWOD,2,0.0
386,GOLETA_6_ELLWOD,3,0.0
387,GOLETA_6_ELLWOD,4,0.0
388,GOLETA_6_ELLWOD,5,0.0
389,GOLETA_6_ELLWOD,6,0.0
390,GOLETA_6_ELLWOD,7,0.0
391,GOLETA_6_ELLWOD,8,0.0
392,GOLETA_6_ELLWOD,9,0.0
393,GOLETA_6_ELLWOD,10,0.0
394,GOLETA_6_ELLWOD,11,0.0
395,GOLETA_6_ELLWOD,12,0.0
396,GOLETA_6_ELLWOD,13,0.0
397,GOLETA_6_ELLWOD,14,0.0
398,GOLETA_6_ELLWOD,15,0.0
399,GOLETA_6_ELLWOD,16,0.0
400,GOLETA_6_ELLWOD,17,0.0
401,GOLETA_6_ELLWOD,18,0.0
402,GOLETA_6_ELLWOD,19,0.0
403,GOLETA_6_ELLWOD,20,0.0
404,GOLETA_6_ELLWOD,21,0.0
405,GOLETA_6_ELLWOD,22,0.0
406,GOLETA_6_ELLWOD,23,0.0
407,GOLETA_6_ELLWOD,24,0.0
408,DIVSON_6_NSQF,1,45.0
409,DIVSON_6_NSQF,2,45.0
410,DIVSON_6_NSQF,3,45.0
411,DIVSON_6_NSQF,4,45.0
412,DIVSON_6_NSQF,5,45.0
413,DIVSON_6_NSQF,6,45.0
414,DIVSON_6_NSQF,7,45.0
415,DIVSON_6_NSQF,8,45.0
416,DIVSON_6_NSQF,9,45.0
417,DIVSON_6_NSQF,10,45.0
418,DIVSON_6_NSQF,11,45.0
419,DIVSON_6_NSQF,12,45.0
420,DIVSON_6_NSQF,13,45.0
421,DIVSON_6_NSQF,14,45.0
422,DIVSON_6_NSQF,15,45.0
423,DIVSON_6_NSQF,16,45.0
424,DIVSON_6_NSQF,17,45.0
425,DIVSON_6_NSQF,18,45.0
426,DIVSON_6_NSQF,19,45.0
427,DIVSON_6_NSQF,20,45.0
428,DIVSON_6_NSQF,21,45.0
429,DIVSON_6_NSQF,22,45.0
430,DIVSON_6_NSQF,23,45.0
431,DIVSON_6_NSQF,24,45.0
432,DIVSON_7_DIGT1,1,15.0
433,DIVSON_7_DIGT1,2,15.0
434,DIVSON_7_DIGT1,3,15.0
435,DIVSON_7_DIGT1,4,15.0
436,DIVSON_7_DIGT1,5,15.0
437,DIVSON_7_DIGT1,6,15.0
438,DIVSON_7_DIGT1,7,15.0
439,DIVSON_7_DIGT1,8,15.0
440,DIVSON_7_DIGT1,9,15.0
441,DIVSON_7_DIGT1,10,15.0
442,DIVSON_7_DIGT1,11,15.0
443,DIVSON_7_DIGT1,12,15.0
444,DIVSON_7_DIGT1,13,15.0
445,DIVSON_7_DIGT1,14,15.0
446,DIVSON_7_DIGT1,15,15.0
447,DIVSON_7_DIGT1,16,15.0
448,DIVSON_7_DIGT1,17,15.0
449,DIVSON_7_DIGT1,18,15.0
450,DIVSON_7_DIGT1,19,15.0
451,DIVSON_7_DIGT1,20,15.0
452,DIVSON_7_DIGT1,21,15.0
453,DIVSON_7_DIGT1,22,15.0
454,DIVSON_7_DIGT1,23,15.0
455,DIVSON_7_DIGT1,24,15.0
456,ELCAJN_7_GT1,1,2287.2673871336337
457,ELCAJN_7_GT1,2,1820.5102210119867
458,ELCAJN_7_GT1,3,1472.6333585965085
459,ELCAJN_7_GT1,4,1282.2014530335819
460,ELCAJN_7_GT1,5,1241.4506756194214
461,ELCAJN_7_GT1,6,1415.979714729418
462,ELCAJN_7_GT1,7,1674.137721298166
463,ELCAJN_7_GT1,8,1730.5260506655532
464,ELCAJN_7_GT1,9,2107.5091689990386
465,ELCAJN_7_GT1,10,2495.521799876844
466,ELCAJN_7_GT1,11,2750.0403561163675
467,ELCAJN_7_GT1,12,2778.5058072932234
468,ELCAJN_7_GT1,13,2624.354021484016
469,ELCAJN_7_GT1,14,2483.8230294616724
470,ELCAJN_7_GT1,15,2362.902592289878
471,ELCAJN_7_GT1,16,2363.6008456839636
472,ELCAJN_7_GT1,17,2750.117554846547
473,ELCAJN_7_GT1,18,4298.162216904676
474,ELCAJN_7_GT1,19,4598.702552802951
475,ELCAJN_7_GT1,20,4413.473390238945
476,ELCAJN_7_GT1,21,4138.532323859788
477,ELCAJN_7_GT1,22,3680.0312821975676
478,ELCAJN_7_GT1,23,2900.125553218668
479,ELCAJN_7_GT1,24,2092.860243456237
480,OAK_C_7_UNITS,1,0.0
481,OAK_C_7_UNITS,2,0.0
482,OAK_C_7_UNITS,3,0.0
483,OAK_C_7_UNITS,4,0.0
484,OAK_C_7_UNITS,5,0.0
485,OAK_C_7_UNITS,6,0.0
486,OAK_C_7_UNITS,7,0.0
487,OAK_C_7_UNITS,8,0.0
488,OAK_C_7_UNITS,9,0.0
489,OAK_C_7_UNITS,10,0.0
490,OAK_C_7_UNITS,11,0.0
491,OAK_C_7_UNITS,12,0.0
492,OAK_C_7_UNITS,13,0.0
493,OAK_C_7_UNITS,14,0.0
494,OAK_C_7_UNITS,15,0.0
495,OAK_C_7_UNITS,16,0.0
496,OAK_C_7_UNITS,17,0.0
497,OAK_C_7_UNITS,18,0.0
498,OAK_C_7_UNITS,19,0.0
499,OAK_C_7_UNITS,20,0.0
500,OAK_C_7_UNITS,21,0.0
501,OAK_C_7_UNITS,22,0.0
502,OAK_C_7_UNITS,23,0.0
503,OAK_C_7_UNITS,24,0.0
504,ALAMIT_7_UNIT_1,1,0.0
505,ALAMIT_7_UNIT_1,2,0.0
506,ALAMIT_7_UNIT_1,3,0.0
507,ALAMIT_7_UNIT_1,4,0.0
508,ALAMIT_7_UNIT_1,5,0.0
509,ALAMIT_7_UNIT_1,6,0.0
510,ALAMIT_7_UNIT_1,7,0.0
511,ALAMIT_7_UNIT_1,8,0.0
512,ALAMIT_7_UNIT_1,9,0.0
513,ALAMIT_7_UNIT_1,10,0.0
514,ALAMIT_7_UNIT_1,11,0.0
515,ALAMIT_7_UNIT_1,12,0.0
516,ALAMIT_7_UNIT_1,13,0.0
517,ALAMIT_7_UNIT_1,14,0.0
518,ALAMIT_7_UNIT_1,15,0.0
519,ALAMIT_7_UNIT_1,16,0.0
520,ALAMIT_7_UNIT_1,17,0.0
521,ALAMIT_7_UNIT_1,18,0.0
522,ALAMIT_7_UNIT_1,19,0.0
523,ALAMIT_7_UNIT_1,20,0.0
524,ALAMIT_7_UNIT_1,21,0.0
525,ALAMIT_7_UNIT_1,22,0.0
526,ALAMIT_7_UNIT_1,23,0.0
527,ALAMIT_7_UNIT_1,24,0.0
528,ALAMIT_7_UNIT_2,1,0.0
529,ALAMIT_7_UNIT_2,2,0.0
530,ALAMIT_7_UNIT_2,3,0.0
531,ALAMIT_7_UNIT_2,4,0.0
532,ALAMIT_7_UNIT_2,5,0.0
533,ALAMIT_7_UNIT_2,6,0.0
534,ALAMIT_7_UNIT_2,7,0.0
535,ALAMIT_7_UNIT_2,8,0.0
536,ALAMIT_7_UNIT_2,9,0.0
537,ALAMIT_7_UNIT_2,10,0.0
538,ALAMIT_7_UNIT_2,11,0.0
539,ALAMIT_7_UNIT_2,12,0.0
540,ALAMIT_7_UNIT_2,13,0.0
541,ALAMIT_7_UNIT_2,14,0.0
542,ALAMIT_7_UNIT_2,15,0.0
543,ALAMIT_7_UNIT_2,16,0.0
544,ALAMIT_7_UNIT_2,17,0.0
545,ALAMIT_7_UNIT_2,18,0.0
546,ALAMIT_7_UNIT_2,19,0.0
547,ALAMIT_7_UNIT_2,20,0.0
548,ALAMIT_7_UNIT_2,21,0.0
549,ALAMIT_7_UNIT_2,22,0.0
550,ALAMIT_7_UNIT_2,23,0.0
551,ALAMIT_7_UNIT_2,24,0.0
552,ALAMIT_7_UNIT_3,1,249.9050511363671
553,ALAMIT_7_UNIT_3,2,35.72971685801258
554,ALAMIT_7_UNIT_3,3,0.0
555,ALAMIT_7_UNIT_3,4,0.0
556,ALAMIT_7_UNIT_3,5,0.0
557,ALAMIT_7_UNIT_3,6,0.0
558,ALAMIT_7_UNIT_3,7,0.0
559,ALAMIT_7_UNIT_3,8,0.0
560,ALAMIT_7_UNIT_3,9,0.0
561,ALAMIT_7_UNIT_3,10,148.03734119315504
562,ALAMIT_7_UNIT_3,11,304.2105929936315
563,ALAMIT_7_UNIT_3,12,173.5463496567777
564,ALAMIT_7_UNIT_3,13,206.87347729598469
565,ALAMIT_7_UNIT_3,14,45.292544988326426
566,ALAMIT_7_UNIT_3,15,0.0
567,ALAMIT_7_UNIT_3,16,0.0
568,ALAMIT_7_UNIT_3,17,0.0
569,ALAMIT_7_UNIT_3,18,322.0
570,ALAMIT_7_UNIT_3,19,322.0
571,ALAMIT_7_UNIT_3,20,281.39564662105386
572,ALAMIT_7_UNIT_3,21,301.3735186902113
573,ALAMIT_7_UNIT_3,22,228.25101948243264
574,ALAMIT_7_UNIT_3,23,25.03345841133205
575,ALAMIT_7_UNIT_3,24,0.0
576,ALAMIT_7_UNIT_4,1,0.0
577,ALAMIT_7_UNIT_4,2,0.0
578,ALAMIT_7_UNIT_4,3,0.0
579,ALAMIT_7_UNIT_4,4,0.0
580,ALAMIT_7_UNIT_4,5,0.0
581,ALAMIT_7_UNIT_4,6,0.0
582,ALAMIT_7_UNIT_4,7,0.0
583,ALAMIT_7_UNIT_4,8,0.0
584,ALAMIT_7_UNIT_4,9,0.0
585,ALAMIT_7_UNIT_4,10,0.0
586,ALAMIT_7_UNIT_4,11,0.0
587,ALAMIT_7_UNIT_4,12,0.0
588,ALAMIT_7_UNIT_4,13,0.0
589,ALAMIT_7_UNIT_4,14,0.0
590,ALAMIT_7_UNIT_4,15,0.0
591,ALAMIT_7_UNIT_4,16,0.0
592,ALAMIT_7_UNIT_4,17,0.0
593,ALAMIT_7_UNIT_4,18,0.0
594,ALAMIT_7_UNIT_4,19,0.0
595,ALAMIT_7_UNIT_4,20,0.0
596,ALAMIT_7_UNIT_4,21,0.0
597,ALAMIT_7_UNIT_4,22,0.0
598,ALAMIT_7_UNIT_4,23,0.0
599,ALAMIT_7_UNIT_4,24,0.0
600,ALAMIT_7_UNIT_5,1,0.0
601,ALAMIT_7_UNIT_5,2,0.0
602,ALAMIT_7_UNIT_5,3,0.0
603,ALAMIT_7_UNIT_5,4,0.0
604,ALAMIT_7_UNIT_5,5,0.0
605,ALAMIT_7_UNIT_5,6,0.0
606,ALAMIT_7_UNIT_5,7,0.0
607,ALAMIT_7_UNIT_5,8,0.0
608,ALAMIT_7_UNIT_5,9,0.0
609,ALAMIT_7_UNIT_5,10,0.0
610,ALAMIT_7_UNIT_5,11,0.0
611,ALAMIT_7_UNIT_5,12,0.0
612,ALAMIT_7_UNIT_5,13,0.0
613,ALAMIT_7_UNIT_5,14,0.0
614,ALAMIT_7_UNIT_5,15,0.0
615,ALAMIT_7_UNIT_5,16,0.0
616,ALAMIT_7_UNIT_5,17,0.0
617,ALAMIT_7_UNIT_5,18,53.16114958532398
618,ALAMIT_7_UNIT_5,19,68.81659752704945
619,ALAMIT_7_UNIT_5,20,0.0
620,ALAMIT_7_UNIT_5,21,0.0
621,ALAMIT_7_UNIT_5,22,0.0
622,ALAMIT_7_UNIT_5,23,0.0
623,ALAMIT_7_UNIT_5,24,0.0
624,ALAMIT_7_UNIT_6,1,0.0
625,ALAMIT_7_UNIT_6,2,0.0
626,ALAMIT_7_UNIT_6,3,0.0
627,ALAMIT_7_UNIT_6,4,0.0
628,ALAMIT_7_UNIT_6,5,0.0
629,ALAMIT_7_UNIT_6,6,0.0
630,ALAMIT_7_UNIT_6,7,0.0
631,ALAMIT_7_UNIT_6,8,0.0
632,ALAMIT_7_UNIT_6,9,0.0
633,ALAMIT_7_UNIT_6,10,0.0
634,ALAMIT_7_UNIT_6,11,0.0
635,ALAMIT_7_UNIT_6,12,0.0
636,ALAMIT_7_UNIT_6,13,0.0
637,ALAMIT_7_UNIT_6,14,0.0
638,ALAMIT_7_UNIT_6,15,0.0
639,ALAMIT_7_UNIT_6,16,0.0
640,ALAMIT_7_UNIT_6,17,0.0
641,ALAMIT_7_UNIT_6,18,0.0
642,ALAMIT_7_UNIT_6,19,0.0
643,ALAMIT_7_UNIT_6,20,0.0
644,ALAMIT_7_UNIT_6,21,0.0
645,ALAMIT_7_UNIT_6,22,0.0
646,ALAMIT_7_UNIT_6,23,0.0
647,ALAMIT_7_UNIT_6,24,0.0
648,ALAMIT_7_UNIT_7,1,0.0
649,ALAMIT_7_UNIT_7,2,0.0
650,ALAMIT_7_UNIT_7,3,0.0
651,ALAMIT_7_UNIT_7,4,0.0
652,ALAMIT_7_UNIT_7,5,0.0
653,ALAMIT_7_UNIT_7,6,0.0
654,ALAMIT_7_UNIT_7,7,0.0
655,ALAMIT_7_UNIT_7,8,0.0
656,ALAMIT_7_UNIT_7,9,0.0
657,ALAMIT_7_UNIT_7,10,0.0
658,ALAMIT_7_UNIT_7,11,0.0
659,ALAMIT_7_UNIT_7,12,0.0
660,ALAMIT_7_UNIT_7,13,0.0
661,ALAMIT_7_UNIT_7,14,0.0
662,ALAMIT_7_UNIT_7,15,0.0
663,ALAMIT_7_UNIT_7,16,0.0
664,ALAMIT_7_UNIT_7,17,0.0
665,ALAMIT_7_UNIT_7,18,0.0
666,ALAMIT_7_UNIT_7,19,0.0
667,ALAMIT_7_UNIT_7,20,0.0
668,ALAMIT_7_UNIT_7,21,0.0
669,ALAMIT_7_UNIT_7,22,0.0
670,ALAMIT_7_UNIT_7,23,0.0
671,ALAMIT_7_UNIT_7,24,0.0
672,ETIWND_7_UNIT_1,1,0.0
673,ETIWND_7_UNIT_1,2,0.0
674,ETIWND_7_UNIT_1,3,0.0
675,ETIWND_7_UNIT_1,4,0.0
676,ETIWND_7_UNIT_1,5,0.0
677,ETIWND_7_UNIT_1,6,0.0
678,ETIWND_7_UNIT_1,7,0.0
679,ETIWND_7_UNIT_1,8,0.0
680,ETIWND_7_UNIT_1,9,0.0
681,ETIWND_7_UNIT_1,10,0.0
682,ETIWND_7_UNIT_1,11,0.0
683,ETIWND_7_UNIT_1,12,0.0
684,ETIWND_7_UNIT_1,13,0.0
685,ETIWND_7_UNIT_1,14,0.0
686,ETIWND_7_UNIT_1,15,0.0
687,ETIWND_7_UNIT_1,16,0.0
688,ETIWND_7_UNIT_1,17,0.0
689,ETIWND_7_UNIT_1,18,0.0
690,ETIWND_7_UNIT_1,19,0.0
691,ETIWND_7_UNIT_1,20,0.0
692,ETIWND_7_UNIT_1,21,0.0
693,ETIWND_7_UNIT_1,22,0.0
694,ETIWND_7_UNIT_1,23,0.0
695,ETIWND_7_UNIT_1,24,0.0
696,ETIWND_7_UNIT_2,1,0.0
