bus_100011,bus_100221,bus_100251,bus_100331,bus_100351,bus_100931,bus_102281,bus_105251,bus_105581,bus_105701,bus_106001,bus_106771,bus_107501,bus_110161,bus_130001,bus_133661,bus_134201,bus_134461,bus_135041,bus_200001,bus_200071,bus_200261,bus_201361,bus_211211,bus_216471,bus_230171,bus_230541,bus_230601,bus_232631,bus_233771,bus_251601,bus_252891,bus_253751,bus_254031,bus_254391,bus_255981,bus_256181,bus_256751,bus_257141,bus_258301,bus_261001,bus_261331,bus_280781,bus_280991,bus_281221,bus_283651,bus_285491,bus_286671,bus_300011,bus_301441,bus_301461,bus_302051,bus_302071,bus_302201,bus_302211,bus_303741,bus_400011,bus_400031,bus_400041,bus_400061,bus_400071,bus_400081,bus_400501,bus_401601,bus_401621,bus_402791,bus_402811,bus_403671,bus_403691,bus_405951,bus_406021,bus_406911,bus_407871,bus_408441,bus_409611,bus_409941,bus_500001,bus_500071,bus_500241,bus_501961,bus_503161,bus_530001,bus_530021,bus_530121,bus_600001,bus_600031,bus_601941,bus_605771,bus_700001,bus_700161,bus_700631,bus_701551,bus_740011,bus_740531,bus_741041,bus_741321,bus_742351,bus_770011,bus_771731,bus_800071
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.1684,0.0,846.7337000000001,432.0367,0.0,30.851499999999998,5.5227,0.0,78.06139999999999,511.9436,843.2134,48.3976,115.65249999999999,0.0,416.1342,2048.5182,0.0,37.3251,45.12500000000001,306.9951000000001,0.0,0.0,0.0,29.992400000000004,94.061,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,6.7758,0.0,0.0,0.0,0.0,155.1624,0.0,0.0,0.0,0.0,14.095600000000001,19.6661,0.0,43.9868,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,207.3027,0.0,0.0,0.0,0.0,17.3569,0.0,44.68000000000001,38.7902,0.0,0.0,0.0,1.8729,12.8707,14.2919,0.0,45.7955,0.0,18.5425,0.0,35.6367,37.4224,27.4253,75.1581,508.0153,62.5918,0.0,0.0018
0.0,0.0,0.0,28.991,0.0,856.2638000000002,381.19999999999993,0.0,38.0969,4.7394,0.0,73.9558,632.1727999999999,983.2284,52.52720000000001,194.881,0.0,405.8838999999999,2154.1020000000003,0.0,38.5796,104.2107,688.8453,0.0,0.0,0.0,34.8396,106.99010000000004,0.0,0.0,0.0,0.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3297,0.0,0.0,0.0,0.0,13.1646,0.0,0.0,0.0,0.0,158.9992,0.0,0.0,0.0,0.0,14.251900000000001,20.1523,0.0,45.0745,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,294.0157,0.0,0.0,0.0,0.0,16.2485,0.0,41.938,39.085800000000006,0.0,0.0,0.0,1.7754,15.655000000000003,18.698700000000002,0.0,42.8711,0.0,18.4614,0.0,34.32909999999999,35.4541,25.674300000000002,66.561,481.2954,60.57919999999999,0.0,0.0017
0.0,0.0,0.0,28.991,0.0,856.2638000000002,381.19999999999993,0.0,38.0969,4.7394,0.0,73.9558,632.1727999999999,983.2284,52.52720000000001,194.881,0.0,405.8838999999999,2154.1020000000003,0.0,38.5796,104.2107,688.8453,0.0,0.0,0.0,34.8396,106.99010000000004,0.0,0.0,0.0,0.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3297,0.0,0.0,0.0,0.0,13.1646,0.0,0.0,0.0,0.0,158.9992,0.0,0.0,0.0,0.0,14.251900000000001,20.1523,0.0,45.0745,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,294.0157,0.0,0.0,0.0,0.0,16.2485,0.0,41.938,39.085800000000006,0.0,0.0,0.0,1.7754,15.655000000000003,18.698700000000002,0.0,42.8711,0.0,18.4614,0.0,34.32909999999999,35.4541,25.674300000000002,66.561,481.2954,60.57919999999999,0.0,0.0017
0.0,0.0,0.0,28.991,0.0,856.2638000000002,381.19999999999993,0.0,38.0969,4.7394,0.0,73.9558,632.1727999999999,983.2284,52.52720000000001,194.881,0.0,405.8838999999999,2154.1020000000003,0.0,38.5796,104.2107,688.8453,0.0,0.0,0.0,34.8396,106.99010000000004,0.0,0.0,0.0,0.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3297,0.0,0.0,0.0,0.0,13.1646,0.0,0.0,0.0,0.0,158.9992,0.0,0.0,0.0,0.0,14.251900000000001,20.1523,0.0,45.0745,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,294.0157,0.0,0.0,0.0,0.0,16.2485,0.0,41.938,39.085800000000006,0.0,0.0,0.0,1.7754,15.655000000000003,18.698700000000002,0.0,42.8711,0.0,18.4614,0.0,34.32909999999999,35.4541,25.674300000000002,66.561,481.2954,60.57919999999999,0.0,0.0017
