Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
PUEBLO_C,53122,BIT (Bituminous Coal),1635.3000000000002,611.8,8.933083023666667
PREWITT_C,53122,BIT (Bituminous Coal),257.0,53.25,8.446400829
HAYDEN_C,53122,BIT (Bituminous Coal),465.4,95.3,8.4097935095
FOUNTAIN_C,53122,BIT (Bituminous Coal),282.6,99.3,9.207777184666666
FOUNTAIN_NG,53122,NG (Natural Gas),768.9900000000001,166.78999999999996,4.448247922
BELEN_NG,53122,NG (Natural Gas),159.5,74.28,4.909462617
ALBUQUERQUE_NG,53122,NG (Natural Gas),317.69,108.29999999999998,4.906500971500001
PUEBLO_NG,53122,NG (Natural Gas),399.9799999999999,130.81,4.137280068875
COLORADOSPRINGS_C,53122,BIT (Bituminous Coal),257.01,79.69,8.400537632999999
ALGODONES_NG,53122,NG (Natural Gas),45.0,13.06,2.7253471403333336
COLORADOSPRINGS_NG,53122,NG (Natural Gas),59.61,18.18,4.749769342
CASTLEDALE_C,50099,BIT (Bituminous Coal),1577.19,296.35,8.900557503333333
HUNTINGTON_C,50099,BIT (Bituminous Coal),1037.3,382.51,8.612997447000001
OREM_NG,50099,NG (Natural Gas),1392.48,370.22,3.5439141948571424
MONA_NG,50099,NG (Natural Gas),648.99,208.1,5.030309215333332
KEMMERER_C,50099,BIT (Bituminous Coal),831.99,304.11,8.195293825333332
HELPER_C,50099,BIT (Bituminous Coal),208.6,49.9,8.192119736999999
SALTLAKECITY_NG,50099,NG (Natural Gas),783.4899999999999,218.8400000000001,3.5546823330000006
PAYSON_NG,50099,NG (Natural Gas),140.0,43.07,3.9599796075
SUNNYSIDE_C,50099,BIT (Bituminous Coal),58.1,6.34,8.114104596
MAGNA_C,50099,BIT (Bituminous Coal),213.8,41.0,7.651218644799999
BOUNTIFUL_NG,50099,NG (Natural Gas),30.39,8.9,2.977745407
VERNAL_C,50316,BIT (Bituminous Coal),499.5,191.6,8.854509546
POINTOFROCKS_C,50316,BIT (Bituminous Coal),2441.92,729.2900000000001,8.33962591575
KEMMERER_NG,50316,NG (Natural Gas),108.0,44.7,4.695952191333333
GREENRIVER_C,50316,BIT (Bituminous Coal),70.98,23.54,7.58577175275
PITTSBURG_NG,21121,NG (Natural Gas),3025.7300000000005,937.51,4.1337835654
CROCKETT_NG,21121,NG (Natural Gas),247.4,49.35,5.095785441
HAYWARD_NG,21121,NG (Natural Gas),654.99,253.0,5.035262147333333
ANTIOCH_NG,21121,NG (Natural Gas),1494.7099999999998,364.45,4.9686217845
TRACY_NG,21121,NG (Natural Gas),336.09000000000003,59.91,4.809469793666667
OAKLAND_C,21121,BIT (Bituminous Coal),223.5,58.330000000000005,8.207738298
ELSOBRANTE_NG,21121,NG (Natural Gas),155.6,48.14,4.865021900333333
SANJOSE_NG,21121,NG (Natural Gas),338.1,90.12999999999998,2.014738010142857
SANTACLARA_NG,21121,NG (Natural Gas),245.59000000000003,58.31,4.053334825428571
BENICIA_NG,21121,NG (Natural Gas),98.0,44.6,4.5103229225
BYRON_NG,21121,NG (Natural Gas),199.6,75.93,3.3344140705000003
SUISUNCITY_NG,21121,NG (Natural Gas),141.0,44.51,4.712425393666666
MARTINEZ_NG,21121,NG (Natural Gas),213.48,60.17,4.585824996833333
ALAMEDA_NG,21121,NG (Natural Gas),83.3,26.53,2.314432201
STANFORD_NG,21121,NG (Natural Gas),52.8,14.919999999999998,4.6270060775
RODEO_NG,21121,NG (Natural Gas),54.900000000000006,15.09,1.5369980976666666
SPRINGERVILLE_C,40595,BIT (Bituminous Coal),1765.8,384.93,8.5911576945
JOSEPHCITY_C,40595,BIT (Bituminous Coal),1128.8,393.08,8.3791463805
SAINTJOHNS_C,40595,BIT (Bituminous Coal),821.8,299.65,8.3795766385
FRESNO_NG,23418,NG (Natural Gas),121.0,40.9,4.966247315
SANGER_NG,23418,NG (Natural Gas),12.5,6.21,4.749769342
ELSEGUNDO_NG_2,25598,NG (Natural Gas),522.1199999999999,169.39,3.682931329
WILMINGTON_NG_3,25598,NG (Natural Gas),175.89999999999998,66.63,3.833026747
LONGBEACH_NG_4,25598,NG (Natural Gas),93.0,34.81,4.671209080000001
CARSON_NG_5,25598,NG (Natural Gas),220.21,62.360000000000014,2.43042349125
TORRANCE_NG,25598,NG (Natural Gas),49.3,13.3,1.5392236333333331
LOSANGELES_NG,25598,NG (Natural Gas),34.5,7.43,4.9244799085
MOSSLANDING_NG,23017,NG (Natural Gas),2802.0,1120.65,4.520780010875
COYOTE_NG,23017,NG (Natural Gas),211.67,95.48,5.022870212
RANCHOCUCAMONGA_NG,25289,NG (Natural Gas),666.0,179.51,5.279109777
SUNVALLEY_NG,25289,NG (Natural Gas),690.5,169.24,3.68334160975
BURBANK_NG,25289,NG (Natural Gas),557.8000000000001,126.12,3.7782816782
REDLANDS_NG,25289,NG (Natural Gas),1036.8,235.49,4.9389776865
LEBEC_NG,25289,NG (Natural Gas),779.0,285.99,4.901964121000001
LAPUENTE_NG,25289,NG (Natural Gas),500.0,152.42,4.6084577114
LOSANGELES_NG_6,25289,NG (Natural Gas),170.79,63.87,3.3167206580000004
NORWALK_NG,25289,NG (Natural Gas),65.14999999999999,16.78,2.337893297
BORON_NG,25289,NG (Natural Gas),48.2,9.87,4.673755437
NEWHALL_NG,25289,NG (Natural Gas),161.10000000000002,55.3,3.122023387
PASADENA_NG,25289,NG (Natural Gas),89.3,34.980000000000004,5.129473378
GLENDALE_NG,25289,NG (Natural Gas),300.92,80.66,4.061987424874999
WHITTIER_NG,25289,NG (Natural Gas),59.88,27.450000000000003,3.40667667975
CENTRALIA_C,10429,BIT (Bituminous Coal),1459.8,669.44,8.4508288985
CHEHALIS_NG,10429,NG (Natural Gas),698.01,212.9,5.027103500333333
ELMA_NG,10429,NG (Natural Gas),433.34,120.85,5.0303248545
TACOMA_NG,10429,NG (Natural Gas),318.3,131.09,4.9088729755
BURLINGTON_NG,10429,NG (Natural Gas),376.0,118.95,4.770478994
ANACORTES_NG,10429,NG (Natural Gas),166.8,46.7,3.4557221497500006
MOAPA_C,30220,BIT (Bituminous Coal),294.8,132.05,8.509635974
JEAN_NG,30220,NG (Natural Gas),695.91,287.04,3.772309414
LASVEGAS_NG,30220,NG (Natural Gas),3704.2200000000007,1004.99,4.3048757645
BOULDERCITY_NG,30220,NG (Natural Gas),536.01,152.18,4.880629314
NORTHLASVEGAS_NG,30220,NG (Natural Gas),358.92,117.58,4.455701659833333
HENDERSON_NG,30220,NG (Natural Gas),127.2,31.42,4.867328010333334
VALMY_C,30001,BIT (Bituminous Coal),567.0,231.03,8.358285899
SPARKS_NG,30001,NG (Natural Gas),1402.4999999999995,332.12,3.1202945075555557
YERINGTON_NG,30001,NG (Natural Gas),230.0,68.02,4.815959815499999
SANDIEGO_NG,29020,NG (Natural Gas),1230.8999999999994,371.15,4.417655455764706
BLYTHE_NG,29020,NG (Natural Gas),591.0,205.54,4.989980928666667
CARLSBAD_NG,29020,NG (Natural Gas),981.6,258.76000000000005,4.988324888199999
ESCONDIDO_NG,29020,NG (Natural Gas),558.99,189.19,4.966842436
YUMA_NG,29020,NG (Natural Gas),134.82,60.39,4.8553367375
ELCENTRO_NG,29020,NG (Natural Gas),358.30000000000007,105.86,4.717308359333334
PALA_NG,29020,NG (Natural Gas),118.0,50.89,4.696142368
ELCAJON_NG,29020,NG (Natural Gas),116.6,30.41,4.652927166
CHULAVISTA_NG,29020,NG (Natural Gas),44.0,6.81,4.664699571
CORONADO_NG,29020,NG (Natural Gas),65.9,12.38,2.17223274475
RANCHOSANTAFE_NG,29020,NG (Natural Gas),33.0,9.31,2.8190223876666667
VANCOUVER_NG,10093,NG (Natural Gas),248.0,115.79,5.099517491
LASVEGAS_NG_7,30374,NG (Natural Gas),1465.62,385.16,3.351969514333333
CLATSKANIE_NG,13670,NG (Natural Gas),1324.5200000000004,354.8,3.799129233058824
LONGVIEW_NG,13670,NG (Natural Gas),319.0,62.46,4.9100360985
MAXWELL_NG,20136,NG (Natural Gas),741.01,198.23,4.96488960075
SACRAMENTO_NG,20136,NG (Natural Gas),367.3,112.77,2.977039650833333
MCCLELLAN_NG,20136,NG (Natural Gas),77.0,23.9,4.73352586
VACAVILLE_NG,20136,NG (Natural Gas),60.5,26.37,4.700582936
ROSEVILLE_NG,20136,NG (Natural Gas),164.01,45.03,4.7449828683333335
YUBACITY_NG,20136,NG (Natural Gas),258.8,79.5,4.666988628
ELKGROVE_NG,20136,NG (Natural Gas),35.75,12.61,4.648478489
LODI_NG,20136,NG (Natural Gas),54.8,14.73,4.335917959
REDBLUFF_NG,20136,NG (Natural Gas),46.38000000000001,13.7,2.0962428775000004
LONGBEACH_NG_8,28078,NG (Natural Gas),1739.1100000000004,464.97,3.9916827256363634
ANAHEIM_NG,28078,NG (Natural Gas),270.2,72.77,3.233332611857143
STANTON_NG,28078,NG (Natural Gas),49.8,10.51,4.67768595
IRVINE_NG,28078,NG (Natural Gas),39.0,10.22,4.547260292
BREA_NG,28078,NG (Natural Gas),37.2,8.11,2.6886765132
GILBERT_NG,40369,NG (Natural Gas),1326.0,379.11,5.025952209500001
CASAGRANDE_NG,40369,NG (Natural Gas),646.11,164.04999999999998,5.0207692716666665
TEMPE_NG,40369,NG (Natural Gas),937.1,261.79,3.438964882
GLENDALE_NG_9,40369,NG (Natural Gas),613.29,181.37,4.788500289166667
CHANDLER_NG,40369,NG (Natural Gas),1340.18,373.92,4.784304951999999
LAKEHAVASUCITY_NG,40046,NG (Natural Gas),654.39,217.34,5.00862728
GOLDENVALLEY_NG,40046,NG (Natural Gas),121.0,32.129999999999995,4.343049815
ELMA_NG_10,10013,NG (Natural Gas),216.67,22.69,5.032777116
DEMING_NG,80007,NG (Natural Gas),650.01,260.7,3.3543612106666667
LAMESA_NG,80007,NG (Natural Gas),287.0,100.16,4.875753681
SUNLANDPARK_NG,80007,NG (Natural Gas),372.49,89.5,4.76882827475
LORDSBURG_NG,80007,NG (Natural Gas),274.0,79.44,3.693668282500001
HURLEY_NG,80007,NG (Natural Gas),54.0,15.06,4.6283466425
NOGALES_NG,80007,NG (Natural Gas),108.0,27.39,3.464986626
TYRONE_C,80007,BIT (Bituminous Coal),45.42,14.32,8.216283548666667
VICTORVILLE_NG,28582,NG (Natural Gas),872.0,314.97,3.9364097982000006
DESERTHOTSPRINGS_NG,28582,NG (Natural Gas),807.1800000000002,218.66,4.122906826428571
COLTON_NG,28582,NG (Natural Gas),150.1,51.04,3.540883570666667
NORTHPALMSPRINGS_NG,28582,NG (Natural Gas),49.9,11.02,4.677328844
ONTARIO_NG,28582,NG (Natural Gas),114.6,36.64,3.197729442
RANCHOCUCAMONGA_NG_11,28582,NG (Natural Gas),49.8,24.66,4.676462277
RIVERSIDE_NG,28582,NG (Natural Gas),236.0,88.33,2.309525441625
CORONA_NG,28582,NG (Natural Gas),96.0,22.33,3.081834884333334
YUBACITY_NG_12,20393,NG (Natural Gas),636.0,229.74,3.3477667576666668
LODI_NG_13,20393,NG (Natural Gas),185.0,58.43,4.964897501
KLAMATHFALLS_NG,20393,NG (Natural Gas),501.51,134.29999999999998,3.284919214
COYOTE_NG_14,23061,NG (Natural Gas),423.34,103.01,5.020603654
GILROY_NG,23061,NG (Natural Gas),265.0,99.12,3.7419095436
SANJOSE_C,23061,BIT (Bituminous Coal),55.3,9.78,8.110655738
SANTACLARA_C,23061,BIT (Bituminous Coal),53.58,12.19,8.098876027666668
COCHISE_C,40519,BIT (Bituminous Coal),660.68,160.31,8.571841746142857
TUCSON_C,40519,BIT (Bituminous Coal),558.5,189.11,8.173080833833334
TUCSON_NG,40519,NG (Natural Gas),201.8,49.48,3.0955887151666666
CHANDLER_NG_15,40519,NG (Natural Gas),184.5,62.68,3.1343284136666667
DOUGLAS_C,40519,BIT (Bituminous Coal),26.1,7.8,8.336509915
GILLETTE_C,70065,BIT (Bituminous Coal),821.5,219.15,8.015033558833332
GLENROCK_C,70065,BIT (Bituminous Coal),922.2,276.1,8.2685114685
GILLETTE_NG,70065,NG (Natural Gas),107.5,32.540000000000006,4.8412852969
HERALD_NG,23099,NG (Natural Gas),530.01,186.49,4.9477969753333335
SANJOAQUIN_NG,23099,NG (Natural Gas),432.0,115.51,4.8006748715
TURLOCK_NG,23099,NG (Natural Gas),374.4,102.49,4.661461772166667
MODESTO_C,23099,BIT (Bituminous Coal),142.4,32.32,7.7473426
MODESTO_NG,23099,NG (Natural Gas),422.4799999999999,111.3,3.0173899223846155
ELKGROVE_NG_16,23099,NG (Natural Gas),89.75,20.88,4.5138009625
MOUNTAINHOME_NG,74129,NG (Natural Gas),464.5,148.32000000000002,2.907765377833333
NEWPLYMOUTH_NG,74129,NG (Natural Gas),318.5,113.28,4.91064114
BATTLEMOUNTAIN_C,74129,BIT (Bituminous Coal),242.0,52.07,8.109662577
BILLINGS_C,77023,BIT (Bituminous Coal),240.8,51.17,8.2201733305
HARDIN_C,77023,BIT (Bituminous Coal),115.7,36.52,8.210912907
ANACONDA_NG,77023,NG (Natural Gas),203.1,76.92,3.143021794333334
BUTTE_NG,77023,NG (Natural Gas),54.9,14.64,3.5825388861666667
GREATFALLS_NG,77023,NG (Natural Gas),42.6,6.6,4.632754342
RATHDRUM_NG,10677,NG (Natural Gas),467.9,125.37,5.13152821775
SPOKANE_NG,10677,NG (Natural Gas),26.0,10.93,4.749769342
TRONA_C,28610,BIT (Bituminous Coal),92.49,26.66,8.418172041000002
BOARDMAN_NG_17,13426,NG (Natural Gas),266.3,78.25,4.8546441865
PASCO_NG,10609,NG (Natural Gas),45.6,10.11,0.90944985525
YUMA_NG_18,40004,NG (Natural Gas),352.78000000000003,82.0,2.347739159375
WRIGHT_C,70063,BIT (Bituminous Coal),483.7,106.38,8.208690511
MOHAVEVALLEY_NG,40008,NG (Natural Gas),708.0,278.15,3.314390562
NILAND_NG,28685,NG (Natural Gas),121.0,38.57,2.3496574475
NORTHPALMSPRINGS_NG_19,28685,NG (Natural Gas),99.8,48.92,1.815181518
BRAWLEY_NG,28685,NG (Natural Gas),58.7,17.3,3.1268758526666667
COACHELLA_NG,28685,NG (Natural Gas),92.4,28.25,4.6511861735
ELPASO_NG,80046,NG (Natural Gas),993.52,343.12,3.8312748403
LODI_NG_20,23060,NG (Natural Gas),103.9,12.12,4.791332263
RIPON_NG,23060,NG (Natural Gas),170.5,47.7,3.0024511293333336
FERNDALE_NG,10135,NG (Natural Gas),285.51,60.370000000000005,4.773981165
SUMAS_NG,10135,NG (Natural Gas),125.5,58.73,2.37969677
BLAINE_NG,10135,NG (Natural Gas),169.2,54.89,4.8860544215
TACOMA_NG_21,10344,NG (Natural Gas),177.8,35.49,4.799426934
PASADENA_NG_22,25714,NG (Natural Gas),164.3,44.2,4.598058574333333
POMONA_NG,25714,NG (Natural Gas),56.6,11.84,2.476660443
FIREBAUGH_NG,23153,NG (Natural Gas),250.2,86.38,4.5751637325
KINGCITY_NG,23153,NG (Natural Gas),180.5,43.56,4.951989954333334
SANGER_NG_23,23153,NG (Natural Gas),85.19999999999999,25.72,4.48217173
SANJOAQUIN_NG_24,23153,NG (Natural Gas),82.59,25.26,4.629603543666666
CHOWCHILLA_NG,23153,NG (Natural Gas),49.61999999999999,13.43,0.6169154228333333
REDDING_NG,20026,NG (Natural Gas),183.09,52.55,3.012696366666667
SPOKANE_NG_25,10637,NG (Natural Gas),61.8,28.09,4.703748489
ESCONDIDO_NG_26,28365,NG (Natural Gas),160.2,55.080000000000005,4.6564082335000005
CARLSBAD_NG_27,28365,NG (Natural Gas),18.0,5.75,4.611032532
GOLETA_NG,25033,NG (Natural Gas),107.3,42.62,4.517340999
MCKITTRICK_NG_28,25033,NG (Natural Gas),46.0,12.31,4.669715447
SANARDO_NG,25033,NG (Natural Gas),77.1,24.53,4.6526597335
OXNARD_NG_29,25097,NG (Natural Gas),198.1,51.92,3.6322326786666665
LODI_NG_30,23054,NG (Natural Gas),77.4,18.95,4.5814249365
LATHROP_NG,23054,NG (Natural Gas),46.0,6.59,4.670658683
LEMOORE_NG,23230,NG (Natural Gas),98.0,23.5,4.674999097000001
DELANO_NG,23230,NG (Natural Gas),48.5,17.35,4.675263775
HANFORD_NG,23230,NG (Natural Gas),92.2,32.7,4.668822636
COALINGA_NG,23230,NG (Natural Gas),38.4,15.82,4.652149321
FARMINGTON_NG,40691,NG (Natural Gas),91.6,19.69,4.5458036204
BLOOMFIELD_NG,60000,NG (Natural Gas),121.6,36.76,3.74618902425
KLAMATHFALLS_NG_31,13307,NG (Natural Gas),117.6,30.82,2.1777027025
EUREKA_NG,20003,NG (Natural Gas),166.97999999999996,56.290000000000006,3.8439096144999993
ALAMOSA_NG,53002,NG (Natural Gas),53.2,16.51,4.575744114
LASVEGAS_NG_32,30221,NG (Natural Gas),96.28,16.39,1.09974123725
GRANTSVILLE_NG,50007,NG (Natural Gas),48.0,17.07,4.844094488
LOSANGELES_NG_33,25160,NG (Natural Gas),42.99,16.6,1.5337889143333332
NORWALK_NG_34,25675,NG (Natural Gas),22.05,6.83,4.749769342
