bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_11016,bus_13000,bus_13366,bus_13420,bus_13446,bus_13504,bus_20000,bus_20007,bus_20026,bus_20136,bus_21121,bus_23054,bus_23060,bus_23263,bus_25160,bus_25289,bus_25439,bus_25598,bus_25675,bus_25714,bus_26100,bus_28078,bus_28122,bus_28365,bus_28667,bus_30001,bus_30220,bus_30221,bus_30374,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40595,bus_40602,bus_40691,bus_40787,bus_40844,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60577,bus_70000,bus_70016,bus_70063,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_80007
0.0,0.0,0.0,1323.687297297297,0.0,29160.34630418716,14652.545332414806,0.0,1416.9291003324024,178.6574075744615,0.0,3145.5250296147997,130838.02598126217,979.4032670786298,5951.398500707044,0.0,24759.56447106484,96879.98344269425,0.0,540.2532066222265,2934.4565065177035,18878.79282582643,0.0,1823.631931416529,5009.51755943753,0.0,0.0,146.12559350244874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.27200363882554,6346.557863308886,0.0,0.0,0.0,0.0,264.78617225024857,769.7961213734015,0.0,2594.4022567339525,0.0,292.10020552565,0.0,0.0,11512.684951199557,0.0,0.0,932.4564313065123,0.0,2601.022947239203,1309.4562527148637,0.0,0.0,0.0,189.6400917568749,1835.3222530000205,147.6445385675188,2134.2821181499867,0.0,2621.0847872008735,2703.408771640827,1666.8884924696167,1453.3802173231334,3549.656347569956,16141.428872726969,3331.918735724863,0.0,105.13568566224305
0.0,0.0,0.0,1323.687297297297,0.0,29160.34630418716,14652.545332414806,0.0,1416.9291003324024,178.6574075744615,0.0,3145.5250296147997,130838.02598126217,979.4032670786298,5951.398500707044,0.0,24759.56447106484,96879.98344269425,0.0,540.2532066222265,2934.4565065177035,18878.79282582643,0.0,1823.631931416529,5009.51755943753,0.0,0.0,146.12559350244874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.27200363882554,6346.557863308886,0.0,0.0,0.0,0.0,264.78617225024857,769.7961213734015,0.0,2594.4022567339525,0.0,292.10020552565,0.0,0.0,11512.684951199557,0.0,0.0,932.4564313065123,0.0,2601.022947239203,1309.4562527148637,0.0,0.0,0.0,189.6400917568749,1835.3222530000205,147.6445385675188,2134.2821181499867,0.0,2621.0847872008735,2703.408771640827,1666.8884924696167,1453.3802173231334,3549.656347569956,16141.428872726969,3331.918735724863,0.0,105.13568566224305
0.0,0.0,0.0,1323.687297297297,0.0,29160.34630418716,14652.545332414806,0.0,1416.9291003324024,178.6574075744615,0.0,3145.5250296147997,130838.02598126217,979.4032670786298,5951.398500707044,0.0,24759.56447106484,96879.98344269425,0.0,540.2532066222265,2934.4565065177035,18878.79282582643,0.0,1823.631931416529,5009.51755943753,0.0,0.0,146.12559350244874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.27200363882554,6346.557863308886,0.0,0.0,0.0,0.0,264.78617225024857,769.7961213734015,0.0,2594.4022567339525,0.0,292.10020552565,0.0,0.0,11512.684951199557,0.0,0.0,932.4564313065123,0.0,2601.022947239203,1309.4562527148637,0.0,0.0,0.0,189.6400917568749,1835.3222530000205,147.6445385675188,2134.2821181499867,0.0,2621.0847872008735,2703.408771640827,1666.8884924696167,1453.3802173231334,3549.656347569956,16141.428872726969,3331.918735724863,0.0,105.13568566224305
0.0,0.0,0.0,1323.687297297297,0.0,29160.34630418716,14652.545332414806,0.0,1416.9291003324024,178.6574075744615,0.0,3145.5250296147997,130838.02598126217,979.4032670786298,5951.398500707044,0.0,24759.56447106484,96879.98344269425,0.0,540.2532066222265,2934.4565065177035,18878.79282582643,0.0,1823.631931416529,5009.51755943753,0.0,0.0,146.12559350244874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.27200363882554,6346.557863308886,0.0,0.0,0.0,0.0,264.78617225024857,769.7961213734015,0.0,2594.4022567339525,0.0,292.10020552565,0.0,0.0,11512.684951199557,0.0,0.0,932.4564313065123,0.0,2601.022947239203,1309.4562527148637,0.0,0.0,0.0,189.6400917568749,1835.3222530000205,147.6445385675188,2134.2821181499867,0.0,2621.0847872008735,2703.408771640827,1666.8884924696167,1453.3802173231334,3549.656347569956,16141.428872726969,3331.918735724863,0.0,105.13568566224305
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1229.3972432432433,0.0,26773.33904251714,12358.513169941467,0.0,1302.2859737587073,144.26303740570808,0.0,2624.2872801734525,119618.65364584066,791.7105509439469,6998.69701748135,0.0,23769.12208168863,91989.2956489991,0.0,436.7191515910861,3921.004933822429,24504.742447832698,0.0,2391.347135149781,10006.565829217712,0.0,0.0,694.3872643964575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.28733135495935,5802.398195625365,0.0,0.0,0.0,0.0,239.6942847138247,703.7930988511715,0.0,2371.955837703641,0.0,293.56721463585217,0.0,0.0,12405.258423105959,0.0,0.0,890.5283713807604,0.0,2513.2940855100123,1343.8777081931216,0.0,0.0,0.0,208.6828517396578,1800.4863505229453,145.63421848876396,2038.3137645156303,0.0,2627.6887949950774,2669.153519218347,1390.6722175379427,1388.0287319336826,2975.66936370758,13466.669657913755,3078.3766437108316,0.0,115.87294717668487
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
0.0,0.0,0.0,1391.684932432432,0.0,32417.06449377168,12347.118058461503,0.0,1118.8944363148385,154.9760379500739,0.0,2612.704219074756,103623.5859543494,968.0661231510314,10114.560058657986,0.0,30073.17007110927,85028.91695276788,0.0,533.9994717545737,6101.426135423927,36721.25549573189,0.0,2893.713826223092,8384.078539230904,0.0,0.0,271.2023832441992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2529502297177,5749.165184656327,0.0,0.0,0.0,0.0,241.87363608920276,697.3362814305186,0.0,2350.194774972415,0.0,304.0192557524659,0.0,0.0,11467.299859407703,0.0,0.0,873.0091350737558,0.0,2460.4167330254395,1321.9889292084922,0.0,0.0,0.0,225.41150800507825,1739.8006871106606,140.88820510696135,1998.2143115885988,0.0,2848.0084264192233,2965.244896479328,1384.5340780950166,1360.7222427333961,3648.7823891909256,13407.23056425124,3233.405959070931,0.0,120.79419203747074
