Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
11,1485.3510212694998,95.74495724004498,172.25374039068,874.0472457699301,275.62500002205,712.07976840858,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
12,1485.3510212694998,95.74495724004498,172.25374039068,874.0472457699301,275.62500002205,712.07976840858,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
13,1485.3510212694998,95.74495724004498,172.25374039068,716.9203590942,275.62500002205,712.07976840858,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
14,1485.3510212694998,95.74495724004498,172.25374039068,716.9203590942,264.6,712.07976840858,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
15,1485.3510212694998,95.74495724004498,172.25374039068,737.12715314435,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
16,1485.3510212694998,95.74495724004498,172.25374039068,1060.43585794675,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
17,1485.3510212694998,95.74495724004498,172.25374039068,1060.43585794675,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
18,1485.3510212694998,95.74495724004498,172.25374039068,1219.05919159733,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
19,1485.3510212694998,95.74495724004498,172.25374039068,1260.8021739365902,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.34569404605,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
20,1485.3510212694998,95.74495724004498,172.25374039068,1260.8021739365902,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
21,1485.3510212694998,95.74495724004498,172.25374039068,1260.8021739365902,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
22,1485.3510212694998,95.74495724004498,172.25374039068,1260.8021739365902,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
23,1485.3510212694998,95.74495724004498,172.25374039068,1177.31620925807,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
24,1485.3510212694998,95.74495724004498,172.25374039068,1177.3162092580699,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1208.2079734165,1085.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
25,1485.3510212694998,95.74495724004498,172.25374039068,1177.3162092580699,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
26,1341.8510212694998,95.74495724004498,172.25374039068,1177.3162092580699,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
27,1341.8510212694998,95.74495724004498,172.25374039068,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
28,1341.8510212694998,95.74495724004498,172.25374039068,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
29,1341.8510212694998,95.74495724004498,172.25374039068,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
30,1341.8510212694998,95.74495724004498,172.25374039068,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
31,1341.8510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
32,1341.8510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
33,1198.3510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
34,1198.3510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
35,1198.3510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
36,1198.3510212694998,95.74495724004498,492.58374039067996,1259.21976057037,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
37,1198.3510212694998,95.74495724004498,492.58374039067996,1038.76021262305,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
38,1198.3510212694998,95.74495724004498,492.58374039067996,1038.76021262305,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
39,1198.3510212694998,95.74495724004498,492.58374039067996,1038.76021262305,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
40,1198.3510212694998,95.74495724004498,492.58374039067996,1038.76021262305,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
41,1198.3510212694998,95.74495724004498,492.58374039067996,1038.76021262305,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.2456940460506,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
42,1198.3510212694998,95.74495724004498,492.58374039067996,921.87986131173,330.75,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.0956940460505,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
43,1198.3510212694998,95.74495724004498,492.58374039067996,921.87986131173,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
44,1198.3510212694998,95.74495724004498,492.58374039067996,1150.40500269716,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4956940460502,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
45,1198.3510212694998,95.74495724004498,492.58374039067996,1150.40500269716,264.6,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
46,1198.3510212694998,95.74495724004498,492.58374039067996,1150.40500269716,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
47,1198.3510212694998,95.74495724004498,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
48,1198.3510212694998,95.74495724004498,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
49,1198.3510212694998,95.74495724004498,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6456940460503,0.0,0.0,357.5,1495.2079734165,1318.920185615,59.5170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
50,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1551.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
51,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1551.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
52,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1551.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
53,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1551.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
54,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
55,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
56,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
57,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
58,1198.3510212694998,319.57995724004496,492.58374039067996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
59,1198.3510212694998,319.57995724004496,445.47638729875996,921.87986131173,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
60,1198.3510212694998,319.57995724004496,445.47638729875996,598.57115650933,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
61,1198.3510212694998,319.57995724004496,445.47638729875996,598.57115650933,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
62,1198.3510212694998,319.57995724004496,445.47638729875996,598.57115650933,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
63,1198.3510212694998,319.57995724004496,445.47638729875996,598.57115650933,198.45000000000002,634.80405435876,1612.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.7545175365503,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
64,1198.3510212694998,319.57995724004496,445.47638729875996,598.57115650933,198.45000000000002,634.80405435876,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.7545175365503,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
65,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,198.45000000000002,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.7545175365503,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
66,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,198.45000000000002,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.7545175365503,0.0,0.0,357.5,1495.2079734165,1318.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
67,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,198.45000000000002,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.9045175365504,0.0,0.0,357.5,1208.2079734165,1085.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
68,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,230.35764704715004,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5500705100003,0.0,0.0,357.5,1208.2079734165,1085.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
69,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,230.35764704715004,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5500705100003,0.0,0.0,357.5,1208.2079734165,1085.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
70,1198.3510212694998,319.57995724004496,445.47638729875996,537.9507743588799,198.45000000000002,8.464054358760004,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.7545175365503,0.0,0.0,357.5,1208.2079734165,1085.920185615,109.3170731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7266069607997
