,AZPS,AVA,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
980,218.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
981,218.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
982,200.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
983,95.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
984,86.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
985,72.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,,
986,60.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
987,62.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
988,42.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
989,21.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
990,13.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
991,29.0,0.0,1.0,0.0,,719.0,,17.0,,2.0,0.0,11.0,7.0,0.0,12.0,0.0,,24.0,58.0,,,27.0,23.0,,,0.0,,
992,152.0,0.0,10.0,0.0,,5594.0,,60.0,,53.0,7.0,275.0,233.0,0.0,235.0,12.0,,108.0,268.0,,,317.0,144.0,,,18.0,,
993,335.0,0.0,78.0,1.0,,8341.0,,88.0,,115.0,24.0,743.0,506.0,0.0,567.0,47.0,,78.0,344.0,,,607.0,187.0,,,30.0,,
994,366.0,0.0,121.0,1.0,,9019.0,,100.0,,132.0,44.0,952.0,587.0,1.0,693.0,88.0,,120.0,299.0,,,654.0,180.0,,,38.0,,
995,380.0,1.0,132.0,2.0,,8705.0,,98.0,,135.0,62.0,988.0,598.0,1.0,721.0,109.0,,173.0,288.0,,,648.0,184.0,,,44.0,,
996,376.0,0.0,132.0,4.0,,8852.0,,96.0,,129.0,64.0,970.0,569.0,0.0,717.0,108.0,,162.0,245.0,,,634.0,181.0,,,44.0,,
997,438.0,1.0,122.0,2.0,,8842.0,,96.0,,116.0,64.0,971.0,564.0,0.0,762.0,106.0,,183.0,202.0,,,632.0,186.0,,,47.0,,
998,465.0,1.0,132.0,2.0,,8703.0,,102.0,,111.0,61.0,966.0,579.0,2.0,846.0,89.0,,186.0,209.0,,,645.0,187.0,,,50.0,,
999,511.0,0.0,131.0,1.0,,8291.0,,98.0,,108.0,34.0,901.0,615.0,0.0,866.0,77.0,,160.0,191.0,,,610.0,175.0,,,44.0,,
1000,477.0,0.0,111.0,1.0,,5918.0,,73.0,,94.0,18.0,682.0,536.0,0.0,640.0,81.0,,94.0,99.0,,,486.0,88.0,,,26.0,,
1001,309.0,1.0,56.0,1.0,,841.0,,13.0,,42.0,5.0,248.0,218.0,0.0,152.0,36.0,,7.0,6.0,,,135.0,1.0,,,3.0,,
1002,165.0,0.0,2.0,0.0,,150.0,,0.0,,1.0,0.0,10.0,41.0,0.0,0.0,2.0,,2.0,0.0,,,0.0,0.0,,,0.0,,
1003,137.0,0.0,0.0,0.0,,151.0,,0.0,,0.0,0.0,4.0,39.0,0.0,0.0,0.0,,2.0,0.0,,,0.0,0.0,,,0.0,,
1004,137.0,0.0,0.0,0.0,,151.0,,0.0,,0.0,0.0,4.0,41.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1005,128.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,42.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1006,84.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,40.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1007,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1008,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1009,3.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1010,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1011,3.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1012,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1013,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,39.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1014,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,39.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1015,12.0,0.0,0.0,0.0,,774.0,,28.0,,2.0,0.0,12.0,45.0,0.0,21.0,0.0,,34.0,59.0,,,34.0,54.0,,,4.0,,
1016,158.0,0.0,4.0,0.0,,4332.0,,87.0,,51.0,22.0,277.0,265.0,0.0,292.0,10.0,,142.0,269.0,,,329.0,173.0,,,36.0,,
1017,373.0,0.0,15.0,1.0,,6327.0,,101.0,,71.0,52.0,710.0,515.0,2.0,559.0,29.0,,185.0,343.0,,,605.0,190.0,,,50.0,,
1018,451.0,0.0,38.0,1.0,,6766.0,,100.0,,50.0,66.0,898.0,552.0,3.0,815.0,59.0,,192.0,332.0,,,650.0,189.0,,,45.0,,
1019,443.0,2.0,32.0,1.0,,7001.0,,97.0,,53.0,81.0,926.0,542.0,3.0,776.0,72.0,,195.0,310.0,,,643.0,182.0,,,45.0,,
1020,435.0,5.0,38.0,2.0,,6725.0,,96.0,,73.0,84.0,870.0,532.0,4.0,676.0,83.0,,188.0,295.0,,,627.0,181.0,,,44.0,,
1021,433.0,10.0,38.0,2.0,,5954.0,,98.0,,74.0,82.0,885.0,528.0,5.0,705.0,93.0,,181.0,305.0,,,617.0,165.0,,,44.0,,
1022,437.0,11.0,28.0,1.0,,4889.0,,100.0,,99.0,69.0,727.0,445.0,4.0,552.0,71.0,,181.0,298.0,,,628.0,159.0,,,43.0,,
1023,408.0,7.0,17.0,1.0,,2669.0,,93.0,,94.0,36.0,650.0,472.0,3.0,549.0,45.0,,164.0,246.0,,,489.0,158.0,,,33.0,,
1024,335.0,0.0,15.0,1.0,,1329.0,,63.0,,57.0,18.0,458.0,358.0,0.0,429.0,31.0,,97.0,85.0,,,294.0,66.0,,,17.0,,
1025,214.0,6.0,4.0,0.0,,248.0,,12.0,,17.0,3.0,119.0,116.0,0.0,75.0,15.0,,4.0,6.0,,,86.0,1.0,,,3.0,,
1026,49.0,0.0,0.0,0.0,,132.0,,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1027,35.0,0.0,0.0,0.0,,132.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1028,44.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1029,43.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1030,60.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1031,52.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1032,36.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1033,51.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1034,64.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1035,60.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,,
1036,49.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1037,67.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1038,62.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1039,52.0,0.0,0.0,0.0,,73.0,,5.0,,0.0,0.0,2.0,1.0,0.0,5.0,0.0,,3.0,18.0,,,5.0,16.0,,,1.0,,
1040,86.0,0.0,0.0,0.0,,701.0,,23.0,,8.0,4.0,45.0,35.0,0.0,112.0,3.0,,46.0,160.0,,,58.0,40.0,,,18.0,,
1041,107.0,0.0,5.0,0.0,,1692.0,,38.0,,28.0,27.0,125.0,97.0,2.0,192.0,8.0,,75.0,222.0,,,137.0,84.0,,,29.0,,
1042,191.0,0.0,7.0,1.0,,2569.0,,54.0,,36.0,34.0,181.0,131.0,5.0,276.0,23.0,,101.0,199.0,,,269.0,126.0,,,27.0,,
1043,230.0,6.0,24.0,1.0,,2658.0,,76.0,,59.0,57.0,213.0,155.0,8.0,217.0,45.0,,129.0,242.0,,,398.0,120.0,,,36.0,,
1044,201.0,16.0,29.0,1.0,,3310.0,,82.0,,63.0,67.0,284.0,160.0,8.0,260.0,64.0,,139.0,263.0,,,251.0,115.0,,,35.0,,
1045,204.0,12.0,17.0,1.0,,2714.0,,77.0,,75.0,69.0,276.0,162.0,6.0,187.0,65.0,,124.0,230.0,,,254.0,111.0,,,28.0,,
1046,184.0,8.0,24.0,1.0,,2278.0,,74.0,,39.0,58.0,296.0,131.0,5.0,132.0,68.0,,92.0,131.0,,,222.0,81.0,,,21.0,,
1047,177.0,8.0,12.0,1.0,,1407.0,,52.0,,21.0,44.0,389.0,117.0,4.0,133.0,51.0,,64.0,109.0,,,189.0,57.0,,,12.0,,
1048,127.0,0.0,14.0,0.0,,699.0,,20.0,,10.0,33.0,223.0,53.0,0.0,128.0,31.0,,38.0,87.0,,,140.0,19.0,,,3.0,,
1049,60.0,5.0,5.0,0.0,,75.0,,4.0,,3.0,19.0,72.0,34.0,0.0,38.0,15.0,,1.0,3.0,,,36.0,0.0,,,0.0,,
1050,38.0,0.0,0.0,0.0,,75.0,,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1051,69.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1052,64.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1053,81.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1054,78.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1055,69.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,,
1056,62.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1057,62.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1058,44.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1059,28.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1060,27.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1061,50.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1062,31.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1063,18.0,0.0,0.0,0.0,,39.0,,3.0,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,2.0,17.0,,,8.0,8.0,,,3.0,,
1064,33.0,1.0,0.0,0.0,,356.0,,22.0,,3.0,2.0,7.0,0.0,0.0,34.0,4.0,,21.0,78.0,,,88.0,25.0,,,9.0,,
1065,63.0,0.0,19.0,1.0,,900.0,,28.0,,8.0,8.0,22.0,5.0,2.0,81.0,10.0,,43.0,133.0,,,108.0,80.0,,,13.0,,
1066,95.0,6.0,49.0,3.0,,1798.0,,38.0,,14.0,17.0,45.0,22.0,2.0,138.0,33.0,,67.0,170.0,,,111.0,42.0,,,14.0,,
1067,129.0,7.0,79.0,3.0,,2852.0,,71.0,,18.0,66.0,55.0,58.0,4.0,172.0,66.0,,92.0,179.0,,,92.0,55.0,,,15.0,,
1068,138.0,8.0,30.0,1.0,,2785.0,,64.0,,27.0,96.0,108.0,75.0,4.0,224.0,81.0,,83.0,153.0,,,129.0,60.0,,,14.0,,
1069,132.0,6.0,51.0,3.0,,3164.0,,62.0,,19.0,101.0,174.0,66.0,4.0,216.0,77.0,,65.0,127.0,,,123.0,48.0,,,10.0,,
1070,134.0,5.0,35.0,3.0,,3375.0,,58.0,,35.0,56.0,301.0,57.0,2.0,137.0,65.0,,47.0,75.0,,,91.0,30.0,,,6.0,,
1071,116.0,0.0,61.0,3.0,,2969.0,,32.0,,17.0,24.0,188.0,34.0,2.0,83.0,50.0,,31.0,42.0,,,49.0,8.0,,,2.0,,
1072,111.0,2.0,71.0,2.0,,1802.0,,16.0,,11.0,7.0,110.0,13.0,0.0,51.0,76.0,,14.0,18.0,,,32.0,2.0,,,0.0,,
1073,100.0,2.0,40.0,1.0,,346.0,,3.0,,6.0,2.0,94.0,15.0,0.0,12.0,36.0,,0.0,2.0,,,5.0,0.0,,,0.0,,
1074,97.0,0.0,6.0,0.0,,346.0,,0.0,,0.0,0.0,6.0,1.0,0.0,1.0,3.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1075,97.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1076,97.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1077,96.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1078,92.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1079,95.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1080,94.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1081,88.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1082,64.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1083,56.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1084,50.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1085,40.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1086,36.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1087,26.0,0.0,1.0,0.0,,347.0,,4.0,,2.0,2.0,7.0,3.0,0.0,25.0,0.0,,14.0,46.0,,,11.0,11.0,,,6.0,,
1088,91.0,0.0,3.0,0.0,,2073.0,,20.0,,37.0,24.0,103.0,61.0,0.0,436.0,7.0,,93.0,181.0,,,117.0,29.0,,,25.0,,
1089,184.0,0.0,24.0,0.0,,3367.0,,74.0,,56.0,30.0,253.0,141.0,0.0,811.0,40.0,,136.0,275.0,,,277.0,54.0,,,29.0,,
1090,222.0,1.0,21.0,0.0,,4891.0,,71.0,,65.0,59.0,528.0,230.0,0.0,869.0,56.0,,145.0,308.0,,,320.0,95.0,,,30.0,,
1091,269.0,0.0,48.0,1.0,,4623.0,,84.0,,68.0,90.0,678.0,337.0,2.0,817.0,111.0,,158.0,298.0,,,510.0,136.0,,,33.0,,
1092,261.0,0.0,73.0,2.0,,5648.0,,71.0,,53.0,134.0,679.0,346.0,2.0,784.0,131.0,,149.0,278.0,,,457.0,130.0,,,33.0,,
1093,275.0,5.0,75.0,3.0,,4878.0,,87.0,,50.0,102.0,747.0,389.0,3.0,771.0,133.0,,161.0,281.0,,,484.0,117.0,,,33.0,,
1094,357.0,7.0,71.0,4.0,,4865.0,,90.0,,47.0,77.0,709.0,380.0,3.0,835.0,126.0,,146.0,318.0,,,484.0,133.0,,,32.0,,
1095,301.0,7.0,83.0,3.0,,2937.0,,63.0,,50.0,64.0,737.0,339.0,2.0,845.0,101.0,,100.0,251.0,,,290.0,66.0,,,27.0,,
1096,146.0,0.0,88.0,1.0,,1896.0,,44.0,,37.0,39.0,471.0,286.0,0.0,656.0,72.0,,62.0,78.0,,,102.0,20.0,,,16.0,,
1097,95.0,6.0,16.0,1.0,,173.0,,7.0,,13.0,22.0,137.0,141.0,0.0,170.0,32.0,,1.0,6.0,,,28.0,0.0,,,1.0,,
1098,77.0,0.0,4.0,0.0,,173.0,,0.0,,1.0,3.0,7.0,1.0,0.0,0.0,1.0,,0.0,1.0,,,0.0,0.0,,,0.0,,
1099,83.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1100,90.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1101,96.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1102,98.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1103,89.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1104,78.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1105,71.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1106,81.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1107,86.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1108,71.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1109,73.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1110,51.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1111,45.0,0.0,0.0,0.0,,788.0,,16.0,,3.0,0.0,14.0,13.0,0.0,3.0,0.0,,15.0,47.0,,,15.0,22.0,,,5.0,,
1112,120.0,0.0,3.0,0.0,,4711.0,,62.0,,57.0,9.0,316.0,240.0,0.0,101.0,8.0,,98.0,185.0,,,286.0,125.0,,,24.0,,
1113,227.0,0.0,53.0,1.0,,6880.0,,95.0,,88.0,37.0,732.0,502.0,1.0,618.0,20.0,,149.0,277.0,,,540.0,145.0,,,38.0,,
1114,307.0,6.0,93.0,2.0,,7666.0,,100.0,,106.0,81.0,904.0,575.0,4.0,851.0,54.0,,173.0,347.0,,,539.0,169.0,,,46.0,,
1115,413.0,8.0,65.0,3.0,,6218.0,,95.0,,105.0,131.0,969.0,582.0,3.0,830.0,99.0,,168.0,311.0,,,364.0,157.0,,,42.0,,
1116,384.0,9.0,106.0,3.0,,6054.0,,96.0,,109.0,159.0,948.0,550.0,4.0,793.0,120.0,,177.0,157.0,,,370.0,141.0,,,32.0,,
1117,392.0,9.0,98.0,3.0,,6038.0,,100.0,,126.0,159.0,926.0,535.0,3.0,763.0,115.0,,174.0,182.0,,,383.0,140.0,,,27.0,,
1118,391.0,8.0,91.0,2.0,,6339.0,,93.0,,135.0,126.0,828.0,468.0,4.0,784.0,109.0,,161.0,241.0,,,390.0,160.0,,,23.0,,
1119,422.0,6.0,84.0,2.0,,6357.0,,84.0,,127.0,76.0,805.0,456.0,2.0,600.0,89.0,,131.0,250.0,,,487.0,149.0,,,28.0,,
1120,413.0,10.0,96.0,1.0,,4627.0,,62.0,,109.0,64.0,663.0,491.0,2.0,396.0,76.0,,78.0,121.0,,,430.0,90.0,,,19.0,,
1121,282.0,0.0,53.0,1.0,,508.0,,15.0,,51.0,20.0,252.0,201.0,0.0,169.0,23.0,,8.0,12.0,,,153.0,2.0,,,3.0,,
1122,183.0,2.0,8.0,0.0,,508.0,,0.0,,1.0,0.0,11.0,3.0,0.0,0.0,1.0,,0.0,1.0,,,1.0,0.0,,,0.0,,
1123,162.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1124,155.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1125,111.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1126,5.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1127,20.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1128,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1129,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1130,2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1131,9.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1132,20.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,17.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,,
1133,28.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1134,28.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,
1135,42.0,0.0,1.0,0.0,,887.0,,32.0,,3.0,0.0,14.0,41.0,0.0,8.0,0.0,,37.0,84.0,,,36.0,62.0,,,7.0,,
1136,171.0,0.0,2.0,0.0,,4017.0,,91.0,,61.0,17.0,290.0,281.0,0.0,153.0,19.0,,135.0,298.0,,,339.0,166.0,,,34.0,,
1137,384.0,3.0,30.0,1.0,,6307.0,,105.0,,115.0,57.0,696.0,460.0,2.0,443.0,78.0,,154.0,349.0,,,547.0,187.0,,,32.0,,
1138,482.0,5.0,35.0,2.0,,7044.0,,106.0,,116.0,108.0,880.0,452.0,3.0,456.0,121.0,,159.0,334.0,,,640.0,142.0,,,34.0,,
1139,455.0,6.0,45.0,2.0,,6807.0,,103.0,,120.0,156.0,769.0,483.0,2.0,568.0,134.0,,164.0,332.0,,,563.0,167.0,,,43.0,,
1140,412.0,6.0,80.0,2.0,,6400.0,,102.0,,116.0,153.0,823.0,493.0,4.0,556.0,144.0,,169.0,323.0,,,468.0,164.0,,,22.0,,
1141,387.0,9.0,98.0,2.0,,6174.0,,104.0,,119.0,138.0,683.0,310.0,4.0,452.0,137.0,,169.0,321.0,,,506.0,180.0,,,31.0,,
