,AZPS,AVA,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
36,341.0,5.0,71.0,1.0,,6573.0,,45.0,,133.0,102.0,902.0,561.0,6.0,562.0,88.0,,124.0,234.0,,,638.0,147.0,,,54.0,23.0,
37,351.0,4.0,75.0,1.0,,6760.0,,28.0,,130.0,94.0,881.0,566.0,1.0,578.0,94.0,,125.0,260.0,,,622.0,137.0,,,58.0,22.0,
38,353.0,3.0,88.0,1.0,,6586.0,,41.0,,115.0,74.0,753.0,595.0,2.0,615.0,98.0,,112.0,279.0,,,670.0,147.0,,,61.0,25.0,
39,352.0,1.0,80.0,1.0,,4825.0,,32.0,,102.0,36.0,608.0,585.0,0.0,602.0,103.0,,75.0,186.0,,,586.0,116.0,,,47.0,24.0,
40,251.0,1.0,47.0,1.0,,1416.0,,4.0,,66.0,14.0,246.0,303.0,0.0,251.0,59.0,,17.0,18.0,,,286.0,17.0,,,8.0,17.0,
41,149.0,0.0,11.0,0.0,,51.0,,0.0,,5.0,0.0,34.0,20.0,0.0,3.0,10.0,,0.0,0.0,,,15.0,0.0,,,0.0,1.0,
42,164.0,0.0,3.0,0.0,,50.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
43,154.0,0.0,3.0,0.0,,49.0,,0.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,9.0,0.0,,,0.0,0.0,
44,147.0,0.0,3.0,0.0,,10.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
45,41.0,0.0,3.0,0.0,,10.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
46,25.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
47,16.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
48,16.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
49,15.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
50,19.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
51,29.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
52,26.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
53,12.0,0.0,0.0,0.0,,5.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
54,8.0,0.0,0.0,0.0,,4.0,,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,6.0,0.0,,,0.0,0.0,
55,5.0,0.0,0.0,0.0,,189.0,,13.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,16.0,15.0,,,19.0,22.0,,,0.0,0.0,
56,74.0,0.0,1.0,0.0,,2995.0,,66.0,,32.0,2.0,119.0,141.0,0.0,146.0,3.0,,145.0,179.0,,,205.0,119.0,,,29.0,11.0,
57,205.0,2.0,15.0,0.0,,5697.0,,86.0,,108.0,40.0,443.0,324.0,1.0,538.0,17.0,,239.0,290.0,,,554.0,152.0,,,52.0,23.0,
58,300.0,6.0,47.0,1.0,,6579.0,,87.0,,121.0,92.0,664.0,493.0,2.0,588.0,61.0,,253.0,283.0,,,648.0,144.0,,,55.0,23.0,
59,308.0,2.0,53.0,1.0,,7549.0,,84.0,,123.0,125.0,808.0,550.0,3.0,565.0,85.0,,242.0,261.0,,,639.0,143.0,,,54.0,23.0,
60,308.0,2.0,75.0,1.0,,7084.0,,83.0,,128.0,109.0,861.0,547.0,4.0,558.0,86.0,,239.0,241.0,,,591.0,149.0,,,54.0,22.0,
61,317.0,3.0,70.0,1.0,,7203.0,,86.0,,123.0,98.0,817.0,533.0,4.0,593.0,107.0,,243.0,213.0,,,631.0,152.0,,,57.0,22.0,
62,333.0,4.0,62.0,1.0,,6713.0,,87.0,,100.0,90.0,728.0,469.0,3.0,539.0,123.0,,243.0,223.0,,,672.0,151.0,,,63.0,24.0,
63,325.0,3.0,63.0,1.0,,5387.0,,80.0,,72.0,62.0,641.0,355.0,0.0,334.0,134.0,,195.0,188.0,,,560.0,117.0,,,46.0,24.0,
64,228.0,1.0,37.0,0.0,,1731.0,,33.0,,44.0,28.0,338.0,187.0,0.0,201.0,73.0,,43.0,28.0,,,280.0,15.0,,,8.0,10.0,
65,131.0,0.0,11.0,0.0,,4.0,,1.0,,8.0,1.0,64.0,17.0,0.0,7.0,9.0,,0.0,0.0,,,21.0,0.0,,,0.0,1.0,
66,122.0,0.0,1.0,0.0,,9.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
67,72.0,0.0,1.0,0.0,,9.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
68,0.0,0.0,1.0,0.0,,9.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,9.0,0.0,,,0.0,0.0,
69,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,0.0,
70,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
71,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
72,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,,0.0,0.0,
73,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
74,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
75,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
76,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
77,1.0,0.0,0.0,0.0,,5.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
78,2.0,0.0,0.0,0.0,,4.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,6.0,0.0,,,0.0,0.0,
79,11.0,0.0,0.0,0.0,,162.0,,13.0,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,,14.0,17.0,,,17.0,23.0,,,0.0,0.0,
80,90.0,0.0,0.0,0.0,,3239.0,,63.0,,34.0,1.0,145.0,148.0,0.0,58.0,3.0,,154.0,125.0,,,205.0,118.0,,,15.0,11.0,
81,182.0,4.0,8.0,0.0,,6591.0,,84.0,,107.0,7.0,533.0,519.0,2.0,189.0,43.0,,234.0,236.0,,,483.0,147.0,,,37.0,24.0,
82,269.0,11.0,36.0,2.0,,7242.0,,81.0,,134.0,17.0,709.0,513.0,6.0,328.0,157.0,,242.0,236.0,,,659.0,152.0,,,44.0,25.0,
83,329.0,10.0,50.0,2.0,,7345.0,,79.0,,139.0,29.0,744.0,476.0,6.0,478.0,159.0,,235.0,223.0,,,665.0,144.0,,,49.0,23.0,
84,336.0,10.0,61.0,2.0,,7209.0,,82.0,,133.0,67.0,788.0,499.0,3.0,534.0,146.0,,222.0,223.0,,,646.0,140.0,,,52.0,22.0,
85,347.0,9.0,60.0,2.0,,7056.0,,85.0,,134.0,124.0,797.0,496.0,5.0,570.0,139.0,,208.0,206.0,,,621.0,145.0,,,56.0,22.0,
86,366.0,11.0,56.0,2.0,,6456.0,,86.0,,133.0,152.0,782.0,520.0,5.0,606.0,147.0,,184.0,186.0,,,648.0,144.0,,,50.0,24.0,
87,353.0,10.0,48.0,2.0,,5444.0,,73.0,,120.0,132.0,688.0,487.0,2.0,539.0,130.0,,146.0,159.0,,,586.0,121.0,,,41.0,24.0,
88,252.0,3.0,40.0,1.0,,1541.0,,23.0,,67.0,64.0,322.0,220.0,0.0,188.0,64.0,,40.0,31.0,,,299.0,19.0,,,7.0,16.0,
89,141.0,0.0,7.0,0.0,,1541.0,,1.0,,9.0,2.0,54.0,17.0,0.0,4.0,8.0,,0.0,0.0,,,17.0,0.0,,,0.0,1.0,
90,131.0,0.0,3.0,0.0,,9.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
91,123.0,0.0,3.0,0.0,,9.0,,0.0,,0.0,0.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
92,60.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,7.0,0.0,,,0.0,0.0,
93,0.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
94,0.0,0.0,3.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
95,0.0,0.0,2.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
96,0.0,0.0,2.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
97,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
98,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
99,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
100,3.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
101,4.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
102,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
103,9.0,0.0,0.0,0.0,,169.0,,13.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,18.0,8.0,,,16.0,24.0,,,0.0,0.0,
104,97.0,0.0,1.0,0.0,,2490.0,,67.0,,31.0,0.0,69.0,106.0,0.0,146.0,3.0,,153.0,125.0,,,243.0,129.0,,,27.0,9.0,
105,222.0,4.0,28.0,0.0,,4905.0,,85.0,,95.0,6.0,416.0,408.0,3.0,536.0,14.0,,236.0,208.0,,,576.0,160.0,,,59.0,22.0,
106,309.0,9.0,74.0,1.0,,6434.0,,85.0,,132.0,21.0,809.0,494.0,4.0,649.0,41.0,,249.0,251.0,,,659.0,157.0,,,61.0,23.0,
107,361.0,5.0,90.0,1.0,,7194.0,,82.0,,134.0,50.0,874.0,513.0,4.0,626.0,74.0,,243.0,254.0,,,652.0,150.0,,,53.0,23.0,
108,359.0,4.0,93.0,1.0,,7138.0,,82.0,,136.0,99.0,796.0,506.0,6.0,615.0,92.0,,241.0,253.0,,,641.0,148.0,,,53.0,22.0,
109,364.0,3.0,98.0,1.0,,7262.0,,85.0,,132.0,105.0,958.0,533.0,7.0,617.0,96.0,,240.0,258.0,,,657.0,151.0,,,56.0,22.0,
110,366.0,1.0,109.0,0.0,,6278.0,,86.0,,137.0,101.0,686.0,548.0,5.0,588.0,77.0,,245.0,273.0,,,656.0,152.0,,,56.0,24.0,
111,345.0,1.0,98.0,1.0,,4948.0,,80.0,,116.0,54.0,600.0,481.0,2.0,571.0,97.0,,197.0,118.0,,,510.0,121.0,,,35.0,24.0,
112,262.0,1.0,70.0,1.0,,1441.0,,35.0,,64.0,10.0,284.0,221.0,0.0,279.0,49.0,,51.0,16.0,,,293.0,23.0,,,5.0,17.0,
113,156.0,1.0,9.0,0.0,,1441.0,,1.0,,9.0,1.0,36.0,19.0,0.0,5.0,5.0,,0.0,0.0,,,23.0,0.0,,,0.0,2.0,
114,122.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
115,113.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,5.0,0.0,,,0.0,0.0,
116,120.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,9.0,0.0,,,0.0,0.0,
117,117.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
118,91.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
119,17.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
120,20.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
121,27.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
122,19.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
123,16.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
124,19.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
125,36.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
126,55.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
127,69.0,0.0,1.0,0.0,,157.0,,13.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,15.0,,,14.0,22.0,,,0.0,0.0,
128,133.0,0.0,2.0,0.0,,3317.0,,67.0,,33.0,4.0,134.0,153.0,0.0,188.0,4.0,,165.0,168.0,,,234.0,123.0,,,22.0,12.0,
129,231.0,0.0,22.0,0.0,,5876.0,,87.0,,109.0,25.0,579.0,528.0,2.0,646.0,28.0,,250.0,296.0,,,546.0,162.0,,,54.0,23.0,
130,311.0,1.0,45.0,0.0,,6703.0,,87.0,,135.0,19.0,860.0,611.0,4.0,712.0,67.0,,262.0,289.0,,,596.0,159.0,,,58.0,24.0,
131,360.0,2.0,71.0,0.0,,6839.0,,85.0,,115.0,49.0,911.0,582.0,4.0,637.0,75.0,,246.0,266.0,,,592.0,154.0,,,58.0,25.0,
132,348.0,4.0,87.0,0.0,,7180.0,,85.0,,118.0,52.0,924.0,557.0,4.0,611.0,74.0,,241.0,229.0,,,585.0,153.0,,,57.0,22.0,
133,371.0,3.0,93.0,0.0,,7403.0,,87.0,,114.0,35.0,911.0,559.0,3.0,644.0,96.0,,250.0,257.0,,,561.0,156.0,,,59.0,23.0,
134,380.0,2.0,106.0,0.0,,7011.0,,90.0,,112.0,23.0,873.0,590.0,2.0,678.0,86.0,,252.0,268.0,,,628.0,157.0,,,61.0,25.0,
135,363.0,1.0,92.0,0.0,,5862.0,,83.0,,104.0,10.0,757.0,589.0,0.0,644.0,117.0,,213.0,195.0,,,531.0,126.0,,,49.0,25.0,
136,267.0,2.0,73.0,0.0,,2139.0,,37.0,,66.0,8.0,415.0,341.0,0.0,284.0,79.0,,56.0,32.0,,,295.0,21.0,,,9.0,17.0,
137,142.0,0.0,11.0,0.0,,2139.0,,1.0,,12.0,0.0,56.0,29.0,0.0,7.0,6.0,,0.0,0.0,,,22.0,0.0,,,0.0,2.0,
138,115.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
139,124.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,7.0,0.0,,,0.0,0.0,
140,127.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,8.0,0.0,,,0.0,0.0,
141,124.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
142,6.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
143,2.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
144,1.0,0.0,5.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
145,2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
146,5.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
147,7.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
148,6.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
149,2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,
150,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,6.0,0.0,,,0.0,0.0,
151,6.0,0.0,1.0,0.0,,119.0,,13.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,15.0,13.0,,,20.0,22.0,,,0.0,0.0,
152,84.0,0.0,1.0,0.0,,3306.0,,68.0,,32.0,8.0,137.0,147.0,0.0,171.0,4.0,,166.0,182.0,,,233.0,127.0,,,28.0,12.0,
153,225.0,0.0,17.0,0.0,,5556.0,,88.0,,94.0,42.0,578.0,528.0,0.0,584.0,66.0,,251.0,296.0,,,548.0,152.0,,,61.0,22.0,
154,307.0,1.0,28.0,0.0,,5981.0,,88.0,,128.0,88.0,843.0,616.0,2.0,654.0,106.0,,260.0,286.0,,,578.0,151.0,,,65.0,22.0,
155,305.0,1.0,35.0,0.0,,6564.0,,85.0,,112.0,96.0,901.0,572.0,3.0,613.0,98.0,,243.0,266.0,,,515.0,142.0,,,57.0,22.0,
156,315.0,2.0,38.0,0.0,,6058.0,,84.0,,111.0,117.0,902.0,542.0,5.0,575.0,120.0,,241.0,260.0,,,610.0,139.0,,,55.0,22.0,
