line,reactance,limit
line_40006_40007,0.001189,714886.4592094198
line_40006_40008,0.0592775017695015,14339.335745038572
line_10001_10022,0.746994824172264,1137.8927570775
line_10001_10228,1.43094924632279,594.0112845960849
line_10022_10093,0.935977983441954,908.1410193797725
line_10022_10033,1.41823766365348,599.3353736004586
line_10022_11016,0.303123187665253,2804.14047683702
line_10022_10025,0.483102257155931,1759.4618683920685
line_10022_10525,1.54950457985338,548.5624315356526
line_10022_10228,0.188760135815069,4503.069444878749
line_10022_10558,1.37171994538341,619.6600135914888
line_10022_10750,0.267061317388633,3182.789661608173
line_10022_10570,1.74329630889951,487.58205685445364
line_10022_13504,0.452334858584559,1879.1388367896518
line_10025_10093,0.597271601541407,1423.1381465423183
line_10025_10033,0.38720920750738,2195.195732745584
line_10025_11016,0.441758876988937,1924.126586416704
line_10025_10525,2.11772070775296,401.37492960623007
line_10025_10228,0.257172168729398,3305.1787998661234
line_10025_10558,1.92826989583982,440.8096614658807
line_10025_10750,0.389581969115953,2181.825821992831
line_10025_13504,0.412780533823434,2059.2056319293047
line_10033_10093,0.05234539429305,16238.295870719157
line_10033_10035,0.00628985409250023,135138.2699025572
line_10033_11016,1.0162982673009,836.3686403376861
line_10033_10228,0.731574069303666,1161.8782508366587
line_10033_10750,0.903822108342088,940.450551225378
line_10033_13504,0.237644835344308,3576.766138294109
line_10035_10093,0.19821469942551,4288.27933782698
line_10035_13504,0.370081882002063,2296.789011668671
line_10093_21647,1.23415685611357,688.729310046292
line_10093_21121,1.52859345644084,556.0667530130153
line_10093_13446,1.22600505180658,693.3087255615158
line_10093_20136,1.16356366055026,730.5143919654788
line_10093_13000,1.07058483877037,793.95856285082
line_10093_20007,1.07532577894614,790.4581259393151
line_10093_13366,1.23076109488259,690.6295653431317
line_10093_11016,0.427157040306682,1989.9004810730344
line_10093_10600,1.04407103199984,814.1208538004244
line_10093_10677,1.54094632752633,551.6090890488697
line_10093_10228,0.442088406107277,1922.692358038766
line_10093_10558,1.62615984120296,522.7038440275393
line_10093_10750,0.38404148977753,2213.3025275274126
line_10093_10570,1.10974607572067,765.9409828937753
line_10093_13504,0.0499729063698941,17009.216828582892
line_10228_74235,1.38262773901005,614.7714066611978
line_10228_11016,0.104144578129415,8161.730694647874
