,AZPS,AVA,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
11,428.0,2.0,39.0,33.0,0,9074.0,0,69.0,0,101.0,132.0,889.0,658.0,7.0,449.0,38.0,0,241.0,258.0,0.0,0,246.0,140.0,0,0,49.0,35.0,0
12,412.0,3.0,51.0,36.0,0,8782.0,0,73.0,0,101.0,125.0,891.0,625.0,7.0,472.0,55.0,0,244.0,255.0,0.0,0,237.0,137.0,0,0,51.0,33.0,0
13,399.0,3.0,60.0,28.0,0,8679.0,0,73.0,0,98.0,110.0,882.0,632.0,7.0,490.0,53.0,0,207.0,261.0,0.0,0,240.0,142.0,0,0,51.0,35.0,0
14,415.0,3.0,97.0,30.0,0,8174.0,0,58.0,0,100.0,74.0,837.0,665.0,7.0,460.0,57.0,0,182.0,259.0,0.0,0,253.0,144.0,0,0,52.0,36.0,0
15,419.0,1.0,89.0,31.0,0,6698.0,0,65.0,0,89.0,30.0,729.0,645.0,1.0,375.0,47.0,0,117.0,146.0,0.0,0,244.0,111.0,0,0,35.0,37.0,0
16,306.0,1.0,60.0,7.0,0,1800.0,0,26.0,0,59.0,13.0,381.0,340.0,0.0,159.0,35.0,0,24.0,15.0,0.0,0,126.0,16.0,0,0,6.0,21.0,0
17,131.0,0.0,19.0,1.0,0,18.0,0,1.0,0,8.0,0.0,60.0,20.0,0.0,4.0,5.0,0,0.0,0.0,0.0,0,8.0,0.0,0,0,0.0,2.0,0
18,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
20,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
23,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
27,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
28,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
30,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
31,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
32,74.0,0.0,1.0,0.0,0,2545.0,0,63.0,0,27.0,4.0,151.0,124.0,0.0,228.0,3.0,0,183.0,227.0,0.0,0,135.0,118.0,0,0,18.0,21.0,0
33,231.0,1.0,19.0,2.0,0,6060.0,0,84.0,0,56.0,43.0,389.0,283.0,0.0,750.0,10.0,0,281.0,359.0,0.0,0,216.0,152.0,0,0,26.0,34.0,0
34,372.0,0.0,30.0,6.0,0,7951.0,0,85.0,0,105.0,92.0,802.0,578.0,3.0,864.0,18.0,0,276.0,343.0,0.0,0,263.0,146.0,0,0,45.0,31.0,0
35,376.0,1.0,39.0,16.0,0,7757.0,0,84.0,0,121.0,113.0,863.0,633.0,3.0,835.0,38.0,0,261.0,316.0,0.0,0,245.0,115.0,0,0,49.0,31.0,0
36,339.0,2.0,51.0,14.0,0,7048.0,0,83.0,0,120.0,128.0,788.0,606.0,5.0,785.0,55.0,0,251.0,306.0,0.0,0,234.0,142.0,0,0,50.0,33.0,0
37,348.0,3.0,60.0,15.0,0,6733.0,0,84.0,0,119.0,97.0,682.0,619.0,5.0,820.0,53.0,0,231.0,305.0,0.0,0,200.0,135.0,0,0,52.0,34.0,0
38,399.0,3.0,97.0,11.0,0,6319.0,0,70.0,0,116.0,64.0,546.0,643.0,6.0,918.0,57.0,0,197.0,310.0,0.0,0,191.0,102.0,0,0,50.0,36.0,0
39,398.0,1.0,46.0,10.0,0,4151.0,0,53.0,0,89.0,54.0,353.0,571.0,3.0,794.0,47.0,0,147.0,179.0,0.0,0,207.0,88.0,0,0,28.0,32.0,0
40,289.0,0.0,26.0,4.0,0,878.0,0,24.0,0,49.0,13.0,167.0,273.0,0.0,318.0,27.0,0,52.0,15.0,0.0,0,101.0,18.0,0,0,6.0,17.0,0
41,104.0,0.0,7.0,0.0,0,878.0,0,1.0,0,7.0,0.0,33.0,15.0,0.0,7.0,4.0,0,0.0,1.0,0.0,0,7.0,0.0,0,0,0.0,2.0,0
42,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
46,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
47,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
51,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
52,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
53,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
56,72.0,1.0,1.0,0.0,0,3012.0,0,64.0,0,28.0,0.0,105.0,97.0,0.0,68.0,3.0,0,176.0,218.0,0.0,0,139.0,118.0,0,0,13.0,18.0,0
57,188.0,0.0,44.0,8.0,0,6129.0,0,84.0,0,81.0,10.0,510.0,463.0,3.0,155.0,52.0,0,263.0,351.0,0.0,0,262.0,151.0,0,0,35.0,32.0,0
58,313.0,3.0,86.0,12.0,0,6978.0,0,85.0,0,93.0,41.0,566.0,654.0,2.0,319.0,18.0,0,256.0,336.0,0.0,0,243.0,150.0,0,0,41.0,36.0,0
59,333.0,9.0,39.0,17.0,0,7777.0,0,83.0,0,93.0,83.0,774.0,631.0,3.0,578.0,38.0,0,232.0,304.0,0.0,0,180.0,131.0,0,0,48.0,26.0,0
60,295.0,8.0,51.0,25.0,0,8378.0,0,81.0,0,118.0,114.0,731.0,595.0,3.0,752.0,55.0,0,220.0,299.0,0.0,0,216.0,142.0,0,0,36.0,29.0,0
61,314.0,9.0,60.0,29.0,0,7278.0,0,77.0,0,116.0,96.0,828.0,546.0,5.0,786.0,53.0,0,199.0,294.0,0.0,0,228.0,136.0,0,0,35.0,28.0,0
62,303.0,11.0,111.0,33.0,0,7598.0,0,63.0,0,117.0,110.0,734.0,544.0,7.0,816.0,57.0,0,193.0,208.0,0.0,0,242.0,145.0,0,0,37.0,34.0,0
63,298.0,12.0,62.0,17.0,0,5528.0,0,53.0,0,103.0,98.0,632.0,539.0,3.0,752.0,57.0,0,201.0,80.0,0.0,0,216.0,111.0,0,0,27.0,36.0,0
64,240.0,4.0,50.0,6.0,0,1567.0,0,26.0,0,59.0,22.0,371.0,280.0,0.0,206.0,38.0,0,49.0,20.0,0.0,0,116.0,19.0,0,0,6.0,22.0,0
65,33.0,0.0,13.0,1.0,0,3.0,0,1.0,0,10.0,2.0,52.0,17.0,0.0,5.0,3.0,0,0.0,0.0,0.0,0,6.0,0.0,0,0,0.0,2.0,0
66,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
80,83.0,0.0,1.0,0.0,0,3940.0,0,65.0,0,26.0,0.0,123.0,116.0,1.0,90.0,3.0,0,183.0,202.0,0.0,0,138.0,120.0,0,0,20.0,21.0,0
81,228.0,0.0,5.0,2.0,0,7516.0,0,84.0,0,92.0,3.0,531.0,497.0,3.0,615.0,7.0,0,281.0,285.0,0.0,0,264.0,152.0,0,0,49.0,38.0,0
82,310.0,1.0,19.0,3.0,0,7861.0,0,85.0,0,119.0,10.0,787.0,599.0,4.0,763.0,16.0,0,287.0,319.0,0.0,0,265.0,148.0,0,0,51.0,37.0,0
83,322.0,0.0,27.0,10.0,0,7871.0,0,83.0,0,121.0,14.0,851.0,610.0,4.0,613.0,42.0,0,271.0,309.0,0.0,0,254.0,142.0,0,0,48.0,35.0,0
84,325.0,1.0,24.0,17.0,0,7892.0,0,82.0,0,121.0,18.0,868.0,595.0,5.0,573.0,56.0,0,268.0,306.0,0.0,0,238.0,140.0,0,0,48.0,32.0,0
85,336.0,1.0,33.0,17.0,0,7082.0,0,82.0,0,108.0,28.0,848.0,604.0,4.0,767.0,45.0,0,215.0,325.0,0.0,0,244.0,144.0,0,0,49.0,35.0,0
86,333.0,0.0,52.0,14.0,0,6889.0,0,86.0,0,116.0,19.0,819.0,619.0,1.0,837.0,51.0,0,281.0,344.0,0.0,0,252.0,145.0,0,0,49.0,36.0,0
87,313.0,1.0,54.0,14.0,0,5471.0,0,77.0,0,106.0,9.0,636.0,565.0,0.0,773.0,50.0,0,230.0,240.0,0.0,0,245.0,112.0,0,0,37.0,37.0,0
88,219.0,1.0,56.0,8.0,0,1672.0,0,33.0,0,55.0,5.0,379.0,317.0,0.0,198.0,41.0,0,59.0,33.0,0.0,0,135.0,19.0,0,0,6.0,19.0,0
89,119.0,0.0,14.0,1.0,0,1672.0,0,1.0,0,7.0,0.0,48.0,30.0,0.0,10.0,5.0,0,0.0,1.0,0.0,0,3.0,0.0,0,0,0.0,1.0,0
90,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
95,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
98,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
99,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
100,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
101,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
102,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
104,83.0,0.0,6.0,1.0,0,3511.0,0,46.0,0,27.0,12.0,123.0,151.0,0.0,227.0,4.0,0,124.0,172.0,0.0,0,133.0,109.0,0,0,18.0,18.0,0
105,261.0,4.0,49.0,17.0,0,7223.0,0,71.0,0,94.0,123.0,553.0,562.0,3.0,767.0,51.0,0,218.0,312.0,0.0,0,192.0,143.0,0,0,46.0,34.0,0
106,354.0,5.0,124.0,52.0,0,8924.0,0,77.0,0,123.0,187.0,816.0,681.0,5.0,815.0,16.0,0,271.0,309.0,0.0,0,235.0,142.0,0,0,49.0,36.0,0
107,350.0,4.0,141.0,45.0,0,9016.0,0,77.0,0,121.0,166.0,861.0,657.0,6.0,761.0,42.0,0,272.0,250.0,0.0,0,248.0,143.0,0,0,46.0,36.0,0
108,336.0,6.0,165.0,44.0,0,8766.0,0,76.0,0,122.0,142.0,865.0,625.0,6.0,728.0,56.0,0,267.0,196.0,0.0,0,239.0,142.0,0,0,42.0,33.0,0
109,341.0,4.0,184.0,41.0,0,8803.0,0,77.0,0,119.0,153.0,872.0,612.0,10.0,803.0,45.0,0,273.0,199.0,0.0,0,243.0,147.0,0,0,43.0,34.0,0
110,356.0,2.0,207.0,31.0,0,8329.0,0,77.0,0,122.0,152.0,836.0,664.0,10.0,878.0,51.0,0,282.0,169.0,0.0,0,253.0,150.0,0,0,50.0,37.0,0
111,348.0,2.0,176.0,20.0,0,5943.0,0,66.0,0,106.0,127.0,728.0,664.0,4.0,778.0,50.0,0,235.0,102.0,0.0,0,251.0,118.0,0,0,35.0,38.0,0
112,259.0,0.0,103.0,5.0,0,1802.0,0,27.0,0,51.0,51.0,399.0,368.0,0.0,360.0,52.0,0,61.0,28.0,0.0,0,137.0,22.0,0,0,6.0,23.0,0
113,133.0,0.0,24.0,2.0,0,0.0,0,0.0,0,10.0,0.0,55.0,24.0,0.0,11.0,11.0,0,0.0,0.0,0.0,0,8.0,0.0,0,0,0.0,2.0,0
114,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
115,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
116,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
117,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
118,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
119,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
120,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
121,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
122,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
123,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
124,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
126,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
127,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
128,87.0,0.0,6.0,0.0,0,3592.0,0,65.0,0,31.0,11.0,110.0,82.0,0.0,230.0,3.0,0,186.0,224.0,0.0,0,141.0,121.0,0,0,22.0,21.0,0
129,259.0,0.0,42.0,2.0,0,6791.0,0,87.0,0,59.0,89.0,487.0,319.0,5.0,830.0,13.0,0,285.0,352.0,0.0,0,265.0,156.0,0,0,48.0,34.0,0
130,330.0,1.0,82.0,7.0,0,7060.0,0,88.0,0,92.0,114.0,766.0,569.0,7.0,934.0,30.0,0,297.0,337.0,0.0,0,269.0,152.0,0,0,51.0,33.0,0
131,309.0,1.0,90.0,8.0,0,7379.0,0,84.0,0,85.0,133.0,755.0,525.0,6.0,827.0,41.0,0,280.0,246.0,0.0,0,254.0,145.0,0,0,50.0,33.0,0
132,300.0,1.0,99.0,14.0,0,7405.0,0,83.0,0,104.0,110.0,797.0,570.0,7.0,808.0,43.0,0,279.0,265.0,0.0,0,244.0,145.0,0,0,49.0,30.0,0
133,293.0,2.0,122.0,12.0,0,6751.0,0,85.0,0,107.0,91.0,709.0,547.0,6.0,850.0,39.0,0,281.0,263.0,0.0,0,252.0,147.0,0,0,52.0,31.0,0
134,266.0,2.0,104.0,7.0,0,6358.0,0,86.0,0,90.0,91.0,714.0,570.0,9.0,897.0,25.0,0,291.0,263.0,0.0,0,235.0,150.0,0,0,54.0,32.0,0
135,207.0,2.0,94.0,3.0,0,5337.0,0,78.0,0,71.0,69.0,571.0,619.0,4.0,810.0,27.0,0,240.0,236.0,0.0,0,237.0,111.0,0,0,39.0,28.0,0
136,194.0,0.0,92.0,13.0,0,1762.0,0,35.0,0,46.0,23.0,250.0,305.0,0.0,374.0,20.0,0,64.0,34.0,0.0,0,73.0,19.0,0,0,6.0,18.0,0
137,82.0,0.0,21.0,0.0,0,32.0,0,1.0,0,3.0,0.0,70.0,22.0,0.0,6.0,6.0,0,0.0,0.0,0.0,0,5.0,0.0,0,0,0.0,0.0,0
138,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
